Gene = Atp5j2
index = 150
Annotated 5SS: [ 560 4937 7531]
Annotated 3SS: [4828 7413 8194]
SMsplice 5SS: [ 560 4937 7531]
SMsplice 3SS: [4828 7413 8194]
top_k =  500
Partition function (log Z): -1.4467704080776276

Sorted 5' Splice Sites (High to Low Probability):
Position 560: 0.9923469889479448
Position 4937: 0.9493320326274346
Position 7531: 0.6273346929404333
Position 6360: 0.5043637531172612
Position 180: 0.3609491600812499
Position 4218: 0.276187506351139
Position 375: 0.21629519411084816
Position 200: 0.2103778184677962
Position 5369: 0.17062616857256185
Position 7191: 0.10386518385904618
Position 7186: 0.0605151318652782
Position 6584: 0.05053747218293779
Position 3168: 0.0451716723653921
Position 3870: 0.040295937436233456
Position 2598: 0.03933585144448201
Position 189: 0.026996386579853704
Position 5012: 0.02661571938931166
Position 3188: 0.0253737782214485
Position 100: 0.023668285985522158
Position 7683: 0.022695642042745167
Position 3915: 0.015800350029108526
Position 7154: 0.014214489948038117
Position 7832: 0.01403072599231217
Position 151: 0.011609869836675994
Position 7640: 0.011283671019191656
Position 4265: 0.011142947457589118
Position 6340: 0.010790304348369159
Position 5033: 0.010048052945472275
Position 3290: 0.009595459890141843
Position 6243: 0.009586652139214868
Position 353: 0.009359429928942049
Position 8075: 0.008913186766820524
Position 6696: 0.008419575182207678
Position 5256: 0.005338487954699999
Position 7250: 0.005193214966500784
Position 7343: 0.004969934676992383
Position 5105: 0.004957450671818441
Position 1078: 0.004705962590879285
Position 1119: 0.003850675245383163
Position 5819: 0.0037743460896586126
Position 1539: 0.0036581788090391267
Position 6194: 0.0028419746819367004
Position 415: 0.0028216660501388584
Position 8082: 0.0024227844327678527
Position 1059: 0.0023754661099134587
Position 6322: 0.002133605331258888
Position 2550: 0.0021019248401009986
Position 1196: 0.002043225246068667
Position 5221: 0.0020139526644478048
Position 915: 0.0019109277029142268
Position 979: 0.0018508634204999954
Position 4333: 0.0018490535750601824
Position 367: 0.0017832995007227147
Position 5548: 0.0016041888268411234
Position 4022: 0.0015958721068672543
Position 633: 0.0015161018154701705
Position 1985: 0.0014834762983249998
Position 5058: 0.0014347586599752263
Position 5316: 0.0013346553441369933
Position 3862: 0.0013184899775951252
Position 1064: 0.0011591833583451138
Position 2775: 0.0010941883050076746
Position 119: 0.001066212600845433
Position 7130: 0.0009488102692235445
Position 855: 0.0008289797073775265
Position 219: 0.0007599722592230386
Position 798: 0.0007271821465468666
Position 7951: 0.0005532486820572528
Position 834: 0.0005254550412671891
Position 3001: 0.00048282136539869137
Position 482: 0.0004796001519097422
Position 8005: 0.00047629605846373924
Position 7931: 0.00047579627161005726
Position 2530: 0.0004558958886200788
Position 8168: 0.0004459478369382266
Position 3892: 0.00037439135861029165
Position 6730: 0.0002936570467191842
Position 851: 0.00028888841375667736
Position 3014: 0.00024037226640960437
Position 6302: 0.00018051940130265048
Position 2346: 0.0001722531703187021
Position 2686: 0.00016688711042044468
Position 102: 0.00014672520316738968
Position 718: 0.00014456431092099923
Position 52: 0.0001434132985650165
Position 1753: 0.00011685089604565137
Position 1763: 0.00011449130291027812
Position 1287: 0.00010803987592414344
Position 391: 0.00010608906342781815
Position 156: 9.46056422918351e-05
Position 439: 7.039849464740348e-05
Position 109: 4.6020080098379125e-05
Position 117: 2.9839939256510957e-05
Position 436: 1.7417629382113883e-05
Position 3: 1.0100204630879437e-05
Position 231: 9.461585584719893e-06
Position 5566: 6.545949146812265e-06
Position 564: 3.0986140801253042e-06
Position 590: 2.813253333962204e-06
Position 1321: 2.2664163848719977e-06
Position 4941: 1.898438290601997e-06
Position 5042: 1.4501009093587037e-06
Position 486: 2.005162369873287e-07
Position 628: 1.9064332479004884e-07
Position 552: 7.622365254111162e-08
Position 522: 8.02337503043776e-09
Position 786: 1.0500827112765105e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4828: 0.9926107907042934
Position 7413: 0.9634644572433669
Position 6193: 0.5212489142950776
Position 8194: 0.432266248927591
Position 269: 0.4121518380426902
Position 479: 0.4081079853534947
Position 4126: 0.23042248232130966
Position 7038: 0.13978374234324287
Position 7975: 0.10226903761023692
Position 7898: 0.09940105323198577
Position 5307: 0.08240664987340718
Position 3097: 0.04112141721645775
Position 5133: 0.038028553392335386
Position 7109: 0.035874455517683264
Position 3048: 0.03517624751761542
Position 5164: 0.03393252867673481
Position 6107: 0.0317396697799955
Position 3739: 0.03122176593162298
Position 3803: 0.027796077113911712
Position 3913: 0.026563663389225188
Position 503: 0.026519172315351548
Position 2487: 0.022038159935029708
Position 2514: 0.021059164531378776
Position 7811: 0.020652317390229477
Position 6462: 0.020514465306147853
Position 4107: 0.018075179438705218
Position 753: 0.01734615958917316
Position 7614: 0.010999076581030137
Position 6570: 0.010859521059496783
Position 4155: 0.009803496404271906
Position 6821: 0.00930170206762041
Position 500: 0.007472842542179214
Position 6583: 0.007246204622927634
Position 5255: 0.007203308432236648
Position 8284: 0.006943338673465677
Position 7611: 0.0065208911046914855
Position 7856: 0.005922595158115158
Position 7814: 0.005644981199021721
Position 6406: 0.0052800765644249615
Position 6216: 0.004727571028119071
Position 6912: 0.004698064815737346
Position 7660: 0.004481141086147911
Position 414: 0.004444622548391734
Position 5239: 0.004289021410101695
Position 4001: 0.004244992848379009
Position 1397: 0.0031161381806827895
Position 5216: 0.002853531608522487
Position 5078: 0.002812685369662709
Position 4756: 0.0027314996559005705
Position 7658: 0.002540226299811061
Position 5221: 0.0025134426835965854
Position 3236: 0.00243863076887251
Position 7698: 0.002279079223685721
Position 5679: 0.0021043862806207556
Position 8100: 0.002096114541746896
Position 7919: 0.0020574519916599985
Position 5190: 0.002008533866909271
Position 5198: 0.0017045706629941538
Position 909: 0.0016780057447465108
Position 8105: 0.0014129044347651828
Position 4714: 0.0013365632682331887
Position 2959: 0.0012785397829512693
Position 436: 0.0011810105838901085
Position 6311: 0.001073109183034549
Position 940: 0.0010261505710286959
Position 5808: 0.001012747461801153
Position 2819: 0.0008224164790893867
Position 1909: 0.0008024937478964439
Position 1756: 0.0006734665823287579
Position 5453: 0.0006656160946590733
Position 8063: 0.0006392354174321133
Position 7981: 0.000635509637258854
Position 5675: 0.0005615974017699364
Position 1286: 0.0005273799363150472
Position 6338: 0.0004891870615022656
Position 243: 0.000473534465457218
Position 6864: 0.0004484882105647405
Position 3814: 0.0004368908447772657
Position 5394: 0.00041071507363519763
Position 457: 0.0003873376275782637
Position 1155: 0.00036483547610702944
Position 7380: 0.00035923866386632314
Position 5408: 0.000300433888135368
Position 7392: 0.00023741995691050466
Position 1687: 0.00023506298299746345
Position 2295: 0.00022967629254142002
Position 7568: 0.00019013758811031774
Position 5780: 0.00018088846007304732
Position 4839: 0.0001596972175130604
Position 5151: 0.00015211784024922912
Position 5563: 0.00010095776385959914
Position 4910: 4.901035098079054e-05
Position 537: 3.8720015360249614e-05
Position 522: 3.7548952649953545e-05
Position 287: 3.3555952160762534e-05
Position 4845: 2.7975422277685518e-05
Position 3242: 2.6277016714116662e-05
Position 7598: 2.3950725101596665e-05
Position 972: 1.5132604954144847e-05
Position 913: 1.2803655292602718e-05
Position 984: 1.2310341973852386e-05
Position 7341: 5.756072546064632e-06
Position 1320: 5.433833698036914e-06
Position 1442: 5.365854821775767e-06
Position 1412: 4.736409557631796e-06
Position 964: 4.0878988074778425e-06
Position 1872: 3.7232672242692986e-06
Position 4730: 2.618699108191712e-06
Position 1172: 2.4930597955239435e-06
Position 324: 2.1975019259325255e-06
Position 296: 1.937020247150061e-06
Position 342: 9.763311467701192e-07
Position 868: 9.252728497944424e-07
Position 289: 7.120740588008757e-07
Position 2877: 5.753270902890494e-07
Position 344: 5.454152163855045e-07
Position 1112: 3.627720270108918e-07
Position 959: 3.014112054611837e-07
Position 628: 2.409788323031089e-07
Position 311: 2.1195259588937862e-07
Position 1118: 1.8854170381735622e-07
Position 683: 1.081773139513933e-07
Position 1976: 7.1916833994608e-08
Position 5057: 6.845542849126191e-08
Position 717: 6.824766192277873e-08
Position 184: 6.676095972462895e-08
Position 1001: 6.656354971422093e-08
Position 99: 5.06928804300884e-08
Position 546: 4.524221041254121e-08
Position 695: 3.8968838704355526e-08
Position 1077: 2.902065430998935e-08
Position 167: 2.5418085144334368e-08
Position 613: 2.3836402778698893e-08
Position 374: 2.039209212020624e-08
Position 356: 1.9443774819580893e-08
Position 875: 1.6490442444364184e-08
Position 189: 1.4053119876239067e-08
Position 1085: 1.072843405597231e-08
Position 206: 9.674204099125892e-09
Position 990: 4.491431617543399e-09
Position 96: 3.0212475198063775e-09
Position 80: 2.955030435528194e-09
Position 620: 2.7033822955998844e-09
Position 186: 2.6149790182325448e-09
Position 359: 2.1762585848951175e-09
Position 353: 1.3633367168342994e-09
Position 147: 1.0993566769127625e-09
Position 169: 9.70466065699734e-10
Position 640: 6.119399097201893e-10
Position 196: 4.307999321183739e-10
Position 217: 2.851292984686077e-10
Position 200: 1.8877893985937945e-10
Position 106: 1.5786531324172267e-10
Position 74: 1.565563750592279e-10
Position 367: 7.503755499065271e-11
Position 114: 5.712315138194248e-11
Position 156: 5.792750207856539e-14
Position 597: 2.1547681601450578e-15
