Gene = Hps3
index = 544
Annotated 5SS: [  267  5002  6169  6356  9585 12558 15513 16505 19490 21293 22619 23927
 24516 26501 32091 32993]
Annotated 3SS: [ 4509  5996  6269  9394 12475 15357 16395 19307 21111 22384 23740 24326
 26392 31883 32901 38285]
SMsplice 5SS: [  267  5002  6169  6356  9585 12558 16505 19490 24516 26501 32993]
SMsplice 3SS: [ 4905  5996  6269  9394 12475 16395 19307 24326 26392 32897 35068]
top_k =  500
Partition function (log Z): 8.12046682689742

Sorted 5' Splice Sites (High to Low Probability):
Position 24516: 0.9746710289503553
Position 9585: 0.9743683122408977
Position 5002: 0.9704128401619897
Position 6356: 0.9471116846336504
Position 12558: 0.94042572100201
Position 267: 0.904316937723833
Position 26501: 0.8363854066672574
Position 19490: 0.7346372492200983
Position 2595: 0.6206985055222903
Position 6169: 0.5875252004068898
Position 16505: 0.5703570946877418
Position 6928: 0.5465585735330424
Position 24836: 0.46126282266644586
Position 16564: 0.4146067409729187
Position 23927: 0.3825363043890213
Position 5378: 0.29874550261986044
Position 17771: 0.26984559028169564
Position 20678: 0.24014618006686395
Position 19494: 0.219734591624718
Position 14662: 0.21849627153036663
Position 3732: 0.18894437434482533
Position 32091: 0.17089201813044952
Position 27925: 0.1689104528868545
Position 21210: 0.1531047472372323
Position 4617: 0.13858994839372646
Position 4579: 0.11282017683805615
Position 26316: 0.10121455094383829
Position 547: 0.09653924362987225
Position 21576: 0.08829353752506391
Position 21293: 0.07964421772097706
Position 4600: 0.0785748717253134
Position 21288: 0.07579823644302175
Position 8588: 0.07308799378544141
Position 1723: 0.07300108996128553
Position 17992: 0.06698988253736447
Position 4757: 0.06467392235754793
Position 28986: 0.06370291008100497
Position 14608: 0.05485707741337881
Position 18135: 0.052977979610427696
Position 53: 0.05188525635298873
Position 15236: 0.049064926059571294
Position 29465: 0.048041133134359135
Position 18028: 0.046695321246214894
Position 1408: 0.046107196253228476
Position 19504: 0.04523857312255354
Position 30987: 0.037165501051720236
Position 92: 0.0370092853673663
Position 10234: 0.03320339636850551
Position 8508: 0.03264304477440423
Position 19939: 0.03221563579545108
Position 18040: 0.03212665725043754
Position 22619: 0.03107731373929176
Position 20539: 0.030887038626949297
Position 4629: 0.029597691995572502
Position 8512: 0.028943248392259126
Position 4778: 0.028026576085139903
Position 705: 0.027939622682910885
Position 15119: 0.025516028422644246
Position 15223: 0.025409870713527304
Position 11428: 0.025208928935935078
Position 16971: 0.02221356815599788
Position 6428: 0.021282234416263597
Position 15513: 0.020575303162155695
Position 28469: 0.019777509217416295
Position 11518: 0.0183815354003539
Position 297: 0.017979116047268734
Position 17652: 0.017658160079923185
Position 5201: 0.017423565563873897
Position 8651: 0.015538029625998682
Position 5755: 0.015411899938938614
Position 19635: 0.01474322151472757
Position 27642: 0.014701832582273276
Position 24449: 0.014575296659180302
Position 21239: 0.014300530937416683
Position 2135: 0.013759316626473679
Position 6386: 0.012448800477150202
Position 17309: 0.012214435152175318
Position 11191: 0.011358522225058204
Position 6134: 0.011285899117493631
Position 17141: 0.009519857931688466
Position 2117: 0.009048866676396313
Position 1052: 0.008901264127199571
Position 19694: 0.008671101291388037
Position 26814: 0.007793252631330787
Position 6779: 0.00778605336870489
Position 29507: 0.0077773292994013105
Position 15307: 0.007565792244216561
Position 1590: 0.006381088126594766
Position 16242: 0.005955720924539701
Position 8062: 0.005289318388181164
Position 28895: 0.005255014611143607
Position 170: 0.004922409282135233
Position 28381: 0.004468434558986337
Position 4195: 0.004404040662390253
Position 4294: 0.004392277974591651
Position 14283: 0.0043364433089418146
Position 10853: 0.0042313907113794924
Position 2238: 0.004209991714385953
Position 2599: 0.004040357132212592
Position 18197: 0.003870927528125633
Position 19730: 0.0038250864754280347
Position 18043: 0.003712639519441655
Position 7837: 0.003626299303726051
Position 6909: 0.0036143602142188792
Position 20742: 0.003556841148158455
Position 3293: 0.003361586052615245
Position 18048: 0.0033023930497889714
Position 17004: 0.003239519856650587
Position 3278: 0.003064696040467647
Position 6378: 0.0029820652764495597
Position 18088: 0.0027924465869308412
Position 19839: 0.0025741596742685116
Position 8625: 0.0023976674051437667
Position 8496: 0.0023632029191033455
Position 3079: 0.0022004057273036
