Gene = Tsen15
index = 1147
Annotated 5SS: [  224  2984  3421 14929]
Annotated 3SS: [ 2901  3284 14786 15398]
SMsplice 5SS: [  329  2984  3421  9429 14929]
SMsplice 3SS: [ 2901  3284  9290 14786 15398]
top_k =  500
Partition function (log Z): -5.074740278713684

Sorted 5' Splice Sites (High to Low Probability):
Position 14929: 0.9335843444717522
Position 3421: 0.9334841155579174
Position 2984: 0.8624919329184071
Position 329: 0.7497259801949753
Position 4149: 0.4995046099934554
Position 10711: 0.42852036060287846
Position 9429: 0.3464569992666879
Position 10986: 0.15790550253885305
Position 224: 0.15260056421738907
Position 15504: 0.14311924506434134
Position 3183: 0.10135521468498979
Position 9951: 0.07093381721037774
Position 9472: 0.07058890028042
Position 694: 0.053952517569774275
Position 6189: 0.053752097674231405
Position 3595: 0.05063211135533431
Position 6573: 0.047392338087463244
Position 9938: 0.03385582690953721
Position 9064: 0.025654129412170316
Position 10621: 0.022758934030286185
Position 3967: 0.017670717965232993
Position 9076: 0.01648325075049388
Position 1004: 0.012263783793023975
Position 1374: 0.011022298822430249
Position 1812: 0.007923210785716875
Position 3734: 0.007364143024269848
Position 1433: 0.006722082702729099
Position 15464: 0.006588723232259227
Position 3027: 0.00650826340622788
Position 1797: 0.006129738617194943
Position 135: 0.005820767683973439
Position 589: 0.0047839131938083885
Position 3685: 0.0045029599884978296
Position 4310: 0.0038803537211696913
Position 4504: 0.0036482016608233472
Position 70: 0.003189974731475608
Position 804: 0.002731704495545158
Position 63: 0.002633198938367235
Position 1169: 0.0025539777212898024
Position 1750: 0.0024445239022634017
Position 3285: 0.0023428328595972822
Position 1491: 0.001965863455769246
Position 361: 0.0015573252105916318
Position 5820: 0.0014545952852650444
Position 3716: 0.0014278434817808665
Position 1471: 0.0014056018300387949
Position 6181: 0.0011337932622993408
Position 3005: 0.0011227466235083433
Position 3380: 0.0010823197987564607
Position 1370: 0.0010148819345712887
Position 1848: 0.000977890417477535
Position 324: 0.000882269176536621
Position 3018: 0.0008698786055407886
Position 158: 0.000810679114172485
Position 3214: 0.0006837017718573387
Position 576: 0.0006665829616561522
Position 2162: 0.0006442284741365157
