Gene = Pde6d
index = 805
Annotated 5SS: [  248 35019 35891 36846]
Annotated 3SS: [34929 35764 36739 38963]
SMsplice 5SS: [  248 15210 35891 36846 38698]
SMsplice 3SS: [15100 35764 36739 38593 38963]
top_k =  500
Partition function (log Z): -25.655418019677427

Sorted 5' Splice Sites (High to Low Probability):
Position 248: 0.5939567600591702
Position 3197: 0.5024092160202239
Position 906: 0.3176164729529078
Position 14027: 0.2386579586700294
Position 324: 0.2197619180548652
Position 924: 0.07411943013978543
Position 4195: 0.07355349263058557
Position 136: 0.031341327265993826
Position 693: 0.021231432165404435
Position 100: 0.016111496514015465
Position 66: 0.014366373585058616
Position 1714: 0.007696537746483896
Position 685: 0.006418537447848246
Position 8569: 0.0062467783320733945
Position 10340: 0.004753405357585928
Position 6476: 0.004062743028597188
Position 6668: 0.0031794324664479075
Position 72: 0.0030801363196681993
Position 200: 0.002914786753947549
Position 709: 0.0028318342267836774
Position 7126: 0.002793519796763865
Position 655: 0.002593023877226441
Position 3210: 0.0019762944039825783
Position 993: 0.001420895439199832
Position 2841: 0.0014076469685424375
Position 2097: 0.0011795546403560713
Position 804: 0.0011758791450215828
Position 671: 0.0011300771960339993
Position 6216: 0.000882073201639852
Position 1128: 0.0008374130664205449
Position 1720: 0.0007638587917841207
Position 1200: 0.0007511888846485771
Position 6503: 0.0005168250629853637
Position 910: 0.0003510841940714248
Position 1701: 0.00033356078256573373
Position 976: 0.0002887615876205216
Position 2046: 0.000259452571289167
Position 166: 0.00024191188888235537
Position 697: 0.00023227164698807606
Position 4019: 0.00014667578277534468
Position 442: 0.0001352939591687642
Position 128: 0.00013498777532900164
Position 371: 0.0001280608284990571
Position 102: 8.425835162603868e-05
Position 487: 7.97367965417283e-05
Position 121: 6.781467696799472e-05
Position 576: 6.556767351027796e-05
Position 141: 4.9737898227112394e-05
Position 542: 3.7291759746671024e-05
Position 319: 3.4679198129697196e-05
Position 89: 1.9871646452698944e-05
Position 287: 1.3520988826190394e-05
Position 373: 1.1744383115338675e-05
Position 523: 6.006364903864442e-06
Position 599: 4.0883060370340694e-06
Position 793: 3.3116198382615925e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3039: 0.502866223613858
Position 785: 0.3139300521505454
Position 13834: 0.296257689661683
Position 6984: 0.22058254538262367
Position 11158: 0.18567124800574009
Position 20935: 0.18511073431000646
Position 6355: 0.084598958782639
Position 4135: 0.06641066228005915
Position 12008: 0.05661716648903653
Position 14112: 0.0354357510521529
Position 3152: 0.018374547155027794
Position 15639: 0.01811147330786992
Position 6475: 0.013814052209117234
Position 8403: 0.01296161985536371
Position 4101: 0.01116610879016299
Position 6108: 0.01027884429406645
Position 4333: 0.00917623831258197
Position 5920: 0.0068750340064817434
Position 3891: 0.006547489941255271
Position 10137: 0.006438386564264741
Position 540: 0.00640165197219211
Position 5602: 0.005918467107436188
Position 887: 0.005400058617594815
Position 4594: 0.005380690060391495
Position 1593: 0.004760294651102442
Position 12607: 0.004554961896889133
Position 9184: 0.004427006005847396
Position 3353: 0.004318009272297639
Position 4666: 0.0041359322603921845
Position 1614: 0.004102099678764326
Position 5263: 0.004082306756138061
Position 1322: 0.003738441245123928
Position 7619: 0.0037117906234870653
Position 4092: 0.0028655642619258874
Position 7883: 0.002669363457032193
Position 11092: 0.00248710372418973
Position 7786: 0.0023501576058480773
Position 10893: 0.0023045407546128938
Position 8603: 0.0020569377442479723
Position 3949: 0.001971385966154808
Position 5554: 0.0014524136475248732
Position 2736: 0.0013030378490231076
Position 5323: 0.0012925720281208267
Position 1771: 0.001080564152825317
Position 6881: 0.0010265881489050805
Position 4051: 0.0009568343212248056
Position 3459: 0.0009226793678887239
Position 6853: 0.0008451577616720508
Position 6304: 0.0008279907870645932
Position 3376: 0.0008126713161136089
Position 6004: 0.0007692971753287812
Position 1608: 0.0007668427593959812
Position 5061: 0.0007462414451293259
Position 1090: 0.0007376201279074465
Position 1942: 0.0007265870842578079
Position 1044: 0.0006842918448610355
Position 6199: 0.0006839354138475565
Position 2966: 0.0006433468459784273
Position 2758: 0.0006294810896679501
Position 4070: 0.0006148626704306504
Position 7700: 0.0006006865652389734
Position 5498: 0.0005354532012562343
Position 1487: 0.0005122740618905982
Position 998: 0.00047015307369662894
Position 1281: 0.0004288908529075485
Position 1886: 0.0003843612640966502
Position 1660: 0.000383245364261361
Position 1026: 0.0003733148975751916
Position 2086: 0.00036014862015023007
Position 6031: 0.000316335933575455
Position 323: 0.00030317323614664543
Position 5659: 0.0002608098704323382
Position 1810: 0.0002585828250400063
Position 1820: 0.0002579571615243149
Position 3430: 0.0002426754887512641
Position 2128: 0.00023931736419087224
Position 2767: 0.00022095578122244454
Position 1503: 0.0002170889849480973
Position 5111: 0.00018885392007914918
Position 4919: 0.00018506498704911242
Position 4620: 0.0001757815262408345
Position 2214: 0.00014131203311471525
Position 3127: 0.00013733019463644898
Position 3396: 0.00012932393963920667
Position 1366: 8.9308995416113e-05
Position 2031: 7.791312571078603e-05
Position 1556: 6.057073054134831e-05
Position 2160: 5.670950814404011e-05
Position 824: 5.4214664207900594e-05
Position 2359: 5.1332453892595244e-05
Position 2186: 4.896840862885471e-05
Position 860: 3.9369064373184106e-05
Position 1730: 3.925106920009788e-05
Position 796: 3.8725441464101053e-05
Position 2981: 3.744231924219052e-05
Position 1398: 3.526020179458971e-05
Position 875: 3.435319664256448e-05
Position 1959: 2.9372608906915614e-05
Position 149: 7.680991946592582e-06
Position 587: 7.305686586847401e-06
Position 486: 7.009537231917637e-06
Position 629: 5.784363855880912e-06
Position 550: 4.696752641656333e-06
Position 620: 4.615975677790408e-06
Position 521: 4.605410827034099e-06
Position 523: 2.1888255093566837e-06
Position 595: 2.1673894355447537e-06
Position 164: 1.8677039661116151e-06
Position 648: 1.6765106495693206e-06
Position 589: 1.5840453022385033e-06
Position 204: 1.368067636364411e-06
Position 492: 1.2450014177222456e-06
Position 265: 1.0921312220311453e-06
Position 314: 1.073134409718141e-06
Position 891: 1.0175641071693642e-06
Position 576: 8.497852793095817e-07
Position 209: 7.629638016057759e-07
Position 653: 6.964707565351424e-07
Position 604: 6.863080407614585e-07
Position 187: 5.784154519905269e-07
Position 495: 5.076793794247851e-07
Position 563: 4.783765735088421e-07
Position 262: 4.5681818614043364e-07
Position 558: 3.346338483838544e-07
Position 360: 2.5941548055053414e-07
Position 160: 2.1982658407157452e-07
Position 518: 1.9297059843158964e-07
Position 632: 1.6467756652336414e-07
Position 339: 1.6395046807431326e-07
Position 215: 1.5637142558172232e-07
Position 342: 1.428339647598052e-07
