Gene = AI597479
index = 89
Annotated 5SS: [  153  2172 12664]
Annotated 3SS: [ 2004 12287 14475]
SMsplice 5SS: [ 153 2172]
SMsplice 3SS: [ 2004 14475]
top_k =  500
Partition function (log Z): -9.769115220349207

Sorted 5' Splice Sites (High to Low Probability):
Position 2172: 0.9888404586577587
Position 153: 0.9693528638171655
Position 8896: 0.3768783942358794
Position 9971: 0.35570664454828727
Position 2462: 0.3531334370080997
Position 8175: 0.3472899750067743
Position 12664: 0.20144248121424074
Position 8097: 0.05607796085190896
Position 10004: 0.0497976046989064
Position 7971: 0.04969600883058156
Position 5227: 0.031121443683365543
Position 7260: 0.022124851392088606
Position 4867: 0.02107013148875088
Position 970: 0.016248602238185385
Position 465: 0.013236865366666548
Position 1885: 0.012543255104183242
Position 14605: 0.012206290280429365
Position 584: 0.009366523897311138
Position 3910: 0.009090907378257271
Position 4317: 0.008499058245706115
Position 2366: 0.0077498665933772035
Position 82: 0.007233324114194091
Position 10022: 0.0069799457274005074
Position 4718: 0.006461911999263045
Position 9943: 0.005889195782268754
Position 4174: 0.005811056807790575
Position 1070: 0.004387753864649824
Position 3915: 0.004028739119018113
Position 4228: 0.003760268072843775
Position 7107: 0.003357709266583391
Position 1793: 0.003123204062447538
Position 758: 0.002434015460489723
Position 7759: 0.0017961606278575233
Position 546: 0.0011217085584263192
Position 3706: 0.0010944802121238624
Position 624: 0.000812367537911898
Position 1101: 0.000746132241080808
Position 2029: 0.0005614501122716244
Position 128: 0.0005377910377190092
Position 414: 0.0004592446760729363
Position 7477: 0.0003986940647519253
Position 330: 0.0003766296030204145
Position 1803: 0.00037312722217845105
Position 218: 0.0003498934031609756
Position 355: 0.0003201155646325296
Position 1806: 0.00031744459176667294
Position 2307: 0.0003042830643109498
Position 1727: 0.00030162281275226206
Position 4217: 0.00029946374366958753
Position 66: 0.00029759737029756575
Position 289: 0.00025301040025080046
Position 1897: 0.0001788330214658458
Position 2035: 0.0001643818647310136
Position 2250: 0.00016165727929465636
Position 1046: 0.00015357703220026135
Position 587: 0.0001496370827967034
Position 1080: 0.00014478061189020626
Position 3181: 0.00013989866576412176
Position 4558: 0.0001239790314421756
Position 2152: 0.00011733668838109201
Position 902: 0.00010779810986836865
Position 753: 0.00010467141000034463
Position 2188: 9.439609576610815e-05
Position 1846: 8.198514328895806e-05
Position 6179: 7.762547464858789e-05
Position 1035: 6.779702356420755e-05
Position 5155: 6.626590052390735e-05
Position 1044: 6.357587880114501e-05
Position 2494: 3.483839286660279e-05
Position 456: 3.441054839534494e-05
Position 2559: 2.7031883882238535e-05
Position 2823: 2.11399263718479e-05
Position 2412: 1.963930367358773e-05
Position 3755: 1.407620274536885e-05
Position 3062: 9.097266274690857e-06
Position 3188: 6.030323284208035e-06
Position 2871: 5.629450452221441e-06
Position 4834: 2.598980676323012e-06
Position 660: 2.0598969791062507e-06
Position 3028: 1.5173740365317486e-06
Position 697: 1.0326586009922367e-06
Position 2759: 1.0315931892091608e-06
Position 727: 8.889101956928238e-07
Position 357: 8.032707417521679e-07
Position 460: 6.107057385677677e-07
Position 37: 5.553347893707005e-07
Position 73: 5.541232832638038e-07
Position 736: 5.44607346800908e-07
Position 817: 5.370457479570573e-07
Position 662: 4.0248724514588804e-07
Position 18: 8.875138701721323e-08
Position 626: 7.420899492064922e-08
Position 11: 3.480872840879706e-08
Position 332: 3.4200414959786276e-08
Position 552: 1.0446564834598094e-08
Position 667: 3.305655808627441e-09
Position 500: 3.100617528869248e-09
Position 722: 1.0515317706562131e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 14475: 0.808189080713425
Position 2004: 0.6432268440136915
Position 9904: 0.429334175286925
