Gene = Mphosph9
index = 691
Annotated 5SS: [  187  3099  7128 12600 15268 21020 23799 29351 30418 35653 37127 41596
 42504 44339 60934 62656 65084 66051 67038 68005 69027]
Annotated 3SS: [ 2834  6973 12075 15140 20925 23694 28892 30261 35564 36910 41547 42438
 44236 60798 62476 64936 65929 66936 67756 68957 72853]
SMsplice 5SS: [  187  7128 11891 12154 12600 15268 21020 23799 30418 35653 37127 41596
 42504 44339 58560 60934 65084 65743 66051 67038 68005 69027 72961 73977]
SMsplice 3SS: [ 7017 11760 12075 12510 15140 20925 23651 30261 35564 36910 41547 42438
 44236 58444 60798 64936 65643 65929 66936 67756 68957 72853 73850 75102]
top_k =  500
Partition function (log Z): -1.421989203872613

Sorted 5' Splice Sites (High to Low Probability):
Position 21020: 0.9999999999999969
Position 7128: 0.9981535215503429
Position 30418: 0.997639334980151
Position 44339: 0.9903236094237405
Position 35653: 0.9851359145318569
Position 11891: 0.9661197090849414
Position 187: 0.9411752705982952
Position 23799: 0.93981451282297
Position 37127: 0.9375024015565302
Position 12600: 0.899113494353442
Position 12154: 0.8821640007322226
Position 41596: 0.7879404035039405
Position 15268: 0.7190780078985062
Position 42504: 0.6628802315834242
Position 48727: 0.4953156806984695
Position 3099: 0.33397049700928244
Position 15688: 0.25252748226003074
Position 17157: 0.24579085561354175
Position 989: 0.23247405838518673
Position 425: 0.2242175863412287
Position 44164: 0.21239432922787163
Position 38448: 0.16040371227973688
Position 29284: 0.15988649418940484
Position 2953: 0.14451485545936768
Position 42911: 0.13758821788208625
Position 41635: 0.13202643467770986
Position 4393: 0.11408311176371916
Position 713: 0.11390194633517398
Position 15272: 0.10914713966699949
Position 37844: 0.10622563131052985
Position 41277: 0.10401436959014729
Position 14393: 0.10142304149979102
Position 34384: 0.09741259866817245
Position 42892: 0.09304989380756866
Position 2985: 0.0892491027311064
Position 12158: 0.06322883008298275
Position 17161: 0.058795004211706144
Position 31106: 0.05685202171713041
Position 919: 0.05551250819946588
Position 27423: 0.05399795741192018
Position 40325: 0.05218133679617262
Position 27869: 0.045418353242477845
Position 39291: 0.04508430417677588
Position 36301: 0.038580783204760175
