Gene = Ticrr
index = 1081
Annotated 5SS: [  807  5744  7703  9487 10800 15213 17250 18971 20813 21708 21874 22281
 22857 24066 25743 28121 29771 30808 31784 35627 35865]
Annotated 3SS: [ 5466  7463  9251 10669 15075 17030 18818 20711 21613 21793 22052 22759
 24007 25580 28029 29711 30675 31625 33504 35738 36457]
SMsplice 5SS: [  807  5744 10800 15213 17250 18971 20813 21708 21874 22281 22857 24066
 25743 28121 30808 31020 31784 35865]
SMsplice 3SS: [ 5466 10669 15075 17030 18818 20711 21613 21793 22052 22759 24007 25580
 28029 30675 30894 31625 35738 36457]
top_k =  500
Partition function (log Z): 10.3432502701227

Sorted 5' Splice Sites (High to Low Probability):
Position 30808: 0.9975598256013517
Position 21708: 0.9921298295874192
Position 22281: 0.9549296965836745
Position 21874: 0.9147542482240882
Position 5744: 0.9062332155489448
Position 28121: 0.8669465001408242
Position 15213: 0.8294141829879859
Position 22857: 0.8256324088586665
Position 31020: 0.6952478806890011
Position 18971: 0.6813256051607618
Position 807: 0.6713660802966928
Position 25743: 0.6563811757903913
Position 10800: 0.6553211844180579
Position 24066: 0.6452021614738268
Position 17250: 0.6370034492743576
Position 31784: 0.5530467542625722
Position 35865: 0.5172151895640367
Position 20813: 0.4849485395378438
Position 12328: 0.36639347894481933
Position 9487: 0.34033324069967086
Position 20852: 0.33970885359588543
Position 24129: 0.24824298173314213
Position 7703: 0.22467348102543122
Position 812: 0.22294013195811255
Position 7670: 0.16598448526963333
Position 29771: 0.15947122158225435
Position 32094: 0.14517024543645882
Position 15267: 0.1401480267172787
Position 28669: 0.11411747332981993
Position 7583: 0.11051876411522477
Position 2490: 0.103628998773547
Position 5531: 0.10256674331034561
Position 25760: 0.07478885881988342
Position 714: 0.07147252260962518
Position 30333: 0.070707208336219
Position 25303: 0.07061729293839553
Position 4292: 0.061264873490458234
Position 13543: 0.056013527899970654
Position 3200: 0.04693440479326198
Position 28614: 0.04546661276782335
Position 15459: 0.04135991072503768
Position 12924: 0.03961369271707063
Position 12418: 0.037793906460370154
Position 2305: 0.036846959324793795
Position 28713: 0.03365000662841929
Position 23944: 0.03325357003060697
Position 22288: 0.03190345322498672
Position 19231: 0.027204602964494663
Position 17142: 0.02082597668078215
Position 7745: 0.019929589313269217
Position 25405: 0.018938759090315792
Position 4533: 0.016188550719268186
Position 19019: 0.015194220719734322
Position 19015: 0.014297151092640613
Position 20859: 0.014241450937036519
Position 36250: 0.014097309559247685
Position 5361: 0.013945957439422618
Position 28945: 0.01363763803628465
Position 671: 0.013579497084666678
Position 4879: 0.012948135489969191
Position 28680: 0.012670156365926808
Position 36612: 0.012099162691236747
Position 4250: 0.009914781262937078
Position 2320: 0.009667317707675102
Position 31087: 0.008143181604894094
Position 535: 0.00810358798347815
Position 17907: 0.006278084676836476
Position 833: 0.00523530512014333
Position 16016: 0.0051386263988573485
Position 329: 0.005110919262556812
Position 2213: 0.005094249802783238
Position 13511: 0.004596021766311498
Position 726: 0.004365877938565783
Position 4233: 0.004152162531571155
Position 12404: 0.004069264904905478
Position 4308: 0.003923540315835562
Position 327: 0.0031659921203472667
Position 22916: 0.0028590132689839793
Position 17114: 0.0027721136930219424
Position 15430: 0.0027463709148628423
Position 31028: 0.0027306766736661784
Position 5298: 0.0027123805130653783
Position 162: 0.0024040714173635585
Position 961: 0.0023861171236392825
Position 6581: 0.0022739489993949605
Position 1867: 0.0022722559077557524
Position 2088: 0.0022313787472777596
Position 21887: 0.0018333850427890556
Position 21687: 0.0017724293177679466
Position 2182: 0.0017440224931283598
Position 21815: 0.0014873090166395348
Position 23326: 0.0014015789447701238
Position 7070: 0.0013269186811672438
Position 25400: 0.0013141862882838924
Position 2476: 0.0012879095795746015
Position 21986: 0.0012720828554585763
Position 3630: 0.0012586922175326614
Position 2038: 0.0012439431409442636
Position 457: 0.0009932396777596858
Position 30920: 0.0009450771610766713
Position 24360: 0.0009275793886786327
Position 2399: 0.0009156992229138161
Position 22893: 0.0009012879603015617
Position 1773: 0.0008899421231212475
Position 15476: 0.0008880247221831916
Position 23335: 0.0008829581446524793
Position 509: 0.0008663833943611336
Position 4751: 0.0008549859418736584
Position 31024: 0.0008124658581878502
Position 4771: 0.0007513383039727058
Position 4512: 0.0007338695831787793
Position 21794: 0.0006804732308612529
Position 21898: 0.000557337704814774
Position 24980: 0.0005058120203843159
Position 21627: 0.000494674939142394
Position 287: 0.00045205885284245543
Position 84: 0.0004173059710392268
Position 270: 0.00036045480406567224
Position 22475: 0.00028392912868392786
Position 23817: 0.00024692054613364696
Position 70: 0.00023685057117818899
Position 21919: 0.00019657025669649042
Position 22053: 0.00019468964861879453
Position 21878: 0.00018177173571490122
