Gene = Arcn1
index = 133
Annotated 5SS: [  176  7884  8965  9285 10726 15736 16630 17521 22428]
Annotated 3SS: [ 7619  8784  9078 10560 15569 16481 17411 22222 23828]
SMsplice 5SS: [  176  7884  8965  9285 10726 15736 16630 17521 22452]
SMsplice 3SS: [ 7619  8784  9078 10560 15569 16481 17411 22222 23828]
top_k =  500
Partition function (log Z): 1.6186856067470554

Sorted 5' Splice Sites (High to Low Probability):
Position 17521: 0.9884667699212059
Position 9285: 0.9487539698186122
Position 8965: 0.9378612642942138
Position 7884: 0.9329690893502214
Position 10726: 0.93054383114968
Position 176: 0.8836783430067922
Position 15736: 0.8139001637354492
Position 16630: 0.6854458137299023
Position 22452: 0.41661825834731425
Position 22428: 0.4071307108127742
Position 10927: 0.3918495366151968
Position 14542: 0.38171637229802696
Position 3495: 0.3812554725755742
Position 12629: 0.3395312979712083
Position 11901: 0.3114417381652474
Position 15425: 0.24168137925223687
Position 611: 0.08912160397724396
Position 18952: 0.08486300855201334
Position 19007: 0.07795184335491255
Position 1550: 0.07326636711271017
Position 4625: 0.06178460074181235
Position 6848: 0.053211319530189684
Position 23710: 0.0466930931165373
Position 16634: 0.04145888174228732
Position 16578: 0.03526850166921504
Position 4386: 0.03383841671271239
Position 22805: 0.032942236477799106
Position 15467: 0.03268290381014425
Position 14505: 0.032113542443782166
Position 1916: 0.030693706922852382
Position 79: 0.028868888173932784
Position 15412: 0.026140554664809794
Position 11543: 0.02541719476137141
Position 974: 0.023043337171318685
Position 23080: 0.02271754939772771
Position 14839: 0.022204642355975888
Position 769: 0.02215722417064675
Position 5639: 0.021635175257483798
Position 546: 0.019896723563610434
Position 4918: 0.01831347345410052
Position 20867: 0.017374932781889944
Position 20287: 0.017120982101186868
Position 1906: 0.015189760035455848
Position 20947: 0.015026394335464124
Position 24015: 0.013565058898933398
Position 17037: 0.01338038375546605
Position 856: 0.01328648078025433
Position 23915: 0.012290104493520674
Position 22249: 0.011223817390235633
Position 4062: 0.010804067413574831
Position 10644: 0.010730727775892656
Position 23977: 0.010701775992328185
Position 6030: 0.010413402089448224
Position 22311: 0.009591461568164202
Position 17051: 0.008552736577472866
Position 9626: 0.008524391379017872
Position 9191: 0.007970043099013663
Position 15881: 0.007443674504866706
Position 14212: 0.007349699273703297
Position 5171: 0.007170617366032205
Position 20872: 0.00687039435807716
Position 10233: 0.005695722002644722
Position 11021: 0.005386006848267547
Position 6412: 0.004572266376878834
Position 9708: 0.004392497696695851
Position 14583: 0.004269063335921326
Position 6285: 0.004186186571322527
Position 20886: 0.004101816889793742
Position 21003: 0.00405740702023763
Position 24193: 0.004009558381312257
Position 16572: 0.003742299704140487
Position 9726: 0.00340701932816497
Position 6253: 0.0033875078464114666
Position 3955: 0.003124354231131935
Position 19112: 0.00280608663372333
Position 7776: 0.002740901742059685
Position 23059: 0.0026889860906666894
Position 12987: 0.002215778949608845
Position 9766: 0.0019621879400012194
Position 25239: 0.0017603670591364328
Position 2144: 0.0017254138136836641
Position 22301: 0.0017104178880924907
Position 6258: 0.0016464974847065891
Position 7815: 0.0016448600867028811
Position 21007: 0.0016241108141195485
Position 17073: 0.0014919724335829485
Position 9406: 0.0014449891439184829
Position 9358: 0.0010804318941924885
Position 9297: 0.0010613010478092368
Position 22346: 0.00099628533893156
Position 24873: 0.000926154826953098
Position 17989: 0.0008490815755992187
Position 7935: 0.000754255468314228
Position 10947: 0.000704880527042653
Position 394: 0.00054687356462399
Position 11515: 0.000434235819533337
Position 862: 0.0003482936381885853
Position 14906: 0.00031087872643178436
Position 10973: 0.0002556482578827306
Position 604: 0.00020205196505504726
Position 1248: 0.00014883318379277388
Position 22483: 0.00012505052983723857
Position 7676: 8.177582794380413e-05
Position 738: 7.273546682927317e-05
Position 950: 5.918641509892468e-05
Position 852: 5.822371509350769e-05
Position 845: 5.782775920934689e-05
Position 339: 5.737180720863296e-05
Position 1477: 4.720167025784956e-05
Position 446: 3.66092295629565e-05
Position 1378: 3.351305205823632e-05
Position 526: 3.184559244765904e-05
Position 10697: 3.034928314427199e-05
Position 122: 2.403616357128944e-05
Position 7: 1.951405042248139e-05
Position 285: 1.2579775359461878e-05
Position 205: 7.995844203716714e-06
Position 364: 7.3513234118399074e-06
Position 65: 6.4342199492404595e-06
Position 192: 5.770756238169477e-06
Position 9295: 4.533536629179048e-06
Position 656: 3.2265815001857945e-06
Position 460: 3.020918049460328e-06
Position 102: 2.568083059839481e-06
Position 367: 2.2435076307634487e-06
Position 577: 1.9150405707474514e-06
Position 535: 1.6747812742078999e-06
Position 379: 1.3214603108854732e-06
Position 255: 1.3103933444920395e-06
Position 370: 1.2421125113179797e-06
Position 585: 1.1978964907569006e-06
Position 636: 5.139520416399409e-07
Position 403: 4.1020149539199735e-07
Position 16: 3.6152920985039e-07
Position 386: 3.145658510723267e-07
Position 579: 2.3869920196141426e-07
Position 615: 2.1809224592522077e-07
Position 1418: 5.708348755326413e-08
Position 468: 2.220192699741529e-08
Position 645: 1.842087351148569e-08
Position 682: 9.877056006334623e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9078: 0.9474426222143407
Position 17411: 0.9349807060495345
Position 7619: 0.8924116082788682
Position 10560: 0.8809919769864106
