Gene = Tbrg1
index = 1061
Annotated 5SS: [ 315 2291 3097 4280 4698 6023 6364 7282]
Annotated 3SS: [2219 2875 4142 4550 5924 6252 7138 7808]
SMsplice 5SS: [ 315 2291 3097 4280 6023 6364 7282]
SMsplice 3SS: [2219 2950 4142 5924 6252 7138 7808]
top_k =  500
Partition function (log Z): 11.464706897747455

Sorted 5' Splice Sites (High to Low Probability):
Position 6023: 0.9937388367049528
Position 2291: 0.9764954928081194
Position 4280: 0.9587588881058322
Position 3097: 0.9466839165261992
Position 315: 0.9228205920671526
Position 6364: 0.852727499866283
Position 7282: 0.817802604377685
Position 4698: 0.44902049255068677
Position 4414: 0.12622703003740113
Position 6528: 0.10004270793731522
Position 3454: 0.08186122327600483
Position 1967: 0.05606666283339648
Position 6391: 0.05398544845480454
Position 2658: 0.0495074610454176
Position 2714: 0.042914385646003396
Position 4904: 0.03821592355952661
Position 5694: 0.03352897437760566
Position 8080: 0.031298772400758124
Position 309: 0.027921132559554543
Position 5142: 0.021181453490631337
Position 7498: 0.017976424738125215
Position 5317: 0.016645656683694807
Position 6837: 0.016435277490503917
Position 1835: 0.013316750576244195
Position 263: 0.012911414401065283
Position 827: 0.012578954994963136
Position 3706: 0.012309129373332657
Position 275: 0.011036357239594398
Position 331: 0.010288894528999287
Position 6470: 0.009982926452054251
Position 4992: 0.009255065072109462
Position 3474: 0.006826944415204879
Position 5811: 0.006030152964241718
Position 325: 0.005827901517663497
Position 6395: 0.00545135666841463
Position 6370: 0.004840142148510681
Position 2747: 0.004780240566277051
Position 853: 0.0044167078940292506
Position 1398: 0.003869560360532837
Position 160: 0.0034230470852611283
Position 8255: 0.0032500792889053266
Position 4182: 0.00243095119331966
Position 1043: 0.002370160942072611
Position 5763: 0.002264039738174831
Position 1055: 0.002228220136961315
Position 4622: 0.0020670714996001574
Position 8065: 0.0020018979729532703
Position 6180: 0.0019628323994678124
Position 6118: 0.0018534396788904357
Position 7929: 0.0018337029469935866
Position 5532: 0.0017961419922811186
Position 4262: 0.0016366041822769095
Position 1858: 0.0014507727509015592
Position 6063: 0.001445349154370595
Position 1133: 0.0014403545809109433
Position 7328: 0.0014166600319609993
Position 3341: 0.0012998484860420843
Position 42: 0.001271174365135047
Position 4254: 0.0011100666433263157
Position 5752: 0.0009780341330359766
Position 5834: 0.0009518442630183073
Position 6832: 0.000944374040816703
Position 4284: 0.0008899009421446365
Position 3486: 0.0008878224146922076
Position 311: 0.0008247054454377562
Position 4196: 0.0006536455050244473
Position 6905: 0.0006399138454097122
Position 2318: 0.0006365623824222234
Position 829: 0.0006356328347964695
Position 4980: 0.0006336242820813203
Position 92: 0.0005823588729872627
Position 319: 0.0005729970880126374
Position 2686: 0.0005557383089644036
Position 385: 0.0005479046073645897
Position 875: 0.000523497900842337
Position 2793: 0.0005191169803804151
Position 1406: 0.00047616449257169817
Position 3959: 0.0004670475730567384
Position 1997: 0.0004196226827033966
Position 6068: 0.00041943595517980034
Position 899: 0.00037272043347887746
Position 66: 0.00037120105679449504
Position 176: 0.00034804097212924595
Position 3275: 0.0003237804026159024
Position 2346: 0.00030851284963433304
Position 3156: 0.00026936333374973976
Position 978: 0.00026486259419110527
Position 3611: 0.00024305781347121988
Position 3782: 0.00022538517961862015
Position 687: 0.00021111582739728987
Position 1385: 0.00020562406311260676
Position 3423: 0.00017148268277366585
Position 2770: 0.0001479364147148723
Position 1117: 0.0001439317881270314
Position 751: 0.00013682203823150145
Position 36: 0.00013317824496597718
Position 985: 0.00013034359506078097
Position 2020: 0.00012256737612186108
Position 1067: 0.0001131959739030903
Position 3478: 8.708470592667719e-05
Position 6285: 8.549190047950156e-05
Position 1087: 8.080635872269461e-05
Position 3441: 7.274436065190552e-05
Position 3321: 6.926678538532315e-05
Position 652: 6.566546838765976e-05
Position 4078: 6.073914250036996e-05
Position 584: 5.39480926199854e-05
Position 1084: 4.7375919883886795e-05
Position 1784: 4.595483549184689e-05
Position 378: 4.524189177890423e-05
Position 3115: 4.506664181368661e-05
Position 2370: 4.471458833866552e-05
Position 643: 4.3741109744977225e-05
Position 3316: 4.372105626178445e-05
Position 1109: 4.3372794288020716e-05
Position 1625: 4.0794022147583175e-05
Position 4684: 3.585419898465854e-05
Position 3596: 3.472516461137597e-05
Position 722: 3.3919620625469384e-05
Position 3187: 3.0442224327094634e-05
Position 29: 2.820483582107949e-05
Position 1229: 2.789992848754416e-05
Position 111: 2.5008112830194635e-05
Position 7299: 1.6424260562412437e-05
Position 7606: 1.5282238936686954e-05
Position 7351: 1.3986308092616585e-05
Position 2782: 1.344083891842202e-05
Position 7567: 1.2862766137645197e-05
Position 4658: 1.060522388305372e-05
Position 2789: 1.050913016083321e-05
Position 4686: 1.0104964888453474e-05
Position 2768: 9.09915765687062e-06
Position 7486: 5.703070473622629e-06
Position 3121: 1.57807066264997e-06
Position 522: 8.773925184158211e-07
Position 6301: 7.819551014455684e-07
Position 340: 5.779406494611805e-07
Position 389: 5.009865522386863e-07
Position 618: 4.46088382294952e-07
Position 4456: 2.9539836560120557e-07
Position 212: 2.583508348871282e-07
Position 2312: 2.2087974465459672e-07
Position 498: 1.8368346290688784e-07
Position 442: 7.373508994179607e-08
Position 430: 3.162016486789633e-08
Position 174: 2.827341216190892e-08
Position 538: 2.4472198693727177e-09
Position 4501: 7.148388914695658e-10
Position 540: 3.145559020954891e-10
Position 477: 1.664508257917872e-10
Position 411: 1.4936143628737487e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4142: 0.9769091471539891
Position 2219: 0.961393069927832
Position 6252: 0.9550818889568733
Position 5924: 0.8294763433918092
Position 7138: 0.704277824395145
Position 2950: 0.5342070307551081
Position 7808: 0.40662156857308984
Position 8152: 0.368371664416155
Position 4550: 0.20839090452181694
Position 2875: 0.1887504986248059
Position 4612: 0.1449106928528828
Position 4357: 0.1221918871443541
Position 7174: 0.12098672243813505
Position 3002: 0.11820799515729058
Position 5943: 0.09636444488727777
Position 2983: 0.09107207693415037
Position 2586: 0.05875338557546652
Position 7420: 0.048553785008000346
Position 3353: 0.047562485289542204
Position 5979: 0.044832369861102526
Position 3207: 0.040646021097873616
Position 4786: 0.03964934031860636
Position 2632: 0.03707018425226225
Position 4434: 0.03243541616983518
Position 5673: 0.02566113832940134
Position 1834: 0.024898450866508035
Position 7861: 0.02452722560821244
Position 7927: 0.023114852217612912
Position 7077: 0.023112121325349278
Position 7350: 0.023021228186138464
Position 6692: 0.02263708476591984
Position 4929: 0.021202636562372812
Position 1725: 0.02071748095815049
Position 4413: 0.020467851045648997
Position 6221: 0.020289394711901335
Position 6433: 0.018095275290100778
Position 7455: 0.01715843931181436
Position 6904: 0.014321173857910948
Position 6394: 0.013861422318949587
Position 6490: 0.013706693527766387
Position 1768: 0.01297314193050635
Position 8350: 0.012757000466254467
Position 5047: 0.010991402506567249
Position 5608: 0.010517712203474586
Position 1887: 0.010054804494407524
Position 8177: 0.009859470189406024
Position 5954: 0.009522498538906988
Position 5787: 0.009385680727719963
Position 750: 0.008174100721435462
Position 4472: 0.007803728366760475
Position 5453: 0.006961199152301525
Position 8474: 0.006736024648566705
Position 4531: 0.006730178279486777
Position 2068: 0.006712745380422582
Position 8453: 0.006327353770292064
Position 728: 0.005969565073391583
Position 5215: 0.005906036520041553
Position 3539: 0.005812457241254458
Position 8078: 0.005763243613264029
Position 4129: 0.005258311713500723
Position 2956: 0.005251312780927787
Position 2192: 0.0050466701865965035
Position 5396: 0.0046855768265775186
Position 984: 0.004394209960373826
Position 4387: 0.004235555710246764
Position 6523: 0.004103546136637989
Position 7906: 0.004066856890730315
Position 7751: 0.004063629536772478
Position 4518: 0.004040015994956449
Position 8286: 0.0039692358295643085
Position 8106: 0.00363200058520914
Position 3363: 0.0036237714653894145
Position 7193: 0.003500820503919693
Position 7108: 0.0031854420116957643
Position 2657: 0.003172227128404325
Position 6254: 0.00278065418039224
Position 4954: 0.002743939786130192
Position 7865: 0.00272419967558093
Position 7081: 0.0025410417941461616
Position 3481: 0.0023110969548726197
Position 694: 0.0022802802509912746
Position 639: 0.002125698700734529
Position 2108: 0.002052768976271789
Position 7660: 0.0020216484272160408
Position 5190: 0.0020200570219670822
Position 4491: 0.002008716595342439
Position 6202: 0.001996118018324061
Position 5653: 0.0017974305122686748
Position 5822: 0.001795460471839021
Position 3512: 0.0017888676746135998
Position 5819: 0.0017653303628634395
Position 2930: 0.0017019873644252034
Position 1864: 0.0017014087228902745
Position 7759: 0.0016901446293452187
Position 7145: 0.0015649507640784614
Position 4815: 0.001532834435401915
Position 7440: 0.0014809085869978505
Position 2274: 0.001363679401990017
Position 4150: 0.0013521296122999311
Position 7203: 0.0013369524109274674
Position 3016: 0.0013287368927567705
Position 1243: 0.0012842077573983893
Position 7792: 0.0012532928610044579
Position 3557: 0.001241924353667411
Position 7184: 0.0011897404944211458
Position 8126: 0.0011786315496634542
Position 8483: 0.0011625943126923216
Position 2811: 0.0011081319028764134
Position 3006: 0.0010928722178035173
Position 5864: 0.0010765918714150755
Position 4670: 0.001034977173943231
Position 7834: 0.0010331436491418458
Position 8301: 0.000987859473219178
Position 6946: 0.000985965748958347
Position 4630: 0.000955283210559593
Position 7008: 0.0009552126810498592
Position 8531: 0.0009545374601726608
Position 7178: 0.0009387953689195085
Position 217: 0.0008921811607513685
Position 4223: 0.0008809668258307515
Position 2641: 0.0008617599295437766
Position 1269: 0.0008523987364117539
Position 4418: 0.0008281717306582911
Position 5109: 0.0008075079822697138
Position 6109: 0.0007501425908527686
Position 6968: 0.0007417997245593426
Position 7692: 0.0007211953693770149
Position 2789: 0.0006723984641744
Position 8407: 0.0006439662238734581
Position 8425: 0.0006128932686544279
Position 2919: 0.0006008830787885808
Position 7238: 0.0005960325305386484
Position 6659: 0.0005841488617849679
Position 856: 0.0005499079411921442
Position 1189: 0.0005492863752432119
Position 1021: 0.0005481926202372324
Position 4398: 0.0005466842714136996
Position 4537: 0.0005297323870274465
Position 2900: 0.0004956556951118517
Position 4760: 0.0004786153315012608
Position 1342: 0.0004485471100072169
Position 7030: 0.00043941732359571766
Position 1042: 0.0003996650513879372
Position 3826: 0.00038647606014496574
Position 3406: 0.00037008225675726366
Position 8288: 0.00036053299991514786
Position 7281: 0.000355325501461307
Position 4480: 0.0003304399242919813
Position 1806: 0.00031701425147856894
Position 1680: 0.0002951734432750337
Position 6087: 0.00028272525546661114
Position 4525: 0.00027814898072743365
Position 3609: 0.00027457725307442624
Position 4583: 0.00026484581065491347
Position 4844: 0.00026162379819190574
Position 221: 0.00025614057816292175
Position 6334: 0.00024539083195452356
Position 2258: 0.00023891549889776443
Position 2731: 0.00023767273137744485
Position 6723: 0.00022867450029790694
Position 3926: 0.00020190132284101593
Position 1770: 0.00019364426393021176
Position 6699: 0.00019068927537623206
Position 4162: 0.0001831937595197961
