Gene = Mrpl30
index = 703
Annotated 5SS: [ 108 2547 3539 4934 7358]
Annotated 3SS: [2465 3461 4852 7210 7583]
SMsplice 5SS: [ 108 2641 3539 4535 4934 5818 7358]
SMsplice 3SS: [2465 3461 4413 4852 5736 7210 7583]
top_k =  500
Partition function (log Z): 7.123458707879194

Sorted 5' Splice Sites (High to Low Probability):
Position 108: 0.9978799529706631
Position 7358: 0.9915347712138225
Position 3539: 0.9322050173784798
Position 4934: 0.9274742614550557
Position 4535: 0.7140531911915785
Position 5818: 0.5485432558251271
Position 2641: 0.46517963729180095
Position 6138: 0.37743240905749065
Position 1696: 0.25570141418375575
Position 2547: 0.1470643216371721
Position 2942: 0.12481570039301222
Position 5811: 0.07565287271611888
Position 4736: 0.07247292092926697
Position 1504: 0.06743430865051121
Position 5845: 0.0577390718232512
Position 5191: 0.04192903250290191
Position 1912: 0.028814007257739534
Position 2307: 0.028811678340339163
Position 3650: 0.028065116366543085
Position 3191: 0.023996527452894167
Position 2637: 0.023609816721019316
Position 756: 0.023097275534050186
Position 551: 0.01948487435077227
Position 2898: 0.016878958931711006
Position 2667: 0.01666107454967418
Position 7845: 0.014909264475281748
Position 2559: 0.013474967895096517
Position 6255: 0.012283753714376807
Position 1467: 0.007583798587913728
Position 5124: 0.007548218761622967
Position 683: 0.007205336637584037
Position 1514: 0.006472074796829247
Position 5148: 0.005943009917789641
Position 6433: 0.005492862616514041
Position 5835: 0.0053516625413381124
Position 4731: 0.005261001615353828
Position 5531: 0.00422525784016523
Position 4504: 0.002893969618413864
Position 6355: 0.0027878754990621635
Position 6858: 0.0023487562046235204
Position 579: 0.0019418688921116194
Position 1603: 0.0017771861275943858
Position 5158: 0.0015818396090864519
Position 2107: 0.001523316034385318
Position 6177: 0.0015172761937227131
Position 7620: 0.0013718907586814939
Position 1567: 0.001360156478730623
Position 4866: 0.0011992631873107822
Position 1625: 0.000991078833034677
Position 6452: 0.0008863818532200039
Position 288: 0.0007039917648564543
Position 7736: 0.0006657487833914599
Position 7170: 0.0006651075559581213
Position 1091: 0.0006345855463520983
Position 532: 0.0005700244510677638
Position 4884: 0.0005433412437646831
Position 5221: 0.0005331215082984245
Position 992: 0.000492444699406142
Position 6166: 0.0004394772096180735
Position 7781: 0.0003865753206959355
Position 2147: 0.0003445245633198049
Position 574: 0.00030161391092522745
Position 305: 0.00025066989991107905
Position 7706: 0.0002407982708070817
Position 1004: 0.00023330289762515317
Position 221: 0.00023109248063885558
Position 5068: 0.0002221808060106987
Position 5925: 0.00019835814531079024
Position 2379: 0.00019429291325099413
Position 572: 0.00017600174891313543
Position 7740: 0.00017326739053113226
Position 145: 0.0001703104320769936
Position 7299: 0.00015003994358357166
Position 5849: 0.0001413116018932891
Position 7243: 0.00012953693679438268
Position 7638: 0.00012147081280104217
Position 2563: 0.00010497506698168272
Position 593: 9.756275630204582e-05
Position 7388: 9.367975657777556e-05
Position 7831: 8.994682508577386e-05
