Gene = Cenpf
index = 245
Annotated 5SS: [  111  3142  4319  5242  5726  7866  9148 15578 17039 19571 26090 31442
 35826 36939 37525 39476 41285]
Annotated 3SS: [ 2947  4121  5134  5633  7579  8944 15451 16909 19447 25953 28013 32993
 36785 37364 38998 41105 45283]
SMsplice 5SS: [  111  2908  3142  5242  5726  5989  7757  9148 15578 17039 19571 26090
 36939 37525 41285]
SMsplice 3SS: [ 2722  3023  5134  5633  5884  7579  8944 15451 16909 19447 25953 36785
 37364 41105 46521]
top_k =  500
Partition function (log Z): 12.004689044434185

Sorted 5' Splice Sites (High to Low Probability):
Position 37525: 0.9999913598413498
Position 19571: 0.9998144975890296
Position 17039: 0.9896083338553318
Position 3142: 0.9831367935935073
Position 41285: 0.9760909379855951
Position 9148: 0.9602020354634724
Position 5726: 0.9225769590621966
Position 26090: 0.9215974835298304
Position 111: 0.8841129104029077
Position 11547: 0.8543713541260309
Position 15578: 0.8199803236868581
Position 5242: 0.7698745387100226
Position 2908: 0.7024942220963684
Position 5989: 0.48744151394802415
Position 7757: 0.46650542554918595
Position 2251: 0.3929063246881492
Position 43539: 0.39087647366822886
Position 14891: 0.327929885308858
Position 10217: 0.28128889963666337
Position 9443: 0.2753086334967553
Position 1726: 0.2317344923139414
Position 3847: 0.2010549081489848
Position 7866: 0.1977484982992272
Position 27083: 0.1918452314092088
Position 39476: 0.18308596453863643
Position 7815: 0.1587272321984165
Position 17794: 0.15697706933087435
Position 43816: 0.15262315212579827
Position 2788: 0.13736187691220875
Position 2744: 0.12500866569127692
Position 40245: 0.1168194246607471
Position 4319: 0.11530942158365134
Position 8200: 0.10989274854703525
Position 15874: 0.10584435909668916
Position 43821: 0.10428460224107992
Position 3554: 0.09300176140276162
Position 58: 0.09079121603815192
Position 6180: 0.08819713437509061
Position 1079: 0.0798062398275836
Position 42126: 0.07809395261015128
Position 19188: 0.07518563704270298
Position 5251: 0.07349694625252123
Position 18301: 0.0729473067810748
Position 4077: 0.07121351712941422
Position 6185: 0.068181686811622
Position 7056: 0.06234667453926668
Position 8392: 0.05254171299015937
Position 611: 0.049517011755810206
Position 847: 0.04259936763032883
Position 15819: 0.04085540150944739
Position 12000: 0.031701243559428424
Position 5246: 0.031446363283068504
Position 39102: 0.031216025263551626
Position 10264: 0.030984563459333925
Position 10090: 0.03005405127440646
Position 45083: 0.02996664132092988
Position 39398: 0.029822245432211895
Position 39338: 0.029145586684443208
Position 3807: 0.026636388457504375
Position 4233: 0.02237734690259896
Position 22304: 0.020479117082562705
Position 44035: 0.020050368059466958
Position 4248: 0.020037828195972263
Position 4549: 0.01867325338281742
Position 15583: 0.017820441982935222
Position 8059: 0.015241997439840761
Position 17598: 0.01461902025158127
Position 2227: 0.014082479727030302
Position 16000: 0.013172148604834406
Position 2628: 0.013059922212001725
Position 4557: 0.012628341618930698
Position 42156: 0.01220180478081433
Position 7776: 0.010929531326592027
Position 7458: 0.010588766478419344
Position 15908: 0.010213927380326438
Position 41200: 0.008593003360149891
Position 26036: 0.008478304648843712
Position 34: 0.008378302821283134
Position 579: 0.007785100620597338
Position 15781: 0.007672656323853583
Position 1872: 0.007066567804467548
Position 4966: 0.006973344861633928
Position 1996: 0.006407412573186259
Position 16950: 0.006289538834295116
Position 18852: 0.006092853146970473
Position 18731: 0.005555985806200624
Position 26508: 0.005518349214180979
Position 8343: 0.005514525681842251
Position 343: 0.005455180400942334
Position 5257: 0.0051794308884450845
Position 5692: 0.005111077170030302
Position 2840: 0.005028227956636828
Position 4544: 0.004242028925012725
Position 867: 0.0040637520028528095
Position 3224: 0.0037007181156780387
Position 14788: 0.0035661064807972673
Position 26057: 0.0033221815657249834
Position 42985: 0.0031951723170040216
Position 93: 0.002746049593618174
Position 2723: 0.002743751154757659
Position 15837: 0.0025776957125190477
Position 1839: 0.002415087561214062
Position 8719: 0.0021791648005052866
Position 41841: 0.0021153862616730577
Position 4897: 0.002069039740124985
Position 2875: 0.0020301491964587965
Position 586: 0.0017573945307667379
Position 17044: 0.0016303623260261694
Position 4514: 0.001561994163835566
Position 9126: 0.0014746827319756719
Position 17423: 0.001433337416383812
Position 6759: 0.0013873783315012042
Position 3487: 0.0013841001535352816
Position 1770: 0.0013811033754364153
Position 3558: 0.0013311835374833082
Position 602: 0.0013166609083885726
Position 4172: 0.001224383414409872
Position 98: 0.0011502156976605357
Position 6141: 0.0010354907592652195
Position 3544: 0.0010172057057516383
Position 1929: 0.0008831044515292576
Position 5705: 0.0008821618031767813
Position 11215: 0.0008691275038369586
Position 38862: 0.0006938608189983236
Position 908: 0.000546199922993416
Position 7129: 0.0004801296247016992
Position 37915: 0.0003946452765289575
Position 17996: 0.00035044202829343467
Position 535: 0.00023789392555151323
Position 950: 0.0002272638449675288
Position 3831: 0.00022266403748629856
Position 20184: 0.0001993252835664534
Position 41611: 0.0001904600568993872
Position 19575: 0.00018305095541797824
Position 38789: 0.00017180585129215618
Position 620: 0.00014640403760850706
Position 911: 0.00012188758304586976
Position 628: 0.00011058653969557342
Position 1452: 0.000101237824499703
Position 1477: 8.378254438696994e-05
Position 2344: 7.514227683650601e-05
Position 524: 6.60548743299852e-05
Position 1111: 5.48234477538534e-05
Position 1489: 5.2032651273256095e-05
Position 1540: 5.059490971417755e-05
Position 2002: 2.7080995860603913e-05
Position 4048: 1.665046543738961e-05
Position 440: 1.3973204863440012e-05
Position 43: 1.3806814170612784e-05
Position 1712: 1.1546321885511866e-05
Position 632: 1.1425377037093661e-05
Position 176: 1.1372870149586915e-05
Position 389: 8.943927374393462e-06
Position 20: 6.22601822350708e-06
Position 221: 5.620357401883907e-06
Position 581: 5.599795411382438e-06
Position 543: 2.613429783922269e-06
Position 644: 2.438555728617768e-06
Position 212: 1.990984256359904e-06
Position 19566: 9.221862717708292e-07
Position 139: 8.951122934232071e-07
Position 408: 8.552703487479073e-07
Position 395: 7.489293328471002e-07
Position 120: 6.824170059519543e-07
Position 600: 5.948076762596901e-07
Position 236: 3.306019931630794e-07
Position 19538: 1.8276719781717203e-07
Position 238: 1.309191940347134e-07
Position 231: 1.1993248774805692e-07
Position 14: 1.4836606401535146e-08
Position 41: 1.3576006591534608e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 37364: 0.9999913598413488
Position 19447: 0.9979656147379409
Position 16909: 0.9974967528725999
Position 41105: 0.9812606744183994
Position 8944: 0.9619735196087814
Position 25953: 0.9102460846983839
Position 5134: 0.8791740408677291
Position 5633: 0.8494121676892686
Position 3023: 0.8444960829840278
Position 15451: 0.8229565791371535
Position 2722: 0.7747905514300832
Position 5884: 0.5611483833658915
Position 7579: 0.5032849113068728
Position 11433: 0.47017325451826053
Position 43435: 0.3560634968061243
Position 14748: 0.3314959917896549
Position 43680: 0.30710042272158034
Position 9319: 0.265776313740451
Position 46521: 0.25954371617026006
Position 2087: 0.24847538310652395
Position 7669: 0.22499185987397083
Position 39238: 0.21787422480847496
Position 15721: 0.17682626250567743
Position 1620: 0.17567796814626324
Position 10071: 0.1662310313906978
Position 41987: 0.1521138777418734
Position 2817: 0.1513796098698592
Position 4121: 0.14782217418460292
Position 11398: 0.13994078974786653
Position 11277: 0.13928011936274998
Position 26946: 0.1280903881842786
Position 3419: 0.12017005565649963
Position 3751: 0.10596302698215783
Position 1940: 0.10516657315748909
Position 10164: 0.1021736492461512
Position 17726: 0.10186589997353246
Position 7604: 0.09797245372274074
Position 44076: 0.09206250568280078
Position 43919: 0.08846207062417673
Position 11254: 0.08012106692130479
Position 2979: 0.06809575188418773
Position 18126: 0.0657461224328148
Position 19084: 0.06543390542649985
Position 45283: 0.06280303419535341
Position 40091: 0.059588479783196584
Position 38998: 0.05938795619247414
Position 41723: 0.058137119490680886
Position 1595: 0.056808780525325515
Position 46641: 0.056011770666236374
Position 7970: 0.05562458288444559
Position 510: 0.054529378268718794
Position 738: 0.04649703647998395
Position 43965: 0.04589843628934964
Position 40167: 0.04354318744502433
Position 901: 0.04140117505077917
Position 17641: 0.04014066043625363
Position 5424: 0.03975015022066642
Position 6084: 0.03800634566608045
Position 1792: 0.0376434567841277
Position 4467: 0.03710561809059641
Position 3575: 0.03618909480893906
Position 3744: 0.03532407191520739
Position 4018: 0.033524463641015995
Position 43968: 0.030232732883598717
Position 11812: 0.02872422282383265
Position 44963: 0.02872227476254762
Position 2947: 0.02836395188898577
Position 44011: 0.028190242262980128
Position 26949: 0.02786761579429125
Position 46789: 0.02769176511759762
Position 6045: 0.027152630708410178
Position 8106: 0.02681224113087466
