Gene = Bend6
index = 180
Annotated 5SS: [  251 24376 29557 43294 44075 45163]
Annotated 3SS: [24167 29378 43072 43881 45042 54448]
SMsplice 5SS: [  251  1938  5476  8028 22821 29557 40287 43294 45163 47516]
SMsplice 3SS: [ 1806  5316  7920 22732 29378 40136 43072 45042 47440 54448]
top_k =  500
Partition function (log Z): -29.69905523624567

Sorted 5' Splice Sites (High to Low Probability):
Position 1938: 0.7472486260729773
Position 251: 0.737611864975522
Position 5476: 0.7298948175208455
Position 8028: 0.5690621662597243
Position 2782: 0.2540613325754582
Position 9527: 0.2420753069602869
Position 731: 0.17856638412190082
Position 9445: 0.12129689072200359
Position 743: 0.11315108160835514
Position 9649: 0.0942890747248133
Position 101: 0.0764519984863385
Position 471: 0.057289646210276865
Position 12714: 0.05718097654492341
Position 3966: 0.046569932893107735
Position 3826: 0.04629039216584372
Position 415: 0.04040536905279298
Position 54: 0.03215711243609476
Position 483: 0.03148813026227242
Position 1332: 0.030517933691715213
Position 3850: 0.029123623568575324
Position 594: 0.028267825280866455
Position 1473: 0.02520139045513468
Position 130: 0.018354853320374596
Position 63: 0.00845135724695051
Position 2874: 0.00473432669558165
Position 3570: 0.0034235661063673254
Position 9851: 0.0032239398673592572
Position 1708: 0.0032014132008441848
Position 3588: 0.0021415605098612784
Position 164: 0.0019537119831086864
Position 1672: 0.0016823669320667671
Position 359: 0.0012897284063995607
Position 813: 0.001182683816206947
Position 664: 0.0011671222893410772
Position 709: 0.0011615311756255965
Position 430: 0.0005679551983740325
Position 1623: 0.0005207583170413609
Position 519: 0.0005066286986361108
Position 515: 0.00035006059526124065
Position 2324: 0.00032945017073041
Position 461: 0.00025585243787796017
Position 58: 0.00024634468046791667
Position 263: 0.00022569011686008358
Position 394: 0.00016900483713378208
Position 565: 0.00013263927862507347
Position 277: 0.00011933800827395745
Position 119: 8.66055581374522e-05
Position 534: 2.7325112973671684e-05
Position 329: 8.553345063568626e-06
Position 583: 6.835067151280676e-06
Position 128: 1.9378011188665434e-06
Position 280: 7.199436811762299e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1806: 0.7351698810651023
Position 5316: 0.7179843162584277
Position 7920: 0.5456301010594077
Position 9391: 0.4272867673607921
Position 9983: 0.33940878925178036
Position 629: 0.2790846766532838
Position 12367: 0.15973953482784325
Position 16695: 0.14604670860226487
Position 2669: 0.13376722027965823
Position 2690: 0.12733522868650737
Position 12265: 0.08910419910595156
Position 12562: 0.07082519513208199
Position 3691: 0.054201049785592585
Position 3726: 0.05174306658053624
Position 9445: 0.04598396549824749
Position 5364: 0.03854749278939904
Position 9514: 0.034654328818587196
Position 10044: 0.03336599750084598
Position 9644: 0.0328650483726375
Position 7772: 0.024992493676066645
Position 464: 0.02230598829068451
Position 366: 0.01983866928165405
Position 4488: 0.018670789221521142
Position 340: 0.018322092501143503
Position 4542: 0.01632757666009882
Position 5344: 0.013779519712232088
Position 9214: 0.012162525418838874
Position 1290: 0.010989707299290436
Position 3731: 0.009545812387842674
Position 1255: 0.007527381804055982
Position 1671: 0.006862012651462868
Position 3887: 0.00678942547741389
Position 672: 0.006760827848881227
Position 7219: 0.006693358841562262
Position 3555: 0.006505072133072663
Position 1503: 0.006055368881668527
Position 1351: 0.005485686008683641
Position 1399: 0.005297828308712014
Position 9366: 0.0052846078852399015
Position 2548: 0.004715927898545788
Position 6486: 0.0036209564361677584
Position 3467: 0.003602150617345246
Position 1698: 0.0032358826702352443
Position 1136: 0.00323308588437202
Position 537: 0.002769826399896264
Position 345: 0.0025466497634465835
Position 1379: 0.002387836326866979
Position 3436: 0.0022753569397530957
Position 2861: 0.0021940636903833768
Position 1327: 0.0019269553001339396
Position 4725: 0.0017018938086203303
Position 1186: 0.0015064528009738406
Position 5289: 0.0012872382192754231
Position 1813: 0.0011531830881586955
Position 1296: 0.0010913342336568454
Position 4677: 0.0010584547663798297
Position 1740: 0.0008366610209343989
Position 5655: 0.0007356449170934642
Position 3769: 0.0006798532960115004
Position 6457: 0.0006717030527080538
Position 8408: 0.0006673659895294308
Position 1438: 0.0006177720179698958
Position 978: 0.0005486640248228616
Position 694: 0.0005159803884348271
Position 2024: 0.0004724844464987189
Position 2435: 0.00044984705699784857
Position 559: 0.0003614484476627278
Position 1081: 0.000357484382583031
Position 2624: 0.0003543481824431178
Position 1116: 0.00034406267421419816
Position 407: 0.00032163975706466706
Position 4404: 0.0003032870609362416
Position 2864: 0.0002940516910547841
Position 3206: 0.0002793270975962862
Position 1174: 0.00022425090595571838
Position 4776: 0.0002019762799210267
Position 511: 0.00019681815031708842
Position 504: 0.00016118750937898593
Position 1099: 0.0001365608156953971
Position 2748: 0.0001346085594151292
Position 546: 0.0001330319798648645
Position 2201: 9.740457863821226e-05
Position 1403: 7.906381586940018e-05
Position 1331: 6.150670707721594e-05
Position 1406: 5.4203137199197223e-05
Position 2218: 3.644121642174084e-05
Position 2596: 2.679191586995243e-05
Position 325: 2.4696032245235543e-05
Position 1621: 2.323608924068738e-05
Position 2284: 2.127452037633054e-05
Position 157: 1.1789921556045859e-05
Position 1653: 1.0249358831019012e-05
Position 412: 4.323211685828335e-06
Position 225: 2.9884937286977107e-06
Position 302: 2.6962889429284034e-06
Position 470: 2.494841518362324e-06
Position 134: 2.404783849779772e-06
Position 280: 2.4036497569298395e-06
Position 295: 2.2361240597511287e-06
Position 480: 1.699934756560023e-06
Position 168: 1.6930634488281618e-06
Position 723: 1.5202928183020802e-06
Position 1163: 1.0874455956944858e-06
Position 436: 1.017819399257305e-06
Position 720: 9.146303413542192e-07
Position 468: 7.36892050891888e-07
Position 246: 7.043812597096386e-07
Position 312: 4.667589673483415e-07
Position 214: 4.589841938215346e-07
Position 1018: 2.2136258852721497e-07
Position 249: 2.0211950125292865e-07
Position 179: 1.8519300499523878e-07
Position 182: 1.4586832282777247e-07
Position 419: 1.3771907191842706e-07
Position 487: 4.183828087836669e-08
Position 569: 1.3853580873633457e-08
Position 549: 1.0948698261746218e-08
Position 515: 5.047609159552309e-09
Position 239: 4.9268968976867204e-11
