Gene = Glmn
index = 436
Annotated 5SS: [   82  1101  4136 19438 22657 24204 25609 27759 35138 35644 36047 36836
 37013 39427 39971 40607 46917 48498]
Annotated 3SS: [ 1025  4009 19320 22547 23965 25505 27570 35083 35612 35956 36793 36938
 39341 39863 40542 46792 48414 48712]
SMsplice 5SS: [   82  4136 19438 22657 25609 35138 35840 36047 39444 39971 40634 43455]
SMsplice 3SS: [ 4009 19320 22523 25505 35083 35612 35956 39341 39863 40542 43385 48712]
top_k =  500
Partition function (log Z): -23.880945655216063

Sorted 5' Splice Sites (High to Low Probability):
Position 4136: 0.9882710168822384
Position 82: 0.7193341033645387
Position 3448: 0.29194126631796324
Position 8567: 0.1581686634816774
Position 345: 0.15671214263043717
Position 1913: 0.09714523511974747
Position 2433: 0.09321915818127129
Position 41: 0.07602545097072745
Position 6112: 0.05531842445394231
Position 7969: 0.049187378340841754
Position 1535: 0.0476420133826882
Position 2139: 0.039513034177453006
Position 3453: 0.028323506816354486
Position 500: 0.028200793231582557
Position 60: 0.025324395748965237
Position 8450: 0.015042506303403293
Position 6529: 0.014863429159404994
Position 1101: 0.014620059960640171
Position 4714: 0.01124051385151939
Position 2822: 0.010042133000337046
Position 8025: 0.008822650582341789
Position 112: 0.008627443201829059
Position 5237: 0.008183147705402974
Position 5436: 0.006560444255437935
Position 8534: 0.006071759246085752
Position 6159: 0.005473505532184551
Position 429: 0.004441763193537037
Position 8206: 0.004399175164917058
Position 4407: 0.00393110288852082
Position 7945: 0.003510494247665515
Position 6493: 0.002698191511044696
Position 4429: 0.002576552852690009
Position 4420: 0.0019516779740227541
Position 2470: 0.0018057155051826258
Position 5338: 0.0013111550418962853
Position 4830: 0.0012114545266914377
Position 8502: 0.0011751190815549684
Position 597: 0.0006804093819877317
Position 658: 0.0006590412356922097
Position 1541: 0.000480656553158398
Position 7992: 0.00017296128961680413
Position 6878: 0.00010750356545778725
Position 349: 0.0001067767689256029
Position 30: 7.883305579168756e-05
Position 573: 6.131743998178615e-05
Position 125: 2.7714048457897108e-05
Position 626: 2.509548006599656e-05
Position 45: 8.629021914326458e-06
Position 92: 6.622382011294266e-06
Position 20: 4.265148288139648e-06
Position 258: 3.553015288513735e-06
Position 24: 2.5496553569414345e-06
Position 11: 1.637672747796972e-06
Position 253: 1.0869229464580925e-06
Position 505: 6.82813025193361e-07
Position 362: 2.4796025316707346e-07
Position 299: 1.260759520895882e-07
Position 278: 9.401330661666494e-08
Position 333: 7.753207396479314e-08
Position 507: 5.672417893189566e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4009: 0.7551199791937507
Position 8366: 0.5437609675639833
Position 4060: 0.22645602157915365
Position 3356: 0.1879744833645381
Position 15885: 0.11582450015659251
Position 3209: 0.10617552429610982
Position 14067: 0.10303940655543348
Position 10819: 0.0833521411832437
Position 8339: 0.04961024882063086
Position 2362: 0.046466190298790296
Position 5920: 0.04419949619377203
Position 1811: 0.039629955244253355
Position 6603: 0.034985573867712484
Position 4323: 0.03299034298728633
Position 7909: 0.028156230284585047
Position 2305: 0.02510441355341415
Position 1870: 0.023919152512196368
Position 6413: 0.02324137210830954
Position 4343: 0.022387317490049144
Position 2013: 0.021552483387741347
Position 7794: 0.01977765442153171
Position 11256: 0.019223300534747367
Position 1828: 0.018739756396220098
Position 12644: 0.018166464146072325
Position 8205: 0.016173278811076806
Position 1356: 0.01571997535220564
Position 1825: 0.01497595520221819
Position 2223: 0.014768169712608265
Position 13567: 0.014641357386993738
Position 6049: 0.013649668521611933
Position 3312: 0.012768417721104545
Position 275: 0.012200993106734366
Position 2101: 0.011787157415359704
Position 12103: 0.011369069146639694
Position 5254: 0.011138067496794914
Position 7778: 0.01087517949673585
Position 1285: 0.008938930987427285
Position 13879: 0.008736319848842017
Position 3377: 0.008137568543812123
Position 10776: 0.007397126337691806
Position 6071: 0.007043865666243137
Position 11749: 0.006990107749978721
Position 4691: 0.006788140177604564
Position 14877: 0.006546672116294887
Position 1485: 0.006063211911592754
Position 1025: 0.005989086253722557
Position 1326: 0.005931476798659602
Position 2338: 0.005143618917283737
Position 2017: 0.005141518531613245
Position 1361: 0.005066417833238231
Position 10877: 0.005019398492286064
Position 959: 0.004457510138348771
Position 8076: 0.004399175164917058
Position 6583: 0.004331382503720401
Position 4632: 0.004304642636606194
Position 4975: 0.004262821801866531
Position 5145: 0.004152976131646498
Position 11904: 0.0040422089962643525
Position 10880: 0.004033021629171361
Position 7756: 0.003926251494056477
Position 4064: 0.0037618834334106938
Position 5127: 0.0037613299619809705
Position 5428: 0.003644021762397999
Position 2771: 0.0036199463554858567
Position 9413: 0.0035994777727423035
Position 4405: 0.0035790386874966396
Position 2717: 0.0034412322257898528
Position 7204: 0.0033974604344968766
Position 8409: 0.0029892781875767377
Position 8555: 0.0029466326979412753
Position 8406: 0.0028511716484153926
Position 388: 0.002823984346217478
Position 5039: 0.002798320148737381
Position 7067: 0.002670172550422154
Position 458: 0.0025828475517041447
Position 5274: 0.00250362516050107
Position 8660: 0.002459553127009192
Position 2618: 0.002360852065562838
Position 221: 0.002308492640988941
Position 12395: 0.002158761840951287
Position 3852: 0.0019217260571158354
Position 885: 0.0018643090453521515
Position 7703: 0.00169494865894042
Position 4043: 0.001654943456010834
Position 348: 0.0015168772241982284
Position 8790: 0.0014745406382869835
Position 4595: 0.0014637856910433853
Position 6377: 0.0014619410238867377
Position 6811: 0.0014084170296538897
Position 1603: 0.0013734509032160877
Position 4629: 0.0013414272017909662
Position 849: 0.0013334236338141336
Position 3221: 0.0013261254101177757
Position 3065: 0.001324069079070268
Position 3264: 0.0013233835421137602
Position 1234: 0.001274822290379956
Position 6493: 0.0012053123637513529
Position 6947: 0.0011866946461010991
Position 8612: 0.0011709553750656593
Position 3316: 0.0011659445091151118
Position 4561: 0.0011057192330844964
Position 1874: 0.0010761494606179435
Position 3711: 0.0010349037575709975
Position 1035: 0.0009585318044627857
Position 8266: 0.0009003935879916955
Position 6624: 0.0007430369363029049
Position 2737: 0.0007218515561855138
Position 9813: 0.0007048388437485131
Position 1984: 0.0006942636443904498
Position 5880: 0.0006317180500468274
Position 4527: 0.0005988272272018592
Position 1768: 0.0005697270689685492
Position 9115: 0.0005143710264607016
Position 3186: 0.0005105031236484677
Position 185: 0.0004961874840562055
Position 2208: 0.0004960259840533982
Position 5476: 0.00044354807484162003
Position 299: 0.0004295747347870068
Position 5395: 0.00042631992921296914
Position 251: 0.00042372183770263925
Position 6496: 0.0004070454050655806
Position 428: 0.0003962405427053611
Position 1047: 0.0003814094116203097
Position 313: 0.0003721589137378595
Position 1848: 0.0003614546706327779
Position 4580: 0.0003588523592210121
Position 3227: 0.0003316484817829938
Position 5712: 0.0003257621741158621
Position 490: 0.00031895802727501606
Position 4377: 0.00031212456064121205
Position 1402: 0.0002990682957986559
Position 4856: 0.00029609550601162856
Position 4367: 0.0002942483105271312
Position 5596: 0.00026559760623887736
Position 5654: 0.00024107727582754746
Position 310: 0.00021962609127550823
Position 1458: 0.00021951605552607783
Position 237: 0.00016339282516700208
Position 6181: 0.00014010829117193905
Position 537: 9.312826947996305e-05
Position 1381: 8.645519470679471e-05
Position 494: 6.94639390640195e-05
Position 2922: 4.743070775778998e-05
Position 2057: 4.191307520511911e-05
Position 5076: 3.886110181033813e-05
Position 601: 3.311091682892234e-05
Position 1303: 2.006062634358414e-05
Position 1674: 1.879453822140061e-05
Position 1644: 1.8624041686416742e-05
Position 316: 1.7125549166637884e-05
Position 2070: 1.6500308080711314e-05
Position 461: 1.4724179368639862e-05
Position 1912: 1.1113979800870012e-05
Position 3797: 1.0942875178911778e-05
Position 464: 1.0406989841055834e-05
Position 738: 1.0399168855902315e-05
Position 278: 9.911491930164878e-06
Position 1718: 6.694698215734057e-06
Position 1242: 6.439633866163478e-06
Position 776: 5.817543463225366e-06
Position 1059: 5.645287661351417e-06
Position 5320: 4.722259432518621e-06
Position 1514: 4.5561463134538285e-06
Position 134: 3.763687549933139e-06
Position 861: 3.746428039918151e-06
Position 682: 3.0510733607039545e-06
Position 608: 2.227218380509284e-06
Position 1638: 2.0716743196990513e-06
Position 245: 1.976351977075659e-06
Position 304: 1.339285000635154e-06
Position 307: 1.2600859890360215e-06
Position 4490: 5.235559160116628e-07
Position 905: 4.849879123344495e-08
Position 322: 4.3902649225619445e-08
Position 189: 3.234327135932523e-08
Position 352: 2.4964568206850955e-08
Position 116: 6.804411963166297e-09
Position 604: 6.258801087650687e-09
Position 503: 4.874408003433682e-09
Position 914: 3.401294921328911e-10
