Gene = Prr33
index = 863
Annotated 5SS: [117]
Annotated 3SS: [3855]
SMsplice 5SS: [103]
SMsplice 3SS: [3855]
top_k =  500
Partition function (log Z): -6.2359176298004515

Sorted 5' Splice Sites (High to Low Probability):
Position 4064: 0.6838956096014902
Position 103: 0.5862580958300985
Position 117: 0.39171902492280836
Position 431: 0.09309331822825798
Position 3593: 0.05869083636020483
Position 3703: 0.03515201710390065
Position 816: 0.030453561294835188
Position 682: 0.022759644567628794
Position 862: 0.015908860228656257
Position 4019: 0.014855405067654088
Position 3051: 0.013695105783825597
Position 2152: 0.006133544102536139
Position 4889: 0.005363893844438882
Position 2904: 0.005248967453381671
Position 1344: 0.004627541944711026
Position 35: 0.004536586124477129
Position 4068: 0.004530839526686033
Position 2363: 0.004217329931503961
Position 3494: 0.004044730111087866
Position 838: 0.003038454239354369
Position 2774: 0.002895547110673792
Position 74: 0.0028466950397297206
Position 2055: 0.0025428865861467143
Position 2720: 0.0015061158359235551
Position 2367: 0.0013505138760424224
Position 4047: 0.0012489545185037912
Position 4349: 0.000918324122071364
Position 131: 0.0008833637861187734
Position 794: 0.0008075574707772951
Position 1275: 0.0007957888709861705
Position 4904: 0.0005643920218550986
Position 4225: 0.00029874575763446265
Position 714: 0.00029018476611667024
Position 2577: 0.00028601629656167967
Position 872: 0.0002775989612983822
Position 157: 0.00022406898299379258
Position 2317: 0.00018536470474674738
Position 1802: 0.00017288760577971598
Position 3681: 0.00014771082393011248
Position 1185: 0.00013586410738045094
Position 228: 2.1487832233710223e-05
Position 110: 2.0830272351415128e-05
Position 337: 1.7587408421668335e-05
Position 216: 9.570730739411006e-06
Position 652: 9.133628212697168e-06
Position 404: 5.856504966305041e-06
Position 333: 4.194649205829442e-06
Position 316: 2.954611403277745e-06
Position 219: 2.473002210290021e-06
Position 222: 1.9822141444229777e-06
Position 726: 1.9314921160396893e-06
Position 225: 1.666798477682273e-06
Position 82: 1.0546258915767494e-06
Position 55: 8.158814715312043e-07
Position 4012: 6.324103810030803e-07
Position 313: 4.6628130276354247e-07
Position 272: 4.069037772226399e-07
Position 709: 1.1486133478209067e-07
Position 546: 9.377059031945086e-08
Position 475: 5.731069334179624e-08
Position 245: 5.5699292731277426e-08
Position 4: 2.052614341347175e-08
Position 266: 1.560952208795152e-08
Position 297: 5.027848398660192e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3855: 0.5341917280376796
Position 4209: 0.32667693176594464
Position 3956: 0.3177684154636188
Position 4325: 0.14780638371845528
Position 3468: 0.05767635980027479
Position 4296: 0.053537565841060106
Position 3896: 0.05130998844846891
Position 283: 0.04267149951160557
Position 313: 0.03763297244465863
Position 4853: 0.03332337937783982
Position 4635: 0.03128000377271756
Position 4794: 0.028020595401533073
Position 4189: 0.025949912646534335
Position 4772: 0.02459745901560974
Position 3899: 0.01853148882488383
Position 3497: 0.01833130575479843
Position 642: 0.015043836618665526
Position 5080: 0.014162527844906835
Position 4246: 0.012741062369236151
Position 2881: 0.012229329267461819
Position 4649: 0.01212675456170672
Position 767: 0.011629423210185608
Position 430: 0.01120794978485973
Position 5086: 0.010709525729896516
Position 2843: 0.009850314819911367
Position 3610: 0.009511714490880653
Position 681: 0.008293379067088723
Position 1971: 0.007590537440777907
Position 4460: 0.007405775991290349
Position 3175: 0.007202808469652172
Position 814: 0.006113695925236637
Position 2242: 0.005739793248381503
Position 3409: 0.005631646658414187
Position 2554: 0.005570243800070129
Position 3432: 0.005285445015215369
Position 709: 0.0041449816805715365
Position 4440: 0.0036421048135203936
Position 729: 0.003598394737068141
Position 3860: 0.003340055545955289
Position 623: 0.0031025849357997517
Position 4915: 0.0030183474165318795
Position 485: 0.002847845166393261
Position 4271: 0.0025425372149829968
Position 4277: 0.002488193668550632
Position 4257: 0.002273015484621819
Position 2220: 0.0020963814749507138
Position 4219: 0.002006460742855033
Position 4224: 0.0020044783225822618
Position 568: 0.0019170522051279104
Position 1179: 0.001841279928096777
Position 2040: 0.0017248168281179747
Position 5146: 0.0016866481551360065
Position 5013: 0.0016102710993925874
Position 320: 0.0014955076633190068
Position 285: 0.0014875254537899914
Position 4736: 0.0014220923580016338
Position 1213: 0.0013963418762502255
Position 4495: 0.001365957213730496
Position 1666: 0.0012021186455362079
Position 4783: 0.0011354493830874374
Position 996: 0.001050700813431578
Position 602: 0.0010271403289373985
Position 2299: 0.0009576602149886103
Position 526: 0.0009502061746687571
Position 620: 0.0009007709294694648
Position 3122: 0.0008987917757631711
Position 4127: 0.0008189232136768424
Position 375: 0.0007754097422717404
Position 1147: 0.0007671346317989472
Position 333: 0.0007625304305928265
Position 2570: 0.000758288885782823
Position 1073: 0.0007572641121108588
Position 4598: 0.000689902690239715
Position 4837: 0.0006716978742723767
Position 2901: 0.0006266584287858443
Position 3472: 0.0006168524375711402
Position 3961: 0.0006145508419470534
Position 3101: 0.0006127669976599482
Position 3351: 0.0005786235663191075
Position 3684: 0.0005575692933963472
Position 2966: 0.00048775670074285756
Position 563: 0.00048256295249128644
Position 2441: 0.00045923875282089644
Position 370: 0.00042534777708120577
Position 4938: 0.0004221939165265995
Position 1122: 0.0004037995095181643
Position 2681: 0.0003802982984741284
Position 1256: 0.00037221545358923915
Position 4349: 0.0003506608568837686
Position 4658: 0.0003306584599075819
Position 4813: 0.00032636703048028067
Position 458: 0.00031949044488345616
Position 714: 0.00031428253079731136
Position 201: 0.00028371137210717626
Position 4401: 0.00027086040533593744
Position 1100: 0.0002538320110353731
Position 5128: 0.0002205599797181684
Position 3302: 0.00020132897405885963
Position 489: 0.00019648045170257803
Position 5009: 0.0001957562275502262
Position 1225: 0.00016940419895035668
Position 441: 0.0001671479892509109
Position 199: 0.00016452928841428934
Position 197: 0.00016227331147002563
Position 5165: 0.00014441631682055823
Position 377: 0.00013002808451112683
Position 3119: 0.00012570209213492976
Position 446: 0.00011516817479173532
Position 262: 0.0001148328682895188
Position 516: 9.774039810544645e-05
Position 1416: 9.658062753089956e-05
Position 2367: 6.444170142846216e-05
Position 770: 6.264467611921208e-05
Position 2135: 5.7691439066022865e-05
Position 1269: 5.4207802309496676e-05
Position 322: 4.4778048895791445e-05
Position 914: 3.475287552462678e-05
Position 4745: 2.028218931869757e-05
Position 482: 9.023290882466615e-06
Position 688: 6.184548942470453e-06
Position 726: 5.972475570560351e-06
Position 404: 5.600615149858578e-06
Position 573: 3.4222794697038948e-06
Position 2096: 3.208004440238253e-06
Position 291: 2.5718713070291935e-06
Position 174: 2.4683314002436636e-06
Position 171: 1.6855093001953547e-06
Position 297: 1.1598169182380693e-06
Position 167: 8.843702099203003e-07
Position 293: 7.463216942502482e-07
Position 460: 7.298487621939593e-07
Position 209: 5.652676266462178e-07
Position 1274: 4.002879394939667e-07
Position 778: 1.8924296046508312e-07
Position 179: 1.838479056963202e-07
Position 499: 1.4545655973698735e-07
Position 1107: 1.2878636229145688e-07
Position 1102: 1.2215915423182625e-07
Position 2789: 1.1546147828591019e-07
Position 742: 7.187729341434502e-08
Position 819: 2.712930758459434e-08
Position 745: 2.610112695276378e-08
Position 738: 1.2097396441201467e-08
Position 748: 9.971907580849623e-09
