Gene = Golim4
index = 515
Annotated 5SS: [  818 45355 46921 48800 50531 53683 58959 62095 64147 65041 66408 70257
 70655 78284]
Annotated 3SS: [45279 46870 48745 50379 53599 58796 61791 63892 64957 66297 70088 70585
 78211 78751]
SMsplice 5SS: [   32 27633 28183 45355 50531 53683 54529 58959 61972 64147 65041 66408
 70257 70655 78284]
SMsplice 3SS: [27490 28085 45279 50379 53599 54444 58796 61854 63892 64957 66297 70088
 70585 78211 78751]
top_k =  500
Partition function (log Z): -42.10294338526143

Sorted 5' Splice Sites (High to Low Probability):
Position 32: 0.8996924160183293
Position 818: 0.375095722154115
Position 6101: 0.26845965914326575
Position 1653: 0.21591551011387536
Position 2941: 0.16376225113833232
Position 2501: 0.15083978274782733
Position 5594: 0.026151160073621067
Position 910: 0.024899208077743165
Position 5853: 0.020546856944799557
Position 178: 0.015421809076012927
Position 262: 0.0074941249868402185
Position 5329: 0.006223248120706339
Position 1185: 0.005988727990786862
Position 4664: 0.003917850654594041
Position 5408: 0.003273779010951805
Position 1068: 0.003056160607823792
Position 1786: 0.0029666430521585333
Position 211: 0.0028874440343097064
Position 1367: 0.002029365451871554
Position 823: 0.0019917384651322134
Position 350: 0.0019432620828864534
Position 490: 0.0017860476823301134
Position 777: 0.00134262154520272
Position 3234: 0.0013343848236179047
Position 1392: 0.0010352829020555728
Position 21: 0.001034912390656252
Position 973: 0.000845612111063053
Position 48: 0.0007472612875624229
Position 2929: 0.0005999600541446976
Position 2392: 0.0004970122314150667
Position 284: 0.0004752394771395127
Position 5501: 0.0004531156719700275
Position 1688: 0.0004155508991276108
Position 1072: 0.000224278207491387
Position 1881: 0.00021535802543420698
Position 25: 0.00021072474631119657
Position 291: 0.0002048952273539971
Position 41: 0.00019157316565603653
Position 1958: 0.00018094919992785356
Position 1585: 0.0001711186190727812
Position 5198: 0.00014777193232275398
Position 2480: 0.00012208637202945996
Position 197: 0.00010369787260971564
Position 645: 0.00010000414670813396
Position 427: 9.790810502907085e-05
Position 2468: 6.223988944474322e-05
Position 694: 5.9342760446382224e-05
Position 1598: 5.3384045497845674e-05
Position 1323: 5.015347473714858e-05
Position 412: 4.099223009906814e-05
Position 222: 4.084888971703079e-05
Position 2182: 4.018560879138065e-05
Position 1893: 3.703556702269168e-05
Position 503: 3.341813691569013e-05
Position 151: 2.7025367911983566e-05
Position 407: 2.3910857890214905e-05
Position 1636: 2.3454834805692512e-05
Position 432: 1.2725398225122612e-05
Position 4324: 8.770232632647682e-06
Position 76: 7.037878724426817e-06
Position 1897: 6.638788304160237e-06
Position 893: 2.3739837429518484e-06
Position 861: 1.2834124325633543e-06
Position 878: 5.540743195718654e-07
Position 867: 2.3601987725372864e-07
Position 36: 6.374950408898245e-08
Position 120: 4.551919959541882e-08
Position 186: 4.541926219499324e-08
Position 208: 9.111564920552203e-09
Position 326: 1.5642001756278165e-09
Position 528: 7.110165145123506e-11
Position 526: 6.578755242714031e-11
Position 510: 6.066658180846897e-11
Position 546: 4.808885169844706e-11
Position 501: 4.218317020412691e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2808: 0.3933341228839362
Position 10928: 0.20903433888113027
Position 610: 0.15949770131731306
Position 5500: 0.15877859120912385
Position 2339: 0.14124175503925007
Position 11095: 0.11445386171569268
Position 5968: 0.10406378123629967
Position 1487: 0.09631291874964407
Position 5934: 0.08814624531359273
Position 5953: 0.08069490421375322
Position 741: 0.07231754825570633
Position 1559: 0.056230143424818475
Position 5778: 0.054052843705329666
Position 533: 0.03623436689295783
Position 2375: 0.03458680076649156
Position 3953: 0.03400116522223423
Position 6880: 0.0327529302404116
Position 5197: 0.032528876648324496
Position 1508: 0.03138160585798592
Position 660: 0.020803532713654718
Position 1565: 0.019067252563292482
Position 4277: 0.016894703684414796
Position 573: 0.013816985520595345
Position 9490: 0.013786603560712037
Position 675: 0.012619129229390989
Position 6759: 0.011046069690408063
Position 6201: 0.010667772467297266
Position 4996: 0.010264765224176683
Position 7043: 0.009423240041290767
Position 111: 0.009322933358959543
Position 1395: 0.009223352222299466
Position 1038: 0.008945828979712148
Position 1239: 0.008719454090142468
Position 8538: 0.008663286029627298
Position 1005: 0.008327165617363541
Position 3810: 0.0076085686656215115
Position 7681: 0.007146613611273789
Position 657: 0.005805526767678363
Position 4348: 0.005266353825957953
Position 1424: 0.004861558600972165
Position 810: 0.0043075879461297395
Position 622: 0.004229429820900202
Position 3397: 0.0039075279805365
Position 2335: 0.0038278011939693953
Position 663: 0.003335391860581415
Position 9848: 0.0032599891269433413
Position 9882: 0.003203824122667014
Position 4323: 0.0030414442329482166
Position 7821: 0.0030039488313282447
Position 9448: 0.0026323460349495825
Position 1016: 0.0021035131969246988
Position 1687: 0.0020688905435026573
Position 4476: 0.002056593884501993
Position 3679: 0.0017647635013538535
Position 2813: 0.0017113259585319642
Position 585: 0.0015076902497551234
Position 3434: 0.0014166657162020947
Position 1407: 0.0012611730129987355
Position 378: 0.0012193265305675308
Position 1336: 0.0011402904121807864
Position 1782: 0.0010618689227746255
Position 1641: 0.0008554928860825963
Position 3107: 0.0007696003835548519
Position 6229: 0.0006898573607604199
Position 817: 0.0006668089440361214
Position 4118: 0.0006210275137366315
Position 578: 0.0005675788475190324
Position 5132: 0.0005495500236099624
Position 1615: 0.0005129949555298589
Position 2379: 0.0005033142919462355
Position 909: 0.00044074495856527996
Position 1759: 0.0004052657457774399
Position 1102: 0.00039970376735301604
Position 560: 0.00037163991621477267
Position 1919: 0.0003698163943548986
Position 2355: 0.00034051559135869265
Position 1514: 0.00030780221103247213
Position 3023: 0.0003031778517752925
Position 1491: 0.0002686922142731839
Position 329: 0.00025250474663815773
Position 208: 0.0002357425017902273
Position 2433: 0.0002355395045845267
Position 1465: 0.00019195912365480364
Position 857: 0.00019162752617726163
Position 2030: 0.0001899557203017677
Position 2392: 0.0001817405662531506
Position 5359: 0.0001796274236319261
Position 2764: 0.00014995568452396543
Position 404: 0.0001433350183865904
Position 747: 0.00012002806831142338
Position 326: 9.99604447001812e-05
Position 1510: 9.512744962183701e-05
Position 120: 9.261949448594694e-05
Position 1454: 9.02739492335017e-05
Position 625: 8.269261303227632e-05
Position 451: 7.95563255033521e-05
Position 145: 1.9881725756141174e-05
Position 1594: 1.934708059104141e-05
Position 157: 1.7261361124867975e-05
Position 757: 6.244136557620711e-06
Position 177: 5.698295490167643e-06
Position 941: 3.451644264008436e-06
Position 350: 1.6116172423326964e-06
Position 407: 1.555106290345171e-06
Position 766: 1.4119286222540034e-06
Position 359: 1.1157391700159115e-06
Position 786: 9.774318621543427e-07
Position 214: 7.267571347065291e-07
Position 792: 6.322647593488676e-07
Position 333: 5.656363584396397e-07
Position 881: 5.193972471765002e-07
Position 469: 4.569378967148795e-07
Position 275: 4.346819721519361e-07
Position 945: 4.0276592011806805e-07
Position 361: 2.1094980303234837e-07
Position 1440: 1.8226233126552347e-07
Position 173: 1.707216042832402e-07
Position 271: 1.3834783401239603e-07
Position 338: 1.1120137138554153e-07
Position 893: 1.0850899176170129e-07
Position 236: 9.05409817722218e-08
Position 294: 6.80426908846869e-08
Position 777: 4.388917726321976e-08
Position 1044: 1.6055453867687243e-08
Position 230: 3.1823444448965787e-09
Position 783: 3.027579176398163e-09
Position 222: 1.369211049560893e-09
Position 85: 1.6939047964959704e-13
Position 227: 9.741654809982392e-14
Position 246: 4.077671312452534e-14
