Gene = Tchp
index = 1064
Annotated 5SS: [  201  1079  1758  3550  5733  7042  7906  8142  9850 10701 12005 12509]
Annotated 3SS: [  893  1546  3492  5663  6867  7792  8074  9676 10618 11818 12364 13347]
SMsplice 5SS: [  201  1079  3550  5733  7042  7906  8142  9850 10701 11245 12005 12509]
SMsplice 3SS: [  893  3492  5663  6867  7792  8074  9634 10618 11079 11818 12364 13347]
top_k =  500
Partition function (log Z): 16.509422137437422

Sorted 5' Splice Sites (High to Low Probability):
Position 7042: 0.9929244773432305
Position 8142: 0.9862923723615238
Position 9850: 0.9766154173134576
Position 7906: 0.952044126671562
Position 201: 0.9001012311447132
Position 12509: 0.8908310272015786
Position 10701: 0.8582477537964239
Position 3550: 0.8401752778150198
Position 5733: 0.751771876105532
Position 1121: 0.5923934354863828
Position 12005: 0.5892168723535953
Position 11245: 0.5586098726784089
Position 3893: 0.5364639794188116
Position 1453: 0.3841368650086773
Position 5500: 0.3496170598839781
Position 10343: 0.2742828838046992
Position 782: 0.24535750955330643
Position 11736: 0.17752682936783037
Position 414: 0.1631065194874345
Position 12796: 0.14535080485824048
Position 10974: 0.14209600690079455
Position 2983: 0.12066759299051516
Position 3715: 0.08535449939932872
Position 3028: 0.08453150245645648
Position 1758: 0.07389441909749213
Position 1867: 0.05489352229626322
Position 1083: 0.05280980537852121
Position 7372: 0.04446265289708806
Position 1089: 0.03925177477168884
Position 773: 0.037599652189939936
Position 12750: 0.035828607674432925
Position 4313: 0.03391214294146946
Position 10288: 0.032945156672474954
Position 4330: 0.02957896221035164
Position 5814: 0.028455413203671155
Position 3582: 0.025647563671828966
Position 11154: 0.025390029786465308
Position 7376: 0.024060513274410708
Position 3194: 0.023404734022593236
Position 2328: 0.022068756994054632
Position 704: 0.019873537070259354
Position 13428: 0.0186642719902065
Position 3089: 0.01861389725504739
Position 1085: 0.018239257528544602
Position 313: 0.017333006072638
Position 9166: 0.016743480031643852
Position 12264: 0.015721955723652183
Position 11346: 0.015251705278092444
Position 5565: 0.015155544274783965
Position 12524: 0.015096631446785767
Position 1132: 0.014520403047077557
Position 7940: 0.013425471523118494
Position 8946: 0.011889613584481007
Position 6291: 0.011026179694552678
Position 361: 0.010931632338777681
Position 8146: 0.009276942652603133
Position 3942: 0.008387594291402184
Position 9013: 0.008112488768475198
Position 9197: 0.007976733789730649
Position 12063: 0.007868215954350713
Position 5851: 0.007446684229710144
Position 10674: 0.006748660736906793
Position 14062: 0.006720978682677735
Position 4068: 0.0067190233352983604
Position 6337: 0.0063676949323368615
Position 137: 0.006363572396586412
Position 12757: 0.006296769035995432
Position 12513: 0.005865308545200137
Position 2382: 0.005435396738153107
Position 9063: 0.004995157632427486
Position 4412: 0.004877207739585381
Position 7075: 0.004491675016738983
Position 5908: 0.00443764506897972
Position 6750: 0.004174118775096237
Position 11732: 0.003962386368446206
Position 477: 0.0039458563724861714
Position 11254: 0.00393552794482721
Position 194: 0.0039172851319763564
Position 6605: 0.00380011159608632
Position 5578: 0.0036189679829315095
Position 5583: 0.0035917905146136504
Position 11916: 0.0034301515807817575
Position 977: 0.0032585329345264317
Position 4108: 0.00301357098153837
Position 459: 0.002987895478083449
Position 9884: 0.0027494100778016175
Position 4189: 0.002420358399753353
Position 10835: 0.0022646495794533842
Position 1003: 0.0022545092211555193
Position 9240: 0.0022122284204260014
Position 10696: 0.0021642126246535554
Position 9210: 0.0020877895640565693
Position 8667: 0.0019296731261027715
Position 1093: 0.0018112726290240456
Position 9788: 0.0017672862252542925
Position 799: 0.0016740880613856856
Position 7996: 0.0016104657883969438
Position 10347: 0.0014574831400859817
Position 13458: 0.0013859283610979964
Position 3429: 0.0011538418446038158
Position 9220: 0.0011387955379722021
Position 9879: 0.0010673511479270194
Position 238: 0.0010015252834788201
Position 13247: 0.0009536416252854645
Position 11229: 0.0009246272435128395
Position 6380: 0.0008676785299175374
Position 8831: 0.0008660752530389243
Position 263: 0.0008581775755523005
Position 672: 0.0008397744978403184
Position 1109: 0.0007698536269306253
Position 186: 0.000761074345181936
Position 695: 0.0006730693567281032
Position 11387: 0.0005832516164143035
Position 843: 0.0005619237028292132
Position 829: 0.0005543813324638554
Position 2357: 0.0004616238968966355
Position 260: 0.00046131330523005627
Position 8584: 0.00044249530115660226
Position 253: 0.0004232526122672755
Position 102: 0.0004227925475177097
Position 8001: 0.00040866353353698215
Position 4032: 0.0003926372343840112
Position 751: 0.0003668443880200624
Position 386: 0.0003391019620517987
Position 4062: 0.00033342775469740057
Position 6912: 0.0003232936889387736
Position 680: 0.0003072185007365188
Position 573: 0.00029880013212386605
Position 11261: 0.0002607193403992566
Position 508: 0.00023467815797043805
Position 661: 0.00020241826405910165
Position 1091: 0.000180174074621407
Position 1096: 0.00017911669715930237
Position 603: 0.00016830467236584367
Position 351: 0.00015706951241642193
Position 757: 0.00013585677611366865
Position 721: 0.00013142526533505987
Position 6952: 0.0001137066929992404
Position 93: 0.00011263329564377791
Position 3632: 0.00010200256734166725
Position 3597: 9.524491922478936e-05
Position 567: 9.074997366684151e-05
Position 453: 7.477737323721015e-05
Position 8955: 7.203357782010516e-05
Position 7323: 7.095237856013751e-05
Position 97: 5.2851153405046186e-05
Position 8005: 4.534174590040889e-05
Position 306: 4.379938934670754e-05
Position 28: 3.757047102762935e-05
Position 8010: 3.576242204170947e-05
Position 13675: 3.550319536310578e-05
Position 49: 3.386731305701441e-05
Position 7128: 3.0614896673173146e-05
Position 7655: 3.0263836799685874e-05
Position 7944: 2.628876762170008e-05
Position 462: 2.4971803177337754e-05
Position 7910: 2.435001227065092e-05
Position 12773: 1.8207421147980974e-05
Position 227: 1.1803279199628246e-05
Position 9052: 1.1601414230534354e-05
Position 12540: 9.150898739102281e-06
Position 13: 7.589965851664367e-06
Position 11: 5.763349601484374e-06
Position 289: 4.997563343818988e-06
Position 8236: 3.6751547571985327e-06
Position 525: 1.6749120346494029e-06
Position 8265: 1.1458963946700928e-06
Position 8339: 9.425163848653405e-07
Position 9124: 8.454173134428223e-07
Position 32: 8.33586418787038e-07
Position 8309: 4.3991527404382034e-07
Position 42: 2.93067800384398e-07
Position 52: 2.297991512547812e-07
