Gene = Edc3
index = 359
Annotated 5SS: [  160  5022  7728 18982 31504 36263]
Annotated 3SS: [ 4840  7407 18645 31349 36044 39620]
SMsplice 5SS: [  160  5022  7728  8822 18982 31504 33318 36263]
SMsplice 3SS: [ 4840  7642  8670 18645 31349 33217 36044 42275]
top_k =  500
Partition function (log Z): -13.828724003471882

Sorted 5' Splice Sites (High to Low Probability):
Position 18982: 0.9560155195221082
Position 7728: 0.9117679023886849
Position 5022: 0.9080056424659823
Position 160: 0.8511886425061079
Position 8822: 0.7640421568052254
Position 3936: 0.4926215732537992
Position 5962: 0.43881961141938236
Position 9713: 0.40327420490285826
Position 13301: 0.37709218731994765
Position 19289: 0.25133779471265577
Position 10193: 0.2459211470815412
Position 9973: 0.219234153847804
Position 7550: 0.17493342658888272
Position 20847: 0.17254627221296803
Position 7910: 0.14569811401143612
Position 7469: 0.13238854471180767
Position 7513: 0.10639188980807428
Position 6095: 0.08194917570776872
Position 7047: 0.07683881081065064
Position 4948: 0.07561098200624632
Position 7924: 0.0668269665893031
Position 7974: 0.057236250562882424
Position 13: 0.04792316341530082
Position 933: 0.04140554907915926
Position 3506: 0.03741574361229729
Position 92: 0.02550607886175611
Position 3468: 0.024999176630218937
Position 5999: 0.024792764664374668
Position 73: 0.023795968382333676
Position 7524: 0.02151119239572417
Position 5930: 0.015061417445995226
Position 3128: 0.013701726150711342
Position 292: 0.013263825546470586
Position 2962: 0.011226742634340876
Position 5081: 0.011088683598703493
Position 18890: 0.00915917298154638
Position 5291: 0.007835153240151547
Position 46: 0.007454620065042731
Position 217: 0.007269075209853194
Position 226: 0.006626157429972829
Position 1922: 0.005601514874054932
Position 112: 0.005367451147709244
Position 7742: 0.005103184836470553
Position 5635: 0.004849097841645084
Position 3574: 0.0047792213963195685
Position 320: 0.004473180117324522
Position 2801: 0.0043067678213310956
Position 4609: 0.004248977775453279
Position 984: 0.004105397000858997
Position 121: 0.003924191715522931
Position 4629: 0.0034893951293150432
Position 8853: 0.002978532822079246
Position 4120: 0.0028208851837629723
Position 5296: 0.0026250022086364835
Position 5610: 0.002553755898371189
Position 5497: 0.002402654820605016
Position 6552: 0.0023306196619087135
Position 596: 0.0015167250763977835
Position 5328: 0.0014719197481677943
Position 591: 0.0011758290914522442
Position 5265: 0.0009194181008074911
Position 6948: 0.0009055319244528157
Position 1278: 0.0009027106981545654
Position 4562: 0.0008148664648453335
Position 5058: 0.000732763203892301
Position 190: 0.0006857776398146947
Position 3896: 0.0006806757378073551
Position 5921: 0.0005879215827764366
Position 3379: 0.0003891759949055209
Position 2766: 0.000365103812064578
Position 6142: 0.0001024512941075083
Position 33: 3.3353637626076305e-05
Position 766: 2.9084601712763397e-05
Position 214: 2.6793641991179397e-05
Position 6060: 2.617334280387773e-05
Position 473: 2.5045516510540323e-05
Position 182: 2.4871080788964216e-05
Position 3103: 2.0675677257245034e-05
Position 434: 1.7704233528795784e-05
Position 457: 1.651076681798978e-05
