Gene = Il12a
index = 568
Annotated 5SS: [ 143  733 2851 3808 3923 4157]
Annotated 3SS: [ 598 2736 3765 3880 4012 6470]
SMsplice 5SS: [ 143  733 2851 3808 3923 4157]
SMsplice 3SS: [ 598 2736 3645 3880 4012 6470]
top_k =  500
Partition function (log Z): 6.701376912539908

Sorted 5' Splice Sites (High to Low Probability):
Position 2851: 0.9944212307964113
Position 4157: 0.989531198835693
Position 733: 0.9842433570189476
Position 143: 0.8963308087862897
Position 3923: 0.7652088375389482
Position 3808: 0.7211317590327703
Position 5558: 0.22645934796005576
Position 5802: 0.09845604847298652
Position 395: 0.05258661867224529
Position 67: 0.0330897570875524
Position 2264: 0.032375353939032625
Position 496: 0.025615480707473298
Position 6014: 0.025378457697956377
Position 3812: 0.024179315688602772
Position 3684: 0.021949803118798582
Position 410: 0.011094269519435401
Position 1192: 0.009648918869705762
Position 6400: 0.00947949163934632
Position 6600: 0.00946166593379836
Position 3033: 0.008924556194845732
Position 1448: 0.006372188173166552
Position 5635: 0.005733097411836958
Position 1767: 0.005508882347556634
Position 169: 0.005105797130593694
Position 3647: 0.004893044135052816
Position 5179: 0.004284727733756433
Position 3510: 0.003854499831361252
Position 2502: 0.0032108269695659856
Position 3483: 0.0030686753251267028
Position 4906: 0.0029168229373812346
Position 6061: 0.0028165890322762142
Position 6699: 0.0027878261825048695
Position 1002: 0.00278301272819503
Position 4678: 0.002726979963913856
Position 3416: 0.002407135215805049
Position 5491: 0.0023171868087431477
Position 5740: 0.002097923786378455
Position 1053: 0.0020054962770032843
Position 796: 0.0019723471399037025
Position 442: 0.001871264019611555
Position 899: 0.001848300784398681
Position 6835: 0.0018385533056954726
Position 6372: 0.001695060629812972
Position 3436: 0.0014555183129430955
Position 1972: 0.0013921006969172388
Position 147: 0.001388061766102436
Position 3711: 0.0012456883800552147
Position 1029: 0.001160735131446353
Position 3747: 0.0011320424020853615
Position 1218: 0.0011275917153865031
Position 3690: 0.0010760656515655341
Position 3699: 0.0010517104238808972
Position 551: 0.0009050467842173711
Position 724: 0.0008963423496667188
Position 120: 0.000827102613484885
Position 2961: 0.0006906223401913367
Position 817: 0.0006711379032441665
Position 1260: 0.0006322260095351751
Position 2208: 0.0005299392542060688
Position 2672: 0.0005178691941901647
Position 3334: 0.0004142240404775051
Position 1951: 0.0004044978066244169
Position 5521: 0.0003078316236015172
Position 1592: 0.0003073809049402876
Position 5530: 0.00030712787784792367
Position 2268: 0.0002532279866441226
Position 2224: 0.00021952270080837568
Position 6585: 0.00019007471358804543
Position 2304: 0.00016649338867861878
Position 4196: 0.00015278110130910707
Position 2471: 0.00013916962155682003
Position 763: 0.00013709616166486673
Position 2176: 0.0001361798057101671
Position 4206: 0.00012754902056683255
Position 5195: 0.00012560827415663637
Position 1901: 0.0001246138747714413
Position 1428: 0.00011323158167715322
Position 114: 0.00010171552944781458
Position 500: 0.00010139637253093781
Position 315: 9.954541485196948e-05
Position 420: 9.646543178099042e-05
Position 586: 8.809696178827239e-05
Position 1220: 8.623674920151188e-05
Position 678: 8.255396173184509e-05
Position 3773: 7.759242564304476e-05
Position 4814: 7.553724217727935e-05
Position 2216: 6.957263834132281e-05
Position 285: 5.4806171444802084e-05
Position 1158: 4.90288523201237e-05
Position 2221: 4.822113676503684e-05
Position 2203: 4.7044785076344e-05
Position 948: 4.640722129925911e-05
Position 3956: 4.478859689586345e-05
Position 57: 4.40439436385807e-05
Position 4951: 4.194820484343286e-05
Position 1352: 3.888017197794785e-05
Position 1392: 3.791190662725955e-05
Position 456: 3.7256443852769063e-05
Position 909: 3.684091658747885e-05
Position 562: 3.5361658714944e-05
Position 129: 3.363452989144066e-05
Position 4734: 3.319447988430053e-05
Position 737: 3.217276029826917e-05
Position 55: 2.841523111775512e-05
Position 131: 2.58029146258324e-05
Position 3044: 2.5385395482329907e-05
Position 23: 1.8697746820710123e-05
Position 5824: 1.237356202902293e-05
Position 5814: 6.792654104384744e-06
Position 12: 4.255182939076254e-06
Position 355: 4.024298494071369e-06
Position 3177: 2.112748712203244e-06
Position 3566: 1.7601320400226012e-06
Position 5767: 1.6718270115972508e-06
Position 5757: 1.5753953913456603e-06
Position 3056: 6.880516802378744e-07
Position 2828: 6.192789522084533e-07
Position 4453: 5.94755555282801e-07
Position 2930: 3.610145356358337e-07
Position 921: 1.7127497739834954e-07
Position 833: 1.1962084206680035e-07
Position 73: 7.399097472674114e-08
Position 288: 4.3996130668962025e-08
Position 484: 2.935080634968987e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2736: 0.9812646046397394
Position 598: 0.7242979159280389
Position 4012: 0.7144488401163054
Position 3880: 0.6694099711169132
Position 3645: 0.4597202514071071
Position 6470: 0.4595630619585586
Position 6318: 0.3760626333674573
Position 5428: 0.2769148243524804
Position 4029: 0.22712503670878137
Position 3765: 0.20770856152822337
Position 677: 0.17934238201634004
Position 3587: 0.12001944908618
Position 5656: 0.10564518665875636
Position 641: 0.039869187343034705
Position 6769: 0.03680070431599387
Position 2139: 0.03094009827486928
Position 326: 0.027741118405092455
Position 6415: 0.025955932632837585
Position 3907: 0.023415060842735105
Position 3904: 0.02188146244792514
Position 3677: 0.016121627575672384
Position 3628: 0.015342771158899543
Position 5919: 0.014825124125521573
Position 3683: 0.014622084469992785
Position 661: 0.012535811598583343
Position 7058: 0.012036961561708446
Position 3657: 0.010927487121796984
Position 5958: 0.010393380247923105
Position 363: 0.010345731231250687
Position 3277: 0.010016782309706816
Position 4733: 0.009554244333096833
Position 5178: 0.007771823464471937
Position 2741: 0.006690825881245717
Position 650: 0.006666060167093597
Position 6574: 0.0066464330615721426
Position 1116: 0.006450481846800128
Position 1259: 0.0055905648755855625
Position 2743: 0.005498960512294154
Position 228: 0.005424541562715345
Position 4571: 0.005158091386041536
Position 2937: 0.00466139160803368
Position 3601: 0.004473313025287896
Position 4843: 0.004235056799251402
Position 6503: 0.003966285730584121
Position 5053: 0.0033765646084358385
Position 1023: 0.003082820283263716
Position 3597: 0.0030521091435653635
Position 5725: 0.003039513754672586
Position 3647: 0.0030136953910659607
Position 6525: 0.0029937425935704465
Position 460: 0.002959129300240467
Position 5371: 0.002940917268309458
Position 2085: 0.0028412379486297415
Position 926: 0.00281772671233202
Position 2951: 0.0025817569987442116
Position 4615: 0.0022153223457252414
Position 5902: 0.0021273308188037173
Position 6245: 0.002090059069155949
Position 827: 0.0020351639264373895
Position 5096: 0.0020332373149936594
Position 529: 0.0020273960911267714
Position 4812: 0.002000128517083471
Position 3734: 0.001975395736660893
Position 4061: 0.0019556306809130064
Position 2776: 0.001895067420192917
Position 3951: 0.0018823650261460111
Position 3328: 0.001826940740507853
Position 1678: 0.001751426992687909
Position 5705: 0.001730059456552416
Position 4048: 0.0016404538084602838
Position 4069: 0.0016289481247317079
Position 2349: 0.0015750309993643073
Position 3882: 0.001542392878731183
Position 1075: 0.0015256145514284559
Position 6522: 0.0014403622840479338
Position 6598: 0.0013838360524426416
Position 3808: 0.0013347491252698063
Position 5535: 0.001280102674374313
Position 1538: 0.0012559420978498048
Position 5430: 0.0012504174200380458
Position 5224: 0.001175011976922865
Position 5888: 0.0011563117650367585
Position 5451: 0.001082765825984981
Position 1650: 0.0010358235772654385
Position 868: 0.0010290167384771295
Position 686: 0.0009853597687332811
Position 5355: 0.0009302510496481657
Position 884: 0.0009071758888276558
Position 257: 0.0008955700914130254
Position 7108: 0.0008793940987811508
Position 3238: 0.0008159946379834317
Position 4090: 0.0008111054955703404
Position 5721: 0.0007821318472376521
Position 6895: 0.0007759724455232502
Position 1444: 0.0007695985434562461
Position 2671: 0.0007173462603419577
Position 2611: 0.0007035418759421326
Position 5593: 0.0006985447377797296
Position 3954: 0.0006677363186952512
Position 4082: 0.0006480276915179764
Position 1847: 0.0006140756650180328
Position 495: 0.000608675408063939
Position 239: 0.0005828565285320295
Position 366: 0.0005665733794594854
Position 4039: 0.0005347961480843808
Position 3249: 0.0005118895361212357
Position 3607: 0.0005114692262154129
Position 5937: 0.0005112956596248221
Position 6861: 0.0005062096361933726
Position 715: 0.0005056204783325586
Position 5855: 0.0004976385186652101
Position 3662: 0.0004923653564991883
Position 2372: 0.0004717532219640468
Position 3884: 0.0004577916735918695
Position 1782: 0.00044961515039237075
Position 3888: 0.0004489134676583775
Position 4108: 0.00043013183126267056
Position 5760: 0.0004191796988836595
Position 1724: 0.00041704468538350927
Position 973: 0.00039030358067690114
Position 4057: 0.000387840914293066
Position 1835: 0.00038549256518343746
Position 941: 0.0003807102916363864
Position 6176: 0.00036771172378451464
Position 3651: 0.0003508172851088851
Position 4302: 0.00034055924693985175
Position 4586: 0.00033526379735207963
Position 708: 0.0003336735879393566
Position 5435: 0.0003249587261497738
Position 1028: 0.00030289906839279726
Position 1568: 0.0003016734656520278
Position 294: 0.00029717113202497417
Position 4063: 0.00027030029958045377
Position 5930: 0.00026468806085181546
Position 5551: 0.0002640788708242632
Position 690: 0.0002479050198545123
Position 491: 0.000245054231296974
Position 995: 0.000245003537242313
Position 1333: 0.00024190542368981728
Position 2419: 0.000232933647015143
Position 263: 0.0002268360740136297
Position 3622: 0.00022589046479924843
Position 4444: 0.00021961265122809724
Position 3352: 0.00021836167663980802
Position 2413: 0.0002153301724228409
Position 1283: 0.00020804237492090942
Position 500: 0.0002032627807412878
Position 3788: 0.00019853329362182288
Position 4663: 0.00019393869176993653
Position 2337: 0.00018960048964755094
Position 1883: 0.00018139846474157412
Position 232: 0.00018061774713595558
Position 4402: 0.00017834893197884698
Position 6535: 0.00017656114351935777
Position 5871: 0.00017390861390775337
Position 1528: 0.00017277722547591844
Position 2147: 0.00016078733104195296
Position 3445: 0.00015779621073674485
Position 3283: 0.0001479009973854439
Position 2021: 0.00014417098530464272
Position 2584: 0.00014365486940602846
Position 4740: 0.00014213094161381721
Position 1371: 0.000140485290595669
Position 6092: 0.0001403484027329326
Position 2927: 0.0001327832357965934
Position 281: 0.00012837244232094097
Position 6892: 0.0001230592941874605
Position 4885: 0.00012098883443861766
Position 6164: 0.00011533498708984918
Position 3964: 0.00011313775545303463
Position 2425: 0.00011080539983214448
Position 810: 0.00010813104575067663
Position 2392: 0.00010585309416002158
Position 2714: 0.00010465333427577067
Position 836: 9.800879475773627e-05
Position 3603: 8.902681443845377e-05
Position 1655: 8.509235164184385e-05
Position 5188: 8.485849311644966e-05
Position 248: 8.140613004381339e-05
Position 3279: 7.96493000857181e-05
Position 1821: 7.794029503912429e-05
Position 409: 7.730845576192574e-05
Position 2352: 7.729090247315464e-05
Position 3360: 7.149602224278626e-05
Position 2221: 6.767592195387902e-05
Position 2378: 6.593219505498588e-05
Position 1582: 6.311141785886559e-05
Position 1685: 6.003982124915226e-05
Position 399: 5.3261897979889304e-05
Position 2813: 5.317851551431173e-05
Position 1851: 5.181230502140802e-05
Position 4905: 5.179700161763984e-05
Position 310: 5.0965785204959325e-05
Position 1123: 4.728488814541053e-05
Position 368: 4.675451775193754e-05
Position 1360: 4.6496570651914696e-05
Position 4620: 4.501202471739936e-05
Position 1081: 4.287555401051642e-05
Position 1339: 4.09770178071204e-05
Position 274: 4.092084134650328e-05
Position 890: 3.957734739414029e-05
Position 546: 3.931059560437241e-05
Position 268: 3.805015394260452e-05
Position 5456: 3.797723124982379e-05
Position 1704: 3.41933748929275e-05
Position 2791: 3.3756818561468865e-05
Position 4105: 3.3539655518086954e-05
Position 471: 3.306122494265951e-05
Position 550: 3.2936723201171825e-05
Position 5465: 3.1532911178201395e-05
Position 3304: 2.9936468353498927e-05
Position 1052: 2.9110254879110782e-05
Position 4118: 2.7345227815407692e-05
Position 3970: 2.697235444902634e-05
Position 1136: 2.6523235339448805e-05
Position 3927: 2.5495306693521032e-05
Position 272: 2.4724536184976477e-05
Position 4982: 2.3079398788171248e-05
Position 2975: 2.2951297223189807e-05
Position 3334: 2.0037195704897957e-05
Position 2917: 1.9203169278042544e-05
Position 2703: 1.6760837555161177e-05
Position 189: 1.289286209854977e-05
Position 4567: 1.1593245712308992e-05
Position 205: 1.1168582234897524e-05
Position 2988: 1.1044259352148931e-05
Position 167: 1.0706735380152074e-05
Position 147: 1.0426657255005115e-05
Position 5634: 1.013368905725485e-05
Position 5521: 1.0117855635119096e-05
Position 3300: 9.579450429519786e-06
Position 5067: 8.999358034506268e-06
Position 2641: 8.965866715868036e-06
Position 2632: 8.87865350482474e-06
Position 212: 8.330940979626495e-06
Position 3474: 7.740640444009414e-06
Position 432: 5.904806021856183e-06
Position 3022: 5.121972012671637e-06
Position 3161: 4.945005897626491e-06
Position 3016: 4.5894208861818e-06
Position 5739: 3.2423137912720623e-06
Position 416: 2.315721681776869e-06
Position 441: 2.179652691744726e-06
Position 209: 2.0556059021275986e-06
Position 376: 1.4235476280633024e-06
Position 1922: 1.2431005080793538e-06
Position 562: 1.1877530424217686e-06
Position 886: 1.1444369590873917e-06
Position 540: 1.0233786378281053e-06
Position 507: 1.005413556165891e-06
Position 1687: 8.761733855419573e-07
Position 186: 8.610740739938707e-07
Position 3075: 7.725046804259373e-07
Position 1001: 7.607912562814168e-07
Position 381: 4.6484796783896816e-07
Position 420: 3.2199279536272266e-07
Position 729: 2.624700503179826e-07
Position 763: 2.5976771200160445e-07
Position 3040: 2.5886867600628403e-07
Position 4123: 2.168159243913576e-07
Position 544: 2.0634239136999614e-07
Position 948: 1.9949267773106081e-07
Position 2169: 1.7698446723890352e-07
Position 155: 1.7130207629804878e-07
Position 943: 1.5287318878259348e-07
Position 1092: 1.1134654813783034e-07
Position 196: 1.0153494343528239e-07
Position 894: 9.567228805553624e-08
Position 1037: 8.752821946489227e-08
Position 200: 8.329265118346286e-08
Position 3061: 6.851279227274837e-08
Position 1378: 6.398642913091341e-08
Position 4327: 5.188559230984958e-08
Position 3115: 4.3643232093471155e-08
Position 2491: 3.2301488137721584e-08
Position 4355: 3.1779881538933655e-08
Position 847: 2.9556508325353673e-08
Position 1162: 2.5880248013841326e-08
Position 2965: 2.4436111672199835e-08
Position 2967: 2.378624354731078e-08
Position 4312: 2.0251945569589453e-08
Position 2529: 1.149210156578004e-08
Position 183: 3.570931250552055e-10
Position 181: 3.324468278954625e-10
Position 104: 2.5679771388578414e-10
Position 125: 2.228613475287469e-10
Position 101: 1.6138054694462962e-10
Position 2476: 8.144055399489476e-11
Position 114: 2.7985302558322658e-11
Position 2850: 1.2233808312258538e-11
