Gene = Mre11a
index = 694
Annotated 5SS: [  104   875  2357  6080 11205 12531 15017 18296 20874 25231 27303 30618
 32316 34825 40704 41962 44762 46308 48063]
Annotated 3SS: [  776  2223  5918 11116 12388 14901 18109 20701 25149 27175 30513 32141
 34761 40486 41880 44702 46242 47986 48952]
SMsplice 5SS: [  104   875  2357  6080  9651 11205 11617 12531 15017 18045 18296 19200
 20874 25231 27303 30618 32316 34679 34825 40364 41962 46308 48180]
SMsplice 3SS: [  776  2223  5918  9527 11116 11422 12388 14901 17904 18141 19110 20701
 25149 27175 30513 32141 34618 34761 40289 41880 46242 47986 48952]
top_k =  500
Partition function (log Z): 30.526369368936095

Sorted 5' Splice Sites (High to Low Probability):
Position 41962: 0.9973537266695668
Position 30618: 0.9932597125787814
Position 27303: 0.9929907157445196
Position 32316: 0.98959210846338
Position 2357: 0.9675216665504001
Position 15017: 0.95728873224554
Position 11205: 0.9534487885010641
Position 46308: 0.9199675380410137
Position 18296: 0.8576406314141956
Position 11617: 0.834604346764955
Position 34825: 0.7775414278357561
Position 12531: 0.7686277740447514
Position 18045: 0.7333703187549513
Position 19200: 0.7123158350383727
Position 34679: 0.7045278516744401
Position 28419: 0.6398364617111322
Position 9651: 0.6112739630605392
Position 875: 0.5672516235299487
Position 31024: 0.5087137951664882
Position 6080: 0.4945066146660255
Position 42591: 0.4852404114932578
Position 20874: 0.484090820030182
Position 23377: 0.4777398845354867
Position 32730: 0.4600214556217014
Position 40364: 0.4560034761837547
Position 13998: 0.45242172470068603
Position 48180: 0.43987595529463397
Position 40359: 0.40428007074321165
Position 29074: 0.32499629444314226
Position 104: 0.30273879091601597
Position 3512: 0.2961124450934262
Position 48063: 0.2960326231853102
Position 44762: 0.29135454410987416
Position 40704: 0.26572789976319844
Position 20838: 0.248103003223812
Position 44188: 0.2480254600917561
Position 6076: 0.24036824900915263
Position 34858: 0.20951786465522013
Position 245: 0.19482667752054098
Position 4032: 0.16670874038435896
Position 3516: 0.16616265611004444
Position 18860: 0.1609524044144143
Position 154: 0.15282463086897116
Position 8020: 0.13366954854127458
Position 13993: 0.13028155259034568
Position 214: 0.12918668836466096
Position 22641: 0.1255693327204479
Position 23295: 0.11620732414986717
Position 43857: 0.1136406596891404
Position 16271: 0.1090642438334294
Position 8934: 0.10261624950593932
Position 23984: 0.0917216048092285
Position 22551: 0.09054853030891893
Position 44609: 0.09013688404458822
Position 22348: 0.08978523379799279
Position 48184: 0.08532959813963173
Position 1820: 0.08224687313539335
Position 9616: 0.07468286460657587
Position 27712: 0.07117692755029782
Position 43770: 0.07048097289393215
Position 642: 0.07019226510597605
Position 6042: 0.061300763374865425
Position 48527: 0.060363730572814134
Position 43866: 0.04952909569414538
Position 2701: 0.04923454778192285
Position 31141: 0.0479896727234182
Position 359: 0.04697107668693694
Position 306: 0.04618984342501276
Position 15214: 0.041960994766542796
Position 25844: 0.039725684299268975
Position 49: 0.03961644968307302
Position 16137: 0.03733665327772206
Position 18808: 0.03692923050813181
Position 190: 0.036551226084713576
Position 7856: 0.03485884639905124
Position 17: 0.033945627651956585
Position 12280: 0.03206666857492208
Position 49125: 0.03090327937765786
Position 3451: 0.03032844970745484
Position 9596: 0.02768539606060574
Position 6056: 0.027272796242801347
Position 34231: 0.024791114181229
Position 4058: 0.024621907679453856
Position 9705: 0.02341501709011228
Position 32726: 0.020906912587104046
Position 47516: 0.020755227637353216
Position 9078: 0.019319161132109845
Position 12535: 0.019043953489548664
Position 25677: 0.018498677273331928
Position 8788: 0.017578761250016343
Position 48110: 0.01730864988956078
Position 313: 0.016204251453803872
Position 7392: 0.015504351371004442
Position 4148: 0.014852664916014833
Position 18800: 0.012915529894592244
Position 15874: 0.012735246352477633
Position 35583: 0.01271721974600698
Position 12908: 0.012473468540471757
Position 12030: 0.012403717073719064
Position 33045: 0.012047013182475723
Position 12520: 0.011673879162529556
Position 722: 0.01098603890546637
Position 48882: 0.010856821004017948
Position 831: 0.010639339710142392
Position 12974: 0.010466252538574994
Position 15299: 0.010422836450348211
Position 31066: 0.010112694285063418
Position 14640: 0.01004181164338336
Position 25837: 0.009876850072697594
Position 5493: 0.009858915433350306
Position 24227: 0.009129480293902086
Position 34854: 0.008894453312256986
Position 32355: 0.008743872179559912
Position 1141: 0.008365569016157877
Position 4095: 0.008129411410958255
Position 11278: 0.007726908234513832
Position 2368: 0.007677199180765901
Position 12284: 0.006891448821656579
Position 2733: 0.006629292015510655
Position 27367: 0.00650561652405774
Position 9712: 0.006199116539744845
Position 48581: 0.0058823377112768235
Position 34376: 0.005879952668306127
Position 43852: 0.005660158694328671
Position 34564: 0.005479843929194044
Position 31529: 0.005294660930465545
Position 960: 0.005016272107883168
Position 17967: 0.004905605717515584
Position 41594: 0.004242030053318558
Position 14046: 0.004040142909454748
Position 34862: 0.004025364194691247
Position 48042: 0.00396808360405825
Position 29400: 0.0036457448876992464
Position 46889: 0.003595428883381406
Position 6019: 0.0034830843314330273
Position 31289: 0.0033788654031083405
Position 33373: 0.003314548262073665
Position 43592: 0.003271634295394273
Position 43528: 0.003173159351851803
Position 42448: 0.0028985963967715724
Position 28803: 0.002890779343889832
Position 29137: 0.002571123812894194
Position 47429: 0.0025443829581359148
Position 31491: 0.0025335792741397827
Position 5463: 0.002500415820223388
Position 33348: 0.0024814648221419848
Position 5459: 0.0024403396020525247
Position 13027: 0.0023364373111846677
Position 11253: 0.002316432350495036
Position 6013: 0.0022907726046981483
Position 915: 0.0021958513561029184
Position 38141: 0.002052184674653704
Position 11173: 0.0020360552475120587
Position 31562: 0.0018593410230101763
Position 34310: 0.0018019503638471727
Position 48454: 0.0017784452207734835
Position 48162: 0.0017707135095144401
Position 184: 0.0017314283540636067
Position 2401: 0.001727835892278554
Position 2890: 0.0016309573736099877
Position 42288: 0.0015646011762878822
Position 405: 0.001534613262575768
Position 179: 0.0015118663449509196
Position 48465: 0.001344955397442857
Position 2980: 0.001315756086691344
Position 428: 0.0012176542905982745
Position 30448: 0.0012067077899748642
Position 33251: 0.0011966641606541242
Position 42021: 0.001179322313913225
Position 657: 0.0011048447055576162
Position 18612: 0.0010675565614370382
Position 30874: 0.0009685736394634348
Position 31461: 0.0009583314291656298
Position 32884: 0.0008887019258284913
Position 226: 0.0008825620279207789
Position 6008: 0.0008600172653155571
Position 62: 0.0007722939420227159
Position 43973: 0.0007626916529160789
Position 42603: 0.0007565877443989784
Position 285: 0.000756385858370465
Position 383: 0.0007340658942420832
Position 2691: 0.0007229116494748562
Position 33408: 0.0007195621083950146
Position 73: 0.0006607600554884971
Position 2772: 0.0006435478399612019
Position 379: 0.0006330269891914762
Position 48354: 0.00061167675358192
Position 2838: 0.0006111358929740055
Position 174: 0.000580372677463126
Position 12548: 0.0005754011854791947
Position 1714: 0.0005700161601649521
Position 48141: 0.0005583109831841637
Position 35360: 0.0005473303124929611
Position 625: 0.0005360357947644203
Position 143: 0.0005324667163779887
Position 763: 0.0005319960199937412
Position 129: 0.000522375376413531
Position 297: 0.0005213763358611006
Position 27425: 0.0005036677314166547
Position 33009: 0.0004602292595431637
Position 3060: 0.0004511814271679414
Position 33277: 0.0003949963315529822
Position 149: 0.0003949351115722942
Position 377: 0.00036392535760081986
Position 2657: 0.0003623781075931968
Position 895: 0.00033773647873635627
Position 43151: 0.00032653724659128185
Position 31052: 0.0003031642948959588
Position 32736: 0.00029953464853912546
Position 2294: 0.00029263504408039837
Position 1488: 0.0002532057747310427
Position 361: 0.00024069371914249373
Position 32562: 0.00022414973981448535
Position 974: 0.00022224975696376027
Position 572: 0.00020545324133576647
Position 502: 0.00018295043994256564
Position 441: 0.0001796502690081302
Position 320: 0.00016617877362309138
Position 1779: 0.0001383510619463544
Position 699: 0.00012187412894753979
Position 3242: 9.613048906597248e-05
Position 70: 8.946913582077537e-05
Position 218: 6.459086280139044e-05
Position 690: 6.365719841246403e-05
Position 561: 6.12912893320614e-05
Position 607: 4.203873953686917e-05
Position 117: 3.6415522065305906e-05
Position 495: 3.337080164643527e-05
Position 521: 2.852562600164414e-05
Position 272: 2.5572340427657426e-05
Position 35207: 1.220400178404202e-05
Position 34901: 8.89417508003633e-06
Position 34876: 6.136790359466062e-06
Position 34872: 5.801632891903298e-06
Position 42948: 4.0322690119349125e-06
Position 434: 2.686243567263877e-06
Position 31073: 1.957398097970832e-06
Position 35135: 1.0141706930711803e-06
Position 395: 9.933797551214502e-07
Position 529: 5.401705590668436e-07
Position 507: 9.150440920961577e-08
Position 465: 6.98768850609882e-08
Position 448: 8.667069017373077e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 34761: 0.9999632672064598
Position 30513: 0.9769095280793032
Position 2223: 0.9745588961092463
Position 14901: 0.9397168826479207
Position 11116: 0.9376864620028511
Position 41880: 0.9346937692066962
Position 47986: 0.9189852988872512
Position 32141: 0.8873106075025108
Position 27175: 0.8709236915218754
Position 46242: 0.8627394295816756
Position 48952: 0.8582530118965677
Position 11422: 0.799537611591581
Position 9527: 0.743256357357578
Position 17904: 0.7391607700352056
Position 40289: 0.7192811959073395
Position 19110: 0.7025355420290662
Position 20701: 0.6646694399523868
Position 12388: 0.6603984123496144
Position 5918: 0.6172462759993314
Position 23224: 0.5939472086853531
Position 13875: 0.5332178363860601
Position 18141: 0.5328677429525994
Position 776: 0.5196204562213885
Position 3359: 0.4860450778202759
Position 34618: 0.4068002958411499
Position 42494: 0.40150571831649007
Position 32653: 0.3261003720548585
Position 44702: 0.2913545441098739
Position 30894: 0.28626515589344975
Position 28957: 0.27743932944275373
Position 28374: 0.2481554609734094
Position 18689: 0.21079716481713856
Position 5937: 0.2100221300593756
Position 22432: 0.20609228173350666
Position 40486: 0.1983339927460795
Position 44055: 0.1895207517442877
Position 34528: 0.17109216900893176
Position 18109: 0.16704728799968624
Position 40201: 0.14100235101962708
Position 8716: 0.1395141718880654
Position 18146: 0.13438894804309007
Position 27222: 0.12907630847811735
Position 28302: 0.12484866994057
Position 30804: 0.11982784165641161
Position 30914: 0.11118769340480242
Position 28279: 0.10813505990282311
Position 43715: 0.10668597749136559
Position 48299: 0.0946086685444297
Position 34459: 0.08821031559355262
Position 12420: 0.08486093099781125
Position 43745: 0.08271389851933474
Position 3861: 0.0761712602681128
Position 182: 0.074724412782653
Position 32587: 0.07396947769934914
Position 3996: 0.0709837911862241
Position 7904: 0.06830890747981423
Position 1633: 0.06767858752097114
Position 32078: 0.06684761396496229
Position 28056: 0.06537290324720427
Position 41845: 0.06335350686577483
Position 7883: 0.06126936423053841
Position 46209: 0.057612097753765835
Position 3911: 0.05631102309232342
Position 23821: 0.05452064109336575
Position 43918: 0.05393153775204227
Position 526: 0.05151970333650876
Position 16135: 0.04944473680055244
Position 27483: 0.04473054703143795
Position 28354: 0.044708249833899136
Position 44306: 0.042866398550938
Position 44274: 0.04266162579421786
Position 15115: 0.041127514387091134
Position 32629: 0.04004041655330161
Position 12356: 0.039849007397707026
Position 25613: 0.03952329023898264
Position 32166: 0.0387679005610399
Position 7723: 0.038705291379948006
Position 20727: 0.03868496272762758
Position 23825: 0.03720096371586268
Position 22166: 0.036600177504509016
Position 13787: 0.03573465269307202
Position 624: 0.034674504579091374
Position 16106: 0.03259634389640623
Position 16157: 0.03254189742653498
Position 22288: 0.03188871995687062
Position 22256: 0.03132191763247348
Position 34534: 0.03044172029363072
Position 40602: 0.030190447395783925
Position 43494: 0.02979148579201853
Position 48749: 0.029115331050834026
Position 20709: 0.028839420573980087
Position 25707: 0.028577921406315793
Position 28975: 0.02701967361010657
Position 11490: 0.026740014424183625
Position 40512: 0.026676489219011956
Position 42473: 0.025240116201624228
Position 27965: 0.025061650178219683
Position 42358: 0.024794550040827992
Position 42447: 0.024261477228801957
Position 32515: 0.02267117937701321
Position 16043: 0.022246810164751416
Position 47418: 0.021944918356144427
Position 12176: 0.020798197631857192
Position 43527: 0.017996190254904117
Position 17867: 0.017581819314650308
Position 2530: 0.01703572917698042
Position 2570: 0.016535393073894507
Position 11166: 0.016487156944354875
Position 7327: 0.015504351371004418
Position 5368: 0.01479967085562621
Position 34204: 0.014586112262412755
Position 28142: 0.014493361203754676
Position 12825: 0.013532707988365289
Position 43848: 0.013077998334482397
Position 28906: 0.013021733476309832
Position 31270: 0.013006180627303798
Position 15668: 0.012735246352477615
Position 30478: 0.01245311993309728
Position 49426: 0.012340432968490925
Position 30874: 0.012099277621057995
Position 11092: 0.012045025900648803
Position 30950: 0.011995162328728045
Position 32699: 0.011844414807244876
Position 12008: 0.011201844268884386
Position 14864: 0.010674793259255112
Position 11919: 0.010616144035654758
Position 40579: 0.010526970402323225
Position 2562: 0.01026113826093012
Position 12392: 0.00982842269170948
Position 18997: 0.009780293009305817
Position 35486: 0.009413294701835129
Position 15158: 0.009130404869837218
Position 24139: 0.009129480293902086
Position 14913: 0.008974836135924884
Position 14562: 0.008877050660715698
Position 34640: 0.008678617840278612
Position 1735: 0.008572655353828873
Position 30755: 0.008559304577853168
Position 12894: 0.008361882323898366
Position 49615: 0.008271174656967018
Position 13925: 0.008228305015821094
Position 28802: 0.008035402222329
Position 42419: 0.008016205573278389
Position 11552: 0.0076362602349213755
Position 27599: 0.007341941893004971
Position 34309: 0.00719756247422391
Position 2620: 0.0071541286380012595
Position 49954: 0.0069511116308454
Position 33214: 0.006717701799818962
Position 32599: 0.006713864926461897
Position 3290: 0.006079973738334444
Position 31059: 0.005953681312780251
Position 27617: 0.005942561939795973
Position 32953: 0.0058079097866998225
Position 16009: 0.0057314766391469395
Position 28078: 0.005522517892597908
Position 13666: 0.005441808097514569
Position 33986: 0.0051500486898791034
Position 18245: 0.004869987541429679
Position 44556: 0.004608859699432349
Position 46725: 0.004459791256053693
Position 1600: 0.0043608447623539395
Position 42569: 0.004345855731373982
Position 12496: 0.004272284248647271
Position 41405: 0.004242030053318554
Position 48153: 0.004204924905728377
Position 3693: 0.00419553241299655
Position 30978: 0.004166683081661865
Position 13993: 0.004120818008018449
Position 32150: 0.003908700494577346
Position 27456: 0.003843406985243418
Position 30722: 0.003841742781163346
Position 16186: 0.0038396321837594243
Position 34094: 0.0037459178340534037
Position 30516: 0.0035972548503892024
Position 27946: 0.003538588538653498
Position 27502: 0.0035182976843957797
Position 12764: 0.003381568077967763
Position 33931: 0.003326538411811553
Position 48900: 0.003289389983263939
Position 34223: 0.0032705881702162188
Position 32814: 0.0032070156719841416
Position 778: 0.003189334071852115
Position 2627: 0.0031722032535350534
Position 5963: 0.0028138914355846333
Position 49646: 0.002797620423386502
Position 2144: 0.0027755390752377696
Position 12223: 0.002774412649998415
Position 2818: 0.0027209092164834827
Position 29327: 0.0026724690720069484
Position 27535: 0.0025753862427505816
Position 4057: 0.0024224999137683043
Position 11814: 0.0023512595634915773
Position 32900: 0.002228317608282322
Position 49797: 0.002164422095027962
Position 48353: 0.0020983422605233906
Position 11940: 0.002091360349396761
Position 38111: 0.0020521846746536982
Position 28862: 0.0020512795045377437
Position 3748: 0.0020147257879949408
Position 49711: 0.0019692802437766407
Position 35378: 0.0018651597827797485
Position 162: 0.001820379003043377
Position 30840: 0.0017361823532130512
Position 1534: 0.0016570383927988462
Position 30808: 0.0016239743241429742
Position 49367: 0.001621246720472302
Position 42191: 0.0016103962006382864
Position 35331: 0.001598610347344899
Position 28550: 0.0015940516435769328
Position 2423: 0.0015581493014932416
Position 47263: 0.001537766208686723
Position 12096: 0.0015286159710146598
Position 1015: 0.0015046201399718552
Position 32421: 0.0014879321890631616
Position 47280: 0.001487612123806307
Position 49268: 0.0014050758055681068
Position 33149: 0.0013895338849988239
Position 28542: 0.0012967277003128974
Position 30278: 0.0012873295880178387
Position 684: 0.0012314273794426546
Position 3880: 0.0012288418104068437
Position 49246: 0.0011680810563536933
Position 14500: 0.001164760982667668
Position 18489: 0.0010675565614370382
Position 3830: 0.0009850499189589415
Position 31174: 0.0009757839055160117
Position 29155: 0.0009732758156922996
Position 27578: 0.0009548451092631351
Position 32059: 0.0009096357185205204
Position 27704: 0.0008815209312115498
Position 49343: 0.000866312382320674
Position 31113: 0.0008244174210054943
Position 27558: 0.0007358220652867112
Position 46411: 0.00070922273662167
Position 12339: 0.0006983839181814122
Position 1113: 0.0006784017254726966
Position 27649: 0.0006525976679077491
Position 480: 0.0006445546166587113
Position 49802: 0.0006327149673982033
Position 46566: 0.000616939399014061
Position 49618: 0.0006045067215935975
Position 2427: 0.0005610314876564097
Position 32056: 0.0005292839927857578
Position 41709: 0.0004857729110082596
Position 32656: 0.00048002020949471715
Position 1064: 0.00046594758065945355
Position 42227: 0.0004063177681149911
Position 2653: 0.000397367923387893
Position 285: 0.00039406931983986524
Position 48342: 0.0003184785606686416
Position 2527: 0.000295466582592337
Position 35123: 0.0002938945872903842
Position 44060: 0.0002877624568285615
Position 2802: 0.00028325625503046144
Position 32817: 0.00027006709214759503
Position 3432: 0.0002570593206669297
Position 1364: 0.0002532057747310423
Position 7775: 0.00024483185002517887
Position 49864: 0.00024075353524786875
Position 498: 0.00023542449304483323
Position 2640: 0.00023152202592348516
Position 2763: 0.00022802185350596156
Position 30558: 0.0002253842314669747
Position 43006: 0.00021111535284979756
Position 42395: 0.00020645595203752293
Position 43445: 0.00019749159847999814
Position 47009: 0.00019260166072064346
Position 1714: 0.00018691364396255955
Position 1695: 0.00018463520165778443
Position 2288: 0.0001710011094465605
Position 43281: 0.0001681414254589308
Position 2979: 0.00016203648998298946
Position 43688: 0.0001483137326331936
Position 43753: 0.0001434991062618283
Position 699: 0.0001404143833549442
Position 3006: 0.00013435936912148974
Position 465: 0.00012867678394198957
Position 3473: 0.00011812393774504747
Position 230: 0.0001154556814535157
Position 42926: 0.00011542189374148454
Position 867: 0.00011251032374772355
Position 2797: 0.00010971003538660512
Position 1083: 0.00010918141945519558
Position 2234: 0.00010658456516236883
Position 2010: 0.00010593061618695106
Position 3511: 0.0001029098629073856
Position 2487: 9.992677370347335e-05
Position 46382: 9.979652326931761e-05
Position 3109: 9.613048906597248e-05
Position 2505: 7.79829147467715e-05
Position 995: 7.504053990998608e-05
Position 42454: 6.56003550907522e-05
Position 31904: 6.223840854072298e-05
Position 35113: 5.2352418703092796e-05
Position 15077: 4.8132162401912664e-05
Position 432: 4.707776582670601e-05
Position 31389: 4.2813527069666135e-05
Position 103: 3.8083117290602253e-05
Position 2407: 3.749552132133466e-05
Position 207: 3.126553981393476e-05
Position 107: 3.121192987583154e-05
Position 35286: 2.522648069610642e-05
Position 2732: 2.1700022311642716e-05
Position 214: 2.1298970918151174e-05
Position 603: 2.0947196794863033e-05
Position 2736: 1.8346397824269394e-05
Position 42720: 1.816004607146384e-05
Position 109: 1.5703706910057108e-05
Position 557: 1.4906971946692281e-05
Position 12304: 1.3566278638534099e-05
Position 42282: 1.1544951343427108e-05
Position 554: 1.1507483311204135e-05
Position 34955: 1.0830943419383077e-05
Position 35042: 1.0280873992101434e-05
Position 34725: 1.0159797311096815e-05
Position 32531: 8.309047612356851e-06
Position 34781: 7.397941220563545e-06
Position 477: 6.921089703833425e-06
Position 935: 6.406209174823319e-06
Position 35463: 6.028088941282303e-06
Position 143: 5.14048061928118e-06
Position 32426: 4.000580381453213e-06
Position 2068: 3.6099454682597906e-06
Position 323: 3.6097977692612135e-06
Position 2042: 3.545098326400872e-06
Position 46295: 3.4141412170541186e-06
Position 32663: 3.1856558958495203e-06
Position 33009: 3.1080037804063605e-06
Position 235: 3.0984165320188025e-06
Position 32521: 2.627802637411694e-06
Position 312: 2.4696911081596185e-06
Position 30762: 2.432447499080138e-06
Position 32450: 2.2537787379022834e-06
Position 35414: 1.787892044816328e-06
Position 32705: 1.294446471343151e-06
Position 32680: 1.2852221769691327e-06
Position 32964: 7.666598397048662e-07
Position 42288: 6.039950506641546e-07
Position 329: 4.244563888016199e-07
Position 3373: 4.062309960689352e-07
Position 297: 3.661747225284311e-07
Position 81: 3.3998841086813716e-07
Position 256: 2.4918843139900143e-07
Position 34915: 2.383964608772626e-07
Position 642: 1.9902297337148922e-07
Position 32517: 1.7779157233321455e-07
Position 30728: 1.1199013962967449e-07
Position 664: 1.1083090241350385e-07
Position 2665: 6.374954203261384e-08
Position 1037: 2.000595573103534e-08
Position 34973: 6.313728685154638e-09
Position 34784: 1.451877427815104e-09
Position 345: 6.724244930632407e-11
