Gene = Polr3e
index = 834
Annotated 5SS: [  127  5185  6489  9238 10220 10727 13203 13527 14470 15609 15947 16141
 17110 19901 21272 21513 22027 23042 24784 26889]
Annotated 3SS: [ 5114  6437  9159 10103 10643 13094 13476 14349 15522 15901 16048 16988
 19818 21211 21354 21964 22517 24705 26762 27691]
SMsplice 5SS: [  127  5185  6489  9238 10220 10727 13203 13527 14470 15609 15947 16141
 17110 19254 21272 21513 22027 23042 26889]
SMsplice 3SS: [ 5114  6437  9159 10103 10643 13094 13476 14349 15522 15901 16048 16988
 19147 21211 21354 21964 22946 26762 27691]
top_k =  500
Partition function (log Z): 31.29600584515321

Sorted 5' Splice Sites (High to Low Probability):
Position 10727: 0.9958935450809105
Position 21513: 0.9742344616581025
Position 17110: 0.961646492011773
Position 16141: 0.9572375366877053
Position 15609: 0.9535368739014313
Position 14470: 0.9425898659547425
Position 5185: 0.9169309019242309
Position 6489: 0.9091386435837804
Position 26889: 0.8840760234528902
Position 19254: 0.879368206273447
Position 21272: 0.8215682925536691
Position 13203: 0.8159649374478651
Position 23042: 0.8105321061692576
Position 127: 0.8031262024273205
Position 13527: 0.7532692574654654
Position 10220: 0.7442159370601855
Position 15947: 0.713735813693263
Position 24784: 0.6851493123971294
Position 9238: 0.6440734892876934
Position 27923: 0.5915972125484245
Position 22027: 0.4482401575728863
Position 24626: 0.40437785591044406
Position 16418: 0.3935273357806404
Position 22049: 0.32591413193773444
Position 13771: 0.26999166390964796
Position 10255: 0.24408425696405212
Position 19735: 0.22604896688621867
Position 16329: 0.209585267823603
Position 12177: 0.17761514349841637
Position 7057: 0.17623586787637965
Position 13241: 0.16102512173160863
Position 19901: 0.15996420023602825
Position 22677: 0.15876884629130936
Position 14821: 0.13534416355920909
Position 9928: 0.12919665302819208
Position 21242: 0.11977666007670346
Position 9267: 0.10188359710003882
Position 15951: 0.09868201708741713
Position 24971: 0.0968909017421456
Position 349: 0.09149548012485906
Position 10026: 0.08806205616250957
Position 9410: 0.07876652490929355
Position 18645: 0.07598829411298381
Position 5987: 0.07571518264274724
Position 10933: 0.0717925304856877
Position 6511: 0.0711979337630244
Position 973: 0.06619040741342584
Position 2203: 0.06221754990872136
Position 20784: 0.05292113881510884
Position 2456: 0.042637525652736326
Position 778: 0.04096315464321127
Position 5135: 0.038252733575824045
Position 23297: 0.036917540700863706
Position 9611: 0.03691180107338222
Position 23686: 0.03412731790998255
Position 12629: 0.03260183787563618
Position 3877: 0.02870694688844743
Position 900: 0.02800953461178715
Position 6242: 0.026626723377608862
Position 17796: 0.02531833661241239
Position 18162: 0.025048205833495926
Position 9695: 0.024759219242763465
Position 4763: 0.02411650898279566
Position 3680: 0.0239774853307095
Position 9276: 0.022628839979085266
Position 5242: 0.021739431022550892
Position 5969: 0.020622297334394052
Position 24745: 0.01985345367475705
Position 18191: 0.019501379363085946
Position 13561: 0.019317654753250393
Position 2189: 0.018659670640297242
Position 17102: 0.01845225380734021
Position 3658: 0.018384544268049342
Position 19874: 0.018009222923285984
Position 12993: 0.016821209736611362
Position 8080: 0.016471620534752467
Position 22289: 0.016374776382855366
Position 19539: 0.015535289503137564
Position 10559: 0.015247369580669128
Position 13577: 0.014608644210738753
Position 17507: 0.014589168246557038
Position 1860: 0.014402235413243305
Position 15294: 0.014172267119924545
Position 7601: 0.013994942395982103
Position 17072: 0.013478954927750418
Position 1583: 0.011831007456633538
Position 16345: 0.011658299830885836
Position 5464: 0.011491942738740614
Position 15635: 0.010447114611847812
Position 14579: 0.009307038070876822
Position 14243: 0.00891017225588901
Position 13263: 0.008675634527286442
Position 640: 0.007948844327979189
Position 7994: 0.007880330822264055
Position 12781: 0.007747927129204894
Position 16840: 0.007384787967635692
Position 28377: 0.007114517570770431
Position 15622: 0.007105649221179821
Position 9404: 0.006563480786145201
Position 9335: 0.006493126667118757
Position 332: 0.006292428881480761
Position 7834: 0.00601407005744621
Position 15386: 0.005784472563905022
Position 18963: 0.005752642372998117
Position 27066: 0.0056444605218808515
Position 988: 0.00505905707134975
Position 18918: 0.005052951545683192
Position 16712: 0.0048826247644332054
Position 14583: 0.004511568044209395
Position 275: 0.004460450956281794
Position 10186: 0.00416664444484257
Position 16619: 0.003987352239693112
Position 15577: 0.003961646754856176
Position 11256: 0.003941838375555244
Position 16649: 0.003901525195046055
Position 4558: 0.0037625691504248665
Position 13377: 0.003707641961158728
Position 182: 0.0036820284568906047
Position 11865: 0.0034626396610139398
Position 14686: 0.0032463634629508087
Position 15804: 0.0032233919913374127
Position 12734: 0.003159518925878019
Position 16366: 0.0030126549635302825
Position 16394: 0.0029665101112068847
Position 10261: 0.0029074225990785986
Position 653: 0.0027847608952982048
Position 1062: 0.002749572579322495
Position 22456: 0.0027452504635031073
Position 9885: 0.002694892414868633
Position 10915: 0.002675856376797479
Position 876: 0.0026414661703014937
Position 14981: 0.002563951648489745
Position 12035: 0.0025550032021068006
Position 21545: 0.002544617579136482
