Gene = Csn3
index = 301
Annotated 5SS: [ 100 2055 2721 4637]
Annotated 3SS: [1992 2690 4144 6779]
SMsplice 5SS: [ 100 2055]
SMsplice 3SS: [1992 6779]
top_k =  500
Partition function (log Z): -7.980130533557744

Sorted 5' Splice Sites (High to Low Probability):
Position 100: 0.8928868300959438
Position 2055: 0.5191076898022792
Position 4637: 0.48985505193125767
Position 2083: 0.2834080920622031
Position 161: 0.050899469022497444
Position 2937: 0.04220673766489805
Position 2721: 0.04150711470579216
Position 757: 0.0322128024618771
Position 741: 0.029069812406327115
Position 845: 0.023749762991017224
Position 979: 0.017016221474267453
Position 211: 0.008648321351979862
Position 4211: 0.007795983180045598
Position 4152: 0.0073916937990620435
Position 1715: 0.005903258743556956
Position 4288: 0.005345621059989118
Position 2386: 0.004005556021327633
Position 5981: 0.0038952454726282368
Position 260: 0.0037151756275951727
Position 6132: 0.0036459042178835573
Position 536: 0.002607836956407855
Position 1200: 0.0024407373882871426
Position 6207: 0.0020900084051752228
Position 5495: 0.0017769922617206788
Position 5967: 0.0016295184143921891
Position 4171: 0.0015117101786505085
Position 5835: 0.001293330159843863
Position 5799: 0.0012070206086300709
Position 6177: 0.001148872031033624
Position 2445: 0.0009399662098011703
Position 132: 0.0007488995224453101
Position 137: 0.0006370886697940913
Position 3951: 0.0005116806660646105
Position 3696: 0.000511530873861134
Position 1866: 0.00044656628313467393
Position 124: 0.0003596638120872216
Position 2141: 0.0003162367869584065
Position 1082: 0.0003115623499979912
Position 290: 0.000297399160081568
Position 3229: 0.00029326481492914137
Position 8: 0.0002799066826674019
Position 3843: 0.0002605117068993243
Position 1072: 0.0002548337455522255
Position 1506: 0.00024291211054208568
Position 205: 0.00023117273270279693
Position 3261: 0.0002246940677853471
Position 877: 0.00022006799469672587
Position 3582: 0.00020345858512100666
Position 1751: 0.00016995002215890108
Position 1376: 0.00016760285647977337
Position 3237: 0.00015205212628868826
Position 2929: 0.00013647618122546775
Position 522: 0.0001225528835007049
Position 391: 0.0001094028208197265
Position 581: 0.00010654814432068973
Position 1292: 7.929850258862648e-05
Position 15: 7.662595785703508e-05
Position 2491: 7.352482643314056e-05
Position 819: 7.32289385116885e-05
Position 1745: 6.171247978919794e-05
Position 888: 5.176336361571947e-05
Position 993: 3.911402968672601e-05
Position 1051: 3.840123015062653e-05
Position 2475: 3.616274911850168e-05
Position 2077: 2.839896269761116e-05
Position 859: 2.0694539970541728e-05
Position 2320: 1.2920268229160056e-05
Position 2409: 9.321450734947622e-06
Position 2519: 8.243594127181652e-06
Position 2059: 8.077206549484075e-06
Position 632: 4.550893246450206e-06
Position 657: 3.4941517067907246e-06
Position 2165: 2.7287475750670614e-06
Position 3159: 2.561856492596022e-06
Position 241: 9.920105537270688e-07
Position 221: 8.997520135910421e-07
Position 197: 8.840296762345401e-07
Position 651: 6.481220679495395e-07
Position 565: 5.604485300643851e-07
Position 489: 3.901105682207954e-07
Position 21: 3.24813140281901e-07
Position 615: 2.025274039348118e-07
Position 35: 1.8721573182757118e-07
Position 476: 1.4896340233379023e-07
Position 649: 1.2636526454311801e-07
Position 613: 1.2318888529027452e-07
Position 330: 1.2295501043546622e-07
Position 596: 8.889561551324755e-08
Position 710: 7.99042101035176e-08
Position 892: 3.755097818937962e-08
Position 706: 3.100055726795002e-08
Position 605: 1.1644329874064034e-08
Position 880: 4.000726327140246e-09
Position 389: 6.426317536232847e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6779: 0.5580040739096415
Position 1992: 0.5515837431430592
Position 4493: 0.2847394019716412
Position 1958: 0.256965740735011
Position 4144: 0.2096503191514117
Position 5718: 0.1252168932597444
Position 2690: 0.0792323572813353
Position 5009: 0.053661644651151225
Position 4372: 0.041439792465966074
Position 740: 0.03954658135866974
Position 4438: 0.029136991421669423
Position 4547: 0.024740387308484692
Position 2276: 0.02045201233858219
Position 6060: 0.018747164888883117
Position 4323: 0.017413963428943004
Position 5731: 0.016897325535209045
Position 485: 0.014839749847542999
Position 2618: 0.013397840633351425
Position 6643: 0.012638986176007594
Position 5965: 0.010540756929686926
Position 4538: 0.009759882613735033
Position 4308: 0.009373872184017881
Position 5421: 0.007948844214053799
Position 4598: 0.007602123001316738
Position 977: 0.006517772205085412
Position 1573: 0.006323711840633131
Position 3055: 0.005519476637608967
Position 2810: 0.004518382604328975
Position 2744: 0.0044181756354941745
Position 5053: 0.004060357314896678
Position 6814: 0.0035848555651712003
Position 1610: 0.003522635640686291
Position 5683: 0.003156626222729837
Position 1886: 0.002940626931862265
Position 701: 0.002568574865467386
Position 1823: 0.001978699632348124
Position 4077: 0.0017845687971616657
Position 3815: 0.0017063635940556268
Position 3034: 0.0016581284287182521
Position 874: 0.0014345641048415449
Position 2140: 0.0014338096790397442
Position 1033: 0.001355015691042499
Position 4331: 0.0013459079492578975
Position 3098: 0.0013376790594103363
Position 3524: 0.0012954965976213133
Position 2865: 0.0012557584837216006
Position 6069: 0.0011927734342637736
Position 1856: 0.0010965941538167213
Position 446: 0.0009437287520189208
Position 1800: 0.0009304251282503662
Position 706: 0.000920050443844482
Position 4019: 0.000874332276385201
Position 649: 0.0008416628174538876
Position 3038: 0.0007547944292004173
Position 6545: 0.000734454432514739
Position 818: 0.0006635158421330216
Position 6500: 0.0005142651491311464
Position 4278: 0.0004792150002626758
Position 2019: 0.0004574736606310235
Position 920: 0.0004536085173616183
Position 389: 0.00043911356572454727
Position 2291: 0.00041440385062074315
Position 1438: 0.0003942414070083265
Position 205: 0.00038930713459788235
Position 4884: 0.00038472700047538266
Position 5231: 0.0003824512275762823
Position 4910: 0.0003732633899176954
Position 703: 0.00035288967636837537
Position 3842: 0.0003465921089957268
Position 2697: 0.00033395162832199933
Position 6129: 0.00031760057039584863
Position 3354: 0.00030124699225776616
Position 1620: 0.00029650940738343924
Position 3117: 0.00026859310123673126
Position 876: 0.0002637303607871209
Position 1828: 0.000235910563272846
Position 1640: 0.0002289795991714802
Position 1577: 0.00019953790387864772
Position 3480: 0.00018150895538551488
Position 5240: 0.00017897878686297391
Position 1254: 0.00016896714962830737
Position 489: 0.00016097231694074674
Position 3315: 0.00015649826219231309
Position 3787: 0.00015138519352184016
Position 3236: 0.00014634810729012197
Position 210: 0.0001461280809204176
Position 2247: 0.0001359195032485181
Position 724: 0.00011702298169764564
Position 4113: 0.00011196984615603808
Position 2409: 0.00010466082770617426
Position 756: 0.00010323375819198778
Position 2110: 7.317502576018464e-05
Position 3544: 7.231603187417655e-05
Position 2118: 7.13532846613339e-05
Position 1486: 6.795657970254581e-05
Position 495: 6.698091822929117e-05
Position 3397: 6.515250170069592e-05
Position 764: 5.684888694277993e-05
Position 536: 5.5404371520858626e-05
Position 2320: 4.739370823146456e-05
Position 2746: 3.774571704119085e-05
Position 2725: 3.535049004829153e-05
Position 1257: 3.466654281406984e-05
Position 859: 3.387777550215637e-05
Position 2207: 3.35263424323457e-05
Position 2548: 2.9375649726236262e-05
Position 892: 2.861472895998562e-05
Position 844: 2.8157404387440995e-05
Position 562: 2.7310169076831425e-05
Position 802: 2.0438479748379576e-05
Position 302: 1.460419776589999e-05
Position 1830: 1.3599682602282591e-05
Position 4254: 1.2919278281522516e-05
Position 1927: 1.2857019317068799e-05
Position 1805: 1.1766576844659845e-05
Position 1350: 7.617682710543111e-06
Position 1018: 7.052670440073339e-06
Position 1690: 4.3664028363452845e-06
Position 2839: 2.3851385808489045e-06
Position 2635: 4.744578023245929e-07
Position 784: 1.84636121941638e-07
Position 330: 9.57465844892113e-08
Position 260: 7.420089221013947e-08
Position 547: 5.114434258661843e-08
Position 1395: 3.973774559126058e-08
Position 565: 3.7167021399894413e-08
Position 897: 3.3326986954765354e-08
Position 1149: 2.5008193036044458e-08
Position 508: 2.1855966111348185e-08
Position 1049: 1.595716087766319e-08
Position 1441: 1.088005267645382e-08
Position 119: 2.562209599886576e-09
Position 284: 2.401448710358977e-09
Position 306: 2.0000636842545006e-09
Position 264: 7.471368325920267e-10
Position 310: 6.051475412056679e-10
Position 235: 5.342094778407137e-10
Position 99: 3.2730043324850965e-10
Position 288: 2.688104161319805e-10
Position 286: 1.4863004225947215e-10
