Gene = Spata1
index = 1003
Annotated 5SS: [   99  6082  9943 11107 12242 12554 17987 18626 23560 24498 30129 31648
 33845 36569]
Annotated 3SS: [ 5909  9835 10988 12187 12333 17892 18543 23450 24371 29949 31548 33756
 36497 42248]
SMsplice 5SS: [   99  6082  6471 18626 23560 28934 30129 31648 36569]
SMsplice 3SS: [ 5874  6339 18543 23450 28819 29949 31548 36497 39962]
top_k =  500
Partition function (log Z): -11.228414099566328

Sorted 5' Splice Sites (High to Low Probability):
Position 30129: 0.9971455112327476
Position 23560: 0.9875113503730725
Position 18626: 0.9857604040702099
Position 31648: 0.944555006437527
Position 6082: 0.8816038735828136
Position 99: 0.7322001644618241
Position 6471: 0.6116274249156852
Position 28934: 0.5855804997957166
Position 11107: 0.45469333827562897
Position 36569: 0.40357741907408445
Position 18872: 0.35051779446146025
Position 35617: 0.33238880274901905
Position 12554: 0.3099561286136642
Position 354: 0.25763917720274015
Position 6514: 0.25692731278474534
Position 36811: 0.16650597642530474
Position 4798: 0.16002641242902302
Position 30704: 0.1237011192199668
Position 20448: 0.10715517478934512
Position 7510: 0.1054354683928218
Position 24498: 0.06745005781691199
Position 89: 0.057259232597016305
Position 33845: 0.013973177565012098
Position 3144: 0.012946356823081873
Position 33911: 0.012790510512150756
Position 2364: 0.008891632890193726
Position 10014: 0.006687931138046789
Position 7592: 0.006093689064934674
Position 2148: 0.005182583675259648
Position 162: 0.0029194088559049486
Position 42: 0.0020662234291274934
Position 328: 0.0014072945357039193
Position 2190: 0.0007455892836730655
Position 143: 0.0004236088877534565
Position 3509: 0.00033272418306741014
Position 2132: 0.0003297248152779131
Position 594: 0.00022844873531541467
Position 1358: 0.00021548581165375775
Position 3076: 0.00019046252934604364
Position 669: 0.00015886190243267782
Position 3157: 0.00014676869169951725
Position 18: 0.0001174357565356027
Position 31884: 5.9339527612863984e-05
Position 192: 4.54169182844561e-05
Position 587: 3.3016596381596936e-05
Position 539: 2.5382361472411277e-05
Position 380: 2.4547305055043553e-05
Position 246: 1.2826249346592177e-05
Position 171: 1.1907858896394704e-05
Position 203: 4.921650667010694e-06
Position 196: 9.38039413525812e-07
Position 210: 6.605429879545082e-07
Position 27: 6.548826069094032e-07
Position 471: 4.4410341912217267e-07
Position 297: 3.551331805017689e-07
Position 492: 2.0938994636722884e-07
Position 343: 1.7041507060558583e-07
Position 231: 1.3760444709282105e-07
Position 913: 4.0064071361739046e-08
Position 995: 3.565071935255464e-08
Position 634: 2.9252855089316713e-08
Position 404: 2.5936124418090918e-08
Position 514: 2.0142633323548122e-08
Position 957: 1.8890657459372358e-08
Position 433: 1.7892661930775503e-08
Position 411: 1.3763188652392048e-08
Position 486: 1.3690124288542232e-08
Position 439: 1.2119012476919125e-08
Position 450: 6.388277017557051e-09
Position 389: 3.9131134547654485e-09
Position 229: 3.6478398721622705e-09
Position 465: 2.1368971188219297e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 18543: 0.9999969021867685
Position 29949: 0.9998344664206325
Position 23450: 0.987548321474327
Position 31548: 0.886943505107077
Position 28819: 0.5855804997957161
Position 36497: 0.49463237286519013
Position 10988: 0.4546933382756286
Position 5874: 0.4308571082548357
Position 6406: 0.4213349008149375
Position 6339: 0.4098282201974813
Position 35493: 0.3652172836243078
Position 39962: 0.3236824481967592
Position 5909: 0.2598529379585525
Position 12333: 0.25955517451378335
Position 18742: 0.1936360963081078
Position 36616: 0.16278972375072906
Position 4673: 0.15662817297584267
Position 5984: 0.15494265116050474
Position 36720: 0.1473608637595202
Position 18785: 0.14265419552627887
Position 30608: 0.1079265187611558
Position 20132: 0.10718420286653811
Position 39510: 0.0873200367962873
Position 7404: 0.07080630279487758
Position 24371: 0.06747747019149193
Position 31566: 0.064142314684123
Position 37773: 0.05515854820212145
Position 12370: 0.05040191206532895
Position 33756: 0.047036023833642054
Position 269: 0.04496936038823129
Position 34518: 0.03523310666157045
Position 5624: 0.03201563225097488
Position 38605: 0.028334418055279025
Position 37087: 0.0261560206929746
Position 7368: 0.024586431371294046
Position 39073: 0.023755022432463118
Position 35716: 0.017782063802169096
Position 6299: 0.01776662464666485
Position 30509: 0.01666155301930431
