Gene = Axdnd1
index = 155
Annotated 5SS: [   94  1190  2195 17598 20247 21937 22989 24997 27780 28516 32438 38053
 39649 42047 43942 54813 69071 71528 73733 78645 81684 85086 87244 88942]
Annotated 3SS: [ 1016  2090 17482 20160 21879 22885 24874 27638 28410 32316 37950 39484
 41970 43706 54610 68976 71318 73635 78533 81350 84983 87160 88702 89717]
SMsplice 5SS: [   94  1190  2195  9515 12660 17598 22989 24997 27780 28516 28762 32438
 39747 42047 43942 54064 54813 69071 71528 78645 81684 85086]
SMsplice 3SS: [ 1081  2090  9384 12567 17482 22885 24874 27638 28410 28635 32316 39484
 41970 43706 53982 54610 68976 71318 78533 81350 84983 85211]
top_k =  500
Partition function (log Z): -8.288578347939406

Sorted 5' Splice Sites (High to Low Probability):
Position 2195: 0.9877450791883746
Position 28516: 0.9729350840447392
Position 17598: 0.9719222864429906
Position 32438: 0.9521155742452976
Position 94: 0.9449352065118914
Position 27780: 0.9327091101857211
Position 1190: 0.918139916718024
Position 22989: 0.8574304812545736
Position 12660: 0.8393754404032217
Position 43942: 0.811625665164354
Position 9515: 0.6555671612355882
Position 28762: 0.6350709665200962
Position 42047: 0.557528716964851
Position 24997: 0.5365615044260026
Position 26374: 0.43136303049367036
Position 39747: 0.41401865646858854
Position 39649: 0.3671621416323477
Position 9441: 0.3426281211191781
Position 24950: 0.32128680683301813
Position 20247: 0.26656839966445794
Position 24106: 0.2555564496379772
Position 38053: 0.2479005674293225
Position 32690: 0.21474371955696997
Position 28681: 0.21156075612569525
Position 21937: 0.20935879807996344
Position 18516: 0.20798044958372178
Position 39698: 0.15804349810365387
Position 32633: 0.156307939359931
Position 6698: 0.15283893301178317
Position 11302: 0.14402127265109418
Position 23021: 0.1409411365189788
Position 31337: 0.0921222092473878
Position 43621: 0.0801745927213941
Position 43454: 0.07625947288136717
Position 8213: 0.07477638189696345
Position 665: 0.060615900324381904
Position 28722: 0.05914111919915331
Position 4348: 0.05911047617984945
Position 20322: 0.05628014638427212
Position 5517: 0.0489506633349814
Position 42196: 0.0445826866746291
Position 30326: 0.0325739909063437
Position 33164: 0.032509127123958335
Position 24453: 0.031579165825386134
Position 28524: 0.025829329515206795
Position 20611: 0.025136224053974882
Position 43487: 0.023497190226023222
Position 34559: 0.02300945846061803
Position 2373: 0.022813281718499445
Position 20771: 0.021030251859020993
Position 6462: 0.019015959940469573
Position 2767: 0.016126196109853944
Position 23884: 0.015151988842843099
Position 28206: 0.014972322393578739
Position 27760: 0.01349123132947114
Position 404: 0.013389721078970842
Position 19291: 0.012680600039537035
Position 5492: 0.012163832874787138
Position 20872: 0.01165585155545556
Position 32699: 0.0110241604462734
Position 4270: 0.010237823593639176
Position 20228: 0.009902127159722891
Position 4187: 0.00949265322798707
Position 34818: 0.009209277968091432
Position 20579: 0.008977568826144295
Position 1261: 0.008819704971378671
Position 35574: 0.008628099706314805
Position 27836: 0.008613209564478102
Position 424: 0.007860344785362754
Position 38080: 0.00765080442009668
Position 191: 0.00764826096319821
Position 2201: 0.007323929111411179
Position 20262: 0.006995146444022923
Position 27645: 0.006801944514097966
Position 27057: 0.006664071321162853
Position 3761: 0.00657532188074059
Position 1532: 0.006352884726030955
Position 30902: 0.006287786876272433
Position 33262: 0.0061213507617112455
Position 19746: 0.005885525373258633
Position 6617: 0.005784289993851063
Position 4949: 0.0053805478279780475
Position 8065: 0.004817524009537988
