Gene = Sf3b1
index = 971
Annotated 5SS: [  143  8248 10703 11106 12999 15380 20002 21311 21680 24189 24378 26099
 26470 26838 27240 27467 27855 29444 30470 30665 32116 33152 37179 39543]
Annotated 3SS: [ 8080 10597 10990 12918 15208 19763 21097 21557 23990 24275 25918 26382
 26566 27093 27319 27728 29221 30286 30552 31994 33019 36905 39325 39988]
SMsplice 5SS: [  143  8248 10703 11106 12999 15380 20002 20342 21311 21680 24189 24378
 26099 26470 26838 27240 27467 27855 29444 30470 30665 32116 33152 39543]
SMsplice 3SS: [ 8080 10597 10990 12918 15208 19763 20184 21097 21557 23990 24275 25918
 26382 26566 27093 27374 27728 29221 30286 30552 31994 33019 39325 39988]
top_k =  500
Partition function (log Z): 48.94758734472904

Sorted 5' Splice Sites (High to Low Probability):
Position 21680: 0.9995368432196181
Position 15380: 0.999433460042753
Position 143: 0.9983248765374186
Position 26470: 0.995950952576839
Position 12999: 0.9881630774491867
Position 26838: 0.9674205272576192
Position 24189: 0.9646579504822964
Position 27467: 0.9607085813848136
Position 10703: 0.9605631084279006
Position 24378: 0.959678890191142
Position 29444: 0.9501294903538542
Position 8248: 0.9450338344776872
Position 30470: 0.9237198861566225
Position 39543: 0.9207956980111328
Position 21311: 0.9162296477534347
Position 11106: 0.8772841211003967
Position 20002: 0.8533808468898058
Position 33152: 0.7678858135519453
Position 27240: 0.7480333202237368
Position 32116: 0.7233964105724884
Position 26099: 0.707259563146862
Position 30665: 0.7017658882481678
Position 20342: 0.671843771724119
Position 27855: 0.5879117787897646
Position 15144: 0.3200992895797978
Position 4030: 0.24576831346235847
Position 26086: 0.18278077347867938
Position 23742: 0.1460287044516551
Position 11669: 0.13046359361394905
Position 4544: 0.12085448568033377
Position 21931: 0.11248394407257505
Position 15992: 0.11155026428953135
Position 27273: 0.11065038650014439
Position 27175: 0.09085153589032331
Position 28998: 0.08588077155913698
Position 12494: 0.08190442632231199
Position 2290: 0.07359536045504886
Position 1556: 0.0735287439401529
Position 28134: 0.07119111054276066
Position 21188: 0.057637572130766764
Position 8162: 0.0525494486314189
Position 26078: 0.048934045337427894
Position 30685: 0.04221946760033259
Position 20294: 0.041987478206191156
Position 20256: 0.03824938107373231
Position 37614: 0.03799611098396096
Position 30507: 0.03654494412939015
Position 4491: 0.033363153824077244
Position 27494: 0.03330430030523468
Position 20006: 0.03312099561481622
Position 12771: 0.03155159945677632
Position 1856: 0.03057572499662056
Position 25136: 0.029351613227555633
Position 12613: 0.029030324933210054
Position 11353: 0.028891476520053527
Position 33156: 0.026963165003687832
Position 29355: 0.0259192516797311
Position 11299: 0.024930304174504155
Position 30658: 0.021150143536896353
Position 29141: 0.021085902805152507
Position 13945: 0.020471588429730667
Position 16708: 0.02026486437270951
Position 31355: 0.018349666832491736
Position 17550: 0.017065533059499677
Position 20887: 0.017054572536773272
Position 23874: 0.014964928049971167
Position 10045: 0.014574667372055846
Position 13613: 0.014523590063062142
Position 31170: 0.013921885147364964
Position 40144: 0.013641470415240527
Position 26103: 0.013312593264905226
Position 33721: 0.012881602920371264
Position 1118: 0.012701433320711842
Position 10739: 0.01200758430864879
Position 3061: 0.01167564266122096
Position 22420: 0.009801659674116796
Position 29327: 0.008760552004623012
Position 16938: 0.00844287606426175
Position 27217: 0.008361161751629728
Position 24070: 0.008335758337691967
Position 31716: 0.008107185694882517
Position 9435: 0.007758893848274485
Position 22435: 0.007234065481001553
Position 5649: 0.0056543576021272825
Position 28819: 0.005615222409969901
Position 649: 0.005571975580425488
Position 7762: 0.005485910717524371
Position 11673: 0.005312580154134455
Position 23841: 0.005283552778529366
Position 1574: 0.005208420113191486
Position 996: 0.005176852206254416
Position 10635: 0.005067662490846189
Position 26751: 0.005010146496237646
Position 25333: 0.004986362036527627
Position 11728: 0.00497904888462608
Position 24358: 0.004949117315478724
Position 11377: 0.0045654992416371935
Position 24503: 0.004502017322896436
Position 10927: 0.004232223078276384
Position 11386: 0.004212304486986948
Position 32726: 0.003918913440030677
Position 17367: 0.0037754681008824796
Position 7431: 0.003768729797316386
Position 11944: 0.0037637900453874867
Position 30369: 0.0036120751396249823
Position 3017: 0.003573696375816742
Position 19459: 0.0034088382412645656
Position 11936: 0.00336362300848353
