Gene = Aamdc
index = 91
Annotated 5SS: [  132 14347 21367]
Annotated 3SS: [14196 21270 28755]
SMsplice 5SS: [  132  3910 14347 21367 23558]
SMsplice 3SS: [ 3805 14196 21270 23418 28755]
top_k =  500
Partition function (log Z): -8.673018549039107

Sorted 5' Splice Sites (High to Low Probability):
Position 14347: 0.9997973230019115
Position 3910: 0.8508552778235352
Position 132: 0.7284895851220609
Position 23558: 0.4468954220611566
Position 17607: 0.4110904385790028
Position 8329: 0.3052915434339907
Position 905: 0.24638246428699587
Position 8223: 0.21778199641584806
Position 7035: 0.19891580366612888
Position 258: 0.17745289823126706
Position 6892: 0.11397558381913292
Position 8217: 0.08918614749893754
Position 1240: 0.08185531521199993
Position 3464: 0.07986947334562547
Position 16239: 0.07953547747732544
Position 9841: 0.04387000434286986
Position 242: 0.04072046537934448
Position 3089: 0.03726359940986584
Position 7506: 0.03228882369757841
Position 1040: 0.031819655177915275
Position 4551: 0.026969271387420005
Position 1757: 0.026225864709935286
Position 84: 0.024265855179422934
Position 808: 0.02275447038479083
Position 1470: 0.019544817776403937
Position 3947: 0.01823311219260662
Position 6978: 0.017379572045800495
Position 3108: 0.01699240262579036
Position 2558: 0.011183260543779749
Position 6872: 0.010572677276253101
Position 28867: 0.0072584854505133795
Position 16207: 0.006927617494442774
Position 366: 0.006029333945963642
Position 3736: 0.00589795666210841
Position 2004: 0.004186260118549049
Position 18151: 0.004143111409785382
Position 16942: 0.0032857441186028417
Position 3811: 0.0022774461655125635
Position 3126: 0.001914883958865794
Position 2705: 0.001734599201088815
Position 3472: 0.001446966010053808
Position 2232: 0.0013011814699943956
Position 2504: 0.00120484662755489
Position 543: 0.0011230144581007363
Position 944: 0.0008232931578339343
Position 1031: 0.0007597581060060541
Position 1086: 0.000737547622138557
Position 2671: 0.0006767035643291067
Position 606: 0.00027015278748205744
Position 480: 0.00021705506200712482
Position 411: 0.0001043988082168983
Position 615: 7.278881168858269e-05
Position 304: 6.487879242449427e-05
Position 136: 5.290425185983415e-05
Position 263: 4.463187726993688e-05
Position 294: 3.826497113021405e-05
Position 190: 3.2424096923392536e-05
Position 1221: 1.5722494264425313e-05
Position 316: 9.831859373107005e-06
Position 14785: 5.734397118057965e-06
Position 318: 5.347524857039513e-06
Position 595: 4.836940386132126e-06
Position 428: 4.700109150878308e-06
Position 450: 2.473509841160234e-06
Position 668: 2.129579586642888e-06
Position 888: 1.3298516951055487e-06
Position 587: 1.235968137321515e-06
Position 340: 6.161760820048522e-07
Position 335: 4.291252505680717e-07
Position 774: 3.757975166158107e-07
Position 35: 3.746076725142114e-07
Position 59: 1.819438003604823e-07
Position 4320: 1.6690991791290495e-07
Position 333: 1.1498447286723328e-08
Position 266: 8.526092441186596e-09
Position 338: 1.544011589738184e-09
Position 49: 1.3446889845775516e-09
Position 4: 1.3419670359693192e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 14196: 0.9998797073592555
Position 28755: 0.9950071669255833
Position 3805: 0.7574788610445633
Position 8078: 0.511812514630755
Position 23418: 0.4468954220611566
Position 17514: 0.4119294171259905
Position 6844: 0.22469726803602227
Position 732: 0.13545465788222705
Position 3786: 0.11023524189919122
Position 8184: 0.10045903348306263
Position 6780: 0.08061931858621009
Position 16083: 0.07324810138035559
Position 864: 0.06083822088755492
Position 1123: 0.054605127272601334
Position 9722: 0.04387682159704086
Position 787: 0.03988365842762949
Position 2897: 0.030966477965254802
Position 7343: 0.030531197280619603
Position 1430: 0.028462030776948886
Position 3382: 0.028423035500886904
Position 6887: 0.028321354745288078
Position 3408: 0.02391633495887938
Position 4214: 0.023030924542202808
Position 2952: 0.0224790798085188
Position 631: 0.018200035722380277
Position 818: 0.015243600664226335
Position 15999: 0.013251527043108946
Position 3341: 0.012429935164696884
Position 2338: 0.009017406854336175
Position 3368: 0.007720773915877649
Position 1685: 0.007470201761598176
Position 6971: 0.006125568554758656
Position 660: 0.005920357721039844
Position 3640: 0.0059082770374896875
Position 1135: 0.005894684339283793
Position 878: 0.005595265899578932
Position 18006: 0.005459665934706545
Position 1640: 0.00536631451575434
Position 3379: 0.005332012920344834
Position 29102: 0.0050554377218855594
Position 812: 0.004775365491632951
Position 4370: 0.0037062362596382275
Position 16835: 0.003426220353479766
Position 464: 0.003262015596724642
Position 1892: 0.003253199197598102
Position 2480: 0.0031539765669710202
Position 3766: 0.0030258159382242633
Position 3404: 0.002720664044343421
Position 3026: 0.0024122419908720757
Position 1146: 0.002369320660438581
Position 29006: 0.0022030477286278257
Position 866: 0.0021046008475269448
Position 7407: 0.0017607709268303497
Position 2297: 0.0016568120993916645
Position 2132: 0.00159619662412409
Position 693: 0.0013877459464311434
Position 15459: 0.0012922233853408854
Position 747: 0.001135670131537169
Position 1347: 0.0011244257516307922
Position 6814: 0.0010870761762776953
Position 606: 0.0010009051107058979
Position 1725: 0.0009343849037898031
Position 1521: 0.0008350904476869274
Position 385: 0.0007792353280372473
Position 1008: 0.0007218146046261235
Position 984: 0.0006908027251371647
Position 1323: 0.0006656906750656272
Position 635: 0.0006598678211929237
Position 896: 0.0006355679709570075
Position 3159: 0.0006322131941117363
Position 3810: 0.0006204641223414318
Position 1150: 0.0006101079375662094
Position 18431: 0.0005957678552316426
Position 1649: 0.0005272569853006432
Position 1756: 0.0005160755921292368
Position 1158: 0.0004890998704346158
Position 2938: 0.0003845899505749426
Position 1410: 0.0003829061559682338
Position 2514: 0.00034996964159167404
Position 2575: 0.0003061739201902133
Position 927: 0.00026360826376423346
Position 789: 0.00025885276273779307
Position 793: 0.00025176857592921267
Position 698: 0.00024568351818224685
Position 4088: 0.00023402142859167458
Position 664: 0.00022442883659669729
Position 753: 0.0002194701646212515
Position 1800: 0.00020803590453462095
Position 1871: 0.00020397612253577767
Position 831: 0.00018536582188743666
Position 19074: 0.00013188098582854054
Position 18734: 0.00010850906156631592
Position 3136: 7.038771990417324e-05
Position 15821: 6.844283325197761e-05
Position 389: 5.254320815241885e-05
Position 15171: 5.2465225075865606e-05
Position 15175: 3.955155118952279e-05
Position 15190: 3.926580016647763e-05
Position 15018: 3.749919324076244e-05
Position 1083: 3.741497623806431e-05
Position 16489: 3.6642007971862874e-05
Position 5554: 2.7379904783502857e-05
Position 404: 2.603181534261935e-05
Position 904: 2.092134873171205e-05
Position 14639: 2.0744270187332085e-05
Position 537: 1.8310491586435223e-05
Position 17789: 1.629266633487796e-05
Position 15930: 1.579169564574958e-05
Position 391: 1.2743387653987972e-05
Position 14844: 1.2144882600135449e-05
Position 14788: 1.1868689778500206e-05
Position 15062: 1.1662765741918964e-05
Position 1125: 1.1324566088498225e-05
Position 2589: 1.037462772152692e-05
Position 2342: 1.0123196454557098e-05
Position 791: 8.97434785167171e-06
Position 549: 8.818973168389753e-06
Position 10394: 8.605282783828688e-06
Position 679: 8.582422788645131e-06
Position 574: 7.617094799248868e-06
Position 11447: 5.9219792478725956e-06
Position 841: 5.815598608236711e-06
Position 1920: 5.174062002121152e-06
Position 1105: 4.900662075845521e-06
Position 525: 4.2745217826065585e-06
Position 567: 3.7346524369132763e-06
Position 1230: 3.392343453155185e-06
Position 11234: 3.0502602473747335e-06
Position 1236: 2.198354043203412e-06
Position 1060: 2.06758622027854e-06
Position 490: 1.8591812413762808e-06
Position 1013: 1.797346637480696e-06
Position 8857: 1.756959962279509e-06
Position 241: 1.747156174148807e-06
Position 467: 1.7269475098726843e-06
Position 1202: 1.5194750172140288e-06
Position 4759: 1.489999472400063e-06
Position 757: 1.4064188757860338e-06
Position 230: 1.40251435115662e-06
Position 9545: 1.329407589690906e-06
Position 10223: 1.2163950687246145e-06
Position 1299: 9.68569811942634e-07
Position 6424: 8.878819763215739e-07
Position 411: 8.795086980486302e-07
Position 7175: 8.759419885231377e-07
Position 1193: 7.127098691952993e-07
Position 1702: 6.246392325554378e-07
Position 1576: 4.1974292944153033e-07
Position 4020: 4.0904431206603526e-07
Position 1620: 4.061832542207617e-07
Position 333: 3.967828220148842e-07
Position 681: 3.6537259553216596e-07
Position 578: 3.272266889115803e-07
Position 161: 2.891097705354822e-07
Position 5266: 2.7022950817926295e-07
Position 3986: 2.6888187794889675e-07
Position 8577: 2.665533923501474e-07
Position 3978: 2.6109293082033786e-07
Position 5975: 2.449320269760211e-07
Position 6483: 2.4234345795572096e-07
Position 214: 2.0850909623182845e-07
Position 208: 2.0595497240412625e-07
Position 496: 1.814656505805072e-07
Position 416: 1.7062671728561685e-07
Position 294: 1.3407264297260729e-07
Position 220: 1.1893558470158462e-07
Position 234: 9.566549273434452e-08
Position 252: 8.457448637558716e-08
Position 237: 6.954171032696298e-08
Position 493: 6.934132162791926e-08
Position 196: 5.270394313208081e-08
Position 289: 4.164098221191144e-08
Position 4060: 4.0003834487731853e-08
Position 300: 3.4300103542549986e-08
Position 170: 3.2883851467458426e-08
Position 257: 3.166316612806239e-08
Position 513: 2.6214723774100047e-08
Position 246: 2.2571199728574974e-08
Position 239: 1.942236380532874e-08
Position 182: 1.4131299881112154e-08
Position 640: 1.2559739877807518e-08
Position 176: 1.1538621946640619e-08
Position 710: 8.393157598541964e-09
Position 428: 8.282328293062995e-15
Position 174: 1.679475853075758e-15
Position 178: 1.662745582488223e-15
Position 77: 7.741526451427449e-16
