Gene = Slc35f5
index = 980
Annotated 5SS: [  269  1350  1626  5596  7594  9613 11488 13732 15244 18312 23542 24218
 26440 28950 30114]
Annotated 3SS: [ 1258  1483  5451  7530  9530 11296 13649 15155 18246 23436 24057 26348
 28794 30016 33896]
SMsplice 5SS: [  269  1350  1626  5596  9644 11488 13732 15244 17666 24218 26440 28950
 30114]
SMsplice 3SS: [ 1258  1483  5451  9530 11296 13649 15155 17531 24057 26348 28794 30016
 33896]
top_k =  500
Partition function (log Z): 8.139511784748361

Sorted 5' Splice Sites (High to Low Probability):
Position 11488: 0.9846337132609202
Position 1350: 0.9679833766523458
Position 26440: 0.966105849227398
Position 28950: 0.9498245850304059
Position 24218: 0.9239137774171552
Position 5596: 0.9140775183087716
Position 30114: 0.8832420545577935
Position 269: 0.8802321141804439
Position 15244: 0.8252347225789483
Position 13732: 0.6837986524916366
Position 17666: 0.6525674562802444
Position 1626: 0.6322764000192985
Position 512: 0.4708155569793781
Position 18312: 0.4258425928766256
Position 9644: 0.40729876720257985
Position 23502: 0.3352022975863428
Position 27561: 0.3342054859738734
Position 9613: 0.3217521836807429
Position 29552: 0.249078630524522
Position 12383: 0.1743834526250683
Position 11151: 0.16448082840527442
Position 10499: 0.13501209311080392
Position 8806: 0.11234122135204073
Position 965: 0.10581658523335118
Position 7594: 0.09817892335189533
Position 31793: 0.09185153454343016
Position 21529: 0.07784589456548947
Position 9676: 0.07561919038422554
Position 3310: 0.07229648541604183
Position 9623: 0.061496217383887615
Position 34047: 0.06031812252953999
Position 20570: 0.0575597761402835
Position 23546: 0.05459813960300676
Position 12263: 0.049100498949074305
Position 16128: 0.04773188206095249
Position 14180: 0.046735157663285135
Position 20312: 0.04527361062090171
Position 18037: 0.04370368661172612
Position 32280: 0.04274519490856449
Position 11887: 0.039544308834136704
Position 1188: 0.025781601050476645
Position 11754: 0.024549675447360163
Position 26260: 0.02230688394829186
Position 12969: 0.020674581403799377
Position 12323: 0.01889823840409727
Position 31426: 0.018275469031507882
Position 1964: 0.016189409567577622
Position 3817: 0.016018251357716888
Position 276: 0.015753822825025222
Position 18343: 0.012933632280462116
Position 447: 0.01242203648364835
Position 3327: 0.012038522097740515
Position 2914: 0.011832383846373118
Position 28740: 0.010549761848259636
Position 24153: 0.010439657891670031
Position 21613: 0.010243149435976002
Position 24622: 0.009991694186254042
Position 307: 0.009760363821823463
Position 10186: 0.009277676871424128
Position 11431: 0.009004717902438765
Position 10486: 0.008728918075402246
Position 30647: 0.008353551266171504
Position 31383: 0.008147777593704695
Position 26496: 0.007729283640008638
Position 2181: 0.007097717805519477
Position 32474: 0.006093451771404516
Position 15057: 0.006083957732202089
Position 13026: 0.005755893603434163
Position 9185: 0.00570437290261702
Position 1968: 0.005197441041665853
Position 13954: 0.005082592352016575
Position 4850: 0.004991943087424529
Position 28897: 0.004852697772220048
Position 11455: 0.004531825659048912
Position 3007: 0.004103256104161862
Position 29949: 0.00403656177923516
Position 29543: 0.0038836126695330937
Position 10884: 0.0034019360065457027
Position 14219: 0.0032563469439923646
Position 897: 0.002199490630474367
Position 668: 0.0020466369809132275
Position 893: 0.0018815394254915073
Position 175: 0.00169837399685691
Position 969: 0.001509768342530247
Position 13568: 0.0014972270611607601
Position 725: 0.001411661855895236
Position 10138: 0.0013802434814428177
Position 10098: 0.0013660028222032502
Position 1950: 0.0010092411266856526
Position 11867: 0.0009005574135636205
Position 6102: 0.0008564648336270923
Position 4861: 0.0008537684233576249
Position 11759: 0.0008286498330887271
Position 12039: 0.0008284673098333735
Position 26981: 0.0008075343979004223
Position 171: 0.0007709856065643174
Position 6295: 0.0007408388154162738
Position 1369: 0.0006171916512639211
Position 1036: 0.0005104520681500831
Position 417: 0.0004687407424809982
Position 933: 0.00041872264431197824
Position 911: 0.0003961982226364317
Position 15358: 0.00039020402306424307
Position 6621: 0.00037851081119543264
Position 286: 0.00037376126523842336
Position 743: 0.0003460174297050395
Position 480: 0.0003259561747813328
Position 31598: 0.00030749727761690695
Position 6311: 0.0002994785865885868
Position 8200: 0.0002887890648302895
Position 184: 0.0002759952708532952
Position 13739: 0.00027464026102494774
Position 232: 0.00025910583364589627
Position 17906: 0.00025441538764085444
Position 20890: 0.00024626357501006304
Position 1003: 0.0002239845161935599
Position 1055: 0.00019714509396925092
Position 1151: 0.0001874485291769864
Position 1698: 0.00018156391582016987
Position 903: 0.00018030724444731078
Position 92: 0.00017366304197495228
Position 12147: 0.00017029335766173862
Position 68: 0.00016772411583106686
Position 914: 0.00016254157103124832
Position 846: 0.00011994358810448911
Position 54: 0.00011686224775910713
Position 1206: 0.0001157921319406569
Position 59: 0.00010249776759604227
Position 783: 0.00010084373091313344
Position 30697: 9.692568549473025e-05
Position 925: 9.335294166925555e-05
Position 1402: 8.593128648383622e-05
Position 687: 8.06172474043004e-05
Position 1142: 7.445006178559055e-05
Position 1079: 6.223595723259327e-05
Position 30435: 6.141980726795444e-05
Position 81: 5.852059043776896e-05
Position 1259: 5.77409591902948e-05
Position 1362: 5.640143174418538e-05
Position 1395: 5.34557431303247e-05
Position 186: 5.199908414677017e-05
Position 1063: 5.091390774899808e-05
Position 179: 4.340144540811498e-05
Position 736: 3.90141444185016e-05
Position 1593: 2.9123601422122897e-05
Position 1587: 2.8049111778145735e-05
Position 524: 2.641068597589758e-05
Position 1070: 2.4967707848003092e-05
Position 11401: 2.2198925083437472e-05
Position 1572: 1.3414696597415422e-05
Position 718: 1.3104816359332893e-05
Position 2640: 1.1661037123511832e-05
Position 97: 8.451676503105961e-06
Position 141: 7.569049495323066e-06
Position 1630: 7.36383875163298e-06
Position 598: 5.014920834449494e-06
Position 153: 4.928952007642402e-06
Position 1657: 4.890371876621894e-06
Position 1847: 3.6434319957001424e-06
Position 1959: 3.4475517815002074e-06
Position 617: 3.2376609054719544e-06
Position 345: 3.1959307787702535e-06
Position 313: 3.021155422226517e-06
Position 548: 2.9815684489312283e-06
Position 405: 2.4907639471283324e-06
Position 402: 2.2410501696360277e-06
Position 526: 1.5592213052129e-06
Position 439: 1.333716472564336e-06
Position 1726: 1.125025773903874e-06
Position 626: 1.117924315929892e-06
Position 571: 6.123437455719764e-07
Position 356: 5.274778263358031e-07
Position 650: 4.5338657809676064e-07
Position 395: 1.7047916856455805e-07
Position 456: 1.2023623783867303e-07
Position 386: 5.89005220764353e-08
Position 576: 3.737486225974757e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11296: 0.9993677044698451
Position 24057: 0.9343534353088261
Position 1258: 0.9099046001310349
Position 26348: 0.9095183081735068
Position 5451: 0.8853793896801352
