Gene = Ficd
index = 408
Annotated 5SS: [ 247 1370]
Annotated 3SS: [1017 2263]
SMsplice 5SS: [ 247 1370]
SMsplice 3SS: [1017 2263]
top_k =  500
Partition function (log Z): -8.643368824730754

Sorted 5' Splice Sites (High to Low Probability):
Position 1370: 0.6715702579752892
Position 2541: 0.6400096282932763
Position 247: 0.4499480184717809
Position 2859: 0.26407435317430394
Position 431: 0.1826087365087304
Position 53: 0.1316471251490091
Position 2811: 0.08707108806288197
Position 2575: 0.08020932475549594
Position 2851: 0.06784506618268231
Position 555: 0.05363614271977295
Position 176: 0.049413785308297486
Position 114: 0.029488875970737148
Position 598: 0.027976991030127678
Position 3224: 0.025249415142533968
Position 2752: 0.022397394822664236
Position 544: 0.0161564745170214
Position 3150: 0.009147929832974385
Position 3188: 0.008332546716023405
Position 3328: 0.008087983637338522
Position 2778: 0.007054878842074598
Position 1834: 0.006840855345476795
Position 3193: 0.006472716005712188
Position 2566: 0.006162369832686965
Position 2886: 0.005093445645499561
Position 3232: 0.004084088272156683
Position 1136: 0.0038995359543567486
Position 2902: 0.0038820449603668783
Position 614: 0.002754295340446516
Position 4079: 0.002614668286877193
Position 1710: 0.0024239015622263835
Position 1173: 0.002231625943199767
Position 2908: 0.002154728607484266
Position 2194: 0.0017167076777310955
Position 1997: 0.001526247845265716
Position 1238: 0.0014159327269637034
Position 229: 0.0014012594426168385
Position 204: 0.00128941955809107
Position 17: 0.0011643333022010708
Position 161: 0.0011414170285570066
Position 643: 0.0007711835131406665
Position 753: 0.0007500169764293746
Position 1093: 0.0007438078933805862
Position 307: 0.0005032427209718891
Position 1416: 0.000469011320628163
Position 57: 0.0004370547738457081
Position 1089: 0.0003392775164921196
Position 600: 0.0002819789477670102
Position 540: 0.0002548933233076844
Position 305: 0.00022400976500446402
Position 1654: 0.00018804243222193554
Position 1204: 0.00017006110479865188
Position 604: 0.00016075250371952324
Position 322: 0.00015786060436533112
Position 602: 0.00015055851710134603
Position 215: 0.00014856360208802315
Position 1120: 0.00012381071689064951
Position 659: 0.00012304762523223685
Position 776: 0.00012002553389327752
Position 931: 8.073069666878457e-05
Position 779: 7.971064381752201e-05
Position 1143: 7.935829961826803e-05
Position 282: 7.852915097827034e-05
Position 169: 7.755977800444755e-05
Position 951: 7.488452499522342e-05
Position 798: 5.208414607979128e-05
Position 624: 4.8334067285272956e-05
Position 2797: 4.663902408676442e-05
Position 723: 3.785125640929526e-05
Position 853: 3.728847764283842e-05
Position 909: 3.718050322843006e-05
Position 645: 3.6686985317957414e-05
Position 124: 3.173082592028944e-05
Position 343: 2.8236114535553698e-05
Position 595: 1.9997918599038132e-05
Position 451: 1.915057521360282e-05
Position 528: 1.7955259731583687e-05
Position 669: 1.7268383973187313e-05
Position 470: 1.6594383385535244e-05
Position 912: 1.608155211435253e-05
Position 415: 1.4554722423691025e-05
Position 3166: 2.986704706364796e-06
Position 3156: 2.5535552876471244e-06
Position 701: 1.4338290905715585e-07
Position 666: 1.852285812343102e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4031: 0.5117474548658899
Position 1017: 0.49172269640868804
Position 2693: 0.32550929125332917
Position 2263: 0.30547298486506747
Position 3111: 0.22862430385868737
Position 2725: 0.16195876680497687
Position 2383: 0.13227475478365508
Position 2456: 0.0889477817229107
Position 2266: 0.0783094763662721
Position 2419: 0.07741938130158418
Position 2416: 0.053439346220271994
Position 1253: 0.03704559304071235
Position 2484: 0.031945871035204854
Position 1290: 0.03090614342716269
Position 4494: 0.030753826950871865
Position 3217: 0.029849876640376926
Position 2488: 0.023473416746819176
Position 1235: 0.02215923394665284
Position 2688: 0.02037424734813842
Position 2242: 0.018092578222553033
Position 4454: 0.016259128061636114
Position 462: 0.013221572555676384
Position 4603: 0.012636991057902967
Position 1102: 0.012337149624966121
Position 4392: 0.012040597748658271
Position 1328: 0.012011082491144043
Position 2364: 0.009558153100294712
Position 3433: 0.00818638445438899
Position 1056: 0.008084098437068723
Position 1309: 0.007826952952214809
Position 1042: 0.006866905659691242
Position 4290: 0.006848211532576409
Position 401: 0.006000916255293258
Position 4059: 0.005943665198643082
Position 1710: 0.005846020250975374
Position 4036: 0.0046674393768238
Position 2949: 0.004373101327609158
Position 4148: 0.0042715074917329164
Position 3141: 0.004186945660267208
Position 2983: 0.004087029449439351
Position 3007: 0.003006170419827633
Position 1237: 0.0021899650446832947
Position 1758: 0.0016691179676454077
Position 1063: 0.0016369603244342978
Position 1596: 0.0015530329333028879
Position 1336: 0.0015528663404722903
Position 4490: 0.0014981582597481836
Position 2664: 0.0013980318847277209
Position 1991: 0.0013629909234408172
Position 2072: 0.0011002246291891761
Position 2526: 0.0009143494856737635
Position 1256: 0.000719559984512176
Position 2592: 0.0006903606238686476
Position 2952: 0.0006753667370078204
Position 1561: 0.0006718222981165538
Position 1946: 0.0006615329801032301
Position 2436: 0.0006169301720810365
Position 430: 0.0005590873020298725
Position 118: 0.0005384135940091081
Position 1024: 0.0005273627380566451
Position 2424: 0.0005238491230965721
Position 351: 0.0005206306673329516
Position 1539: 0.0005047705502501281
Position 4654: 0.0004995478979047177
Position 4634: 0.0004937629457123217
Position 1068: 0.0004851203824007562
Position 150: 0.00048267755681500604
Position 493: 0.00044821991955093846
Position 3315: 0.00044666185912393367
Position 1204: 0.0004099530250123271
Position 434: 0.000365356658577797
Position 1678: 0.0002823209103435674
Position 269: 0.00027474846674338163
Position 322: 0.0002736206718991623
Position 782: 0.0002435731357529513
Position 2103: 0.00022618212891906825
Position 1722: 0.00018463303704593524
Position 872: 0.0001807547515965394
Position 139: 0.00014042157037042456
Position 1725: 0.00013891561918129606
Position 1673: 0.00013774803362218957
Position 409: 0.00013549476504372827
Position 564: 0.00013331251486892466
Position 2299: 9.322404788246262e-05
Position 591: 9.105268185507367e-05
Position 246: 8.580941140098079e-05
Position 1680: 7.816192983092897e-05
Position 843: 6.062808864403143e-05
Position 180: 4.6979352884958646e-05
Position 1879: 4.61244359994409e-05
Position 300: 3.300481197272398e-05
Position 2075: 3.19597662839268e-05
Position 609: 2.8063153903828896e-05
Position 208: 2.573997260282811e-05
Position 927: 2.5467455660087385e-05
Position 1741: 2.5251820584726724e-05
Position 536: 2.4730151664441394e-05
Position 1848: 2.381218736253896e-05
Position 1565: 2.346663223528168e-05
Position 1492: 2.3270052977283407e-05
Position 1855: 2.300038006093351e-05
Position 2612: 2.2148843315219667e-05
Position 1863: 1.9685268772191923e-05
Position 124: 1.543233773391209e-05
Position 497: 1.5063290807522592e-05
Position 280: 1.0113013424385111e-05
Position 161: 8.225059336335658e-06
Position 659: 6.582891310572011e-06
Position 677: 4.712672342128303e-06
Position 642: 4.020944979009212e-06
Position 511: 3.712897207160169e-06
Position 621: 3.6149998052217072e-06
Position 305: 2.5065843837503497e-06
Position 502: 2.3641004051426e-06
Position 630: 1.7968831254014817e-06
Position 572: 1.7338463274546215e-06
