Gene = Fam185a
index = 396
Annotated 5SS: [  619  4876  8826 13881 22400 30920 34336]
Annotated 3SS: [ 4765  8732 13741 22357 30823 34200 55373]
SMsplice 5SS: [  378  1332  4876  8826 13518 22253 22493 34336 44071 50347 55574]
SMsplice 3SS: [ 1269  4765  8732 13387 22189 22357 34200 43880 50236 55373 55655]
top_k =  500
Partition function (log Z): -23.808804052234386

Sorted 5' Splice Sites (High to Low Probability):
Position 4876: 0.9904560008968165
Position 378: 0.7633239650125915
Position 13518: 0.7377532234087757
Position 8826: 0.6550944433495202
Position 13881: 0.5840730180353768
Position 597: 0.5639020924035199
Position 1332: 0.49813383996072563
Position 2327: 0.18990344543424742
Position 8209: 0.18477754164097143
Position 3788: 0.13365662340870094
Position 1389: 0.12409102214517316
Position 1870: 0.11336744090037788
Position 22493: 0.07381774746050561
Position 16220: 0.06481274779166808
Position 8474: 0.06046305894969618
Position 6841: 0.057595764333677434
Position 11: 0.051670828166055116
Position 1406: 0.0498759085352802
Position 3806: 0.04304134584695087
Position 7800: 0.03987786394162295
Position 1240: 0.02531106045862562
Position 3508: 0.025119752886157358
Position 623: 0.02329085874133145
Position 16771: 0.01636075095037715
Position 2369: 0.01479538116525933
Position 638: 0.01260104087032329
Position 939: 0.012105681020558267
Position 587: 0.009830280235084306
Position 530: 0.008596258841650906
Position 931: 0.007747190519076951
Position 591: 0.007370904616064204
Position 3064: 0.006456976939188572
Position 1339: 0.006444876615011281
Position 7236: 0.00565423703469323
Position 1497: 0.005512934124738203
Position 8321: 0.005490817261253708
Position 1366: 0.004835383165221234
Position 6411: 0.004538662633040149
Position 474: 0.0034911473929758532
Position 6539: 0.002437829434302872
Position 628: 0.0023724671997395934
Position 6019: 0.002192043395685126
Position 2390: 0.0020337698953865222
Position 525: 0.0016671455454471357
Position 480: 0.0013744379525166862
Position 1193: 0.0012736949090092489
Position 243: 0.0010416515427934397
Position 14023: 0.0008819709038223771
Position 7619: 0.0007130268030246245
Position 212: 0.00042953646057648407
Position 13745: 0.000416990684197518
Position 132: 0.0003535325157981809
Position 349: 0.000298989535745745
Position 644: 0.00027960706888959625
Position 72: 0.00026048738857509116
Position 1167: 0.0002536073125507883
Position 426: 0.00023696539578983716
Position 261: 0.000172400570618445
Position 1052: 0.0001526376142802151
Position 1577: 0.00013900783788168433
Position 236: 0.00013874158245042785
Position 9270: 0.0001261113127788982
Position 1169: 0.00010502126705164299
Position 156: 9.473078916176333e-05
Position 295: 9.325411418865553e-05
Position 790: 9.050627169650136e-05
Position 609: 7.236993205957741e-05
Position 165: 6.648158174602934e-05
Position 969: 6.241944980205513e-05
Position 123: 4.822363913726067e-05
Position 153: 4.8209155503966724e-05
Position 1010: 4.650721837438121e-05
Position 817: 4.622600678619046e-05
Position 943: 4.048002998721904e-05
Position 498: 2.8465798072732214e-05
Position 5: 2.657820204062835e-05
Position 17: 2.6087708494742793e-05
Position 482: 2.2316611573084846e-05
Position 114: 1.2483604511488238e-05
Position 67: 1.0023891725550382e-05
Position 563: 1.0021392028061656e-05
Position 784: 4.0165483140724765e-06
Position 38: 3.7383536991638428e-06
Position 386: 3.2972825124935215e-06
Position 195: 2.8157764101441836e-06
Position 162: 2.3529801615679298e-06
Position 468: 1.6030704404415397e-06
Position 365: 1.4291833352186944e-06
Position 77: 1.2102618423004434e-06
Position 95: 4.868991149181107e-07
Position 1284: 2.47846415700919e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4765: 0.9439307069360514
Position 22357: 0.8000885376896403
Position 13387: 0.7414844139264365
Position 1269: 0.6648720112618369
Position 8732: 0.6637512625564416
Position 13741: 0.4021446295237993
Position 473: 0.3526806025781244
Position 13613: 0.20978849982534534
Position 8125: 0.19254460044523902
Position 3698: 0.17555858487836434
Position 2284: 0.16289655058216082
Position 23239: 0.07381774746050561
Position 16074: 0.06669116619250995
Position 8320: 0.05708073697861102
Position 1787: 0.054802856498877964
Position 14445: 0.04812981629754143
Position 524: 0.04371918519897262
Position 6563: 0.04368238967670205
Position 1092: 0.03845197190690111
Position 1665: 0.03654482997873261
Position 4618: 0.028962241629230688
Position 2228: 0.028074780676064986
Position 517: 0.026048852672332458
Position 3351: 0.02490735626290528
Position 548: 0.02202877644955426
Position 15654: 0.021522350016837537
Position 7704: 0.020659969804722768
Position 15853: 0.019161325869104916
Position 4638: 0.01763851325725805
Position 16671: 0.01636075095037715
Position 20644: 0.013681171663521674
Position 7529: 0.011896482306721568
Position 1232: 0.010610112428336699
Position 6723: 0.0090473655058195
Position 19743: 0.009023880699592243
Position 1700: 0.008289231882270919
Position 18861: 0.0074945377161253655
Position 14568: 0.007085100237903597
Position 2232: 0.006399672155953544
Position 7176: 0.006319128425861202
Position 1626: 0.005946447708089344
Position 7707: 0.005073050532200219
Position 18401: 0.004753648211248912
Position 14386: 0.004586813026201553
Position 2841: 0.004338276316972464
Position 15182: 0.003543173322995301
Position 6252: 0.003471105313168479
Position 1712: 0.0034608422226931725
Position 809: 0.0034113031922205065
Position 1953: 0.0030114181982890693
Position 177: 0.002961556992793262
Position 6598: 0.0029102285290830234
Position 111: 0.0028481017798216183
Position 851: 0.0025099818638765446
Position 2129: 0.0025074625676829044
Position 584: 0.002479759648219474
Position 686: 0.00228735812023822
Position 1644: 0.0022581463486772875
Position 4983: 0.0022487932853115784
Position 8155: 0.002181573201249378
Position 7617: 0.002169158228361499
Position 863: 0.002143203205888934
Position 2880: 0.002118700622216105
Position 10010: 0.002117417529421082
Position 930: 0.002009085802016811
Position 2047: 0.0019211319245921704
Position 6372: 0.0018897505500931099
Position 2117: 0.001774541384711632
Position 494: 0.0016849574848286902
Position 12539: 0.0016102601280865744
Position 6736: 0.0015655427026447192
Position 295: 0.001508219276540632
Position 430: 0.0014925401233396166
Position 5865: 0.0014723384106468224
Position 14174: 0.001435850446780579
Position 8549: 0.0014040829441499694
Position 9965: 0.0013791760037792102
Position 6288: 0.0012142072406149467
Position 6814: 0.0011521632664380785
Position 3716: 0.0011427898060157743
Position 1827: 0.0010887345935380562
Position 7635: 0.0010819393235133067
Position 10302: 0.0009815046725175267
Position 1243: 0.0009573971745621201
Position 1793: 0.000868988526383798
Position 5570: 0.0008447760397848178
Position 551: 0.0007904564676106206
Position 145: 0.0007792787886522938
Position 243: 0.0007570921402583285
Position 11977: 0.0007199508612438539
Position 1062: 0.0006384575334021475
Position 6234: 0.0006256068107549444
Position 12200: 0.0005679579394622611
Position 11302: 0.0005355093793402612
Position 5889: 0.0005142228603437699
Position 9942: 0.000508704191366518
Position 9117: 0.0004696911067829235
Position 1124: 0.0004177130986015308
Position 820: 0.00034570640112601184
Position 5686: 0.0003412826078960639
Position 13991: 0.00032746866676357293
Position 149: 0.0003068983874265117
Position 5474: 0.0002622342221676471
Position 8915: 0.00021349722024717314
Position 3167: 0.00021239662325210745
Position 5947: 0.00021166756046643457
Position 789: 0.00019896339601691476
Position 9083: 0.00016489826063371713
Position 377: 0.00015975609397352126
Position 4475: 0.00014723586034156907
Position 4961: 0.00010209959326372965
Position 9361: 9.708752743662992e-05
Position 202: 8.878726383116959e-05
Position 10648: 8.744327996334788e-05
Position 873: 8.155651551831464e-05
Position 782: 8.036106784210673e-05
Position 5496: 7.921918041226694e-05
Position 2072: 7.187910733620082e-05
Position 1365: 6.78045670353051e-05
Position 5073: 6.740656162309479e-05
Position 10175: 6.506000760477462e-05
Position 530: 5.958769937350512e-05
Position 9986: 5.54707083761166e-05
Position 5258: 5.3293514397167703e-05
Position 311: 5.1857512859736635e-05
Position 305: 4.92311136604747e-05
Position 5513: 4.88182193412984e-05
Position 757: 4.66346387006033e-05
Position 1513: 3.9637673328872517e-05
Position 1630: 2.9711870789682464e-05
Position 400: 2.4060890618822886e-05
Position 267: 2.3611632108103532e-05
Position 5931: 2.1701539152177183e-05
Position 6127: 2.1448872190607208e-05
Position 9143: 2.058365276640911e-05
Position 181: 2.046207181153156e-05
Position 7279: 1.7422971854604236e-05
Position 882: 1.6256188218400753e-05
Position 1128: 1.3800003727702776e-05
Position 1162: 1.2677654837913363e-05
Position 1274: 1.1309710865301307e-05
Position 1445: 9.671598112211017e-06
Position 206: 5.303112044104787e-06
Position 208: 2.4334750482286512e-06
Position 186: 2.3333048927679854e-06
Position 1920: 2.107367451862498e-06
Position 361: 1.539234080057539e-06
Position 689: 1.497238801244908e-06
Position 193: 9.484392353671441e-07
Position 318: 6.273946299117264e-07
Position 700: 4.802369850643736e-07
Position 365: 2.686816124218871e-07
Position 382: 3.641943094093487e-08
Position 596: 2.3385375034632453e-10
