Gene = 1700069L16Rik
index = 20
Annotated 5SS: [ 119 1050]
Annotated 3SS: [  883 20800]
SMsplice 5SS: [ 170  509 1050]
SMsplice 3SS: [ 431  883 4554]
top_k =  500
Partition function (log Z): -12.848141780344953

Sorted 5' Splice Sites (High to Low Probability):
Position 1050: 0.7784632988121309
Position 170: 0.5199438196991367
Position 509: 0.4798320281211304
Position 119: 0.3881823807338534
Position 4762: 0.26515512300739896
Position 539: 0.1401328136984315
Position 516: 0.1019409733443643
Position 8752: 0.08710234980892326
Position 3450: 0.04264166250543467
Position 3181: 0.040152115387767376
Position 669: 0.03916684704055364
Position 748: 0.027377796929429637
Position 4199: 0.02361792322788464
Position 89: 0.019873184408584765
Position 193: 0.01985501529710855
Position 601: 0.019294811612853773
Position 3851: 0.018790424502710547
Position 295: 0.015630315770403747
Position 52: 0.015325518692502168
Position 6557: 0.014612092339714257
Position 695: 0.014115508735005278
Position 558: 0.012629943485813805
Position 8269: 0.00939937132958871
Position 146: 0.007802607810740944
Position 5429: 0.006085992560291304
Position 528: 0.005874173735793175
Position 968: 0.004889056909038571
Position 12: 0.004735106817896024
Position 615: 0.004292026244401408
Position 2082: 0.003401383853018745
Position 531: 0.0029122845253853006
Position 742: 0.0025725928861332786
Position 1634: 0.002086048010221381
Position 1596: 0.0016445972397200268
Position 502: 0.0016338747890200069
Position 801: 0.0015437899165660657
Position 454: 0.0015356137511293084
Position 3929: 0.0013472281031431676
Position 311: 0.001340398513367712
Position 123: 0.001297977442015261
Position 659: 0.0012410863814113712
Position 605: 0.0009968428688314646
Position 357: 0.0009027602554425861
Position 2072: 0.000765293671959698
Position 1217: 0.0007488308045507817
Position 457: 0.0007047903926869088
Position 4177: 0.0006298827211061955
Position 2074: 0.0006280452685444063
Position 155: 0.0005642608608635613
Position 496: 0.0005225140170132278
Position 791: 0.0005173119739234779
Position 562: 0.0003723607282658446
Position 885: 0.0003546717751225133
Position 324: 0.000312978213871695
Position 712: 0.0002580058109950185
Position 589: 0.00024052106316542346
Position 4169: 0.00018738962161614825
Position 2088: 0.00017791939381584513
Position 474: 0.00012465714399805604
Position 1130: 0.00012125914429600648
Position 185: 0.00011508472304646108
Position 203: 0.00010891880660465183
Position 130: 8.290178161678749e-05
