Gene = Pold3
index = 829
Annotated 5SS: [  202  1892  9296 13054 15003 21146 22102 25193 28194 31914 33502]
Annotated 3SS: [ 1835  9192 13013 14869 20883 22028 25029 28083 31809 33422 37710]
SMsplice 5SS: [  202  2556  9296 13054 15003 21146 22148 25173 28194 31914 33502]
SMsplice 3SS: [ 2452  9192 12946 14869 20883 22028 25029 28083 31809 33380 38636]
top_k =  500
Partition function (log Z): -4.7328673953705245

Sorted 5' Splice Sites (High to Low Probability):
Position 33502: 0.9821351742722941
Position 25173: 0.9815163558763428
Position 28194: 0.9613033895913132
Position 2556: 0.9519706009809693
Position 9296: 0.9382226107469103
Position 15003: 0.9018911098205676
Position 13054: 0.8983455126989831
Position 22148: 0.7483635656032159
Position 31914: 0.6176573823721556
Position 202: 0.6038349647777456
Position 21146: 0.6027909936674407
Position 16941: 0.46246939130567266
Position 30133: 0.37737215624038956
Position 20994: 0.19974959145711707
Position 1892: 0.19925332990172456
Position 252: 0.10028908582827879
Position 35451: 0.09646796262448197
Position 22135: 0.09623128559158173
Position 8176: 0.08286710582681271
Position 17914: 0.06869642415583678
Position 20979: 0.06574028372560628
Position 11027: 0.06202860448193141
Position 5518: 0.06130202086462933
Position 37983: 0.053686863370756344
Position 22102: 0.053612471675965855
Position 1669: 0.050489979823200394
Position 16832: 0.047558492936607306
Position 9379: 0.04388355358001607
Position 3800: 0.04250520636554705
Position 358: 0.037856707190613174
Position 224: 0.03759685557214729
Position 2540: 0.03564507803721006
Position 35906: 0.034968295341038076
Position 1836: 0.03430101329006406
Position 23839: 0.03427452693587131
Position 37910: 0.03327785894492973
Position 9069: 0.030732514790465196
Position 67: 0.03042726056493863
Position 14562: 0.028626469848680995
Position 177: 0.02722667867507762
Position 830: 0.02593574938202393
Position 6750: 0.02507282999084669
Position 34073: 0.023764343747185553
Position 13111: 0.023536295992861934
Position 18015: 0.023151931822907756
Position 22110: 0.022873248462673905
Position 156: 0.01988380723150691
Position 37123: 0.019646808749248047
Position 38925: 0.019140347923433554
Position 464: 0.01886618773357088
Position 37732: 0.018328392016061373
Position 39233: 0.017826139694661056
Position 431: 0.01776429063741549
Position 7900: 0.016057909780954335
Position 5956: 0.014829473696308009
Position 20077: 0.013640877718785058
Position 25366: 0.013582103850966377
Position 28658: 0.01312074237433559
Position 331: 0.012827277027660658
Position 3776: 0.01168788801743002
Position 38753: 0.010813467469116133
Position 672: 0.010602694933179524
Position 3758: 0.010237647445705614
Position 9411: 0.010078024056668682
Position 25245: 0.00983376873797001
Position 32144: 0.0096518245633798
Position 5952: 0.009107720407847695
Position 17942: 0.008471860060726599
Position 34309: 0.007375537945669024
Position 3680: 0.007319073135529254
Position 16933: 0.007286145666591014
Position 112: 0.007038077086289269
Position 2170: 0.006423843775297565
Position 36099: 0.006406407001484022
Position 10520: 0.006320060927388152
Position 694: 0.006287934704211173
Position 2358: 0.0062021685988057915
Position 34101: 0.00613851252426285
Position 21591: 0.006111728654748469
Position 426: 0.006041129107438661
Position 21667: 0.005841651054919782
Position 16899: 0.005318368839793052
Position 37881: 0.004976694273504428
Position 277: 0.004952817450888339
Position 34930: 0.004406428136459233
Position 2310: 0.004367432636890535
Position 25193: 0.004313811844672226
Position 38601: 0.004026985754241366
Position 16373: 0.003463380625956936
Position 468: 0.0028075169359098964
Position 2097: 0.002771389428880469
Position 241: 0.002616829980156615
Position 17841: 0.0021187713798704573
Position 37326: 0.0020721744687409367
Position 515: 0.001955949795777376
Position 943: 0.001848067017689207
Position 2040: 0.0018374235405086835
Position 717: 0.0016440275501486729
Position 1115: 0.0016337619107599298
Position 2266: 0.0014477602740651263
Position 301: 0.0013011717183167351
Position 254: 0.0011983639034226661
Position 33767: 0.0011712164374171568
Position 571: 0.0010357324189374628
Position 341: 0.0009730954386326503
Position 79: 0.0008675693264310881
Position 550: 0.0008634890155221623
Position 2601: 0.000735460300388777
Position 1559: 0.0006175805866351423
Position 37433: 0.0005868701058910226
Position 2132: 0.000576678176818376
Position 2749: 0.0005433713715753259
Position 631: 0.0004521225149284951
Position 651: 0.0003781871098334224
Position 21137: 0.00037753703699540777
Position 34772: 0.00033894342419378326
Position 25196: 0.0002575083103498138
Position 1192: 0.0002523201609835514
Position 181: 0.00023636341865442286
Position 9892: 0.00023603180583232127
Position 496: 0.00023137081913824134
Position 2079: 0.00021811993202125105
Position 2723: 0.00021271576280549448
Position 3483: 0.00019770288869627454
Position 1364: 0.0001706024298543534
Position 747: 0.0001552797268731954
Position 1847: 0.00012848186530920694
Position 288: 0.0001272197367069696
Position 1154: 0.00010780345274147319
Position 1569: 7.94167236372118e-05
Position 776: 6.488790013473796e-05
Position 34677: 4.675868590734557e-05
Position 34608: 4.115112152855583e-05
Position 34633: 4.026531096371623e-05
Position 35471: 3.8073169081414986e-05
Position 34935: 3.657113341448952e-05
Position 21625: 8.732811701900236e-06
Position 23267: 3.4499850684830693e-06
Position 2524: 1.0212414670807862e-06
