Gene = Rint1
index = 902
Annotated 5SS: [  172   625  6777 13126 17773 18010 19485 22184 22484 23324 24199 28156
 29209 29443]
Annotated 3SS: [  578  6591 12883 17598 17859 19327 22072 22257 23185 23998 27940 29027
 29323 31676]
SMsplice 5SS: [  172  6777 17773 17946 19485 22184 22484 23324 23571 24132 29209 29443]
SMsplice 3SS: [ 6591 17598 17859 19409 22072 22257 23185 23407 23998 29027 29323 31676]
top_k =  500
Partition function (log Z): 8.827582420377746

Sorted 5' Splice Sites (High to Low Probability):
Position 22184: 0.9880547449239931
Position 172: 0.9839039706323596
Position 29209: 0.9744325142466539
Position 23324: 0.9731369972238351
Position 6777: 0.9516484088984325
Position 29443: 0.8890889375244618
Position 24132: 0.7210406277228728
Position 19485: 0.7125858491478012
Position 17946: 0.6946452207715632
Position 22484: 0.6794027330363028
Position 23571: 0.6012638080873626
Position 28156: 0.5291254165467981
Position 908: 0.5099905584562987
Position 3506: 0.45781759732278
Position 28683: 0.3444866087912247
Position 13126: 0.28949117553990694
Position 9629: 0.2846064126529211
Position 17732: 0.2647954108348641
Position 3047: 0.23069485233016498
Position 24094: 0.18432448566043944
Position 19504: 0.15379033881066512
Position 23029: 0.14512872822215822
Position 2599: 0.14213286489613633
Position 18910: 0.12692353660727124
Position 625: 0.1234982894757873
Position 22363: 0.11830451509173337
Position 18064: 0.11819194987129954
Position 18010: 0.0966120159954167
Position 24199: 0.08145670622245403
Position 26062: 0.08070696583756178
Position 29639: 0.07839169731503412
Position 25786: 0.06940886745996724
Position 11688: 0.06599121641767461
Position 6933: 0.05707069286618228
Position 8721: 0.05167479076142415
Position 2813: 0.05063201496019254
Position 7501: 0.04790195940233707
Position 22926: 0.047486134109512385
Position 9536: 0.042736454621641114
Position 18068: 0.03982190870809317
Position 2528: 0.03880649303389887
Position 11630: 0.038475489270964974
Position 21896: 0.036333846137420855
Position 17964: 0.03433625487330727
Position 26123: 0.03169187680706388
Position 8921: 0.0308135131112982
Position 19923: 0.030436168291895715
Position 8823: 0.029333720513138876
Position 12683: 0.02713159233738911
Position 6727: 0.024747915050044807
Position 5948: 0.02324011507358249
Position 1458: 0.023115237071716
Position 29991: 0.021858714689184433
Position 19442: 0.019933960484451608
Position 19962: 0.01790941336796672
Position 30968: 0.017534067954119402
Position 17815: 0.016392649780322486
Position 3298: 0.015915384562765113
Position 26622: 0.01417209082814497
Position 4242: 0.012308004354890054
Position 22770: 0.012180260357092397
Position 22494: 0.011559045538636303
Position 21598: 0.011202872671442288
Position 320: 0.009688697758407857
Position 7197: 0.007581243730939332
Position 3070: 0.00715914374467721
