Gene = Slbp
index = 977
Annotated 5SS: [  380   612  2832  6565  7075  8838 10674]
Annotated 3SS: [  494  2726  6504  6936  8687 10591 11645]
SMsplice 5SS: [ 380  612 2832 6565 7075]
SMsplice 3SS: [  494  2726  6504  6936 11645]
top_k =  500
Partition function (log Z): 6.7382395021616555

Sorted 5' Splice Sites (High to Low Probability):
Position 612: 0.9792431333239744
Position 7075: 0.9783128909926544
Position 380: 0.9400327526984309
Position 6565: 0.9361337973111992
Position 2832: 0.828423519015307
Position 8782: 0.20753299407173928
Position 8838: 0.20710568805338486
Position 10674: 0.14721730728427476
Position 156: 0.12755446516963068
Position 4488: 0.12746789086461308
Position 6832: 0.06407476642575306
Position 4750: 0.06169603311904951
Position 11411: 0.05320773682534161
Position 2907: 0.049008947793149286
Position 5948: 0.039708932811577724
Position 10867: 0.035695519720295776
Position 3128: 0.028826987446335304
Position 2160: 0.024850645638405364
Position 3175: 0.023124050001379598
Position 1667: 0.022687666820438906
Position 425: 0.021870449600830087
Position 7067: 0.0200155057048168
Position 637: 0.019251373469911865
Position 8822: 0.017232366207088127
Position 7660: 0.015859795946037553
Position 10750: 0.012339151951134275
Position 5931: 0.011482738283480457
Position 6793: 0.011237584392511593
Position 7944: 0.011130076770109958
Position 8872: 0.00974275465845791
Position 112: 0.009614679487670703
Position 10558: 0.009497931043484162
Position 10170: 0.008442535906936381
Position 9341: 0.007189537607601134
Position 2523: 0.005431623282671571
Position 945: 0.005348188633828061
Position 1583: 0.004772870079635231
Position 1887: 0.004367889762775854
Position 3361: 0.004107972490042765
Position 1682: 0.0037156172134107258
Position 10209: 0.003344253639621057
Position 373: 0.003238318375690897
Position 2575: 0.0028454317600292906
Position 4193: 0.002655098319034148
Position 6631: 0.0025202477914893595
Position 3490: 0.0022782931329736406
Position 1710: 0.002213161055180659
Position 2539: 0.0021845360711645117
Position 7293: 0.0018565079687671573
Position 2486: 0.0016283399200288941
Position 3612: 0.0014956580549524189
Position 11261: 0.0014192046484066529
Position 8210: 0.0014016672394016544
Position 8592: 0.0013705510521584737
Position 2129: 0.0012432644525062465
Position 11623: 0.001198763799445471
Position 8739: 0.0010522507064284364
Position 8751: 0.0010149594630133967
Position 4700: 0.0009422962828682379
Position 11909: 0.0008767642850424482
Position 817: 0.0007062152072686127
Position 6848: 0.0006664440287972191
Position 5909: 0.0006639917080277639
Position 1216: 0.0006517418437460929
Position 370: 0.0006074103246143734
Position 7940: 0.0005932404107192392
Position 845: 0.0005699228888084274
Position 2372: 0.0005679577446343832
Position 7379: 0.0005485245839773434
Position 3397: 0.000489241145245086
Position 3401: 0.00046055772375973146
Position 3399: 0.00044094038011520577
Position 7454: 0.00042610998361445967
Position 2229: 0.00041343365209631336
Position 10436: 0.000409953642424969
Position 1769: 0.0004011684676481006
Position 3403: 0.0003968793602767576
Position 6755: 0.0003881778618504092
Position 261: 0.0003702694547435863
Position 2812: 0.0003679316051383662
Position 236: 0.0003404252443897586
Position 849: 0.000333126675220309
Position 3344: 0.000309365597938964
Position 3395: 0.00029645162590927524
Position 2123: 0.00029447010713943607
Position 6465: 0.00028819611518172576
Position 9079: 0.0002826555111439611
Position 404: 0.0002805136558393477
Position 9528: 0.0002784798959554354
Position 616: 0.00027329604061134737
