Gene = Sart3
index = 943
Annotated 5SS: [ 1190  8438  9682 11416 13290 14372 17141 18278 18913 20120 20297 21308
 23749 24588 25887 26931 27464 27967]
Annotated 3SS: [ 8310  9576 11230 13237 14246 16984 18138 18804 20041 20237 21197 23635
 24510 25717 26478 27310 27775 29206]
SMsplice 5SS: [ 1314  8438  9682 11416 13290 14372 18913 20120 20297 21308 23749 24588
 25887 27464 27967]
SMsplice 3SS: [ 8310  9576 11230 13183 14246 18804 20041 20191 21197 23635 24510 25717
 27310 27775 29206]
top_k =  500
Partition function (log Z): 29.666023245485256

Sorted 5' Splice Sites (High to Low Probability):
Position 25887: 0.9923514168960637
Position 13290: 0.9888670468329444
Position 21308: 0.9870215177399713
Position 11416: 0.9829938774086843
Position 27464: 0.9821327090796516
Position 20120: 0.9781059079380409
Position 9682: 0.9716881913720901
Position 8438: 0.9664448212872199
Position 23749: 0.965403143165855
Position 24588: 0.9217134197797258
Position 14372: 0.7639072719170505
Position 20297: 0.7151571016150297
Position 27967: 0.684724474784521
Position 1314: 0.6475237969040093
Position 29595: 0.476039239579494
Position 18913: 0.42162679252261026
Position 22078: 0.34790107455475394
Position 2799: 0.3107570846323311
Position 18870: 0.30400260864074236
Position 17141: 0.28284267341111874
Position 18286: 0.27707059259348454
Position 29378: 0.2610044060471924
Position 353: 0.19336949818839697
Position 22932: 0.19278414450694042
Position 248: 0.16509535516300258
Position 17175: 0.15451634226402794
Position 12274: 0.15103307791526302
Position 1190: 0.1507027365826909
Position 28041: 0.13336359282052554
Position 6129: 0.12626435107888348
Position 17130: 0.11817585003821246
Position 5218: 0.11381126539170475
Position 26361: 0.10974555602785803
Position 18978: 0.1073450117249205
Position 18278: 0.10715650929233972
Position 14938: 0.10683734936803788
Position 28164: 0.10661596544707384
Position 666: 0.09867537800812654
Position 26718: 0.06925940887541877
Position 27213: 0.06738026754597372
Position 25028: 0.06655343401982947
Position 26659: 0.06647082939509946
Position 14143: 0.06642202741412398
Position 212: 0.06546489873593797
Position 26742: 0.0629973840042316
Position 26931: 0.05986763274046813
Position 460: 0.059420441098604504
Position 27689: 0.055310902303198385
Position 14153: 0.054029435940303704
Position 657: 0.05319231573267832
Position 26407: 0.04713927812425198
Position 29536: 0.04613487749599991
Position 14054: 0.04149654012992704
Position 22341: 0.0390286814232547
Position 24788: 0.03387346676269997
Position 26643: 0.03295789842339116
Position 6756: 0.03158599379396761
Position 4248: 0.029562420045526203
Position 14039: 0.027763615897170083
Position 23289: 0.027398864670439584
Position 640: 0.02632656639586707
Position 914: 0.025273444665394582
Position 28271: 0.025209325039144668
Position 24015: 0.024546218452526247
Position 11936: 0.023103006927521857
Position 29: 0.021447062442429155
Position 20710: 0.020500310547544726
Position 972: 0.019799823957785328
Position 27917: 0.019720511304541156
Position 986: 0.018330122110170766
Position 23326: 0.01673964043260632
Position 10192: 0.015659017271190987
Position 292: 0.015196071555411816
Position 512: 0.01429816443639862
Position 2503: 0.014156524412667229
Position 16546: 0.01385350739452005
Position 19513: 0.012698598075489358
Position 21646: 0.011542936115835277
Position 27869: 0.011123238948870717
Position 13104: 0.01111722567427176
Position 26583: 0.010593232529892176
Position 11964: 0.010328251341118625
Position 25569: 0.008818932829406975
Position 9727: 0.00877538765385259
Position 24610: 0.008373292736271855
Position 26273: 0.00796916776795272
Position 17061: 0.007854505665210041
Position 24732: 0.007588439911215588
Position 18228: 0.007369247708542758
Position 9720: 0.007320116366399443
Position 24845: 0.007192448586237923
Position 16078: 0.007086280679467466
Position 8663: 0.006754028734904601
Position 21335: 0.006743815581999285
Position 18656: 0.006741630277059929
Position 25827: 0.006692327639270615
Position 29725: 0.006585945329327644
Position 8414: 0.006558482270884769
Position 10324: 0.006333089488931736
Position 9644: 0.006045798932178316
Position 20860: 0.006017777095288761
Position 15672: 0.005921425532949408
Position 297: 0.005834930023198403
Position 15402: 0.005820032535737858
Position 27677: 0.0058149109213944394
Position 27077: 0.005681475622952717
Position 22936: 0.005429078035701469
Position 23173: 0.005397301341713399
Position 24445: 0.005372212660954052
Position 11945: 0.004923276899668725
Position 28186: 0.00479963528484926
Position 15951: 0.004558859222932629
Position 2568: 0.004537529100629253
Position 23819: 0.0041500345271604745
Position 23892: 0.003919485049390877
Position 28912: 0.0035125825363969115
Position 26391: 0.0035025502383025037
Position 1135: 0.0033410637836416564
Position 9158: 0.003309726275918657
Position 17682: 0.0032160934417972313
Position 9329: 0.0031847655351246625
Position 17134: 0.0030646089795426717
Position 2347: 0.002993760071672105
Position 22638: 0.0029637280230036733
Position 10610: 0.0029594188497775783
Position 10911: 0.002689289625511929
Position 15926: 0.00259868954926727
Position 27402: 0.002585290618770964
Position 23197: 0.0025138727061484144
Position 11938: 0.002439779675007514
Position 24567: 0.002291151105505874
Position 16130: 0.002273605365428961
Position 29599: 0.00226792631839733
Position 14934: 0.0022198780862247094
Position 29806: 0.002173494885330022
Position 17068: 0.0021727378596658638
Position 29808: 0.00215982491789556
Position 643: 0.002090148337429012
Position 16495: 0.0019430626684623356
Position 17090: 0.0018589046565422492
Position 3237: 0.001745257138715783
Position 28181: 0.0017339096187298157
Position 24638: 0.0016547018677486186
Position 1434: 0.0013976243667009505
Position 10018: 0.0013679197732592598
Position 901: 0.001326822529779491
Position 18051: 0.0013054519540653565
Position 20110: 0.0012755383738021699
Position 25474: 0.0012746178999190857
Position 22058: 0.0012078447456116313
Position 26170: 0.0011895460616597236
Position 10588: 0.0011798579149030165
Position 8389: 0.0011770386320213337
Position 17842: 0.0011548813368284971
Position 23712: 0.0011212446782810966
Position 25121: 0.001106084286363465
Position 25232: 0.0009928634561025963
Position 17675: 0.0009753875198269832
Position 29498: 0.0008763829501392998
Position 686: 0.0008187315141759007
Position 25903: 0.0006936710330397221
Position 25009: 0.0006914998784272737
Position 10497: 0.0006522363353919595
Position 12750: 0.000640813963276647
Position 11195: 0.0005741055033190972
Position 28145: 0.0005347185635167563
Position 24697: 0.0005197472119305328
Position 8513: 0.0005158392859701563
Position 8789: 0.00047711439295455773
Position 25018: 0.00047289348111376303
Position 26356: 0.00043332365605175567
Position 6114: 0.000427039680314036
Position 24748: 0.0004138869433785451
Position 24020: 0.0004007341033545588
Position 29524: 0.00038953878959738995
Position 23815: 0.0003836793550047238
Position 360: 0.00037641708013542497
Position 23785: 0.0003728182691519891
Position 26400: 0.0003725331117553955
Position 27958: 0.0003628718674262619
Position 29363: 0.0003417884469912938
Position 2870: 0.00032298251175981116
Position 28290: 0.0003061282028687427
Position 24782: 0.00030034169473702824
Position 28199: 0.00029774758105568155
Position 24729: 0.00025987404041859626
Position 633: 0.00024824916989729656
Position 25781: 0.00024068379092506467
Position 415: 0.00024036228308762443
Position 9999: 0.0002325121752224281
Position 252: 0.00023054746052382128
Position 23695: 0.0002304527614171662
Position 22137: 0.00020682701627325906
Position 22019: 0.00018561013780363488
Position 21269: 0.0001718342359081459
Position 20459: 0.00016520137303816784
Position 3246: 0.00015042872011534534
Position 23721: 0.0001448003887502993
Position 13688: 0.0001233742211511349
Position 13285: 0.00011141116059615933
Position 13826: 0.00010676661135044007
Position 24158: 8.946377480021955e-05
Position 26214: 7.362777992287888e-05
Position 23800: 7.03357983402852e-05
Position 24628: 6.5024825927449e-05
Position 5030: 6.066884260651493e-05
Position 13758: 5.868417840639632e-05
Position 22035: 5.0312536657350715e-05
Position 11788: 4.981666206278816e-05
Position 11302: 3.9889047456021206e-05
Position 11434: 2.9398342983787736e-05
Position 464: 2.176316649082238e-05
Position 27477: 2.0234477212980256e-05
Position 20727: 1.847384624302312e-05
Position 75: 1.7126032269737584e-05
Position 446: 8.660770642140798e-06
Position 11527: 8.59529201084478e-06
Position 147: 7.121172002934337e-06
Position 11420: 6.46850648666305e-06
Position 25867: 6.39878768014766e-06
Position 66: 5.031322536113895e-06
Position 138: 4.9210173459855e-06
Position 11288: 4.628444408307468e-06
Position 1338: 4.600262898191822e-06
Position 1304: 4.112371393202362e-06
Position 13575: 3.4990848296411044e-06
Position 2773: 2.5164234365501526e-06
Position 1362: 2.049962132384842e-06
Position 519: 1.8117797391031964e-06
Position 167: 1.1250361617594862e-06
Position 64: 9.882964301372853e-07
Position 362: 5.367145217400165e-07
Position 35: 5.360558130926786e-07
Position 25908: 4.4204975088335114e-07
Position 598: 3.249325980411903e-07
Position 335: 1.151508705172314e-07
Position 77: 7.730862842348017e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 25717: 0.9874625574048613
Position 9576: 0.9827038010618794
Position 23635: 0.9798588966160501
Position 27310: 0.9765315530687998
Position 8310: 0.974696181476097
Position 24510: 0.9612792283493757
Position 21197: 0.9176752799669173
Position 20041: 0.881905839845354
Position 18804: 0.8318314603745154
Position 11230: 0.8275504188421358
Position 29206: 0.7924987060948622
Position 29914: 0.6284991149412881
Position 20191: 0.5960133820941443
Position 14246: 0.5761477603965006
Position 13183: 0.5376270384339705
Position 27775: 0.5359657185046361
Position 16984: 0.5024609365873096
Position 1243: 0.48273605538634423
Position 29486: 0.30507047063037407
Position 13237: 0.2882929666540063
Position 21972: 0.2833710211101361
Position 2715: 0.26457185838001707
Position 18182: 0.24561895115574572
Position 26478: 0.23006312423626685
Position 18138: 0.14597739843862068
Position 26151: 0.14230720784306874
Position 11321: 0.13658901293931566
Position 13043: 0.126486883445043
Position 14267: 0.123024886886156
Position 27955: 0.11353160595733658
Position 12183: 0.11074621597577711
Position 28090: 0.10814089043641058
Position 22893: 0.10434606408995616
Position 5120: 0.08961194945633134
Position 13911: 0.07940254076481981
Position 19964: 0.07789033363819281
Position 6006: 0.07373331534881386
Position 20237: 0.07098618117054263
Position 16990: 0.06802468628700957
Position 27811: 0.06740445615474819
Position 27608: 0.0605313496185056
Position 24878: 0.059024996192879285
Position 21893: 0.053033803224393467
Position 13988: 0.04934948960148915
Position 27992: 0.04774567686984329
Position 27852: 0.04475039701998634
Position 27820: 0.04412360000560729
Position 14872: 0.044116324824589624
Position 21221: 0.042749049182524756
Position 11787: 0.04118863717068236
Position 27167: 0.039913243756711854
Position 5973: 0.03744366700328953
Position 2738: 0.03454640085463909
Position 22161: 0.033723716622473504
Position 14225: 0.03289115401054065
Position 14825: 0.031819954030444894
Position 6546: 0.03158599379396759
Position 13190: 0.030717612363913845
Position 548: 0.03025338661604994
Position 12073: 0.029759056123398606
Position 1108: 0.02914758705026515
Position 20936: 0.028036025420286634
Position 26603: 0.0277693796757831
Position 22831: 0.02726193491263081
Position 20206: 0.027162583143920598
Position 23151: 0.025826180696491133
Position 20048: 0.02222236512037613
Position 14839: 0.02175535150151663
Position 13933: 0.021111023507994556
Position 14248: 0.020992368886278832
Position 29695: 0.020671715746671628
Position 5216: 0.020261388965562205
Position 26976: 0.02006776626997747
Position 24697: 0.019865576558171963
Position 23086: 0.019024495957539855
Position 22704: 0.018725089164684298
Position 22677: 0.01644747556497688
Position 13952: 0.015987121719179355
Position 5958: 0.015514408407094225
Position 22905: 0.015326452065553149
Position 735: 0.015165325325040606
Position 26340: 0.015077402282551541
Position 4090: 0.014953883879443996
Position 27892: 0.013735547170656358
Position 16347: 0.012985187063569763
Position 20582: 0.012924826101181997
Position 19357: 0.01269859807548937
Position 26779: 0.012390324287290751
Position 29420: 0.012348956499018066
Position 29016: 0.012038392044625272
Position 10090: 0.012033258432064172
Position 20562: 0.01174460780973488
Position 20244: 0.010773694354637863
Position 25750: 0.010553864601106348
Position 24904: 0.010035431503323106
Position 15893: 0.009773548626944918
Position 26762: 0.009347306802226401
Position 27184: 0.00927119366196982
Position 26701: 0.008965398269112081
Position 2442: 0.008790891270595349
Position 9578: 0.008610270038134018
Position 22504: 0.008522608360125913
Position 11140: 0.008150039217334488
Position 22837: 0.007270870789952174
Position 23182: 0.0071990024968767476
Position 26294: 0.0070548471384538685
Position 2757: 0.00702783788951202
Position 27824: 0.007011087975826368
Position 13786: 0.006960178901347757
Position 13856: 0.006940690459768501
Position 3888: 0.006879375166574491
Position 18514: 0.006741630277059906
Position 14314: 0.006444351450621101
Position 2393: 0.006206075346156696
Position 8525: 0.00605668253231822
Position 28040: 0.005983499931170116
Position 12961: 0.005893613817898069
Position 21560: 0.005812385601175833
Position 1012: 0.005798469188525717
Position 23950: 0.005618438694980363
Position 25407: 0.00561389815639871
Position 26930: 0.005431642322681574
Position 14020: 0.0054284960274226446
Position 17606: 0.005346362298452709
Position 23868: 0.005268255235364199
Position 15563: 0.005234229567514394
Position 1048: 0.005078821248197579
Position 12990: 0.005037833682721397
Position 1123: 0.004915661368281211
Position 13662: 0.004788710428470474
Position 22195: 0.004727951158331366
Position 19896: 0.0046484115668689215
Position 2405: 0.004578329552103624
Position 15763: 0.00447486048720847
Position 26497: 0.004413694433329251
Position 29887: 0.004309078611152429
Position 25336: 0.004295250807702268
Position 15304: 0.0041889281337402365
Position 26222: 0.004183922488636435
Position 24322: 0.003947264896149799
Position 5126: 0.003937926969811348
Position 23908: 0.003913845991860288
Position 13270: 0.003872293376280268
Position 21911: 0.003824546798692366
Position 11050: 0.003634749564236741
Position 27318: 0.0036235224194602063
Position 21871: 0.00349119111144705
Position 11067: 0.0034782180333874754
Position 4024: 0.0034667912721918696
Position 27383: 0.0034616216550111645
Position 28689: 0.003419584946092403
Position 26600: 0.003415785230499824
Position 26686: 0.0033599531544382787
Position 21016: 0.0033352127390600794
Position 22569: 0.003276455617766173
Position 10564: 0.0032755533349030077
Position 14206: 0.0032086114391549174
Position 9151: 0.003184765535124653
Position 29766: 0.0031266262837424865
Position 29328: 0.003104074437100517
Position 1027: 0.0030999186630366665
Position 21944: 0.0029560692866194872
Position 14785: 0.0029541775603169934
Position 19782: 0.0029252214607341023
Position 12078: 0.002765582677817234
Position 21407: 0.002751060300561172
Position 3961: 0.0027466592955750035
Position 14788: 0.0027338048546716553
Position 21404: 0.002643737166610857
Position 1129: 0.0026137070933964003
Position 26483: 0.0024592200710891027
Position 29705: 0.0023695119037860177
Position 2296: 0.0023689494943382166
Position 1156: 0.0023581033466174945
Position 11323: 0.0023266205625821247
Position 15995: 0.0022690257029429673
Position 14900: 0.0022475994905890085
Position 9610: 0.0022418586809315596
Position 23902: 0.0022408414554199916
Position 10777: 0.0022332762122069935
Position 29247: 0.0021893509183874456
Position 24367: 0.002158173792925139
Position 28266: 0.0021508492162233992
Position 10221: 0.002054698369215965
Position 9927: 0.002042607706345097
Position 1110: 0.0018630912794155659
Position 20790: 0.0018497003846643899
Position 29583: 0.0017288289587680456
Position 10218: 0.0017010592666344018
Position 15220: 0.001670235821821277
Position 12135: 0.0016538475538759193
Position 9989: 0.001551246508899109
Position 4066: 0.0015157104317408744
Position 21712: 0.0015136840198034962
Position 2636: 0.0014650360955892042
Position 16440: 0.001449932304926171
Position 27648: 0.0014489927366529269
Position 27627: 0.001442603272611507
Position 21244: 0.001379811907260634
Position 29729: 0.001366578195701856
Position 16296: 0.001361450694486436
Position 13103: 0.0013303263159257258
Position 24328: 0.0013299095080300642
Position 17965: 0.0013054519540653582
Position 3122: 0.0012565227458451813
Position 28775: 0.0012445612854124523
Position 1153: 0.0012233856645092918
Position 11746: 0.0012050831165933478
Position 18777: 0.001142952513758008
Position 23882: 0.0011396330240358071
Position 25660: 0.0011374224886872334
Position 14012: 0.0011175251512471822
Position 14670: 0.001093098408005845
Position 2113: 0.0010904560273259426
Position 8889: 0.0010840106507198255
Position 595: 0.0010642667841394126
Position 10255: 0.0010475904849098906
Position 27254: 0.0010380753627514572
Position 12155: 0.0009995385572439857
Position 9047: 0.0009690871270507391
Position 21933: 0.0009496562670256701
Position 11211: 0.0009109592321544676
Position 23850: 0.0009047214840309945
Position 10459: 0.000898188374280135
Position 751: 0.0008927885466431595
Position 23865: 0.0008835286506666747
Position 2374: 0.0008579725334452372
Position 814: 0.0008516850501132795
Position 14897: 0.0008482006709610778
Position 14573: 0.000810117862370754
Position 10071: 0.0007929367907456948
Position 12200: 0.0007751902384019121
Position 25724: 0.0007311943231897904
Position 8506: 0.0006973462025863813
Position 10095: 0.0006792827515212106
Position 14730: 0.0006745393306784676
Position 27726: 0.0006649328584243477
Position 979: 0.0006566402213679545
Position 24519: 0.0006525601942207369
Position 15520: 0.0006480645456113611
Position 9084: 0.000647550549406338
Position 3160: 0.0006391631129859498
Position 8923: 0.0006090779487417523
Position 12095: 0.0005983466774222576
Position 12675: 0.0005700450517489022
Position 11356: 0.0005648714384571306
Position 24608: 0.0005611139299881973
Position 12121: 0.0005600570228332791
Position 29276: 0.0005141258389340133
Position 10075: 0.0005018241661836617
Position 26158: 0.0004999204957857508
Position 10267: 0.0004984290696996246
Position 13243: 0.0004943592375802801
Position 24397: 0.00047925151047472584
Position 8730: 0.00047711439295455773
Position 10780: 0.0004577219729015092
Position 11182: 0.0004498080938784448
Position 20969: 0.0004481657053169283
Position 646: 0.000440627343189293
Position 22117: 0.00041215505645043123
Position 26307: 0.00040778285825325973
Position 2410: 0.00040450247564382256
Position 797: 0.0003776495538807159
Position 782: 0.00036113006904353595
Position 12265: 0.0003516151232772163
Position 2242: 0.00035119927062250364
Position 21508: 0.00034641280153934893
Position 12044: 0.0003354640326009737
Position 458: 0.0003318332874495178
Position 12258: 0.00032268448654161104
Position 29255: 0.0002993587595037829
Position 23891: 0.00029431742898313693
Position 26111: 0.0002802885245483284
Position 11717: 0.0002754864160408628
Position 23854: 0.0002668114022210264
Position 9995: 0.00026415182294626654
Position 21762: 0.00025008712141090647
Position 9801: 0.0002456020836012233
Position 621: 0.00024129528192257978
Position 10173: 0.00021439905700681883
Position 2064: 0.0002054832875186249
Position 11931: 0.000200742406181336
Position 25514: 0.00019044264602018806
Position 10192: 0.00019026145345519426
Position 12900: 0.00018561853623253895
Position 23970: 0.00017212517104130335
Position 23828: 0.00016526482078490297
Position 26095: 0.00016186674082248692
Position 29928: 0.0001598056133917348
Position 26039: 0.0001555083548796563
Position 20939: 0.00014364716477484313
Position 13049: 0.00014262500989083976
Position 22183: 0.0001381688876075066
Position 21977: 0.0001316247922747752
Position 12235: 0.00013062109523010712
Position 9481: 0.00013026289447528588
Position 801: 0.00012770638464084874
Position 27655: 0.00011861897917487802
Position 30055: 0.00011803002981193518
Position 10337: 0.00011559611237211908
Position 23587: 0.00010573034859280563
Position 508: 9.881826768748428e-05
Position 9457: 9.685288551465078e-05
Position 20962: 9.608107729808081e-05
Position 20351: 9.576478901617636e-05
Position 2299: 9.575957936808896e-05
Position 26036: 9.262294303339913e-05
Position 24445: 9.062188544173377e-05
Position 14152: 8.781024652884988e-05
Position 12577: 8.528170587812849e-05
Position 26085: 8.309269273888956e-05
Position 19768: 7.719654918053773e-05
Position 9889: 7.554614902280078e-05
Position 698: 6.416582274130523e-05
Position 25747: 6.38541157241879e-05
Position 10496: 6.361835648075538e-05
Position 4853: 6.066884260651483e-05
Position 2011: 5.9846413703900594e-05
Position 985: 5.7580397417635924e-05
Position 20841: 5.1632306258643096e-05
Position 491: 5.068053177458705e-05
Position 2255: 5.049940987912069e-05
Position 511: 5.0410592461274796e-05
Position 9792: 5.001731362455213e-05
Position 26354: 4.689152386112594e-05
Position 9364: 4.4925010906415176e-05
Position 9816: 4.229540963183301e-05
Position 9892: 4.120788052662275e-05
Position 2554: 3.781215265380996e-05
Position 2502: 3.635299818092227e-05
Position 25995: 3.634315058414107e-05
Position 913: 3.2969849602628995e-05
Position 874: 3.0486714900121346e-05
Position 787: 2.882858371717102e-05
Position 2325: 2.513412120299012e-05
Position 21734: 2.431096244525854e-05
Position 1338: 2.3466900042837804e-05
Position 844: 2.3332529110710178e-05
Position 25664: 2.262833623706583e-05
Position 25999: 2.1676353189478654e-05
Position 20945: 2.0881476225727546e-05
Position 13615: 1.538989983461239e-05
Position 20579: 1.4140389894043646e-05
Position 26107: 1.3760257711459078e-05
Position 907: 1.100804203555953e-05
Position 656: 9.89883655131661e-06
Position 432: 9.732160581858174e-06
Position 24717: 9.063650937768014e-06
Position 11827: 9.040746724398727e-06
Position 411: 8.815699883217537e-06
Position 21718: 8.241507337027357e-06
Position 21782: 7.72730999470412e-06
Position 13487: 7.620087224601719e-06
Position 25576: 7.378006926918928e-06
Position 20496: 4.667415556319879e-06
Position 13562: 2.9477615220582944e-06
Position 21820: 2.1173914781836224e-06
Position 21771: 2.116787352502262e-06
Position 14476: 2.0672686492097658e-06
Position 25967: 2.006616100783999e-06
Position 14599: 1.991651468380902e-06
Position 20401: 1.962526988455675e-06
Position 9813: 1.9058493693562761e-06
Position 9903: 1.5651468692762087e-06
Position 9406: 1.523752681125708e-06
Position 22285: 1.5012450288948988e-06
Position 13401: 1.0853226447528098e-06
Position 13503: 9.735509916311794e-07
Position 1280: 9.369378302610465e-07
Position 24889: 8.574401979228334e-07
Position 20278: 8.130399537197106e-07
Position 28149: 8.001737043592257e-07
Position 24522: 7.338364712596634e-07
Position 10025: 6.498734943534943e-07
Position 11447: 5.560622690337131e-07
Position 26053: 4.425035357755329e-07
Position 359: 3.4946709075376625e-07
Position 10110: 3.142747645638406e-07
Position 13431: 2.8936705133507125e-07
Position 925: 2.5220805085482705e-07
Position 707: 2.521402677697248e-07
Position 13358: 1.895275247774228e-07
Position 630: 1.7937968810619034e-07
Position 519: 1.5004955564420058e-07
Position 10434: 1.336611484801249e-07
Position 10480: 1.1210896075937385e-07
Position 352: 7.450864241619367e-09
Position 328: 4.475019858688233e-09
Position 526: 3.702299495290739e-09
Position 379: 3.0718555111727455e-09
Position 500: 2.1201421132418335e-09
Position 392: 1.0882797933309066e-09
Position 370: 9.536851642394082e-10
Position 156: 6.563180818274035e-10
Position 203: 2.815169955432415e-10
Position 397: 7.595669216397493e-11
Position 163: 6.546632457262616e-11
Position 375: 3.723680217123261e-11
Position 390: 3.6235689409661245e-11
Position 25340: 2.965510322135216e-11
Position 25754: 9.545672028638246e-12
