Gene = Ttc14
index = 1151
Annotated 5SS: [ 605 1249 1559 3112 3373 3774 4240 4709 4931]
Annotated 3SS: [1123 1358 3026 3242 3617 4167 4588 4807 6983]
SMsplice 5SS: [ 222 1249 1559 3373 4709 4931]
SMsplice 3SS: [1123 1358 3242 4588 4807 5890]
top_k =  500
Partition function (log Z): -1.9466459155701572

Sorted 5' Splice Sites (High to Low Probability):
Position 4709: 0.9399964406578359
Position 1559: 0.9317369926657308
Position 1249: 0.9200520720071627
Position 3373: 0.8049790294812408
Position 4931: 0.6925456050849094
Position 222: 0.584242353800237
Position 605: 0.538173381305828
Position 4240: 0.403478691540259
Position 3176: 0.34575209890321423
Position 9164: 0.29983678239634415
Position 3112: 0.27904109351443995
Position 843: 0.18714288861648584
Position 3774: 0.15163036907597396
Position 7102: 0.12428900267074526
Position 8117: 0.12093407536841559
Position 8593: 0.11455301285520131
Position 4278: 0.09851896254653196
Position 4312: 0.06933335420782874
Position 8781: 0.06755530721171484
Position 2009: 0.049737761881273414
Position 2682: 0.04955250147938035
Position 5565: 0.03829809055181961
Position 2678: 0.03634183195868285
Position 8967: 0.029868871821579365
Position 1285: 0.028236496074294674
Position 3336: 0.02268593138838002
Position 787: 0.020500166157553693
Position 1892: 0.017789992235576126
Position 3812: 0.017579436849843533
Position 1449: 0.014676250732053928
Position 1626: 0.0135207191848409
Position 2778: 0.013505286972786155
Position 167: 0.011632172295754906
Position 8092: 0.011410470860756652
Position 374: 0.00919609939217124
Position 9225: 0.008506405413187701
Position 1775: 0.007829134345163495
Position 6149: 0.006498542907511384
Position 1457: 0.0061390508577150145
Position 1446: 0.006125474374716508
Position 3097: 0.005522722240356323
Position 4692: 0.005105822151112718
Position 4448: 0.004949207087609674
Position 2815: 0.004610817458670905
Position 2005: 0.00398853400803037
Position 3809: 0.0035323276527630693
Position 4354: 0.003317613068890004
Position 1019: 0.003142094823284383
Position 783: 0.003005456358268945
Position 328: 0.0025472983590278196
Position 4335: 0.002480813599463371
Position 1529: 0.0022253509163163857
Position 4282: 0.002051738770783819
Position 2399: 0.0014372518076206501
Position 4713: 0.0014188761882432176
Position 664: 0.0014043438583672691
Position 3162: 0.0013813755979045382
Position 8559: 0.001175155638930192
Position 3153: 0.0011555839154592784
Position 3061: 0.0011078604631386882
Position 1760: 0.0009716856398259275
Position 3897: 0.0008540718558858954
Position 894: 0.000723485990621578
Position 4935: 0.0006260204406108366
Position 2610: 0.0006023867319422306
Position 2531: 0.0005628772258182888
Position 5925: 0.0005489669544673872
Position 241: 0.0004427607234229411
Position 4617: 0.00042604105029514207
Position 3430: 0.00036527356114843983
Position 1870: 0.00035291417051052846
Position 988: 0.00029154565064322
Position 226: 0.0002711656318123863
Position 22: 0.0002538900945623753
Position 1037: 0.00024688642897155997
Position 616: 0.00023921891378342444
Position 3284: 0.00023042500370130397
Position 5002: 0.00021556704325485264
Position 983: 0.00018994204596852488
Position 1253: 0.00014645128642329312
Position 884: 0.00012219345233342903
Position 3887: 9.186902033640537e-05
Position 382: 8.562965927887553e-05
Position 1029: 8.22777696386398e-05
Position 315: 6.005411878255056e-05
Position 1607: 5.2021099060662283e-05
Position 1230: 5.145709580700953e-05
Position 868: 3.6256321427926355e-05
Position 470: 3.513570851873578e-05
Position 1945: 3.310928085093896e-05
Position 2439: 3.2163742036296405e-05
Position 742: 2.9714325548826643e-05
Position 5947: 2.8043073623974222e-05
Position 1011: 2.6321021966602956e-05
Position 2013: 2.336368461079329e-05
Position 26: 9.589045736982523e-06
Position 1258: 8.506876358783491e-06
Position 309: 7.087389964932303e-06
Position 251: 7.056491134407367e-06
Position 5644: 6.064344291905836e-06
Position 5921: 5.839812403659566e-06
Position 500: 5.208650345867824e-06
Position 5392: 4.45154545094768e-06
Position 5010: 4.376864465666932e-06
Position 668: 4.2572917430503825e-06
Position 514: 3.0394584486452806e-06
Position 1289: 3.0037080705282957e-06
Position 318: 1.9297636066668907e-06
Position 666: 2.7733392995030185e-07
Position 7: 1.94661697378946e-07
Position 11: 1.1087405119067281e-07
Position 1196: 3.522791478859746e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1358: 0.9309843504656058
Position 1123: 0.8712309825016473
Position 4588: 0.8494980014268977
Position 3242: 0.8259354486027165
Position 4807: 0.7066912145111008
Position 3026: 0.5720820056593564
Position 4167: 0.561156944465206
Position 8946: 0.40080108852760654
Position 5890: 0.3341682206918462
Position 749: 0.19366781138479205
Position 470: 0.14008900180401282
Position 8006: 0.13234454622917224
Position 6983: 0.13042995415740974
Position 8460: 0.12270847757713083
Position 13240: 0.11681262262277037
Position 8853: 0.11447708204252398
Position 3697: 0.0984290181392882
Position 2502: 0.09771508203021592
Position 8672: 0.08869942530655218
Position 4616: 0.08101304430026361
Position 10175: 0.05785743316350171
Position 3617: 0.049243649012345826
Position 10274: 0.04771986537879365
Position 3043: 0.0407304501113962
