Gene = Igsf23
index = 565
Annotated 5SS: [  312  6053  9007 11584]
Annotated 3SS: [ 5842  8736 11413 12505]
SMsplice 5SS: [312]
SMsplice 3SS: [8736]
top_k =  500
Partition function (log Z): -10.484386674540907

Sorted 5' Splice Sites (High to Low Probability):
Position 312: 0.8223807681117448
Position 9007: 0.759969621070715
Position 11584: 0.6274529887511796
Position 12865: 0.4831138233147273
Position 1725: 0.4695634430730433
Position 6053: 0.35313761203743627
Position 13154: 0.15004808693072755
Position 3547: 0.11463265380737517
Position 10424: 0.10143550217502204
Position 13059: 0.09758825572364849
Position 2968: 0.07778005710654128
Position 73: 0.06792230953302297
Position 566: 0.06646972896656847
Position 6181: 0.060071587362517095
Position 9824: 0.03522388948801166
Position 77: 0.02684090902022087
Position 5778: 0.026272390297906165
Position 481: 0.023428676329228973
Position 4550: 0.018495185461154653
Position 6037: 0.016637947426210754
Position 8832: 0.0102283381295455
Position 1693: 0.00696931670017575
Position 1238: 0.005761557495826457
Position 4542: 0.005690702827783372
Position 4331: 0.005658442610538651
Position 316: 0.002238187908877309
Position 228: 0.0012582090049666748
Position 2975: 0.00121511509330169
Position 31: 0.0010073176164887786
Position 202: 0.0007558883719989399
Position 149: 0.0002444941157675496
Position 109: 7.852697320626053e-05
Position 193: 6.772208802595331e-06
Position 21: 3.832212738293177e-06
Position 183: 8.708470682776288e-07
Position 171: 4.059876921710906e-07
Position 625: 1.4140521943757038e-07
Position 273: 1.3304761281638236e-07
Position 406: 7.302361090856044e-08
Position 255: 5.620896358491979e-08
Position 448: 5.615523248203469e-08
Position 471: 1.8387577723327663e-08
Position 1843: 1.0222174468903202e-08
Position 1769: 7.782939140607095e-09
Position 1866: 5.35775218511293e-09
Position 1963: 3.890671801544268e-09
Position 1729: 3.5520775019505668e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8736: 0.4651514469484498
Position 11413: 0.4594893688240706
Position 12697: 0.4113625724337537
Position 13054: 0.3016153455980965
Position 12944: 0.2893929460349623
Position 1634: 0.25294653080245183
Position 13250: 0.24205244652436708
Position 5842: 0.23450891095796247
Position 8825: 0.23137990176361525
Position 12505: 0.22494978137452598
Position 5965: 0.16523223558857075
Position 1637: 0.13768202661739007
Position 11449: 0.13016163965756608
Position 8925: 0.11247917633643609
Position 11416: 0.10061671885052159
Position 3421: 0.07479244181187973
Position 13209: 0.0733563571860169
Position 10204: 0.0437176182934788
Position 10333: 0.03219308068794991
Position 3454: 0.03144186350902126
Position 2842: 0.026547199487611618
Position 6003: 0.026018057917989057
Position 11070: 0.021363662391233326
Position 13294: 0.021182738193222764
Position 10318: 0.020873127270206838
Position 2741: 0.019714770085364687
Position 1600: 0.019464360033438755
Position 9682: 0.016783789811669756
Position 1575: 0.016468022681240372
Position 1692: 0.01421578398848416
Position 214: 0.013525560513436936
Position 5676: 0.013357255343851827
Position 10364: 0.013077973281820289
Position 5872: 0.012763947898775585
Position 9692: 0.012416604723071812
Position 2867: 0.010780773480974304
Position 4440: 0.010581075366779834
Position 1580: 0.009967857042522173
Position 4378: 0.009207214047077812
Position 11434: 0.008320911257677852
Position 5576: 0.00820665194991819
Position 2771: 0.007250144668292769
Position 2673: 0.006589860030362394
Position 1540: 0.0060391902804272
Position 9644: 0.0060234949532700895
Position 11696: 0.005779329444957117
Position 5696: 0.005548915368686139
Position 4102: 0.0051087167670142005
Position 3410: 0.004094743231580813
Position 183: 0.0038569019406190018
Position 3450: 0.003816818008072205
Position 4381: 0.00379350577742536
Position 2830: 0.003156898458634305
Position 1717: 0.002702172183830846
Position 1394: 0.0025548207027571664
Position 1590: 0.0024437629609072925
Position 9381: 0.0023012574004325
Position 1501: 0.00212439319130078
Position 2418: 0.002003391268658212
Position 1596: 0.0017948880266200026
Position 4239: 0.0015901941986129035
Position 2881: 0.0014564787292130075
Position 1534: 0.00135774816062384
Position 10584: 0.0013007592235207148
Position 2818: 0.0012821580873845495
Position 1558: 0.0012409730886152731
Position 269: 0.0010759148481340461
Position 2611: 0.0009638964999340851
Position 145: 0.0009542711410772728
Position 2855: 0.0009257570953985135
Position 1554: 0.0007743257553038741
Position 2909: 0.0007477939179991959
Position 3258: 0.0006719084522519784
Position 2887: 0.000644332028455398
Position 1140: 0.0006085359498031224
Position 2338: 0.0004689087168727517
Position 6544: 0.0004532793964931379
Position 6296: 0.0004465852307020179
Position 311: 0.0004147953272154758
Position 742: 0.00039761369347463747
Position 1639: 0.0003949416337470407
Position 180: 0.0003794143941406105
Position 5614: 0.00035993279513191065
Position 9292: 0.00035105265140468
Position 201: 0.0002848094148142906
Position 106: 0.00027884324240217854
Position 533: 0.00027671398328829106
Position 1522: 0.00021524196726894012
Position 234: 0.00021302603473162584
Position 3197: 0.00020872109919736875
Position 3037: 0.00020869050123473634
Position 227: 0.0002052200753962312
Position 3347: 0.0001931963841895114
Position 2575: 0.00014367156744096612
Position 648: 0.0001225493941587875
Position 691: 0.00011517426695256368
Position 2726: 0.00011021684962471432
Position 1833: 0.0001051424552376943
Position 619: 9.314814102245364e-05
Position 2598: 8.821245433670025e-05
Position 1013: 8.733398998021464e-05
Position 142: 8.345410740002242e-05
Position 772: 7.997723814307898e-05
Position 986: 7.062195317876282e-05
Position 385: 6.486529989685015e-05
Position 480: 5.11381257965347e-05
Position 3589: 4.915576289812605e-05
Position 456: 4.5350641554693937e-05
Position 2441: 4.430476576438989e-05
Position 437: 4.224626889110857e-05
Position 502: 4.138457362283817e-05
Position 1869: 4.110038568599788e-05
Position 3163: 3.9268508309078264e-05
Position 1121: 3.4531666938079537e-05
Position 747: 3.2262559657154574e-05
Position 471: 2.7267185679865602e-05
Position 397: 2.1930842387378607e-05
Position 295: 2.17583003834516e-05
Position 2913: 2.0861634244858563e-05
Position 372: 1.9827779103732885e-05
Position 744: 1.9337216357824595e-05
Position 599: 1.706861365781332e-05
Position 1237: 1.6596269105451673e-05
Position 925: 1.5904556951711298e-05
Position 2283: 1.2915060676606842e-05
Position 1866: 1.1154770390943e-05
Position 1159: 1.1067431036990708e-05
Position 392: 1.0482500885529814e-05
Position 420: 9.537685214392053e-06
Position 148: 7.967352579219416e-06
Position 565: 7.696618639529822e-06
Position 1198: 6.866172534962745e-06
Position 154: 6.021869361000629e-06
Position 360: 4.385436128122672e-06
Position 225: 4.3735735368488215e-06
Position 964: 3.751895863146188e-06
Position 484: 3.6544126395637774e-06
Position 1167: 3.471156373315434e-06
Position 1282: 3.3756240709271976e-06
Position 507: 3.0778670888045198e-06
Position 1357: 3.0647888171415945e-06
Position 1085: 2.6371479771564296e-06
Position 969: 2.5945284888654253e-06
Position 558: 2.297057073172516e-06
Position 239: 2.0679239273562678e-06
Position 1155: 1.9269159553810218e-06
Position 165: 1.4073383512506563e-06
Position 158: 1.2656361498900363e-06
Position 357: 1.167086974005003e-06
Position 241: 7.398762392829776e-07
Position 1427: 1.107072908788342e-07
Position 1410: 9.64633240584317e-08
Position 163: 6.829317346159843e-08
Position 1431: 2.5168235241535958e-08
Position 1723: 4.478407212740543e-09
Position 129: 7.253687014299459e-10
