Gene = Ppat
index = 842
Annotated 5SS: [  622 24788 25905 29124 29368 30109 31823 32208 33545 35634]
Annotated 3SS: [24720 25697 29010 29221 30035 31670 32079 33322 35512 36172]
SMsplice 5SS: [  622 25905 29124 29368 30109 31823 32208 35634]
SMsplice 3SS: [25697 29010 29221 29966 31670 32079 35512 36172]
top_k =  500
Partition function (log Z): -23.927853148123194

Sorted 5' Splice Sites (High to Low Probability):
Position 622: 0.9430588758909022
Position 2138: 0.30431695088339017
Position 4017: 0.1850221207841213
Position 4370: 0.11568626923978305
Position 3923: 0.10432458904844702
Position 4434: 0.07000159251996578
Position 6647: 0.06528370155463518
Position 6629: 0.06002146768035433
Position 4625: 0.05375040649305661
Position 129: 0.029323272740396932
Position 4668: 0.028039518046120076
Position 6668: 0.01912721331130498
Position 1165: 0.014128650705067237
Position 3864: 0.013662667054464225
Position 222: 0.011550800958097898
Position 531: 0.010316574959238224
Position 101: 0.009169997439944367
Position 3542: 0.005924864197344891
Position 3654: 0.00546884511726726
Position 4642: 0.0053317322776367795
Position 4700: 0.004657854774513311
Position 2784: 0.002241779577186274
Position 3323: 0.002103026643196441
Position 3470: 0.0020502696014792323
Position 56: 0.0019091864762361547
Position 1612: 0.0015943238839570336
Position 437: 0.001338332636956938
Position 918: 0.0012044035342816451
Position 467: 0.0011816102418470325
Position 211: 0.000692916031391991
Position 884: 0.0006884576364796215
Position 763: 0.0006685170555817725
Position 79: 0.0004903284360754051
Position 2960: 0.0003665458617195128
Position 952: 0.000346006654543584
Position 388: 0.0002755128548664447
Position 265: 0.0002474449982801443
Position 1154: 0.00024631801915129544
Position 786: 0.00016001318660657584
Position 587: 0.00014058275797049132
Position 64: 0.0001056991735881866
Position 1395: 9.586062040846688e-05
Position 1031: 6.37669128438587e-05
Position 1049: 6.29858997670599e-05
Position 392: 2.583052985037373e-05
Position 18: 1.6562448694580902e-05
Position 354: 1.2000907658534728e-05
Position 642: 7.538647142361392e-06
Position 660: 7.53561052988437e-06
Position 528: 6.639215690619927e-06
Position 541: 5.379901815863827e-06
Position 322: 3.571587107279986e-06
Position 477: 2.222402245047e-06
Position 781: 1.7061058141991506e-06
Position 810: 1.4802277970473502e-06
Position 724: 1.462496110961297e-06
Position 1574: 1.006377504627307e-06
Position 578: 9.495527349917771e-07
Position 821: 8.670820682161185e-07
Position 816: 7.83926481972474e-07
Position 441: 3.511219266094608e-08
Position 2287: 2.0533975889511642e-08
Position 605: 1.6389510787721115e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 10085: 0.368674180767873
Position 1985: 0.22696394424205643
Position 12056: 0.19877612298605782
Position 4362: 0.15433410259275923
Position 3864: 0.15308279448508494
Position 6601: 0.13342167416174477
Position 3753: 0.12069544262454708
Position 4559: 0.11464592224832196
Position 7220: 0.06363438674667898
Position 5026: 0.058396538672253855
Position 7184: 0.056922497154359125
Position 4117: 0.0538726309160776
Position 2058: 0.04390883072087892
Position 1981: 0.028196999290052694
Position 3900: 0.027989224627731197
Position 6495: 0.017392422479982447
Position 4982: 0.016907914581647043
Position 1758: 0.015444276012956056
Position 4624: 0.015191176891883386
Position 291: 0.014998190325934978
Position 8448: 0.01213074211374088
Position 10446: 0.011229324000678616
Position 9128: 0.01088162565407073
Position 4222: 0.01061135274099615
Position 3322: 0.010295270286690033
Position 883: 0.009325556080705684
Position 5604: 0.009259449462020798
Position 3940: 0.0070251619741575864
Position 6139: 0.006985000655654584
Position 11841: 0.005954084819808615
Position 11472: 0.005894226919295283
Position 10795: 0.005796048877681206
Position 8665: 0.005179752937571159
Position 9231: 0.004996784530283849
Position 6316: 0.0049750193670597045
Position 3493: 0.004924178739175455
Position 10872: 0.004516220402657046
Position 10293: 0.004308446989228501
Position 2495: 0.0041222827099554145
Position 3927: 0.0037385009164089375
Position 8444: 0.0036336942946454337
Position 2397: 0.003290358719122356
Position 3946: 0.0028980849436577327
Position 268: 0.0022687059278996956
Position 3246: 0.0021985156194298523
Position 1461: 0.0020546026193532588
Position 5685: 0.0018573113495086897
Position 5720: 0.0017911304157520757
