Gene = Anapc13
index = 115
Annotated 5SS: [  51 3593]
Annotated 3SS: [3466 7717]
SMsplice 5SS: [ 146 3091 3282 3593]
SMsplice 3SS: [3008 3205 3466 7717]
top_k =  500
Partition function (log Z): -5.066235230314481

Sorted 5' Splice Sites (High to Low Probability):
Position 3593: 0.9551611953373511
Position 3091: 0.8029924029336025
Position 3282: 0.46009453759803154
Position 146: 0.29923647322545754
Position 5612: 0.26120586218112757
Position 291: 0.20020781041901847
Position 4683: 0.18965753199267948
Position 51: 0.1787150567138103
Position 623: 0.17569816224214305
Position 3345: 0.14275943228205631
Position 2890: 0.11394855515804098
Position 392: 0.10736395067615508
Position 4690: 0.07451780833424658
Position 939: 0.056853750252683
Position 252: 0.05409581439101645
Position 977: 0.04952108715997522
Position 700: 0.046711969325909805
Position 4020: 0.04521645942326855
Position 3996: 0.03822214192143885
Position 3626: 0.02683763481724726
Position 3772: 0.025858505332916393
Position 4059: 0.024731205824488053
Position 5087: 0.024439981510469142
Position 5659: 0.023938794992315108
Position 2339: 0.020509744296648105
Position 2620: 0.014886221024044277
Position 3642: 0.012640242043604588
Position 3386: 0.011794405606099654
Position 4148: 0.009567775920291628
Position 3163: 0.008455730567745148
Position 6597: 0.006413016256677961
Position 337: 0.005949213683307785
Position 6477: 0.005047081293942199
Position 586: 0.004788539176528182
Position 3380: 0.004001122121981987
Position 3255: 0.0037865959864438834
Position 6714: 0.003749130680816267
Position 4055: 0.0027127919877687747
Position 1036: 0.002591769818676284
Position 3828: 0.0021131869985634
Position 412: 0.0014418235567660738
Position 3147: 0.0013294712635246236
Position 4112: 0.0013214801089725594
Position 504: 0.001075588569270307
Position 396: 0.0009576816216245675
Position 704: 0.0008862734635690302
Position 352: 0.0007472717950130636
Position 3506: 0.0007396657984565788
Position 249: 0.0007384551787863133
Position 189: 0.0007006465421354185
Position 297: 0.0006085637543904218
Position 47: 0.0005583894859229978
Position 278: 0.0004843117779847612
Position 1452: 0.00040667367217964775
Position 1395: 0.0003129989426869136
Position 313: 0.00028161632174182605
Position 3870: 0.0002718101764270036
