Gene = Rbm33
index = 887
Annotated 5SS: [  234 14013 18694 19874 22132 25338 35467 41306 45058 51137 69443 70814
 72641 73995 77494 91285 93583 96199]
Annotated 3SS: [13933 18644 19796 21818 25217 35294 41096 44768 51077 69309 70469 72325
 73706 76824 91074 93393 96109 96390]
SMsplice 5SS: [  234 14013 19874 35430 41306 42237 42741 42944 44309 44657 45058 50196
 51137 59879 69443 73857 76059 77102 77494 91168 92815 93583 96199 97407]
SMsplice 3SS: [ 13933  19796  35294  41048  42120  42641  42818  44194  44557  44768
  50031  51077  59751  69309  73706  75954  76824  77346  91074  92706
  93393  96109  97282 101604]
top_k =  500
Partition function (log Z): -33.04419739515236

Sorted 5' Splice Sites (High to Low Probability):
Position 234: 0.9999999999995168
Position 14013: 0.9996202672312989
Position 19874: 0.9901983537445351
Position 41306: 0.9753588390293415
Position 45058: 0.9002860453127661
Position 18694: 0.6950299374638153
Position 25338: 0.6828115927039656
Position 22132: 0.654385406954936
Position 20350: 0.5321729214197425
Position 35430: 0.5057543466879701
Position 42944: 0.4830148628486376
Position 35467: 0.4798415954885453
Position 42919: 0.4781055910743729
Position 50196: 0.466195152884876
Position 6003: 0.4428905075094765
Position 25147: 0.37723923148653976
Position 16643: 0.18135144024697722
Position 25482: 0.13722472318006823
Position 26590: 0.11881214686155167
Position 20147: 0.10991114265125346
Position 24045: 0.09215393200254643
Position 26679: 0.07623451566440521
Position 19706: 0.06579339301592091
Position 19727: 0.06538025144643228
Position 21645: 0.061416325441653576
Position 14457: 0.05993689093316969
Position 24005: 0.03956577359786379
Position 20597: 0.03300441433941149
Position 17413: 0.02874899281286893
Position 20591: 0.017865318192299327
Position 14197: 0.014640411153210294
Position 20364: 0.01353332258005372
Position 21409: 0.011533387898339843
Position 17274: 0.002780750554852142
Position 20585: 0.002225691515893882
Position 19977: 0.0005011177083304682
Position 20603: 0.0001873300792977443
Position 20579: 0.00016510508102560048
Position 20466: 0.00014370713281334447
Position 18834: 0.00013751934804908788
Position 20294: 8.464453693464877e-05
Position 14501: 8.447490131924975e-05
Position 20872: 6.209788346282508e-05
Position 20354: 4.5457381555043585e-05
Position 20728: 4.1777613537332196e-05
Position 20313: 3.1510414873147936e-05
Position 15222: 2.1400268934365807e-05
Position 20868: 2.6872675985229667e-06
Position 18027: 1.324200203712033e-08
Position 5067: 4.653655921822068e-10
Position 3751: 4.1622417069006735e-11
Position 3902: 4.1249531333767306e-11
Position 980: 3.430697062569838e-11
Position 2615: 3.3146968541769714e-11
Position 1656: 3.144676074754771e-11
Position 4142: 3.0271248294816456e-11
Position 3893: 2.394410429246388e-11
Position 2835: 2.1813860395616918e-11
Position 4818: 2.0760234855925304e-11
Position 380: 2.2699431409300235e-13
Position 769: 5.438517329575908e-14
Position 1099: 3.228465664996158e-14
Position 585: 3.0764650881882703e-14
Position 475: 2.3307193160257094e-14
Position 238: 1.987012188216975e-14
Position 492: 1.7146433967198744e-14
Position 502: 1.2259357515338031e-14
Position 629: 1.1492235958660382e-14
Position 403: 3.4543027684498095e-15
Position 277: 2.1041280546179398e-15
Position 550: 1.5930547815698112e-15
Position 661: 1.5116017040575761e-15
Position 43: 1.5037894598591901e-15
Position 845: 1.300604895770822e-15
Position 985: 1.073472345198579e-15
Position 1121: 9.94643341132789e-16
Position 610: 8.473800515934308e-16
Position 138: 4.854307209960011e-16
Position 257: 3.9774124998991545e-16
Position 589: 3.414960249886353e-16
Position 473: 1.382609816418265e-16
Position 355: 9.047201128790828e-17
Position 576: 8.79350511779681e-17
Position 601: 8.244746636666224e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 13933: 0.9996202672312989
Position 35294: 0.9990094311928693
Position 41048: 0.9855959421765155
Position 19796: 0.9791038065174227
Position 42818: 0.9753588390293415
Position 44768: 0.9611204539230105
Position 25217: 0.7166288922195421
Position 50031: 0.6968662022916742
Position 20249: 0.5563071536758056
Position 21818: 0.552360140242377
Position 51077: 0.466195152884876
Position 18644: 0.4531638240431745
Position 24981: 0.3777238140661937
Position 5774: 0.20019250558552099
Position 18606: 0.16248436468442837
Position 16536: 0.15305142383919165
Position 19608: 0.1354462178588199
Position 5912: 0.1294446158449842
Position 26502: 0.12854594694125612
Position 23873: 0.11092300147600404
Position 25410: 0.10307964059891828
Position 21912: 0.09037666400502745
Position 5868: 0.08277272248920642
Position 20025: 0.08109869494797611
Position 18523: 0.07951951278282246
Position 45192: 0.06448043439421203
Position 14377: 0.060021563960486336
Position 26372: 0.05419651679006785
Position 45418: 0.04966407705438368
Position 46412: 0.047378093547798
Position 45496: 0.04189723802470212
Position 21600: 0.03454094570423654
Position 21283: 0.03245010243002707
Position 5941: 0.03048066358976485
Position 17315: 0.028748992812869013
Position 16419: 0.028300016407785573
Position 20188: 0.027150668879592804
Position 20085: 0.025792004501373422
Position 23955: 0.01511257701426278
Position 14078: 0.014640411153210294
Position 20437: 0.014079074545356887
Position 26405: 0.012342372272799886
Position 21479: 0.009525226542757165
Position 19844: 0.00673420041911864
Position 23817: 0.00568791247604504
Position 21476: 0.004185838639170347
Position 17194: 0.0027807505548521527
Position 21825: 0.0023186868828759376
Position 21692: 0.001808095026819469
Position 20028: 0.0016618852956959802
Position 20053: 0.0013650145327391836
Position 20388: 0.0008255153493850554
