Gene = 4930519G04Rik
index = 51
Annotated 5SS: [  195  3709  7322  7981  9886 16602 17147 18889 20685 24355 25935]
Annotated 3SS: [ 3657  7141  7926  9800 16490 17054 18863 20615 24300 25844 29130]
SMsplice 5SS: [  195  3280  4455  6536 11929 16602 17147 18889 20685]
SMsplice 3SS: [ 3128  4342  6434 11827 16490 17054 18863 20615 29130]
top_k =  500
Partition function (log Z): -8.991265597203189

Sorted 5' Splice Sites (High to Low Probability):
Position 16602: 0.970477455468201
Position 3280: 0.9150403895938591
Position 6536: 0.7304701185391904
Position 9886: 0.7001729459937017
Position 17147: 0.6390572838961399
Position 3709: 0.6217492889297858
Position 4455: 0.6190969342715974
Position 11929: 0.5588525116071463
Position 18889: 0.4877808328607083
Position 20685: 0.40036538926380694
Position 195: 0.3882679263676722
Position 7981: 0.3861831460361608
Position 251: 0.3769693636859771
Position 20711: 0.3151051108253696
Position 4409: 0.1843912804262261
Position 7322: 0.16184067917607203
Position 211: 0.16109270427153619
Position 7999: 0.14323787147812217
Position 22921: 0.12212722654847555
Position 3064: 0.09758277782885913
Position 16355: 0.09572492780778714
Position 9328: 0.0915430682736364
Position 13545: 0.050829222099678655
Position 3226: 0.04040227189715269
Position 17: 0.03933268230199686
Position 9241: 0.03611785155946608
Position 4680: 0.03368393022443931
Position 4717: 0.03148594398065493
Position 2962: 0.027999605475370216
Position 8935: 0.02675229411896134
Position 8519: 0.02647892461114875
Position 89: 0.02521743443417382
Position 4862: 0.025029440710124373
Position 12428: 0.01733081870470953
Position 1896: 0.015407006504568395
Position 82: 0.014989120921818056
Position 1876: 0.013991944373830176
Position 3255: 0.012253260202582087
Position 146: 0.01102694050738787
Position 1442: 0.00742244709987992
Position 2423: 0.00710916860749682
Position 8405: 0.005532213831169554
Position 9408: 0.0048517813988204804
Position 2471: 0.004503061076628832
Position 360: 0.003582512795375611
Position 73: 0.0032747171774666515
Position 225: 0.003088802258559866
Position 3680: 0.002611832605964696
Position 3664: 0.001937633943200217
Position 2526: 0.0017934683649363397
Position 1250: 0.001131120441992498
Position 1194: 0.0010575502069485483
Position 1163: 0.001040889166847566
Position 2449: 0.0007349113676061876
Position 2460: 0.0006363575566573082
Position 2213: 0.000614219098416918
Position 3658: 0.0005641412261981099
Position 213: 0.000521150986504842
Position 32: 0.00043418345640768046
Position 1886: 0.000415207208595036
Position 1244: 0.00037806816675088145
Position 231: 0.0003572683324941335
Position 2482: 0.00028151104588149996
Position 8009: 0.00025548090681271394
Position 20: 0.000252048664474274
Position 4080: 0.00022431177307630148
Position 4005: 0.00021704594505372751
Position 3516: 0.00017505872871659313
Position 4741: 5.105765587497991e-05
Position 215: 2.188702393134317e-05
Position 354: 2.1634036384547566e-05
Position 2537: 8.47129318031691e-06
Position 1033: 4.434778197139046e-06
Position 1081: 3.128314053770472e-06
Position 916: 2.260292163306425e-06
Position 750: 1.1367978366705857e-06
Position 870: 1.132212963483326e-06
Position 68: 1.0590743800143894e-06
Position 286: 9.219803102714261e-07
Position 703: 7.130808164066476e-07
Position 742: 6.829879263858164e-07
Position 319: 1.4297587978691823e-07
Position 96: 1.1504152765584388e-07
Position 999: 1.0591493174456935e-07
Position 112: 8.907146585490602e-08
Position 1070: 6.881884320632383e-08
Position 962: 6.838907562508048e-08
Position 934: 6.566011593758356e-08
Position 284: 4.269687112908835e-08
Position 123: 3.9508843433134645e-08
Position 529: 1.9231521965706272e-11
Position 722: 1.901389306203139e-11
Position 125: 7.1808715119795305e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 16490: 0.9748696027570557
Position 29130: 0.9380046430547623
Position 3128: 0.8985650199448586
Position 20615: 0.7282265617876343
Position 9800: 0.7003084486247467
Position 6434: 0.6684311937077175
Position 4342: 0.6474382034735918
Position 17054: 0.6391133252072596
Position 11827: 0.5589112000788853
Position 18863: 0.48926278510182647
Position 7926: 0.43288095299255974
Position 3572: 0.32351119897753655
Position 3657: 0.21045076706465934
Position 9108: 0.12358896154892048
Position 2923: 0.113497040566163
Position 7253: 0.1098909846574108
Position 16292: 0.09610609726711884
Position 22755: 0.08734272255429584
Position 7729: 0.0734180311395013
Position 4360: 0.06320587774985294
Position 22778: 0.06192227224814807
Position 13404: 0.05092499107903107
Position 3102: 0.04590362169538897
Position 4562: 0.04452769518236392
Position 7141: 0.041863033210399456
Position 6460: 0.04002823224228209
Position 123: 0.028868079553281804
Position 4247: 0.02774892351391489
Position 3537: 0.02062237403372066
Position 4299: 0.019388930910746373
Position 3185: 0.018595124926674297
Position 3604: 0.018198405363538037
Position 8728: 0.017569579134851847
Position 12103: 0.01739807496639748
Position 4357: 0.017260627004839
Position 8338: 0.01694938969523513
Position 1780: 0.016314168918810826
Position 4220: 0.01628398937681515
Position 4679: 0.015487145445316519
Position 8238: 0.015114751193095228
Position 3597: 0.014446707495059986
Position 7803: 0.01391261088253596
Position 3516: 0.010568965879478167
Position 2342: 0.010103916871421042
Position 6375: 0.010006495686401225
Position 8837: 0.009203052012173427
Position 9009: 0.0090455009318529
Position 6272: 0.008996243667286541
Position 4641: 0.00891669158939012
Position 24593: 0.008727747880972794
Position 3576: 0.008675868458045029
Position 3391: 0.008670132127193093
Position 7159: 0.008161257430095402
Position 3663: 0.007930002613221727
Position 4285: 0.007189946510086717
Position 4585: 0.006819690200374883
Position 1783: 0.00677239052972646
Position 1162: 0.006553251603013503
Position 7765: 0.005847920218281547
Position 2826: 0.005613682672413579
Position 4813: 0.0047837695011394565
Position 4258: 0.003993687059974979
Position 4565: 0.003965468664085133
Position 7693: 0.0036202087403485114
Position 3690: 0.0033698429598682713
Position 2894: 0.0031940334569625613
Position 6493: 0.003009402123881455
Position 1707: 0.002677333464170848
Position 2791: 0.0023821878316223817
Position 4529: 0.002361749705117268
Position 20882: 0.0021869688750356902
Position 2869: 0.0018818676679395732
Position 2287: 0.001792628709800984
Position 2303: 0.0017502224121510909
Position 1279: 0.0016302867318865614
Position 4408: 0.0013658927615332137
Position 4716: 0.0013566299566755897
Position 7089: 0.0012611387216805141
Position 3037: 0.0011270494495465955
Position 2807: 0.001086028703142946
Position 1797: 0.0010567732448495825
Position 19224: 0.0010273745198543204
Position 4454: 0.0008502792070122667
Position 1634: 0.0008029923561561433
Position 22694: 0.0007631487145977317
Position 18149: 0.0007611590497793457
Position 1620: 0.0007031005552923593
Position 7265: 0.0006814396330941248
Position 3243: 0.0006626284845407655
Position 18011: 0.0006395670784219355
Position 4664: 0.0005764132193012149
Position 3044: 0.0005522112265713235
Position 1678: 0.0005377285214808729
Position 130: 0.0005365926584432286
Position 2122: 0.0004772742998001406
Position 1667: 0.0004651922787375337
Position 2238: 0.0004222056299669763
Position 2178: 0.00042107644476718916
Position 1416: 0.00039674530676243484
Position 1061: 0.0003439071309223157
Position 3942: 0.0003354664500312906
Position 13925: 0.0002925633559982678
Position 1682: 0.0002671775909433739
Position 2269: 0.0002523819123781204
Position 17995: 0.0002479996033331066
Position 3404: 0.0002364556059359749
Position 2775: 0.00022978955570566133
Position 1794: 0.0002140806629378949
Position 1065: 0.00020621206554077623
Position 2235: 0.00020123817010318332
Position 17216: 0.00019685894287501144
Position 3271: 0.00017935244371787562
Position 2763: 0.0001664174190146687
Position 2024: 0.00016452713366268891
Position 186: 0.00015206802872936372
Position 1262: 0.0001247340680825391
Position 1095: 0.00011848981725345544
Position 4534: 0.00011767023015894921
Position 1138: 0.00011399935258743432
Position 11082: 0.00011088086795049543
Position 10210: 0.00010903091337200955
Position 180: 0.00010727772676277165
Position 1318: 9.423210061935801e-05
Position 1967: 9.365401649850637e-05
Position 826: 5.983414440511418e-05
Position 1032: 5.858456316632783e-05
Position 16745: 5.3661020803247634e-05
