Gene = Ugdh
index = 1163
Annotated 5SS: [  326  8534 11908 12500 12789 13315 15701 17472 18439 18929 19125]
Annotated 3SS: [ 8364 11805 12298 12590 13166 15605 17340 18304 18836 19013 21885]
SMsplice 5SS: [  326  8534 11908 12500 12789 13115 13315 14888 15701 17472 18439 18929
 19125 19418]
SMsplice 3SS: [ 8364 11805 12298 12590 13012 13190 14809 15605 17340 18304 18836 19013
 19297 21885]
top_k =  500
Partition function (log Z): 10.609229938178366

Sorted 5' Splice Sites (High to Low Probability):
Position 11908: 0.9821097010803819
Position 15701: 0.959777502340003
Position 8534: 0.924486599341423
Position 19125: 0.9193862529642209
Position 17472: 0.9099227364039081
Position 18439: 0.9062428070845285
Position 13115: 0.8873082003536233
Position 13315: 0.8686388822565423
Position 12500: 0.8626770339513464
Position 12789: 0.8239071734707459
Position 14888: 0.7747829135659983
Position 18929: 0.5737809311870575
Position 19418: 0.4739419233362643
Position 326: 0.4430875641292338
Position 369: 0.2643276348501096
Position 241: 0.234055248689678
Position 17686: 0.20323996651840917
Position 19632: 0.1751455542663413
Position 14180: 0.12068581711677617
Position 5836: 0.111070727289629
Position 19482: 0.10838634221886755
Position 2118: 0.09075947368495363
Position 14164: 0.08506878874355867
Position 5514: 0.08279081569997852
Position 20615: 0.07454411798044543
Position 14931: 0.06932482429047063
Position 479: 0.0673474548528071
Position 11650: 0.06506592433851346
Position 22060: 0.06241251544414931
Position 6839: 0.058329043205768136
Position 9346: 0.0546744139792989
Position 16995: 0.05118511147680108
Position 14748: 0.05039158304618441
Position 19558: 0.04132733864363124
Position 16949: 0.04066487737048821
Position 17669: 0.034448153984615
Position 15132: 0.03362631179729509
Position 22022: 0.0311186167163873
Position 18628: 0.029326127083463282
Position 5471: 0.027926851953806224
Position 17219: 0.026515752730646377
Position 11416: 0.025084294389138742
Position 21938: 0.024661261577429282
Position 12719: 0.024381826536031687
Position 4241: 0.020394617058071694
Position 21164: 0.019550812053476245
Position 20648: 0.019540598567530966
Position 5692: 0.01762296520924364
Position 1734: 0.016283323067756365
Position 13311: 0.01604306670679293
Position 15531: 0.014959261249097622
Position 19099: 0.014562276391851226
Position 13380: 0.013308113021764585
Position 13254: 0.011989541674424823
Position 1603: 0.011662481382765955
Position 9248: 0.011333263516383843
Position 16074: 0.010742673488659179
Position 1412: 0.010552313614849968
Position 20487: 0.009964426346263643
Position 12699: 0.009659136154636054
Position 13891: 0.007724700432163409
Position 14256: 0.007635413293924393
Position 7060: 0.00739135609531406
Position 18780: 0.006160870287213096
Position 14772: 0.006034758604061581
Position 20291: 0.006017558014431761
Position 19410: 0.005615864327497985
Position 21152: 0.005250364840398122
Position 17239: 0.005119138058815241
Position 15939: 0.005006115108139795
Position 17462: 0.004990322671490827
Position 15716: 0.004865970303132209
