Gene = Lekr1
index = 630
Annotated 5SS: [    44   2911  17839  59163  60989  73600 106799 115181 117758 136138
 149809 153826]
Annotated 3SS: [  2821  17623  59042  60812  73413 106716 115102 117553 136043 149643
 153525 164486]
SMsplice 5SS: [   223   2911  17839  23439  30897  39615  51800  59163  98274 102990
 106799 115181 117758 134819 136138 139572 144260 149809 153826 160170]
SMsplice 3SS: [  2821  17623  23254  30829  39513  51568  59042  98171 102827 106716
 115102 117553 134681 136043 139453 144178 149643 153696 160063 164486]
top_k =  500
Partition function (log Z): -79.31286387870921

Sorted 5' Splice Sites (High to Low Probability):
Position 2911: 0.7698443028032553
Position 4230: 0.6205603772286712
Position 223: 0.48393685674722997
Position 6339: 0.3888534259959313
Position 3346: 0.2678426175154332
Position 165: 0.22265381777083204
Position 7253: 0.10115434530446892
Position 44: 0.09684486964480028
Position 7298: 0.08330606370408518
Position 2050: 0.06997316140964152
Position 7093: 0.06750231172016595
Position 5690: 0.06744450236672322
Position 274: 0.0559590138043902
Position 2068: 0.05179547806010872
Position 295: 0.05177819966918968
Position 353: 0.03825520661731605
Position 3492: 0.03641782703154382
Position 2036: 0.029743076390751935
Position 436: 0.014882129106283188
Position 550: 0.009897983156739839
Position 1807: 0.00901248059585925
Position 215: 0.00767844074528007
Position 1962: 0.006673258076825576
Position 2611: 0.005898160857355461
Position 8339: 0.0056249994700404565
Position 82: 0.004744493408347259
Position 3508: 0.0047096397718114245
Position 464: 0.004680499254446962
Position 7311: 0.003054844529476882
Position 2211: 0.0026923086543562177
Position 1949: 0.002577442564159744
Position 1137: 0.0024871738050430787
Position 142: 0.0023332215612005868
Position 490: 0.0023087392900307422
Position 2957: 0.0020130097263030243
Position 2847: 0.0019992652013252365
Position 351: 0.0015356417279139912
Position 328: 0.0011644553508828278
Position 342: 0.0010440030124102904
Position 2139: 0.0008583559509935171
Position 5349: 0.00043619694038821383
Position 2934: 0.00040249015842147616
Position 3025: 0.0002502306993699766
Position 415: 0.0001728379610052073
Position 227: 0.00015985959236060714
Position 97: 0.00014418438590839901
Position 1008: 0.00011824495043082598
Position 472: 0.00011420960255933361
Position 450: 8.08608552415602e-05
Position 647: 7.849401722113673e-05
Position 237: 7.328343920790606e-05
Position 930: 6.411548740765671e-05
Position 533: 5.491750267686942e-05
Position 744: 4.9369304896309556e-05
Position 1823: 4.6534826997686964e-05
Position 941: 3.398584801740635e-05
Position 777: 2.2271213385979063e-05
Position 1827: 3.701425310256201e-06
Position 1075: 3.197148927765064e-06
Position 2243: 2.9623359091256937e-07
Position 1811: 2.5621864783467094e-07
Position 2184: 1.5238270296530185e-07
Position 2190: 1.3405238680132058e-07
Position 210: 9.778326757222925e-08
Position 32: 5.7837029712081894e-08
Position 50: 2.8842634142261253e-08
Position 66: 2.531753640386497e-08
Position 406: 2.2667456971362504e-09
Position 15: 5.488516577496974e-10
Position 622: 1.5787702663273062e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2821: 0.5830321265167572
Position 6221: 0.3584946655537548
Position 3235: 0.26554472470603674
Position 10260: 0.19317433194730085
Position 17623: 0.17878486968824742
Position 4053: 0.17081446339983028
Position 1923: 0.16234072616500964
Position 2836: 0.15960731753095042
Position 7057: 0.15272498012344957
Position 4122: 0.1492799453133943
