Gene = Apobec4
index = 128
Annotated 5SS: [214]
Annotated 3SS: [5641]
SMsplice 5SS: [214]
SMsplice 3SS: [5641]
top_k =  500
Partition function (log Z): -11.371726722929552

Sorted 5' Splice Sites (High to Low Probability):
Position 214: 0.6848786930096551
Position 112: 0.20490480876620815
Position 5398: 0.10127785376527071
Position 188: 0.08023971635425911
Position 5567: 0.06414147829772433
Position 2863: 0.028830738912945464
Position 3027: 0.017671609797181548
Position 657: 0.014773640917345844
Position 4540: 0.012489794435834999
Position 5091: 0.011637062161320202
Position 923: 0.010875961300660956
Position 5330: 0.009511471886676923
Position 634: 0.0084204406321659
Position 84: 0.008195311589865579
Position 2436: 0.004779143129333592
Position 5706: 0.002059291360329701
Position 2526: 0.002007065890295189
Position 3624: 0.0017929018196237326
Position 363: 0.0015819497148044173
Position 5538: 0.0014791879793983722
Position 6793: 0.0011489744200337108
Position 6337: 0.001139324312613805
Position 2876: 0.0011370396025826882
Position 2060: 0.0009410560504723632
Position 5845: 0.000883313958453494
Position 2788: 0.0007672683508239721
Position 611: 0.0007050792852135508
Position 4030: 0.0006633502419255201
Position 1692: 0.0006389321696860297
Position 969: 0.0006312006734589888
Position 4535: 0.0005804286619957065
Position 4455: 0.0005792358666380415
Position 2432: 0.0005757055521833392
Position 6596: 0.0005138183895203546
Position 2827: 0.000510302535510815
Position 5839: 0.0004949329253682028
Position 3300: 0.0004664394006405907
Position 4397: 0.00045585072925704754
Position 452: 0.00043452281806878037
Position 6218: 0.00038388318489678843
Position 129: 6.697972432764442e-05
Position 1319: 4.935241392102173e-05
Position 2483: 2.0125762405282093e-05
Position 1740: 1.3632450860914367e-05
Position 302: 1.0228885488396778e-05
Position 168: 8.926237602271802e-06
Position 97: 6.921843427764694e-06
Position 234: 5.992334068525719e-06
Position 359: 5.380098651204745e-06
Position 367: 3.45016890629479e-06
Position 440: 2.265827025894934e-06
Position 186: 2.2059146882926688e-06
Position 576: 2.179116189987626e-06
Position 389: 1.60927740126997e-06
Position 346: 1.1891158981091127e-06
Position 350: 9.799165978397026e-07
Position 361: 8.690666539723289e-07
Position 426: 7.258004571244296e-07
Position 406: 6.904649851831495e-07
Position 928: 6.441274935631248e-07
Position 391: 5.561746012740223e-07
Position 521: 4.7588291011612464e-07
Position 311: 2.601868179226396e-07
Position 81: 1.9759228913006347e-07
Position 1070: 1.716679337810375e-07
Position 564: 1.3847132624093202e-07
Position 373: 1.3135570227237282e-07
Position 567: 1.1436818209401983e-07
Position 1289: 1.1041873448898208e-07
Position 1136: 8.7206117217448e-08
Position 1267: 5.047535458011886e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5641: 0.57902550202762
Position 5426: 0.09722065936449428
Position 5254: 0.07506654749012052
Position 2681: 0.04895376414964553
Position 762: 0.04779655224264196
Position 6136: 0.04311895528012523
Position 5377: 0.03372641833434217
Position 1398: 0.02906437060729647
Position 4975: 0.023513271725621582
Position 4858: 0.020815567759945308
Position 6836: 0.01823927479123942
Position 5233: 0.017918474828640826
Position 5750: 0.017833117148104725
Position 5783: 0.016402928199403262
Position 5217: 0.016029566297714515
Position 2915: 0.01400730016391571
Position 5203: 0.01104964862065458
Position 6666: 0.010663856241524222
Position 3534: 0.01037098012570681
Position 1328: 0.009859925396066787
Position 2335: 0.009631523492742626
Position 5649: 0.008948755563231636
Position 5510: 0.008459062545476643
Position 5397: 0.00822051919746187
Position 506: 0.006594290643009632
Position 1904: 0.0060684030390640836
Position 4979: 0.006007363751007263
Position 302: 0.005965243126650986
Position 5094: 0.005938986658386252
Position 4418: 0.0055326691018489065
Position 1252: 0.005223658661360572
Position 4436: 0.00478195910642919
Position 6543: 0.004388227813726482
Position 5611: 0.004164901662943087
Position 2381: 0.003544727888952055
Position 5010: 0.0029740875887553997
Position 6170: 0.0026905764584723747
Position 3893: 0.0026845430796029134
Position 5449: 0.0020782043529971863
Position 2988: 0.0020365465916463454
Position 4470: 0.001994327382952347
Position 6635: 0.001772716130736158
Position 4075: 0.0016913178270259019
Position 6961: 0.0016687132398784342
Position 6368: 0.0016610205373049952
Position 5170: 0.001595496477834206
Position 6371: 0.0015571471164797237
Position 406: 0.0015272586568340044
Position 3115: 0.001490507665855508
Position 5596: 0.0014359871366188427
Position 1679: 0.0013518663978111744
Position 1063: 0.00119077135227015
Position 2100: 0.0009851100718963745
Position 6304: 0.0009555042783407976
Position 4498: 0.0009483961558520853
Position 6217: 0.0009271535122515129
Position 6336: 0.0009144131189616375
Position 6461: 0.0007645850361897599
Position 6314: 0.0007592960744089322
Position 2722: 0.0007128209179192803
Position 2362: 0.0007077931577966389
Position 1604: 0.0006814537656986221
Position 322: 0.000654416946049358
Position 2342: 0.0005798735814924236
Position 4950: 0.0005677126897868713
Position 4885: 0.0005206453236266436
Position 3566: 0.00043589439418213364
Position 5561: 0.00041583795576441266
Position 1394: 0.0004047188407069907
Position 1069: 0.0003932721119750543
Position 3142: 0.0003794961793346167
Position 2029: 0.0003720410992165466
Position 4766: 0.00034436760624137106
Position 1885: 0.00033211436816276416
Position 3850: 0.000293622178223559
Position 387: 0.00029106406164472156
Position 4865: 0.0002888279374634471
Position 319: 0.00028492415914887906
Position 2407: 0.00027459243231187764
Position 764: 0.00025904933707985054
Position 3605: 0.00024181259434238607
Position 3259: 0.0002377929390722662
Position 186: 0.00022942867210526099
Position 4787: 0.00021245775489049225
Position 1033: 0.00021181247746833808
Position 411: 0.00019547551985862947
Position 3897: 0.00019095383866644738
Position 2313: 0.00018396593604803248
Position 533: 0.00017901310379261543
Position 1201: 0.00017500608545523418
Position 3972: 0.00017142453722521564
Position 945: 0.0001705130455291458
Position 1458: 0.00016389947632509003
Position 2857: 0.00015055635484904575
Position 2608: 0.0001412508910112727
Position 436: 0.00013966890803056805
Position 3823: 0.0001367600079686475
Position 1838: 0.0001277093901373616
Position 2561: 0.00012762865452984392
Position 244: 0.00012708901728973165
Position 234: 9.962053141275673e-05
Position 1410: 8.895648838360917e-05
Position 383: 7.773772791206764e-05
Position 919: 6.700311018856455e-05
Position 1117: 6.54076708634466e-05
Position 733: 6.424701747702834e-05
Position 2156: 6.345386328531876e-05
Position 1179: 5.250455823699394e-05
Position 1436: 5.088615486759481e-05
Position 891: 4.964108712607459e-05
Position 1345: 3.6202362360417635e-05
Position 440: 3.543155718098705e-05
Position 331: 3.392236600190641e-05
Position 619: 3.101977271216402e-05
Position 870: 2.90740688158342e-05
Position 254: 2.7743124449435026e-05
Position 508: 6.048702414425028e-06
Position 552: 5.304212405660722e-06
Position 2411: 2.7471275022091993e-06
Position 448: 2.2982976820204435e-06
Position 2751: 1.248728171577363e-06
Position 783: 6.458818955272307e-07
Position 778: 5.722379106002417e-07
Position 740: 5.620985177278299e-07
Position 557: 4.940039381440916e-07
Position 592: 2.9277874954419794e-07
Position 596: 1.7459863208218179e-07
Position 615: 1.6038091470596222e-07
Position 841: 1.3751945511666152e-07
Position 564: 1.2199677587004904e-07
Position 343: 1.1756482917626342e-07
Position 624: 8.874787545867502e-08
Position 340: 7.549686306898048e-08
Position 452: 6.541759996591845e-08
Position 346: 6.239561332150865e-08
Position 792: 4.21755708864841e-08
Position 567: 2.9798088166097266e-08
Position 828: 4.038075452285049e-09
