Gene = Rabif
index = 883
Annotated 5SS: [162]
Annotated 3SS: [11427]
SMsplice 5SS: [ 162 6574 8527]
SMsplice 3SS: [ 6518  8425 11427]
top_k =  500
Partition function (log Z): -8.485159666157305

Sorted 5' Splice Sites (High to Low Probability):
Position 162: 0.9826089482101279
Position 6574: 0.8155036092304168
Position 8527: 0.7625946904713213
Position 4363: 0.35887636051296573
Position 1113: 0.14905776479640262
Position 751: 0.09601067008472071
Position 6161: 0.08950200499913692
Position 4561: 0.042825975102386345
Position 1411: 0.03357461891063299
Position 4780: 0.03186512716746007
Position 1585: 0.026385228870889656
Position 788: 0.024583238272111924
Position 2969: 0.024041564598481804
Position 7576: 0.02338698912410639
Position 11578: 0.023285022125055056
Position 8583: 0.021444020340265768
Position 3510: 0.021212029361204532
Position 11512: 0.021163834225928248
Position 12199: 0.017697401267203382
Position 11591: 0.012756006475959288
Position 9835: 0.010892873279131356
Position 96: 0.01083846950092983
Position 3251: 0.010153693300679532
Position 890: 0.010057277948207046
Position 9120: 0.00968490607093036
Position 8590: 0.009022481265322525
Position 6789: 0.008152606204973035
Position 3023: 0.006379116836422668
Position 1129: 0.006235836005551871
Position 6787: 0.004616100423042214
Position 9131: 0.003899516897101505
Position 3199: 0.003639477581446596
Position 123: 0.003403829422068973
Position 9346: 0.003117914129971381
Position 6625: 0.0018832812835435607
Position 512: 0.001479392933558787
Position 772: 0.00134352269920963
Position 8529: 0.001106944898938868
Position 109: 0.001084689788138618
Position 11486: 0.0008721160904708813
Position 6795: 0.0006557374270736796
Position 6793: 0.00064091319785589
Position 290: 0.0005748868942044926
Position 673: 0.0002185992721512802
Position 514: 0.00020812817233033798
Position 683: 0.00019966799212750612
Position 68: 0.0001713357843232979
Position 395: 0.00017085795473256623
Position 240: 0.00014003723366711276
Position 313: 0.00013554602144572967
Position 928: 0.0001146946629585973
Position 930: 0.00010297518562452062
Position 334: 8.534979112759007e-05
Position 2676: 7.027894285420552e-05
Position 2424: 6.825711846800863e-05
Position 2219: 6.647515958272025e-05
Position 802: 5.8113620985374156e-05
Position 800: 5.794719556506381e-05
Position 536: 5.630029449872853e-05
Position 287: 5.001145688147503e-05
Position 534: 4.9722720548263e-05
Position 804: 4.617383212654287e-05
Position 501: 4.116316155463878e-05
Position 2509: 3.8647436654407156e-05
Position 2950: 3.6429246184956494e-05
Position 436: 3.416590999724504e-05
Position 1124: 3.1366114601682525e-05
Position 806: 2.8149229486385784e-05
Position 798: 2.7064661783880836e-05
Position 648: 2.3950693806853877e-05
Position 345: 1.7291537487631284e-05
Position 808: 1.7046317113548707e-05
Position 936: 1.6364501456075046e-05
Position 934: 1.618609741158744e-05
Position 932: 1.4370991712837938e-05
Position 810: 1.4173870712459837e-05
Position 353: 1.2827856972139472e-05
Position 938: 1.2275749141571295e-05
Position 170: 1.1473183274837408e-05
Position 812: 1.1192318702491226e-05
Position 700: 1.029474139264084e-05
Position 101: 9.802219283381111e-06
Position 112: 9.33623234302108e-06
Position 915: 9.137125110303967e-06
Position 831: 8.859329221209367e-06
Position 814: 8.401598020752477e-06
Position 940: 8.138367267943516e-06
Position 20: 7.885613140190345e-06
Position 600: 5.791826651943842e-06
Position 816: 5.640711240159976e-06
Position 222: 3.2421083438993518e-06
Position 66: 3.2086964413599195e-06
Position 380: 2.3470115038466108e-06
Position 8549: 2.2052648846512184e-06
Position 189: 1.64172616899708e-06
Position 474: 9.642887130202746e-07
Position 365: 3.645187344577468e-07
Position 197: 3.09384900476818e-07
Position 403: 5.225148168811313e-08
Position 7: 1.2782492185565087e-08
Position 269: 3.9044129939441056e-09
Position 332: 2.781824102668883e-09
Position 232: 2.7310174066621134e-09
Position 22: 1.250604858521171e-09
Position 10: 3.258664742283357e-10
Position 397: 7.53995266548028e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8425: 0.8552273075525968
Position 6518: 0.6490300904964064
Position 11427: 0.5612757756146775
Position 4265: 0.3510906524674452
Position 1009: 0.15532402535634876
Position 6472: 0.12436154008661196
Position 630: 0.11332248783741276
Position 8851: 0.10519054583726735
Position 6059: 0.08345557064988227
Position 12440: 0.08172148728289233
Position 6448: 0.048510876147596624
Position 12615: 0.035547364619955835
Position 11985: 0.02683885113684533
Position 1307: 0.02661797310514569
Position 6663: 0.02631975086091924
Position 4560: 0.025167444544428187
Position 1440: 0.022088939649070348
Position 12094: 0.020890843387828963
Position 8440: 0.020122264889481312
Position 2845: 0.017949787130065478
Position 3406: 0.017696633552068127
Position 7463: 0.01658159001929612
Position 9289: 0.015841411688589813
Position 3123: 0.015355456466510051
Position 4408: 0.0138356193001906
Position 11326: 0.01246866981330494
Position 11499: 0.01192902386409653
Position 13073: 0.011532710318484494
Position 4514: 0.011084724408042333
Position 511: 0.010965449868239918
Position 11587: 0.010876171481017367
Position 13569: 0.010016715490992362
Position 4198: 0.009216123181928576
Position 11818: 0.008543118687495861
Position 10714: 0.0085216361494626
Position 9760: 0.008283727060622085
Position 7469: 0.007161002191719791
Position 600: 0.006765760812794301
Position 4460: 0.0065685866342968385
Position 6125: 0.006412239819590736
Position 13951: 0.006125654335969491
Position 2891: 0.005890177685360893
Position 12468: 0.005582218378788452
Position 12761: 0.0055769962389126465
Position 9655: 0.00537057120149324
Position 12732: 0.0051158486614818945
Position 4424: 0.004971835448700961
Position 4681: 0.004826046877990981
Position 1263: 0.004818949986996178
Position 11447: 0.004407474362230503
Position 8910: 0.003924855827346106
Position 13596: 0.0035536086028533126
Position 2940: 0.0034850030116693456
Position 4136: 0.0032221600088897895
Position 1444: 0.003023918838670689
Position 13328: 0.00302151657048504
Position 5649: 0.003016865470538602
Position 11893: 0.002707294783664188
Position 582: 0.00254777212846565
Position 13157: 0.0025262166015808597
Position 3491: 0.002486686379661256
Position 10678: 0.0024590827671335854
Position 4443: 0.0024531580220004652
Position 11454: 0.002385026097466575
Position 9221: 0.002172340789079832
Position 10221: 0.0019130158665203797
Position 2109: 0.0018150222196728011
Position 2849: 0.0017251590363335145
Position 4625: 0.0016685053944303463
Position 378: 0.001474828787506698
Position 10975: 0.0013662052995912595
Position 10520: 0.0011479758727532567
Position 3410: 0.0010449874483749468
Position 1024: 0.0009512273104158466
Position 2621: 0.0009416125492888681
Position 9999: 0.0008792214500890226
Position 1053: 0.0008732572369454258
Position 1217: 0.0008398568866939261
Position 7633: 0.0007866745440846623
Position 641: 0.0006864954532874244
Position 635: 0.0006694239628973522
Position 239: 0.00063421514882011
Position 6924: 0.0006169729634043102
Position 632: 0.0006150676216023687
Position 7241: 0.0005542307315041398
Position 2315: 0.0004670866680320012
Position 1291: 0.00043550901262089976
Position 2495: 0.00037823124765348944
Position 7164: 0.0003243839195657339
Position 428: 0.00031176235619756324
Position 6665: 0.00026360353316478533
Position 2618: 0.0002585241323479622
Position 7200: 0.0002557339259699875
Position 5052: 0.00024269843388534542
Position 545: 0.00018209840697731942
Position 1410: 0.00017207698791769994
Position 4850: 0.00012526289906957406
Position 409: 9.411322805986233e-05
Position 161: 9.145380672456552e-05
Position 772: 6.686021133430636e-05
Position 5194: 6.556615368818631e-05
Position 5396: 4.933157586152904e-05
Position 3743: 4.766842273220031e-05
Position 1633: 3.7518041477601656e-05
Position 2258: 3.56330187207055e-05
Position 3625: 3.284058834614444e-05
Position 2986: 2.5260422197005864e-05
Position 700: 2.2709547991972606e-05
Position 2122: 1.4957826364318563e-05
Position 990: 1.4458551954117306e-05
Position 2039: 1.278457440170339e-05
Position 857: 1.1744704123944096e-05
Position 1658: 1.0804065733527047e-05
Position 683: 7.79314189913492e-06
Position 830: 7.281247546589849e-06
Position 1242: 6.560900155665455e-06
Position 1288: 4.4850288019610885e-06
Position 1103: 3.998488742873118e-06
Position 523: 3.954770804001562e-06
Position 791: 3.5822413031160924e-06
Position 1327: 2.4425268237995003e-06
Position 722: 2.105223445937381e-06
Position 380: 1.2835635328288784e-06
Position 484: 1.1614065566253958e-06
Position 391: 1.0050594212851428e-06
Position 187: 6.085752784848422e-07
Position 1465: 2.794893028962357e-07
Position 1343: 2.529018022055602e-07
Position 1514: 2.4722670309312516e-07
Position 345: 1.4416380933501695e-08
Position 294: 8.735954595245933e-09
Position 339: 6.229114145333828e-09
Position 449: 6.081858240946436e-09
Position 454: 5.817734505941245e-09
Position 467: 2.7214489513158554e-09
Position 212: 5.55623720110952e-13
Position 165: 2.6198029962241036e-13
Position 189: 2.4987927597496965e-13
