Gene = AI467606
index = 87
Annotated 5SS: [114]
Annotated 3SS: [809]
SMsplice 5SS: [114]
SMsplice 3SS: [851]
top_k =  500
Partition function (log Z): -7.661895330023903

Sorted 5' Splice Sites (High to Low Probability):
Position 114: 0.6547375557119232
Position 1397: 0.2943320485646713
Position 119: 0.23493946061762377
Position 2541: 0.20765936443820535
Position 1183: 0.19392010507677854
Position 107: 0.08875588214332768
Position 971: 0.04050326484465346
Position 1587: 0.026679145902748558
Position 967: 0.018920433067761568
Position 1224: 0.006561144277726212
Position 126: 0.005755485979470763
Position 310: 0.003899666105256349
Position 293: 0.0031344599391489934
Position 974: 0.00301908113660595
Position 251: 0.0029651938928292438
Position 690: 0.0027659809856161563
Position 447: 0.0021939506894581213
Position 2525: 0.002148270298208813
Position 602: 0.0016668536414442853
Position 423: 0.001356679682512215
Position 2361: 0.0010720627671300003
Position 298: 0.0010349099299190553
Position 232: 0.0008219184533575027
Position 1442: 0.0007477590375597276
Position 682: 0.0007358662545380543
Position 887: 0.000548946736935973
Position 598: 0.0005169427954626105
Position 314: 0.00036002147377361385
Position 902: 0.00012605795971060824
Position 965: 0.00011763096627215557
Position 876: 4.5396730133213665e-05
Position 201: 3.787854457287961e-05
Position 993: 1.756044015761426e-05
Position 869: 1.48512627623921e-05
Position 773: 1.367755519507442e-05
Position 701: 1.3143538964504036e-05
Position 510: 8.490147460739344e-06
Position 430: 8.47160629751034e-06
Position 695: 6.322987124974306e-06
Position 723: 5.02142858074864e-06
Position 608: 4.958693055537401e-06
Position 166: 4.163364502740661e-06
Position 778: 3.837366143597377e-06
Position 155: 3.4790421686764017e-06
Position 614: 9.648510441629437e-07
Position 362: 8.028019023841654e-07
Position 1622: 3.921734947699498e-07
Position 673: 2.5925523001676454e-07
Position 755: 1.7330244464418626e-07
Position 734: 1.1531925035112976e-07
Position 344: 3.053016470895672e-08
Position 462: 8.549172627129117e-09
Position 413: 2.7780247796095667e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1302: 0.322919224183006
Position 851: 0.2809278761723438
Position 2623: 0.24059477429672144
Position 809: 0.15475638145198392
Position 1028: 0.13286660460395572
Position 2334: 0.12144873002641035
Position 2452: 0.11597072389331443
Position 2436: 0.09710749045079763
Position 1504: 0.08109315318384096
Position 1088: 0.043320117485287565
Position 1115: 0.0346671435584632
Position 550: 0.020697865308212743
Position 1310: 0.020680831025267975
Position 2227: 0.020454025091540456
Position 1525: 0.01971200190021153
Position 1955: 0.016029768735702412
Position 2388: 0.007259925234996195
Position 2403: 0.006355727873297842
Position 2202: 0.005131506513638204
Position 1274: 0.00495843965994924
Position 1441: 0.004189134061341053
Position 420: 0.0037434466199585585
Position 2376: 0.0036424162862697283
Position 1095: 0.00310580374071216
Position 2003: 0.002855060954771254
Position 2082: 0.0028037186804023527
Position 2457: 0.002600740700768259
Position 362: 0.0025923662858132277
Position 1215: 0.0025659807059081703
Position 778: 0.002517000159229102
Position 2012: 0.002158826228301007
Position 2518: 0.0021389681035520747
Position 856: 0.0020519291444264292
Position 1283: 0.0020419414307365387
Position 1318: 0.0015546707069781663
Position 1250: 0.001526601125293608
Position 681: 0.001379562711225591
Position 1470: 0.001267760099632564
Position 1608: 0.0010265578263986726
Position 1890: 0.0010036703832550337
Position 2288: 0.000961206744024337
Position 953: 0.0007771490248944428
Position 1223: 0.0007063172608489295
Position 876: 0.000615252528666792
Position 1328: 0.0005361443773547853
Position 467: 0.0005264440955923661
Position 2467: 0.0005001889572029866
Position 1331: 0.0004973340056332867
Position 895: 0.00036114216372848455
Position 422: 0.000334055896930658
Position 1099: 0.00031555645834618743
Position 916: 0.00029475401785860066
Position 212: 0.00022733268887171077
Position 887: 0.000210593686880276
Position 2035: 0.00021030518862740323
Position 1791: 0.00019748964779929022
Position 1750: 0.00019408915069294414
Position 1703: 0.00018712950182951253
Position 1130: 0.00014528722075873323
Position 382: 0.00014429768651044473
Position 184: 0.00012406529084740158
Position 1133: 9.579758293987541e-05
Position 1455: 5.929404746713753e-05
Position 192: 3.6430023379733576e-05
Position 573: 2.609786065892577e-05
Position 1475: 2.237150815302669e-05
Position 1363: 2.1903906627889354e-05
Position 376: 2.0066672318249718e-05
Position 913: 1.959278447795199e-05
Position 1158: 1.4091682641652147e-05
Position 245: 1.2555030765470023e-05
Position 934: 1.1480620762046104e-05
Position 189: 1.0422551290474427e-05
Position 285: 9.991361816603389e-06
Position 231: 7.83696391427556e-06
Position 598: 7.792775025262367e-06
Position 472: 7.76203280573532e-06
Position 478: 5.921660243697316e-06
Position 623: 2.1759056135037874e-06
Position 196: 1.6380632822080036e-06
Position 337: 1.4907010679349068e-06
Position 1522: 1.2280387860745184e-06
Position 581: 1.2072118870465666e-06
Position 785: 1.1085799499399455e-06
Position 297: 9.492551560448695e-07
Position 214: 7.412634018460185e-07
Position 260: 3.511150659338226e-07
Position 256: 3.471488712614518e-07
Position 605: 2.862349476792309e-07
Position 584: 2.4706925773978657e-07
Position 902: 2.470247052557432e-07
Position 272: 1.0821707549038445e-07
Position 201: 8.546306927414333e-09
