Gene = Hax1
index = 534
Annotated 5SS: [ 170  960 1311 2451 2687 2884]
Annotated 3SS: [ 693 1122 2398 2579 2792 2986]
SMsplice 5SS: [ 170  777 2687 2884]
SMsplice 3SS: [ 693 2579 2792 2986]
top_k =  500
Partition function (log Z): -0.27175190956570505

Sorted 5' Splice Sites (High to Low Probability):
Position 2687: 0.9637676333609022
Position 2884: 0.9560110354260851
Position 170: 0.8439210019736346
Position 1311: 0.4116100462054831
Position 2451: 0.28016144976422674
Position 48: 0.13081464801651943
Position 960: 0.1215642481889399
Position 896: 0.1146397753716767
Position 781: 0.08416480622334836
Position 1335: 0.0472776071598885
Position 1003: 0.045994520512367014
Position 786: 0.045044654630165507
Position 508: 0.04344504076788153
Position 1153: 0.04132371765015044
Position 810: 0.031090520266477534
Position 2294: 0.028641312256605655
Position 2050: 0.018969428379942074
Position 999: 0.014053079839991463
Position 2417: 0.008854892995527181
Position 436: 0.008349443796199342
Position 834: 0.004307319295380935
Position 802: 0.0029500819716640754
Position 2705: 0.0025413263289224075
Position 43: 0.002449402016801842
Position 2507: 0.0015363880397477614
Position 2691: 0.0014722423369374184
Position 1199: 0.0011173986064711488
Position 964: 0.0010311659650720287
Position 3096: 0.0009398812540494119
Position 2890: 0.0007950656647684139
Position 3063: 0.000785428229501881
Position 2607: 0.000627563852228858
Position 2652: 0.0006024104779864265
Position 2881: 0.0004996763938915939
Position 3053: 0.0004982245147471979
Position 373: 0.000381130055498993
Position 2362: 0.00036004193063421055
Position 283: 0.00020329508574666155
Position 2872: 0.00016276011450251562
Position 320: 0.00014459491825385322
Position 454: 0.00014318952288284905
Position 411: 9.029070135283631e-05
Position 2594: 7.614418594832749e-05
Position 992: 7.477504164393715e-05
Position 56: 6.531085964765759e-05
Position 2641: 6.404689552978226e-05
Position 303: 6.137909527380821e-05
Position 335: 5.8285080749392594e-05
Position 2824: 5.7758135964436804e-05
Position 451: 4.7047689912919077e-05
Position 204: 3.776159284013702e-05
Position 96: 3.240369637012775e-05
Position 62: 3.089698455509987e-05
Position 2847: 2.7342926809927998e-05
Position 69: 1.8497672622731854e-05
Position 3057: 1.8006257164706657e-05
Position 179: 1.437261325492281e-05
Position 618: 1.1807559839188588e-05
Position 3074: 9.085413371412758e-06
Position 561: 8.541241148357564e-06
Position 523: 7.499309768013585e-06
Position 212: 6.244387009086901e-06
Position 103: 6.0507814339840935e-06
Position 59: 5.87656376716057e-06
Position 1007: 5.780082351991142e-06
Position 586: 4.455405834024405e-06
Position 3144: 2.7883957167974713e-06
Position 3168: 2.4196061053269277e-06
Position 3159: 2.2613842333455267e-06
Position 206: 1.3790546701959142e-06
Position 332: 1.0780647277664758e-06
Position 633: 5.037031326941324e-07
Position 584: 2.446544139681961e-07
Position 67: 1.7339838731683006e-07
Position 486: 1.17053902957036e-07
Position 500: 1.0669486354237441e-07
Position 2817: 9.739198376464663e-09
Position 123: 1.912346725732407e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2792: 0.9873594001914682
Position 2579: 0.9443038375060625
Position 2986: 0.9233878563608969
Position 693: 0.3888406807379223
Position 1122: 0.2230012802338662
Position 1099: 0.20802905223271548
Position 2398: 0.1092258812611551
Position 2136: 0.10196743474173392
Position 1131: 0.05057660265121297
Position 2192: 0.04870661363746833
Position 896: 0.029659071325419086
Position 2236: 0.02769403180353869
Position 699: 0.0253567502771558
Position 2433: 0.01696039396556148
Position 3157: 0.014092156206131539
Position 2593: 0.012824098411878758
Position 320: 0.010149518156277683
Position 3049: 0.00982278915295795
Position 2632: 0.009821246602964538
Position 1083: 0.00831036898019869
Position 1938: 0.007910691576551642
Position 2992: 0.007371399764770909
Position 141: 0.00735052162809741
Position 593: 0.00726275690721936
Position 2796: 0.006319838904894286
Position 2204: 0.006294768934306113
Position 1894: 0.0061129834218998395
Position 2089: 0.005999004941652845
Position 716: 0.00563350015692628
Position 3245: 0.005442168295173477
Position 1067: 0.0038962364695345774
Position 2109: 0.0038466728051617565
Position 651: 0.003807076064719598
Position 384: 0.0034472946387799274
Position 247: 0.0033873297359668262
Position 366: 0.002679803729407502
Position 817: 0.0026382038610747545
Position 2602: 0.002470972231490523
Position 1909: 0.002410799901583875
Position 1890: 0.0020978532792206837
Position 3072: 0.0019510461630533273
Position 282: 0.001887335384199645
Position 728: 0.0017615019030948608
Position 576: 0.001314773200473382
Position 840: 0.0010847027537824318
Position 1029: 0.0008066671475639103
Position 2494: 0.0005944432044842946
Position 1206: 0.000587504325660872
Position 280: 0.0005666909597160315
Position 329: 0.0005050630263908946
Position 332: 0.0004929606529382759
Position 1583: 0.0004779501475111372
Position 497: 0.00045210705390111945
Position 356: 0.00040109537847355926
Position 655: 0.00037982092117351996
Position 3134: 0.00032500911415874
Position 618: 0.00032408266785985683
Position 999: 0.0003145152675894317
Position 761: 0.00031352191527046487
Position 3227: 0.0003038221208305903
Position 2824: 0.00022092822568815746
Position 347: 0.0002079562669356023
Position 289: 0.00020379970408864248
Position 3095: 0.0001904218359735104
Position 3085: 0.000186797814191595
Position 3000: 0.00015463211505903896
Position 423: 0.00014931749686183932
Position 701: 0.00014686258133682676
Position 1143: 0.00014604408991434503
Position 2820: 0.00014135835457037684
Position 3010: 0.0001236624797517946
Position 824: 0.0001201011603099549
Position 550: 0.00011067213047689462
Position 846: 0.00010073353216395017
Position 340: 8.897001711164309e-05
Position 852: 8.826332574689988e-05
Position 770: 7.09143409799922e-05
Position 1275: 6.27892987181142e-05
Position 2767: 4.166229781358363e-05
Position 421: 3.895243795031849e-05
Position 457: 2.8837555863513e-05
Position 451: 2.239907155561209e-05
Position 3197: 2.073897631907649e-05
Position 121: 2.0111369497495214e-05
Position 3187: 1.3545960911211178e-05
Position 474: 1.345874561600429e-05
Position 169: 1.2997879579005708e-05
Position 912: 1.0809408420824337e-05
Position 454: 9.644279702830564e-06
Position 342: 9.58304320313691e-06
Position 3139: 9.23809475225865e-06
Position 2930: 4.24582525923102e-06
Position 3087: 3.7428573228291675e-06
Position 432: 3.225433226567294e-06
Position 303: 3.2223743676399564e-06
Position 398: 2.681311251949199e-06
Position 436: 6.457414778612416e-07
Position 601: 3.7570713494216666e-07
Position 528: 2.827538456846536e-07
Position 174: 6.1666876325011385e-09
Position 179: 4.799856644725834e-09
Position 201: 1.3429267465117134e-09
