Gene = Dpt
index = 348
Annotated 5SS: [  393 12388 22359]
Annotated 3SS: [12261 22250 26525]
SMsplice 5SS: [  393  1937  4947 12388 22359]
SMsplice 3SS: [ 1867  4825 12261 22250 26525]
top_k =  500
Partition function (log Z): 2.0798341964537457

Sorted 5' Splice Sites (High to Low Probability):
Position 12388: 0.9288733841557018
Position 1937: 0.8404903853095986
Position 393: 0.838347076048403
Position 4947: 0.7712194992936333
Position 22359: 0.7484373208605314
Position 24982: 0.6424533365127622
Position 1705: 0.40763657330653824
Position 14737: 0.3794697699271835
Position 26417: 0.28324291687337905
Position 26616: 0.2601572930037869
Position 22368: 0.251562679139468
Position 4267: 0.2349601112070934
Position 5358: 0.22361394633051826
Position 13310: 0.22187574205555535
Position 26635: 0.16988683076708583
Position 23182: 0.14152309650832254
Position 19138: 0.13003624747479225
Position 2809: 0.119449754774185
Position 6820: 0.11750432022247566
Position 856: 0.1159267371971012
Position 14395: 0.11529325989346877
Position 13318: 0.11388421228402115
Position 5575: 0.08839255185342342
Position 24745: 0.07923889803175554
Position 2139: 0.07198970659397945
Position 17134: 0.06820926446906231
Position 1676: 0.06276882418664878
Position 12333: 0.0588411920664104
Position 26623: 0.05860289510495954
Position 188: 0.05090586631345406
Position 4538: 0.04856844005287173
Position 25698: 0.03495843021238154
Position 4087: 0.03349580042760288
Position 7535: 0.03249680867621769
Position 5516: 0.03152257550351634
Position 26250: 0.029595858248112727
Position 17075: 0.024382222981453747
Position 4961: 0.022254177205856603
Position 25702: 0.018862105668988487
Position 26989: 0.017982048904568018
Position 202: 0.01642207836078512
Position 8885: 0.015897971031825817
Position 13405: 0.014606410752919621
Position 526: 0.014044734136887203
Position 12397: 0.011681990454223285
Position 24197: 0.011658983008534931
Position 159: 0.011442186859544765
Position 262: 0.010271336873057747
Position 5905: 0.009737496433619784
Position 25124: 0.009444955653049883
Position 2611: 0.008936154050447342
Position 648: 0.008613653025778177
Position 7930: 0.00836320108617209
Position 15960: 0.007746704330674072
Position 14814: 0.0076160036998717895
Position 654: 0.007391825779518957
Position 432: 0.006510409520829726
Position 6909: 0.0059915577660435305
Position 25543: 0.005843209627860204
Position 256: 0.005385230819917515
Position 572: 0.005320910457812236
Position 24768: 0.004256317534497012
Position 24327: 0.00417189532584331
Position 4586: 0.0028477768491120374
Position 360: 0.002681764214145694
Position 12570: 0.0024743896107391667
Position 5246: 0.0021426770395257195
Position 2288: 0.0020772157576521653
Position 24817: 0.0018713809446180983
Position 250: 0.00186290918877132
Position 25481: 0.001739653506161381
Position 4039: 0.0016413997500869945
Position 26274: 0.0014582313443716665
Position 2922: 0.001402564297526787
Position 868: 0.0012635151957220508
Position 86: 0.0011836985782089423
Position 57: 0.0010406263549120709
Position 1358: 0.000943881775343644
Position 124: 0.0008617833233015945
Position 144: 0.0008581287854243627
Position 105: 0.0008410597126446498
Position 554: 0.00077131969709436
Position 712: 0.000708991255445826
Position 1300: 0.0006178333270494288
Position 12370: 0.000603433323664795
Position 821: 0.00039104568883152147
Position 630: 0.00037650462114911576
Position 37: 0.00034681406833318
Position 1276: 0.0003195928790808028
Position 1048: 0.00027999373010533895
Position 1976: 0.000156497573457688
Position 2088: 0.00015355363487699306
Position 2322: 8.108740738733282e-05
Position 436: 8.007439167409139e-05
Position 149: 6.455455958277655e-05
Position 2446: 5.342528632000702e-05
Position 30: 4.731383351466744e-05
Position 234: 4.570005728603379e-05
Position 17: 3.705499784729047e-05
Position 549: 3.5400444504123e-05
Position 174: 2.0722550572355115e-05
Position 253: 2.0481971574169437e-05
Position 236: 1.702764731281393e-05
Position 650: 7.903065903745149e-06
Position 452: 7.79204792588185e-06
Position 109: 6.204895857573423e-06
Position 632: 4.946349589708379e-06
Position 407: 3.952138683312013e-06
Position 691: 3.828531513186616e-06
Position 354: 2.3127789834816134e-06
Position 457: 1.790116709450789e-06
Position 430: 1.1579326397189627e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 12261: 0.9999999999999999
Position 22250: 0.9986401415384434
Position 26525: 0.9270728072719333
Position 1867: 0.6952568147249805
Position 4825: 0.5816956406859778
Position 24882: 0.439834636535002
Position 14622: 0.3437440356135512
Position 13152: 0.26605186563669825
Position 4219: 0.24228442802373198
Position 24835: 0.21492260789562823
Position 1621: 0.17298627811090414
Position 26370: 0.14673416816939758
Position 4856: 0.14168698417616843
Position 1529: 0.1369567880447165
Position 18980: 0.13003624747479225
Position 1766: 0.12894860265563135
Position 22921: 0.12281061974738282
Position 5439: 0.10719190750936826
Position 26883: 0.10480180525916907
Position 5144: 0.10094104435421393
Position 14262: 0.09117809036847445
Position 6689: 0.08807622968937444
Position 17026: 0.08534140741050396
Position 26084: 0.08450954419335563
Position 24675: 0.08408142084732136
