Gene = 1110032A03Rik
index = 3
Annotated 5SS: [ 595 3757 4229]
Annotated 3SS: [3525 4161 4435]
SMsplice 5SS: [ 493  764 3688 4229]
SMsplice 3SS: [ 650 3525 4161 4435]
top_k =  500
Partition function (log Z): -4.760883971581153

Sorted 5' Splice Sites (High to Low Probability):
Position 764: 0.8800255778933441
Position 493: 0.6232403691643871
Position 4229: 0.5412235188700921
Position 3688: 0.5270254670458284
Position 3757: 0.22351099526040608
Position 3422: 0.2227255603098658
Position 77: 0.21917009107345645
Position 71: 0.05536051435293708
Position 2753: 0.051922728323367806
Position 4365: 0.045012396421414476
Position 4233: 0.03248023225198965
Position 348: 0.030684428765257857
Position 170: 0.028028371961454322
Position 4329: 0.023099311334321807
Position 242: 0.018990664368814435
Position 3636: 0.01863178363545379
Position 4763: 0.018067013707204253
Position 4363: 0.0151808067169014
Position 233: 0.01516889050141479
Position 1444: 0.01496104526889174
Position 751: 0.014166065033844356
Position 4582: 0.013321393869050041
Position 1215: 0.012589162331883839
Position 4247: 0.008068924636981696
Position 3680: 0.006947139734301128
Position 3459: 0.006173337125097147
Position 4337: 0.005667295335589683
Position 4321: 0.004787054097909845
Position 559: 0.004764567660439518
Position 276: 0.004702212437930491
Position 3933: 0.004324090325852167
Position 532: 0.0037304163377738417
Position 595: 0.0036516510215594115
Position 58: 0.0032481066201021144
Position 2635: 0.0026209458540807744
Position 4030: 0.002617619801392961
Position 509: 0.002165066215653302
Position 4355: 0.0019205846065679755
Position 502: 0.001720417320823441
Position 3939: 0.0015892938263346698
Position 2640: 0.0012223135923596221
Position 903: 0.0012072624612487427
Position 414: 0.0010740863956618762
Position 1249: 0.0009393147250171079
Position 2494: 0.000927876735388259
Position 384: 0.0005407100086783527
Position 19: 0.00045016052379343686
Position 4849: 0.0004263986503436351
Position 1633: 0.0004212688029880454
Position 3730: 0.00041171253764001004
Position 103: 0.0002851326360086677
Position 1015: 0.00028292196758641236
Position 219: 0.000241115927975543
Position 566: 0.00023808467737880244
Position 1538: 0.00022598188908568183
Position 297: 0.00018797314978184431
Position 4375: 0.00015118520198500082
Position 3812: 0.00013595760887010744
Position 478: 0.00013376483137060794
Position 448: 0.00013242750656466701
Position 1386: 0.00011993652693792813
Position 2253: 6.114708718255186e-05
Position 402: 5.973306610521894e-05
Position 2061: 4.7791283258098336e-05
Position 853: 6.616583998921166e-06
Position 655: 6.269475306883731e-06
Position 755: 5.689343537883966e-06
Position 621: 5.152836509743538e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 4435: 0.9761303260486537
Position 650: 0.7479363615541949
Position 4161: 0.6878914039933319
Position 3525: 0.44351824593638434
Position 3551: 0.2815341562132037
