Gene = 1700028J19Rik
index = 15
Annotated 5SS: [ 116 3829 4859 5403]
Annotated 3SS: [3627 4711 5273 5542]
SMsplice 5SS: [ 116 4859 5403]
SMsplice 3SS: [4711 5268 5542]
top_k =  500
Partition function (log Z): -4.431804974282178

Sorted 5' Splice Sites (High to Low Probability):
Position 4859: 0.8796194852379595
Position 5403: 0.7130192364452996
Position 116: 0.49565974533443025
Position 507: 0.3658736846800201
Position 106: 0.23974802118254884
Position 5342: 0.17027243240371373
Position 3829: 0.1493222259236162
Position 3489: 0.11724063828773265
Position 4881: 0.07403451900034301
Position 4375: 0.0676895723466413
Position 3222: 0.06186511894546218
Position 173: 0.058263934323069706
Position 183: 0.049313441590811066
Position 4159: 0.04086826166594235
Position 230: 0.03573673641553265
Position 3754: 0.020085746227634933
Position 5908: 0.0188853736373534
Position 3264: 0.018296260388364224
Position 203: 0.014627125607673229
Position 5707: 0.010914387284493694
Position 1890: 0.0075748239405208015
Position 576: 0.00671930163141221
Position 1684: 0.00526904180381907
Position 5603: 0.004857357241233221
Position 2021: 0.004510797516843792
Position 5173: 0.003934037814102826
Position 4929: 0.001537427623886485
Position 5432: 0.0014032769094334985
Position 3185: 0.001318319117891435
Position 5689: 0.0013017003566775658
Position 5470: 0.0012516461146284612
Position 23: 0.0009787688593258662
Position 3356: 0.0008926991853269761
Position 5685: 0.0007771985222378933
Position 162: 0.0007064344160639754
Position 120: 0.0004698616454747588
Position 3564: 0.00045346464523656746
Position 5697: 0.0004521076843209944
Position 5843: 0.000334392974931019
Position 131: 0.00028060995460218156
Position 5384: 0.00020488382473769589
Position 6132: 0.00019623556406041134
Position 193: 0.00014848269911372207
Position 6200: 0.0001399694650535653
Position 41: 0.00013591962790688453
Position 5585: 0.00011746587086029628
Position 342: 6.0177078995310974e-05
Position 146: 4.077940376408616e-05
Position 81: 3.551006326419451e-05
Position 36: 2.819256420964298e-05
Position 5566: 2.3880492809691165e-05
Position 470: 2.2719755959084492e-05
Position 1505: 1.1418080866236955e-05
Position 1201: 6.469997616604884e-06
Position 1489: 5.733851221839347e-06
Position 295: 4.659528011115559e-06
Position 1467: 3.416142329669087e-06
Position 1288: 3.162192954111745e-06
Position 360: 3.132770869579449e-06
Position 1471: 3.107341569055457e-06
Position 474: 2.9561112770939805e-06
Position 303: 2.46180117011607e-06
Position 65: 2.0471214137673783e-06
Position 247: 1.7176277905048586e-06
Position 1123: 1.1470709321226978e-06
Position 45: 8.666678697999174e-07
Position 29: 8.107388235086842e-07
Position 5373: 4.989703180037125e-07
Position 56: 3.3073921025904766e-07
Position 43: 1.3281256986481628e-07
