Gene = 1700008O03Rik
index = 6
Annotated 5SS: [   44   708 12088 12379 13981]
Annotated 3SS: [  505 12014 12257 13846 14648]
SMsplice 5SS: [  266  4789  8518 12132 12379 13981]
SMsplice 3SS: [ 4706  8437 12014 12257 13846 14648]
top_k =  500
Partition function (log Z): -3.5512143392277347

Sorted 5' Splice Sites (High to Low Probability):
Position 8518: 0.9969816154957788
Position 12379: 0.9548125606993223
Position 13981: 0.9355105272411749
Position 4789: 0.559384983479041
Position 708: 0.5320630200719259
Position 12132: 0.4824762635370305
Position 1777: 0.4605367448631506
Position 11356: 0.45006799934657343
Position 266: 0.4013772947730223
Position 5809: 0.35249068148552576
Position 12088: 0.3270444610309054
Position 11926: 0.27740229332732763
Position 6686: 0.14637708991895657
Position 448: 0.14074097209376346
Position 10283: 0.10149741767570904
Position 4499: 0.08775435830613067
Position 12537: 0.08114072910556695
Position 473: 0.0683871702896718
Position 11500: 0.06549495665568354
Position 230: 0.05621296447851635
Position 2079: 0.0449123409958517
Position 6586: 0.03336451388613161
Position 14734: 0.032111326449237594
Position 13959: 0.02923062792879559
Position 173: 0.027511469974367295
Position 2235: 0.023720439755920437
Position 14548: 0.020438725411054477
Position 653: 0.018085215243223842
Position 9724: 0.016606867291567944
Position 7085: 0.012782811472020658
Position 5694: 0.012492218531091816
Position 3341: 0.012230254447038562
Position 1030: 0.01166821728876858
Position 6594: 0.009218133131809301
Position 14009: 0.008973577479053054
Position 185: 0.008499218517990856
Position 81: 0.00819271246789276
Position 8129: 0.007469087527514263
Position 3890: 0.005861035241433694
Position 7445: 0.0039341289350139285
Position 425: 0.00371360814745093
Position 14323: 0.003674709213246967
Position 48: 0.0033294004544532465
Position 14649: 0.0027341384170034384
Position 5318: 0.00267413681985427
Position 3337: 0.002592371041240595
Position 14553: 0.0023589331353438036
Position 14291: 0.001680703545652589
Position 1494: 0.0016295985112383309
Position 716: 0.0012427625037665093
Position 14724: 0.001172978520516505
Position 84: 0.000989838267536545
Position 14271: 0.0008931084347648508
Position 5954: 0.0008017587168323955
Position 30: 0.0007218981896035021
Position 6009: 0.0006556202735654988
Position 814: 0.0005562247886265441
Position 299: 0.00041315614625549087
Position 588: 0.0003858541167996293
Position 464: 0.00038418897145584105
Position 3539: 0.0003392872620416814
Position 486: 0.00023906788954121497
Position 14310: 0.0001796171620516125
Position 1128: 0.00017887782769920066
Position 370: 0.00014660374910141665
Position 14791: 0.00012252430856399005
Position 322: 0.00011432413621608904
Position 2959: 9.315339690469557e-05
Position 430: 8.989482028782767e-05
Position 11: 7.864600880645595e-05
Position 1367: 5.117011918581563e-05
Position 1023: 3.115515239257544e-05
Position 488: 2.072500137226203e-05
Position 3394: 1.34973038568797e-05
Position 2997: 1.0978445752794626e-05
Position 7: 5.8068956440984796e-06
Position 348: 5.794604088399742e-06
Position 520: 3.3903052198318435e-06
Position 21: 2.96780430975776e-06
Position 749: 2.8702318278376466e-07
Position 1034: 2.747165423959628e-07
Position 90: 6.614188316006498e-08
Position 513: 2.5624268204846145e-08
Position 557: 3.5356827089395824e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8437: 0.9969816154957789
Position 12257: 0.9492774574466118
Position 12014: 0.7839552144962045
Position 14648: 0.7184960052388444
Position 13846: 0.5792030488342641
Position 4706: 0.5593849834790408
Position 11272: 0.3485406342329367
Position 5607: 0.3483223436912549
Position 11817: 0.3159004510450879
Position 13876: 0.2778436666735075
Position 14547: 0.19960024863945902
Position 6484: 0.18897198793012857
Position 1695: 0.16942584064034671
Position 11249: 0.1602864995662585
Position 542: 0.12784095454491998
Position 1453: 0.12059196414128567
Position 1570: 0.0953372325827683
Position 13850: 0.06688351514249527
Position 10185: 0.05755508274757186
Position 14798: 0.055928942026304544
Position 4272: 0.05495605336669383
Position 12460: 0.05309227907380668
Position 13867: 0.051696809338651964
Position 588: 0.04663299199000565
Position 505: 0.044684292177656536
Position 10215: 0.04394233492813718
Position 4226: 0.032798304939436834
Position 1644: 0.029166430845557968
Position 14668: 0.02885128217922774
Position 625: 0.02706340480480439
Position 1996: 0.02542986815928131
Position 513: 0.019930662588368068
Position 14499: 0.017783685088594525
Position 1701: 0.017383711931284407
Position 7029: 0.016716940407034583
Position 2044: 0.015224756932412141
Position 9662: 0.013342175788842538
Position 12501: 0.012740263026792212
Position 1609: 0.012680098427226021
Position 14474: 0.012109188416222773
Position 5637: 0.01168553784878798
Position 2115: 0.010823149251555449
Position 1893: 0.00830677338939606
Position 3276: 0.007672675172644942
Position 7849: 0.007469087527514263
Position 3147: 0.007349556344436718
Position 364: 0.006874827136887975
Position 11423: 0.006735822203061808
Position 12403: 0.0062044531108780086
Position 14884: 0.006155989585164831
Position 14676: 0.005927570245232532
Position 3777: 0.005862621906402107
Position 5666: 0.00570688031041984
Position 1664: 0.004873756260642687
Position 1999: 0.004104095742568353
Position 14510: 0.004060918351148803
Position 14552: 0.004054833698397554
Position 14190: 0.0035897998101932435
Position 9571: 0.003264691502725407
Position 1513: 0.0032260656832263264
Position 5088: 0.0026783045718356334
Position 548: 0.0026778340970313027
Position 1926: 0.0026111404418945583
Position 1724: 0.002598506291395018
Position 639: 0.002579767300177826
Position 14151: 0.002367206549230373
Position 1709: 0.0022412291860685997
Position 544: 0.0020030683277820166
Position 11988: 0.001974317356249715
Position 2022: 0.0016457540754491688
Position 1544: 0.0015481882467670734
Position 551: 0.001447169754450216
Position 944: 0.001405295132739948
Position 14174: 0.000995858799153498
Position 1474: 0.0009454328180547347
Position 12777: 0.0008079847238233294
Position 5585: 0.0007255171565526668
Position 12824: 0.0005672572916156709
Position 888: 0.0005547770708929902
Position 12936: 0.0005030268208224209
Position 14504: 0.0004946719653096494
Position 1968: 0.0004872427592150802
Position 988: 0.0003410677087087415
Position 12803: 0.0003382822123643171
Position 891: 0.0003149513824716516
Position 14826: 0.00030338046235806276
Position 1000: 0.0002964895489041774
Position 554: 0.00028952662534298277
Position 699: 0.00028086503408420696
Position 819: 0.00027471471508168865
Position 375: 0.0002452629514139865
Position 13679: 0.00023219188841488062
Position 1223: 0.00022390717607338991
Position 900: 0.00019729481828489735
Position 1381: 0.00018534365533427215
Position 991: 0.00018456066517030518
Position 859: 0.00016479235344984134
Position 3423: 0.00014289681246964174
Position 946: 0.00014046028707970907
Position 2869: 0.00010413184265748999
Position 557: 9.544206083700664e-05
Position 848: 7.283645870732343e-05
Position 1585: 7.212911568450367e-05
Position 477: 6.444704604583728e-05
Position 1321: 6.437930292916668e-05
Position 781: 5.645858545298812e-05
Position 568: 5.077594585556416e-05
Position 1275: 4.177323973178428e-05
Position 1457: 4.023470181214743e-05
Position 1408: 3.860030315977765e-05
Position 646: 3.212790676081449e-05
Position 562: 2.6602492949126194e-05
Position 1763: 2.1640078793221997e-05
Position 1493: 1.9255446193559508e-05
Position 1034: 1.47419366296721e-05
Position 1411: 1.3582479987460747e-05
Position 327: 1.0342478735497403e-05
Position 3311: 1.0281724626402134e-05
Position 333: 6.750428079975057e-06
Position 1066: 6.196579335829715e-06
Position 924: 4.670726167874558e-06
Position 406: 9.249961724928167e-07
Position 343: 8.876893865168514e-07
Position 337: 7.607495328451405e-07
Position 386: 5.794164684253411e-07
Position 341: 4.134192474835452e-07
Position 217: 1.577871680200763e-07
Position 392: 1.5114387652356726e-07
Position 329: 1.266646991561374e-07
Position 274: 1.2414713724033694e-07
Position 436: 9.830218413508138e-08
Position 157: 7.421003340628973e-08
Position 395: 7.338217831673852e-08
Position 261: 6.641946598875756e-08
Position 304: 5.8141341356394735e-08
Position 167: 4.424532347466173e-08
Position 318: 4.3276526508654116e-08
Position 378: 4.144561026818331e-08
Position 412: 3.4942823890908186e-08
Position 390: 2.6351327186280767e-08
Position 444: 2.540060185991007e-08
Position 418: 2.253356467641121e-08
Position 402: 2.152248783070322e-08
Position 256: 1.8080012070486387e-08
Position 283: 1.5527535698275462e-08
Position 241: 1.5519788887102947e-08
Position 281: 1.2262284176400994e-08
Position 484: 9.632737290689753e-09
Position 276: 7.176568997067061e-09
Position 294: 6.2869457450590546e-09
Position 124: 6.232205475812405e-09
Position 229: 5.323670186481709e-09
Position 594: 4.519166045761683e-09
Position 464: 4.207353613550923e-09
Position 190: 3.751373820813784e-09
Position 250: 3.3823980156545436e-09
Position 410: 2.562356601331297e-09
Position 428: 2.315300072725924e-09
Position 1048: 2.1657788822518023e-09
Position 265: 1.5977159386215391e-09
Position 118: 1.2301010907197549e-09
Position 703: 9.088650729656395e-10
Position 472: 8.892617843250041e-10
Position 202: 8.048386298666225e-10
Position 142: 7.222818025048591e-10
Position 139: 7.15093236840906e-10
Position 171: 6.89048917316643e-10
Position 1008: 6.876209532793408e-10
Position 180: 6.697571581178623e-10
Position 116: 4.6252251673328636e-10
Position 169: 4.058536034690793e-10
Position 161: 3.262229713554586e-10
Position 114: 2.4189484479767332e-11
Position 652: 1.8601963018102096e-11
Position 80: 1.470739131260684e-11
