Gene = Cyp51
index = 312
Annotated 5SS: [  613  1819  3569  4602  5623 12359 12902 16969 18287]
Annotated 3SS: [ 1719  3391  4474  5447 12238 12705 16872 18117 21442]
SMsplice 5SS: [  613  1819  4204  4602  5623 12359 16969 18287]
SMsplice 3SS: [ 1719  4054  4474  5447 12238 16872 18117 20504]
top_k =  500
Partition function (log Z): 5.619685222905118

Sorted 5' Splice Sites (High to Low Probability):
Position 12359: 0.9995560747683508
Position 4602: 0.9769479477761422
Position 1819: 0.9763024667930418
Position 5623: 0.9686467520110337
Position 18287: 0.9257439314907696
Position 613: 0.9234993732225479
Position 16969: 0.8451418481828907
Position 4204: 0.7768071531397868
Position 3569: 0.41110098012897894
Position 12902: 0.3486205395065632
Position 3823: 0.31449879933039127
Position 9953: 0.2644206438026948
Position 5201: 0.23418802372142322
Position 10186: 0.22327918631657137
Position 442: 0.16510448575520997
Position 16556: 0.16255620375842095
Position 3513: 0.1421743420460613
Position 6243: 0.13841543013069743
Position 170: 0.1071172128509637
Position 19708: 0.08945112971545899
Position 9103: 0.08777879321293998
Position 3346: 0.0552091754974838
Position 7014: 0.050340354477287255
Position 3266: 0.0463665534403038
Position 19109: 0.044183446338678746
Position 499: 0.03207194391445257
Position 3573: 0.02990914910512711
Position 19702: 0.02897066080450627
Position 433: 0.028200885196626432
Position 23158: 0.02528677401005618
Position 3119: 0.022128832018473592
Position 12605: 0.01808177477932131
Position 10121: 0.015416719553688204
Position 9456: 0.015257470027894944
Position 9562: 0.013162804244457843
Position 4154: 0.013082585714312683
Position 17321: 0.011962468169347533
Position 18154: 0.011826464388874433
Position 4237: 0.011823963223406168
Position 19956: 0.011262869573500044
Position 189: 0.008766150837698088
Position 11157: 0.00808162348270805
Position 9610: 0.007514215211724902
Position 8251: 0.007161927231162307
Position 4874: 0.00646719449002008
Position 2475: 0.005881670675620875
Position 9107: 0.005839143522356323
Position 17267: 0.005148121868308905
Position 4241: 0.004949367680445287
Position 388: 0.004912970341787749
Position 18807: 0.004527745230990104
Position 12577: 0.0041473356901428554
Position 7945: 0.004024600139058886
Position 17243: 0.003984351191065811
Position 15946: 0.0036101643257412446
Position 8563: 0.003377019542462607
Position 4661: 0.0033076252173037976
Position 4180: 0.003134294427680086
Position 3331: 0.0029218842784646103
Position 17403: 0.0028366131881034143
Position 2005: 0.00249641267137157
Position 17421: 0.002493267299555194
Position 10190: 0.002440379070310119
Position 4665: 0.002238221706742483
Position 53: 0.002191995521870112
Position 17166: 0.0021323082526084358
Position 103: 0.0021128348604442446
Position 15277: 0.002052799223578758
Position 4834: 0.0019264975070544049
Position 17602: 0.0018658379060015225
Position 4815: 0.0018257884932001858
Position 3506: 0.0015831639837417246
Position 5989: 0.0015772093977753942
Position 5275: 0.0015459681178057957
Position 2909: 0.0013878577742357744
Position 19649: 0.0013481911950226724
Position 5190: 0.0013239146857972131
Position 18813: 0.0012865549207518006
Position 14816: 0.0012616273651179031
Position 263: 0.0011219744046131173
Position 4386: 0.001066441731748672
Position 162: 0.0009056928870094935
Position 110: 0.0008722853070636764
Position 4718: 0.0008492832864898494
Position 269: 0.0008361757342579153
Position 198: 0.000821557105706846
Position 983: 0.0008160487164258588
Position 475: 0.0007671229106937983
Position 81: 0.0006784042061119541
Position 295: 0.0006660189219529289
Position 1316: 0.0006438670829039577
Position 3902: 0.0005144256912323073
Position 1350: 0.0004942629438179346
Position 462: 0.00047907358503603345
Position 4606: 0.00047369998661146197
Position 1017: 0.0004354645735527343
Position 1276: 0.0004243020743139691
Position 287: 0.0003745971752747525
Position 955: 0.00036240837619453466
Position 4135: 0.000360268214205115
Position 156: 0.000359739034078973
Position 2795: 0.00035214681398558354
Position 1334: 0.0003172581488912258
Position 3419: 0.00031720224764160047
Position 911: 0.00030377364301385507
Position 4224: 0.0003032828293463741
Position 254: 0.0002970222474166171
Position 3584: 0.0002936419132554153
Position 1024: 0.00028106342801465737
Position 2764: 0.0002782225185696746
Position 3545: 0.0002723154243680392
Position 3191: 0.00025372619506871326
Position 3477: 0.00023574543868609408
Position 100: 0.0002346643438710486
Position 2177: 0.00022985603064128288
Position 3301: 0.00022571694930490377
Position 969: 0.0002178390398140228
Position 283: 0.0002145353416652278
Position 2183: 0.00019260024219942175
Position 1856: 0.00019081844388383926
Position 2961: 0.00018476412509254463
Position 231: 0.00017018224777212484
Position 2933: 0.00015620518693648078
Position 592: 0.00014129319520842705
Position 998: 0.00013680231454871395
Position 862: 0.00013603728287470463
Position 1615: 0.00013054404261314632
Position 28: 0.0001248839453447263
Position 258: 0.00012238325629692742
Position 629: 0.00012045113675170087
Position 1065: 0.0001193860304383314
Position 390: 0.00010488499577930796
Position 131: 0.00010053373644690775
Position 617: 9.819983272048874e-05
Position 943: 9.001754194505341e-05
Position 57: 7.600546745725661e-05
Position 75: 6.637753724189365e-05
Position 855: 6.423207827339593e-05
Position 636: 5.052707099465787e-05
Position 1339: 4.874535997559926e-05
Position 866: 4.470920493065365e-05
Position 4534: 3.937351051094204e-05
Position 973: 3.337226371716499e-05
Position 679: 2.7416060373987202e-05
Position 1262: 2.515397695224654e-05
Position 572: 2.2985869872005323e-05
Position 580: 2.0496846563919597e-05
Position 1543: 1.6402213141683624e-05
Position 12: 1.6027626098029268e-05
Position 875: 1.0860478338650312e-05
Position 13107: 8.633154153926352e-06
Position 1393: 8.46769218862554e-06
Position 14377: 7.4530607962298775e-06
Position 293: 7.3885886592830965e-06
Position 1143: 7.194904515992955e-06
Position 3614: 3.6520025389297186e-06
Position 14557: 2.383929141853704e-06
Position 13111: 2.2524711374354103e-06
Position 2264: 1.8346721393009235e-06
Position 2239: 1.3038529157143475e-06
Position 1864: 1.2962495129856927e-06
Position 14171: 1.2839143904884767e-06
Position 2270: 1.190675755171956e-06
Position 12863: 1.0643982143635269e-06
Position 5537: 8.61732115144641e-07
Position 1981: 5.989807247423228e-07
Position 5548: 5.28519412640612e-07
Position 1823: 5.153150396283376e-07
Position 5568: 4.576417751418865e-07
Position 2179: 2.1227458158169511e-07
Position 1977: 1.731491015940182e-07
Position 2191: 1.5607114070491974e-07
Position 4208: 6.4008073738258146e-09
Position 4899: 3.018193835294956e-10
Position 2501: 1.5207220849396257e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12238: 0.9995560747683502
Position 1719: 0.9722423874022442
Position 4474: 0.9589775264338886
Position 18117: 0.9447138739774744
Position 16872: 0.7929415171975552
Position 4054: 0.7879772450357724
Position 5447: 0.6439823596608582
Position 3391: 0.3424385295424393
Position 9793: 0.2644206438026948
Position 10054: 0.24113628494056963
Position 3674: 0.2310840810221275
Position 19557: 0.21540797319541627
Position 554: 0.21208698334500312
Position 12705: 0.17747475920672037
Position 3477: 0.17364661133335585
Position 5486: 0.17335955775177436
Position 20504: 0.15380733436659255
Position 16458: 0.1533129529708594
Position 5073: 0.1366364569954172
Position 21351: 0.11036041950812965
Position 23010: 0.10417615202873881
Position 9013: 0.08793175161764506
Position 6130: 0.08184108965927883
Position 19271: 0.07779836443369784
Position 18998: 0.07759114593977753
Position 5509: 0.07014426303760307
Position 3194: 0.06938066173651318
Position 12725: 0.06774124294155995
Position 21442: 0.06562845809958731
Position 21157: 0.06547839319024117
Position 3408: 0.05813249315758869
Position 5020: 0.054101545437680296
Position 12679: 0.05292068469427535
Position 19775: 0.04540812599765662
Position 21583: 0.04303641885663833
Position 6177: 0.04064458607894859
Position 5384: 0.039982098757476325
Position 23248: 0.039269221861242314
Position 17149: 0.030691811240946908
Position 408: 0.030067764427375777
Position 12593: 0.028851752083815126
Position 16898: 0.028462015524137716
Position 3207: 0.02688486471062619
Position 3780: 0.024786788483154288
Position 5517: 0.023411588591529534
Position 19436: 0.02332266244412388
Position 16710: 0.02243189539323187
Position 9414: 0.020677019456182735
Position 18941: 0.020454676687175464
Position 3458: 0.020105028843187083
Position 5036: 0.01826495199840244
Position 12792: 0.017844386109288096
Position 12485: 0.017817086642531066
Position 6899: 0.01725314833049198
Position 3063: 0.015792100225399047
Position 18614: 0.01562961469955976
Position 18858: 0.015388649584942418
Position 19843: 0.015308420035454613
Position 462: 0.015212569426456537
Position 2960: 0.014713470780944865
Position 385: 0.013929370549399526
Position 3367: 0.013357068839691899
Position 21327: 0.013115325937332814
Position 4010: 0.012876729821825274
Position 5093: 0.012796767858871199
Position 3742: 0.012554306901404062
Position 5490: 0.0123653391447923
Position 20321: 0.012036433531065035
Position 4489: 0.011616977081826924
Position 19222: 0.01133068337064128
Position 6799: 0.010696680907180624
Position 18237: 0.01040888196504827
Position 6984: 0.009676173816032073
Position 16475: 0.009243250787561616
Position 4742: 0.009054261464139646
Position 9194: 0.008942142583018235
Position 3427: 0.008893354883827823
Position 18761: 0.008630828930912984
Position 6097: 0.008364216993712386
Position 5104: 0.008091999169013632
Position 11045: 0.008081623482708048
Position 20525: 0.007821341713021533
Position 6701: 0.007584541908314697
Position 4062: 0.007520038347279295
Position 12772: 0.006659366961568903
Position 9351: 0.006315327444876717
Position 6062: 0.006213949042239766
Position 8885: 0.005686185117651259
Position 4386: 0.005586447514392254
Position 3326: 0.005470798273516155
Position 18182: 0.005377026940239846
Position 18153: 0.005365067624308844
Position 14750: 0.005208892108379307
Position 2404: 0.004891577268095658
Position 18145: 0.004574809741675107
Position 22484: 0.004288435193275247
Position 8117: 0.00415631580988566
Position 7783: 0.003997523929756443
Position 21367: 0.003804432086711297
Position 382: 0.0036963806838950166
Position 20877: 0.0036255493169746866
Position 15738: 0.0036101643257412416
Position 498: 0.0035888121157565964
Position 8370: 0.003377019542462608
Position 5536: 0.0033405025854819233
Position 17266: 0.0031075646474640964
Position 3450: 0.0030297404653710355
Position 486: 0.003028571181474106
Position 8088: 0.0030056114212766473
Position 19987: 0.002476726277076075
Position 21489: 0.0024516765370116503
Position 17491: 0.002227503515302794
Position 6868: 0.0020715537739782524
Position 15208: 0.002052799223578759
Position 4520: 0.0020400150735611798
Position 2774: 0.0019716799017490223
Position 3258: 0.0019411923788820056
Position 6787: 0.001864892354856682
Position 4362: 0.0017714420647174155
Position 5096: 0.0017375391186478179
Position 1925: 0.0016782693703863468
Position 3262: 0.0015881127747325665
Position 1201: 0.0015807901216770902
Position 4975: 0.0015498919021829346
Position 1724: 0.0014895836681746164
Position 817: 0.0014610555583421797
Position 18835: 0.001378294932752123
Position 3927: 0.0013138255278306085
Position 16599: 0.00130642006796597
Position 1656: 0.0012937287176446781
Position 6023: 0.0012651552513904157
Position 4715: 0.0012398623533080347
Position 3656: 0.00123288436928391
Position 4534: 0.0011980919217632914
Position 5545: 0.0011794824231411787
Position 2380: 0.0010529349393497785
Position 4091: 0.0010148405088424696
Position 12433: 0.001012552490303486
Position 5089: 0.0009990723552546306
Position 20112: 0.0009513418420066037
Position 3118: 0.0008997067249069858
Position 1771: 0.0008630784243333427
Position 19754: 0.0008538071975089229
Position 4097: 0.0008533460556451348
Position 12821: 0.0008403969541547691
Position 5130: 0.0008378832107220635
Position 6930: 0.0008352047778894377
Position 18075: 0.0008183380550903989
Position 3488: 0.0008126039837390627
Position 5771: 0.0008117084569212406
Position 1881: 0.0007930059233215256
Position 4410: 0.0007844971080739107
Position 5459: 0.0007672646604025402
Position 505: 0.0007602858067548457
Position 853: 0.000671325053342242
Position 20998: 0.0006484927676844241
Position 5892: 0.0005717351058830243
Position 4492: 0.0005457909464356268
Position 4766: 0.0005431820401364508
Position 1653: 0.0005310914274981273
Position 466: 0.00048650581067822423
Position 597: 0.00045655097036754246
Position 12446: 0.00039511649079309366
Position 3011: 0.00038950718973151423
Position 300: 0.00038633938064752855
Position 838: 0.00038556757427249394
Position 4531: 0.0003830944121605249
Position 2716: 0.00036249946638021766
Position 19531: 0.00032538980406009556
Position 4810: 0.00031906573984915774
Position 4794: 0.0003068030389482349
Position 4649: 0.00030533570571988705
Position 19315: 0.00030318983799048466
Position 4433: 0.0002871959388950377
Position 2573: 0.00028076392838776614
Position 4694: 0.0002758419136045498
Position 2075: 0.0002518961772587093
Position 4449: 0.00022349943733139028
Position 5116: 0.00021341667213451126
Position 6729: 0.00017730397591545025
Position 6640: 0.00017178569165255943
Position 1206: 0.0001624554976685869
Position 4559: 0.00016016028529080176
Position 312: 0.00015691060413352404
Position 1528: 0.0001434617114601385
Position 5937: 0.00012861884670747404
Position 5200: 0.0001253589465527428
Position 3301: 0.0001240464090675537
Position 862: 0.00011001571542575786
Position 241: 0.00010470631312531762
Position 1416: 0.00010364029416760867
Position 5269: 9.805533290280331e-05
Position 13028: 9.482394063310106e-05
Position 5810: 8.997778458345767e-05
Position 1475: 8.883318828272643e-05
Position 2735: 8.620080645434588e-05
