Gene = Fbxo9
index = 405
Annotated 5SS: [   64  4795  7538  9278 10720 13198 13921 21596 21892 22791 23159 24563]
Annotated 3SS: [ 4710  7378  9219 10619 13066 13805 21476 21800 22694 23064 24410 26976]
SMsplice 5SS: [   64  4795  9278 10720 13198 13489 13921 18460 19160 21596 21892 22791
 24563]
SMsplice 3SS: [ 4710  9219 10619 13066 13387 13805 18360 19065 21476 21800 22694 24410
 26976]
top_k =  500
Partition function (log Z): 6.6652510342288664

Sorted 5' Splice Sites (High to Low Probability):
Position 21596: 0.9939621106213153
Position 9278: 0.9589475169636155
Position 22791: 0.9274212869034001
Position 64: 0.8144319082386252
Position 19160: 0.7541407200425531
Position 10720: 0.7495253513652967
Position 24563: 0.7216436132188075
Position 13489: 0.7078748101450474
Position 21892: 0.6467771428574567
Position 13921: 0.6249816425842247
Position 13198: 0.5851774106012592
Position 4831: 0.5324377091800211
Position 18460: 0.4535741810232483
Position 7586: 0.4298015969841424
Position 24233: 0.3400655214506915
Position 25621: 0.3361813483246835
Position 17389: 0.2804138340811995
Position 13308: 0.26469824030546596
Position 7537: 0.2290176011523151
Position 26759: 0.1986420666385656
Position 21912: 0.19406606394758488
Position 3476: 0.19190590265068058
Position 23159: 0.17785279259320616
Position 10754: 0.16116929949495812
Position 18582: 0.13325537081318747
Position 4838: 0.09271926610581521
Position 8580: 0.08202573709996008
Position 775: 0.0739753312095874
Position 21908: 0.0731468641420754
Position 24157: 0.06521204421676667
Position 2206: 0.06141987979786337
Position 1037: 0.057702603657869396
Position 12024: 0.05393439884325397
Position 19200: 0.042740315871622074
Position 13142: 0.04158408762377768
Position 891: 0.03956619031596612
Position 23912: 0.03927029913893281
Position 18392: 0.03882514732469264
Position 18921: 0.03576978734911389
Position 23850: 0.03561603000834814
Position 1196: 0.03409129266846044
Position 7848: 0.03403138657898098
Position 25519: 0.03183392937761993
Position 641: 0.030028891753101642
Position 9866: 0.027249671056550944
Position 10734: 0.02704252600912814
Position 21211: 0.026729221385879878
Position 8450: 0.02665359830742163
Position 3163: 0.025473838527916633
Position 23854: 0.023335272398681814
Position 17456: 0.020948287283648358
Position 4799: 0.019056368312806517
Position 18527: 0.018388300233021654
Position 8584: 0.018206407665491645
Position 222: 0.016868315065936303
Position 7542: 0.01572058887211032
Position 10724: 0.01524672007616544
Position 809: 0.01223595106412576
Position 26755: 0.012211050756148709
Position 10738: 0.011333242783138386
Position 4924: 0.01123822929996055
Position 10745: 0.011105460323832028
Position 2099: 0.010490451096916084
Position 608: 0.009398041202977143
Position 9329: 0.009211229410606505
Position 5578: 0.00892736436980345
Position 24567: 0.008745628025298796
Position 4108: 0.006916705699735543
Position 14831: 0.00653571201793409
Position 23972: 0.006290888617202692
Position 12221: 0.005922481249830667
Position 24015: 0.005903486089314045
Position 13159: 0.005843967260819547
Position 22770: 0.0057985538575328465
Position 8567: 0.005381273905555413
Position 9404: 0.005147777570213466
Position 21991: 0.004827451800631654
Position 22173: 0.004570646081893299
Position 78: 0.004452087162300548
Position 165: 0.004437505303283666
Position 8588: 0.004386663676226326
Position 23754: 0.0039784261331184375
Position 7550: 0.003951868015436112
Position 2375: 0.003879092151382907
Position 13276: 0.0036827838019289657
Position 12671: 0.003577419274390082
Position 2095: 0.0035234776221492155
Position 4431: 0.0032798370688315857
Position 17522: 0.0032639111619055293
Position 22287: 0.002671961046997214
Position 4750: 0.0025710761736183036
Position 2307: 0.0024989671910217964
Position 11491: 0.0022641810364524818
Position 22154: 0.002237078867908492
Position 16629: 0.002221060962564634
Position 13146: 0.0019103432387648019
Position 8375: 0.001853005544344396
Position 9297: 0.0018341022627693646
Position 11653: 0.0018157845910045576
Position 85: 0.0017860997466838903
Position 12061: 0.0015319754779050685
Position 11050: 0.001502294050429251
Position 13688: 0.001290997592246729
Position 22150: 0.0012760352246451111
Position 13112: 0.0012536457148885581
Position 2297: 0.0012473480698584377
Position 13261: 0.0011171819475379215
Position 10992: 0.001091465400540665
Position 21588: 0.0010551432818050486
Position 22041: 0.0010447867220412463
Position 921: 0.000985456417774231
Position 16188: 0.0009333634719565011
Position 292: 0.0009173781450057568
Position 13244: 0.0009158817441169828
Position 12196: 0.0009016893225842374
Position 23498: 0.0008071205917497907
Position 10904: 0.0007864318726120137
Position 13493: 0.0007653098851925108
Position 22451: 0.0007047556608125547
Position 23163: 0.0006535786164797193
Position 2456: 0.0005455091008426335
Position 21643: 0.0004992197948255157
Position 2215: 0.0004886000878134869
Position 105: 0.00045369573193874496
Position 3386: 0.00044829762854357017
Position 23504: 0.00044751508981578036
Position 2759: 0.00041722481289162907
Position 21940: 0.0004041150365958584
