Gene = Nrgn
index = 766
Annotated 5SS: [ 368 6957 7205]
Annotated 3SS: [6729 7186 7572]
SMsplice 5SS: [ 368 6817]
SMsplice 3SS: [6729 7572]
top_k =  500
Partition function (log Z): -4.708560013868824

Sorted 5' Splice Sites (High to Low Probability):
Position 368: 0.991824755086303
Position 6957: 0.7233198751365012
Position 5725: 0.13025704303225236
Position 7479: 0.10397934060789937
Position 1426: 0.0972635275551875
Position 3523: 0.06758554389281017
Position 3062: 0.049240786406149775
Position 936: 0.04552466605494986
Position 5318: 0.043628291029976216
Position 5515: 0.04113542317169268
Position 6233: 0.03899781272758546
Position 7205: 0.030811475129217964
Position 4299: 0.024856982022097532
Position 5622: 0.024067036018641498
Position 2679: 0.020845039105204487
Position 2932: 0.020748370903745393
Position 6341: 0.020443077175874996
Position 1309: 0.01916557813389364
Position 3734: 0.013669404959357874
Position 1430: 0.013040377782037949
Position 7066: 0.008148774708687506
Position 429: 0.008094869896267762
Position 7742: 0.006564997545173073
Position 1051: 0.0049649851302038
Position 6821: 0.004722043521283771
Position 3012: 0.0045395546451884984
Position 49: 0.00404352419705711
Position 4620: 0.0037066848913304717
Position 7036: 0.0037047716908350957
Position 929: 0.00301316401121282
Position 10: 0.0029616567163605785
Position 170: 0.002950501732852674
Position 7634: 0.0028196360817136874
Position 7330: 0.0028130424547533404
Position 2576: 0.00280888989429599
Position 1218: 0.0027692935630349463
Position 4326: 0.002691458467488307
Position 37: 0.0025632241595257878
Position 249: 0.002300484902047584
Position 4927: 0.0021725066147772914
Position 5555: 0.0021294791811551717
Position 2158: 0.0017736328869233503
Position 33: 0.001547732370811668
Position 1908: 0.0014316134522543182
Position 5162: 0.0012754428592215235
Position 2907: 0.0012428667440307192
Position 4340: 0.0011244678765889107
Position 7734: 0.001089572333255014
Position 872: 0.0010099717159861362
Position 2347: 0.0009854235963062687
Position 1343: 0.0008243749643735994
Position 2899: 0.0008157228942517257
Position 3538: 0.0008085582241962562
Position 946: 0.000793622492503075
Position 41: 0.0007822748174736548
Position 1072: 0.0007732040545141742
Position 850: 0.0005521082531119623
Position 4923: 0.0005514431554030269
Position 1014: 0.0005349952744217904
Position 4006: 0.00037997193406998764
Position 134: 0.0002826040118047602
Position 3265: 0.0002766261572756784
Position 227: 0.0002586230987426072
Position 14: 0.00021072611603379504
Position 1038: 0.00013246362693459266
Position 185: 0.00010906503960867176
Position 2793: 8.765356794814211e-05
Position 97: 7.13981057281138e-05
Position 695: 6.52338919544474e-05
Position 81: 4.055693593679143e-05
Position 136: 3.900476266998787e-05
Position 1572: 3.3068407259394613e-05
Position 716: 2.081618238892942e-05
Position 847: 1.943704178902431e-05
Position 109: 1.2878591312011941e-05
Position 658: 1.2429058159423055e-05
Position 841: 9.2664564799499e-06
Position 94: 6.908561422452481e-06
Position 813: 6.788740213059881e-06
Position 688: 6.110392877658974e-06
Position 898: 6.011140561980213e-06
Position 35: 6.010393175456696e-06
Position 940: 4.785737727808816e-06
Position 2198: 4.544118114057438e-06
Position 821: 3.554885201997786e-06
Position 959: 2.4822556499949955e-06
Position 450: 1.7582174743397394e-06
Position 12: 1.5784454433422231e-06
Position 601: 1.2555183735793467e-06
Position 257: 6.909258148242285e-07
Position 604: 6.099928392130811e-07
Position 446: 5.846979063287333e-07
Position 433: 5.624924631193097e-07
Position 889: 3.7222550250214144e-07
Position 976: 3.347522815959196e-07
Position 485: 1.8338546303095358e-07
Position 372: 9.332835973968787e-08
Position 291: 6.593673719790236e-08
Position 393: 6.002916603278912e-08
Position 703: 3.609690158270243e-08
Position 697: 2.6434949926902796e-08
Position 472: 4.306959389713353e-10
Position 391: 5.801969153040111e-12
Position 498: 2.5800111562993955e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6729: 0.9378299826297117
Position 7572: 0.3372974285575075
Position 7888: 0.2230419619099609
Position 5503: 0.14390807452172025
Position 1142: 0.09149219268254195
Position 7322: 0.07939240153111068
Position 6121: 0.06268370717906095
Position 7867: 0.05834041314001119
Position 2872: 0.05674453075482556
Position 7284: 0.05072117301063485
Position 5419: 0.04676336310874067
Position 3365: 0.04440974919935413
Position 5220: 0.04397162697104349
Position 792: 0.034109844954136104
Position 7306: 0.031883390612335014
Position 3498: 0.02958409695160749
Position 7339: 0.025165645101872147
Position 7609: 0.02487964440815199
Position 1329: 0.024334536212607644
Position 7578: 0.024131368173911923
Position 928: 0.022287821611481635
Position 4236: 0.019441437028366843
Position 2421: 0.017852855536267344
Position 2822: 0.013494855151692972
Position 7137: 0.012856062116367726
Position 130: 0.01119176124539522
Position 3264: 0.010531062545151664
Position 6412: 0.010154844906338547
Position 4036: 0.009712755209745995
Position 1208: 0.00822253284659935
Position 8240: 0.0067645544564368856
Position 5552: 0.006268301500926125
Position 7517: 0.0060717679263683376
Position 318: 0.005963908014384542
Position 2734: 0.005542689900982813
Position 1180: 0.005486000886568428
Position 7700: 0.0052899575274256
Position 3599: 0.005198999329606716
Position 7659: 0.004177650898154999
Position 7874: 0.0038777322054543706
Position 4487: 0.003087070116416919
Position 7918: 0.003041906338575152
Position 7758: 0.003007178071706337
Position 775: 0.002925719931092238
Position 2892: 0.002508329440489141
Position 2771: 0.002249488409910761
Position 5667: 0.002245455149879361
Position 7358: 0.0021730170614357135
Position 7186: 0.0021531737036183853
Position 6610: 0.002002308817953666
Position 4863: 0.0019841798751198754
Position 8057: 0.0019299857378537707
Position 6227: 0.0017037829986015318
Position 2481: 0.0016744606036757058
Position 6805: 0.0015759661840314524
Position 1760: 0.0015275725955724397
Position 5046: 0.0012754428592215235
Position 5512: 0.0011048733122558817
Position 7716: 0.001060647739349448
Position 2202: 0.0010216891889443815
Position 2398: 0.0009697232962157436
Position 4803: 0.0008744638046172428
Position 4562: 0.00085322378018138
Position 2361: 0.0008501885436979813
Position 3384: 0.000797761354058655
Position 2569: 0.0007241850703801011
Position 621: 0.0006656279228778745
Position 1989: 0.0006358660558081331
Position 2749: 0.0006314943677417043
Position 2550: 0.000612868449669659
Position 2605: 0.0006089664644071302
Position 1308: 0.0005976821259921358
Position 6732: 0.0005925321040169734
Position 6751: 0.0005912481674668281
Position 1235: 0.0005672045673270603
Position 860: 0.0005159056562199148
Position 2928: 0.0004910245143116956
Position 267: 0.0004898311341606304
Position 2316: 0.0004891102111717038
Position 2326: 0.00047949886850772946
Position 2022: 0.00045058311411485174
Position 821: 0.00042342204761934327
Position 1085: 0.0004135438216194971
Position 683: 0.00039080576797996736
Position 1292: 0.00038928374968983965
Position 3872: 0.00037997193406998764
Position 286: 0.0003459457138500932
Position 634: 0.0003408312525644842
Position 1489: 0.0003016037863634866
Position 1155: 0.00028008766811082804
Position 2042: 0.00027466757666372353
Position 1952: 0.00026906274965291367
Position 1400: 0.0002445310462444187
Position 3061: 0.00015202205495349139
Position 1486: 0.000138747871647819
Position 2576: 0.0001368558559894206
Position 2683: 0.00013011290775846775
Position 4618: 0.00011609796330507365
Position 4088: 9.378703608536597e-05
Position 1306: 9.371497556870258e-05
Position 559: 9.253145799084631e-05
Position 1337: 9.095735455953813e-05
Position 1343: 8.990004848372434e-05
Position 1698: 7.509250715806891e-05
Position 155: 6.375579132896614e-05
Position 1527: 5.326178581154571e-05
Position 2642: 5.1427084237632434e-05
Position 2436: 4.734653205385025e-05
Position 3181: 4.726767576295136e-05
Position 514: 4.1715149499872744e-05
Position 3141: 3.930209878680809e-05
Position 600: 3.834533493984974e-05
