Gene = Prr19
index = 861
Annotated 5SS: [  64 2087]
Annotated 3SS: [1461 2170]
SMsplice 5SS: [  64 1567]
SMsplice 3SS: [1461 2135]
top_k =  500
Partition function (log Z): -3.6467356042390366

Sorted 5' Splice Sites (High to Low Probability):
Position 1567: 0.9513079038960571
Position 64: 0.7807946934881702
Position 1864: 0.527453009546141
Position 593: 0.29817758331784067
Position 2087: 0.10441045072649582
Position 44: 0.042138448351912806
Position 941: 0.015416763219621923
Position 1726: 0.005576676461031563
Position 2216: 0.00517168281401259
Position 1763: 0.0038734090844891864
Position 1689: 0.003859354806635104
Position 173: 0.002836820058051324
Position 2280: 0.00259411446080213
Position 2341: 0.0020667522841629504
Position 1592: 0.001906338667016846
Position 398: 0.0014375487162738862
Position 690: 0.0007725675652675637
Position 48: 0.000638354036416141
Position 901: 0.0006375797598982398
Position 1351: 0.0005473118416210324
Position 608: 0.0005089660670930268
Position 2066: 0.0004301341812896479
Position 208: 0.00041690114987635526
Position 2354: 0.00041666188132877334
Position 2282: 0.0002907135137039004
Position 2224: 0.00028757874690422513
Position 405: 0.00024382938424768606
Position 182: 0.00024057859852789112
Position 711: 0.00022745386829020131
Position 920: 0.00022575440869480003
Position 762: 0.00021633426550587845
Position 885: 0.00018468564726542878
Position 696: 0.00017454791919971458
Position 828: 0.00014571447366663266
Position 434: 0.0001395917162454304
Position 98: 0.00010422269420453493
Position 262: 9.00358146062563e-05
Position 31: 8.895885196406276e-05
Position 237: 8.238794358944982e-05
Position 1056: 8.142495265111957e-05
Position 149: 7.823621843021937e-05
Position 1625: 6.459060771850681e-05
Position 945: 5.668926686979809e-05
Position 1941: 5.454869016902363e-05
Position 462: 5.415484126375415e-05
Position 320: 4.9008998929120454e-05
Position 444: 4.796617102900005e-05
Position 26: 4.469778778571982e-05
Position 658: 3.568176367360214e-05
Position 1627: 3.208399823781416e-05
Position 646: 2.8162160074887538e-05
Position 965: 2.223854023384366e-05
Position 985: 1.9754303950997934e-05
Position 873: 1.7771050027905775e-05
Position 612: 1.6824607862111405e-05
Position 1121: 1.4655410013650174e-05
Position 770: 1.4174110270056072e-05
Position 1341: 1.4105495276140315e-05
Position 1669: 1.0938541938240236e-05
Position 1323: 9.9918137476204e-06
Position 1709: 9.863970926399008e-06
Position 497: 8.485156209344058e-06
Position 1741: 8.470325146623439e-06
Position 111: 7.184217689789518e-06
Position 265: 5.093020140102316e-06
Position 820: 4.560944747845798e-06
Position 1532: 1.896549603342246e-06
Position 2056: 1.1606133096624868e-06
Position 309: 7.039363407460887e-07
Position 477: 1.5416798172260525e-07
Position 702: 1.312960017655451e-07
Position 1935: 1.1926181813034834e-07
Position 1613: 6.467454030571625e-08
Position 1645: 7.984282945230936e-10
Position 564: 7.150040997158124e-10
Position 1672: 6.830854931800782e-10
Position 516: 1.4386268287020134e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1461: 0.9869429766333494
Position 2135: 0.5578807346048823
Position 1760: 0.172252599591962
Position 2170: 0.1328892368062317
Position 2380: 0.12393319352309312
Position 1657: 0.0989771365309662
Position 1811: 0.09047272098142597
Position 1638: 0.0803344671467851
Position 1788: 0.07061483143383729
Position 444: 0.06619721568933072
Position 1684: 0.03969062519392393
Position 2330: 0.03458705800314529
Position 1941: 0.03275221786215681
Position 1963: 0.027875565402586202
Position 2478: 0.026633323644055906
Position 1688: 0.016623125855321563
Position 532: 0.015737641698963124
Position 805: 0.01564302334727927
Position 516: 0.015613710680402007
Position 416: 0.012606972382126226
Position 2172: 0.011352909757743376
Position 1973: 0.010814961693733006
Position 2312: 0.009766968893565405
Position 1414: 0.009237713575261576
Position 1984: 0.009051303629806558
Position 1903: 0.007627302190061806
Position 2353: 0.007241167585072895
Position 1725: 0.006455081483080493
Position 347: 0.005757880496262755
Position 564: 0.005607971388915761
Position 2022: 0.004888657030261232
Position 2419: 0.004747649894560411
Position 2502: 0.004615968981854578
Position 2537: 0.004274228234430154
Position 1976: 0.004129554295429562
Position 303: 0.003837849614416328
Position 2514: 0.003680882250786084
Position 146: 0.003461444974579087
Position 1800: 0.003057328415803477
Position 1762: 0.0023857591900512238
Position 1816: 0.0022365321676958635
Position 2401: 0.001729151931757897
Position 2065: 0.0012668563328423886
Position 2224: 0.001139150235861198
Position 2336: 0.0010152955394215977
Position 835: 0.0009646180117583053
Position 1665: 0.0007297475296771053
Position 2452: 0.000651342658749271
Position 1935: 0.0005455503811699995
Position 1165: 0.0005325447332795221
Position 1932: 0.0005201000355408317
Position 2695: 0.00049375431660404
Position 1486: 0.0004611710067628038
Position 1694: 0.0004552490809402154
Position 260: 0.0004273919071459906
Position 1849: 0.0004083668164339704
Position 452: 0.00039326454685840973
Position 1506: 0.0003119072011420562
Position 265: 0.0002715852154583103
Position 1989: 0.00024273668208162706
Position 2340: 0.00018222985091522837
Position 2585: 0.00015532446294423257
Position 128: 0.00014134409561175298
Position 1842: 0.00014028773553765108
Position 1701: 0.00012325163045930247
Position 194: 0.0001222750808026439
Position 2678: 0.00011072322827189397
Position 1503: 8.458708060504097e-05
Position 2199: 6.554783021302218e-05
Position 1494: 4.997275958882619e-05
Position 462: 4.9382130664886553e-05
Position 738: 4.793123035896355e-05
Position 2438: 4.746126901439568e-05
Position 1822: 4.5648456871139954e-05
Position 1997: 4.426165930850415e-05
Position 2012: 4.1401450209326734e-05
Position 279: 3.854898110437581e-05
Position 1885: 3.843467925236866e-05
Position 2073: 3.468472858895075e-05
Position 1999: 3.443972631141595e-05
Position 2642: 3.054836586215891e-05
Position 1854: 2.8266564690394593e-05
Position 262: 2.752582787453248e-05
Position 856: 2.0902758322868628e-05
Position 1879: 2.074433163059542e-05
Position 198: 1.6648964270126594e-05
Position 1178: 1.642879781128426e-05
Position 1863: 1.579430842653182e-05
Position 753: 1.3252874782881328e-05
Position 149: 1.2536056751884565e-05
Position 1512: 1.2396795069634978e-05
Position 1330: 1.0581131444712922e-05
Position 574: 1.0427753302848589e-05
Position 273: 8.591580435350858e-06
Position 166: 8.526007147957223e-06
Position 1834: 8.41479003432773e-06
Position 218: 7.679628480838282e-06
Position 707: 6.464113879803282e-06
Position 157: 6.145174176342168e-06
Position 1870: 6.0631261259565825e-06
Position 1828: 5.896186329798311e-06
Position 1539: 3.755302372106947e-06
Position 1341: 2.382189845111405e-06
Position 1544: 1.5251732089471228e-06
Position 1315: 7.258698284818985e-07
Position 1596: 5.25209844206356e-07
Position 1079: 5.8198867497172855e-08
Position 608: 3.785867251119256e-08
Position 454: 3.433545775276987e-08
Position 711: 3.3952998832541496e-08
Position 117: 2.872170088571361e-08
Position 588: 2.5756166233757634e-08
Position 1124: 8.954449930244484e-09
Position 578: 5.8916821389204214e-09
Position 681: 1.8904181140615902e-09
Position 676: 1.6607906839529077e-09
Position 849: 1.5872841322318316e-09
Position 871: 1.3573560106901273e-09
