Gene = Tmco1
index = 1087
Annotated 5SS: [  556  1006  5789  7912 10952 17643]
Annotated 3SS: [  927  5728  7864 10883 17497 21788]
SMsplice 5SS: [  556  1015  5789  7912 10952 17643]
SMsplice 3SS: [  927  5728  7864 10883 17497 21788]
top_k =  500
Partition function (log Z): -0.32597070788117355

Sorted 5' Splice Sites (High to Low Probability):
Position 17643: 0.9969746072659602
Position 7912: 0.8719970610041675
Position 10952: 0.856799570008829
Position 5789: 0.8087559029898691
Position 1015: 0.7115250809773191
Position 14131: 0.475462304459207
Position 556: 0.4511645291388381
Position 10630: 0.4240323417285769
Position 156: 0.37905169012408346
Position 19088: 0.37823762651811965
Position 2355: 0.35838813989281937
Position 9095: 0.3362105207414026
Position 3506: 0.271384559592818
Position 12209: 0.17771299618203817
Position 1006: 0.1377038414292094
Position 7402: 0.1268008098089232
Position 13908: 0.12183645017417141
Position 10481: 0.11973742926466636
Position 11139: 0.11226330132283059
Position 1158: 0.11053298568899408
Position 131: 0.09198950027343968
Position 19952: 0.06658378167980418
Position 21211: 0.054088764446978674
Position 7167: 0.04408868922266687
Position 92: 0.04376711002808571
Position 335: 0.035311041551097204
Position 7205: 0.030955166207354425
Position 5042: 0.029182700367023882
Position 18270: 0.025545116025784787
Position 14809: 0.02196088590549605
Position 6766: 0.021664488828035202
Position 397: 0.02165473242004863
Position 2309: 0.019980636504367044
Position 19440: 0.016394416763323507
Position 21677: 0.014454532607595381
Position 19295: 0.013640583567389055
Position 13492: 0.013360344227761237
Position 3948: 0.012054134804925322
Position 18444: 0.010143662232981854
Position 4792: 0.00846580841593779
Position 15352: 0.006870830207047201
Position 6239: 0.006776356520358387
Position 15245: 0.0062830464511720325
Position 9074: 0.006072233192963296
Position 20872: 0.005172771258937711
Position 15029: 0.004807202945305669
Position 3325: 0.003120312123429037
Position 1030: 0.0030604685571873013
Position 668: 0.0027865067979803873
Position 1938: 0.00268982386261848
Position 7301: 0.0026503598067736125
Position 19968: 0.0025139848999947583
Position 1226: 0.0022766783964213236
Position 875: 0.0022211549665509195
Position 19419: 0.0021127662445555766
Position 5797: 0.0021089578590726904
Position 3066: 0.001991634979813934
Position 1066: 0.0018698478805102181
Position 1701: 0.0016171098169788713
Position 2543: 0.0013189498122806135
Position 126: 0.0013047057251386856
Position 401: 0.0011079561239321683
Position 1010: 0.0010381605503043425
Position 1053: 0.0009558296847762397
Position 378: 0.0009291019514156998
Position 10431: 0.0007826679077385368
Position 7376: 0.000734905462159872
Position 715: 0.0007179218060844612
Position 568: 0.0006758606227182529
Position 10956: 0.0006556799350109765
Position 55: 0.0006120445391789998
Position 997: 0.0006060747403520146
Position 17649: 0.0005524345327883096
Position 2130: 0.00048634334308611207
Position 381: 0.00042489855594514056
Position 1023: 0.0004118020913637199
Position 316: 0.0003696027265513698
Position 459: 0.0003614858046148219
Position 358: 0.00035221838549908394
Position 1044: 0.0003454102547383588
Position 732: 0.0003443082064373075
Position 1915: 0.00031974084428118316
Position 97: 0.0003135034287885241
Position 533: 0.0003006086099312284
Position 118: 0.0002908912613749898
Position 10884: 0.0002714064120737079
Position 328: 0.00024862834121845023
Position 422: 0.0002481776969466054
Position 325: 0.00021801416838447985
Position 749: 0.00021526843310429788
Position 835: 0.00019439095375330378
Position 849: 0.0001871032628634218
Position 821: 0.00018237658525272897
Position 172: 0.0001324542972631038
Position 531: 0.0001303918364597625
Position 276: 0.00011871838058914594
Position 2350: 0.00011869576583889203
Position 1081: 0.0001183606743307306
Position 356: 0.00011612999107598937
Position 2322: 7.970673038372976e-05
Position 12595: 7.799089518272953e-05
Position 720: 7.396938202033577e-05
Position 108: 6.572654231395918e-05
Position 1742: 6.272822190326702e-05
Position 411: 5.558120431478772e-05
Position 810: 5.27825552649735e-05
Position 789: 4.145066095826084e-05
Position 2374: 4.059727444232255e-05
Position 3716: 3.8142530200467055e-05
Position 725: 3.7572090200040896e-05
Position 580: 3.504763589600479e-05
Position 613: 3.388781695276663e-05
Position 110: 2.7912014741067396e-05
Position 2313: 2.640295532975721e-05
Position 497: 2.0128423541346663e-05
Position 597: 1.86150628896859e-05
Position 879: 1.1194362443296958e-05
Position 882: 1.0879425480371071e-05
Position 124: 9.092562854543518e-06
Position 372: 4.718855830093358e-06
Position 665: 3.3435191149403204e-06
Position 439: 5.709530303857477e-07
Position 519: 4.460169284742371e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 17497: 0.9575168627326651
Position 21788: 0.9221527879004491
Position 7864: 0.8549518036066849
Position 10883: 0.8379915799012089
Position 5728: 0.6888173760239995
Position 10346: 0.5303270162361211
Position 927: 0.5019645808341194
Position 14027: 0.475462304459207
Position 952: 0.37506302606212544
Position 2186: 0.352072342398544
Position 18991: 0.30312518715472336
Position 8995: 0.29944440273263734
Position 3413: 0.27104626288729705
Position 12091: 0.1665057920479303
Position 13801: 0.12183645017417141
Position 11042: 0.10263237359741882
Position 19842: 0.09026524039926488
Position 5502: 0.08440187762205856
Position 906: 0.07452372993110817
Position 6980: 0.07070742271173315
Position 7276: 0.07049743795063411
Position 7328: 0.059688637127222575
Position 18753: 0.05191151279568699
Position 17553: 0.040644504132698066
Position 8951: 0.036337025782128954
Position 19279: 0.03617722783500799
Position 5731: 0.03041773599433209
Position 17953: 0.029219120194850123
Position 4875: 0.024885950391320213
Position 21012: 0.022273201755953445
Position 14457: 0.022108573789228612
Position 21044: 0.021953070363167917
Position 2190: 0.020454497296174275
Position 457: 0.01924615198320351
Position 19028: 0.01674718957316952
Position 6647: 0.01671971540782723
Position 19152: 0.01650524344486542
Position 10747: 0.015867125708007836
Position 504: 0.015476500798362316
Position 21526: 0.014454532607595381
Position 13395: 0.013360344227761228
Position 20984: 0.01318558667339377
Position 10416: 0.012190979944731724
Position 10700: 0.011414544531540002
Position 14953: 0.011090249396477707
Position 18814: 0.01062368181790431
Position 1118: 0.010614108272795316
Position 12043: 0.010456013327205398
Position 18329: 0.010041084034137858
Position 3784: 0.00785640032515348
Position 7795: 0.007700163028260309
Position 15240: 0.006870830207047205
Position 5541: 0.0064583769816796335
Position 4717: 0.0058725929202951745
Position 6109: 0.005649207663902395
Position 18136: 0.005552965692714472
Position 7550: 0.00550900430139018
Position 20688: 0.004564262048847642
Position 7082: 0.004110211311271894
Position 19398: 0.0038305252811358073
Position 8963: 0.003728176073013599
Position 2234: 0.003581508584965981
Position 6526: 0.0031541269878718743
Position 7850: 0.0029100596765548907
Position 8770: 0.0027731493465860493
Position 4952: 0.0027607475015220865
Position 2280: 0.0026500855396115364
Position 3738: 0.0025379192302553218
Position 1855: 0.002436865286369968
Position 439: 0.002417963355064529
Position 957: 0.002348441450865114
Position 10373: 0.0020344427201288433
Position 20557: 0.001956125274318286
Position 6657: 0.0017906464323360991
Position 21926: 0.001672026803407577
Position 4558: 0.0016304482116366865
Position 4819: 0.0015360024741815706
Position 19622: 0.0014776156201613902
Position 10827: 0.0013857280264246547
Position 3286: 0.0013635827041827914
Position 1142: 0.001344417922595725
Position 3833: 0.0013320468580280981
Position 2897: 0.0012037890208126134
Position 595: 0.0011700380606525578
Position 3124: 0.0011363992284782096
Position 6124: 0.0011271488564559922
Position 19187: 0.0011090741854753736
Position 476: 0.0010124494870854303
Position 4615: 0.0009627672840059238
Position 7866: 0.0009268757209511987
Position 20805: 0.0008699338584179823
Position 20584: 0.0008412618894923633
Position 1536: 0.0008144852232720928
Position 5517: 0.0007694942268721203
Position 21967: 0.0007557241463075232
Position 11947: 0.0007511908069024627
Position 1977: 0.0007474720162347543
Position 17931: 0.000707631360195727
Position 11062: 0.0007029161362194125
Position 18523: 0.0006700399011429579
Position 235: 0.0006570981433581455
Position 18473: 0.0006566813629857981
Position 19807: 0.000651518368263509
Position 465: 0.0006150910168608848
Position 3090: 0.0005505141454051021
Position 18580: 0.0005466245056870476
Position 20059: 0.0005237268972633857
Position 18443: 0.0004973347422168023
Position 306: 0.00043180555096710967
Position 1462: 0.000422836585005298
Position 267: 0.0004206134345929148
Position 1763: 0.0003983984395336235
Position 18104: 0.0003919128583302846
Position 17791: 0.00039032833376747693
Position 2941: 0.0003791051945002493
Position 20290: 0.0003773550526714691
Position 18083: 0.0003751373897154031
Position 704: 0.0003625651469435667
Position 2912: 0.0003298921880415578
Position 3714: 0.00030019882383417764
Position 1066: 0.0002988328413798245
Position 19531: 0.00026211189779225675
Position 2440: 0.0002576425081698267
Position 3238: 0.00024559184803086523
Position 155: 0.00024538437603591375
Position 7160: 0.00022622140701620316
Position 18150: 0.0002128336332252794
Position 19205: 0.00019472250418837596
Position 384: 0.00018818351117675942
Position 3166: 0.00018219510458418196
Position 18192: 0.0001608668090320914
Position 1685: 0.0001259095078995965
Position 19316: 0.0001194852207831529
Position 2015: 0.00011348735823901656
Position 2392: 0.00010680979770959249
Position 2482: 0.00010249305808779706
Position 1937: 9.728934733906473e-05
Position 1952: 9.469861796749726e-05
Position 679: 8.116166932624801e-05
Position 1813: 8.106008882993756e-05
Position 12423: 7.799089518272957e-05
Position 1768: 6.982046275254876e-05
Position 2207: 6.473425001069549e-05
Position 1487: 5.8644994131097094e-05
Position 17084: 5.7302244341931346e-05
Position 2946: 5.3490755421273717e-05
Position 1465: 5.243059082838636e-05
Position 350: 5.106714151907115e-05
Position 356: 4.595372846778256e-05
Position 1467: 4.475994547966131e-05
Position 1090: 4.454909661373965e-05
Position 554: 4.255547916270666e-05
Position 1511: 4.2528561282411564e-05
Position 1081: 4.1840025489376674e-05
Position 636: 4.138572923135654e-05
Position 3598: 4.128134474205069e-05
Position 10696: 4.094895155414059e-05
Position 631: 4.0535529996944434e-05
Position 1485: 3.82366018336161e-05
Position 2432: 3.621395983889042e-05
Position 378: 2.8881654193016548e-05
Position 171: 2.6179432681825818e-05
Position 1101: 2.5560036059716932e-05
Position 2927: 2.5357821038238388e-05
Position 810: 2.426853513974656e-05
Position 485: 2.1528166744511205e-05
Position 1680: 1.9565186450286972e-05
Position 1540: 1.8820716869846087e-05
Position 2309: 1.7245067868848032e-05
Position 977: 1.7202592861212037e-05
Position 1446: 1.6864378272746812e-05
Position 1579: 1.6798313657596153e-05
Position 1863: 1.584720149330287e-05
Position 2202: 1.5776404758964622e-05
Position 1105: 1.2119219889783824e-05
Position 1659: 1.1608704468970905e-05
Position 1806: 1.0791846757890087e-05
Position 1634: 1.0386420705357458e-05
Position 1653: 9.866009952482792e-06
Position 361: 9.137434799293003e-06
Position 871: 8.393685304576925e-06
Position 490: 5.832201328986421e-06
Position 560: 5.794553833629921e-06
Position 3553: 4.8509111443836375e-06
Position 707: 4.803533982502616e-06
Position 710: 4.54671467979505e-06
Position 395: 3.4663749383734495e-06
Position 328: 1.3548721895409787e-06
Position 321: 5.019208790476741e-07
Position 124: 3.6134163850180227e-07
Position 968: 4.419828695847255e-08
Position 603: 3.895280606377933e-08
Position 2327: 2.147662979962755e-08
Position 1640: 1.0923886533741903e-08
Position 1074: 8.508835956254235e-09
Position 1270: 5.847656396407503e-09
Position 1336: 5.616058950311815e-09
Position 1169: 5.347838935204646e-10
Position 1145: 2.9188250407258585e-10
Position 316: 6.250263403254389e-14
