Gene = 2310003L06Rik
index = 31
Annotated 5SS: [  98 1254]
Annotated 3SS: [1179 1980]
SMsplice 5SS: [  98 1254]
SMsplice 3SS: [1179 1980]
top_k =  500
Partition function (log Z): -6.15549310205036

Sorted 5' Splice Sites (High to Low Probability):
Position 1254: 0.8954597936687663
Position 98: 0.7945922427242845
Position 697: 0.17578431859371077
Position 262: 0.13729903439447083
Position 1104: 0.028463998718394407
Position 2358: 0.027055526004856917
Position 1548: 0.01648567182926924
Position 36: 0.01569705088186396
Position 2060: 0.013877144267949568
Position 1073: 0.005279559841946189
Position 802: 0.005039532744063614
Position 109: 0.005026058055860361
Position 2454: 0.004040696598375832
Position 661: 0.0029453721263991268
Position 370: 0.0026803413979936156
Position 168: 0.002189668374464034
Position 272: 0.0018959250198468396
Position 2657: 0.0014698643897546819
Position 423: 0.001467472071640659
Position 1447: 0.0009470648213004602
Position 3158: 0.0007703715203596732
Position 1355: 0.0007575429839409975
Position 634: 0.0006615534815504075
Position 2692: 0.0005416656418611112
Position 1360: 0.0003967662866096566
Position 882: 0.00029310477865224905
Position 205: 0.0002898438918209856
Position 3131: 0.0002859971776281416
Position 277: 0.0002785806878444019
Position 390: 0.00024786821427774154
Position 639: 0.00023883014218267215
Position 1329: 0.0002224559588230192
Position 1376: 0.00020616552954706496
Position 977: 0.00020046297332599773
Position 409: 0.0001994672921955101
Position 2729: 0.00017568766408285197
Position 1270: 0.00015941384558451158
Position 1918: 0.00015063027466454657
Position 2182: 0.00013751019059411246
Position 392: 0.00010959982523934847
Position 1452: 0.00010145282317008904
Position 307: 7.956659470316564e-05
Position 1114: 6.734566685610614e-05
Position 584: 6.599706722931668e-05
Position 917: 5.5187682692952956e-05
Position 908: 5.295940500085126e-05
Position 158: 4.5709041349623946e-05
Position 1075: 3.93368072280987e-05
Position 550: 2.4205986653411434e-05
Position 427: 1.674198860582416e-05
Position 645: 1.597839043283018e-05
Position 40: 7.4671698170030344e-06
Position 1143: 4.122685043286631e-06
Position 1239: 4.004463425714414e-06
Position 1221: 3.007036233494603e-06
Position 1580: 2.779135763617736e-06
Position 1525: 2.5770847490169795e-06
Position 1591: 2.4416346906402577e-06
Position 1888: 2.393917021911387e-06
Position 1716: 1.0636996769225844e-06
Position 1772: 8.609563258474198e-07
Position 1519: 7.755606357866737e-07
Position 1340: 5.373759629769063e-07
Position 1905: 4.2282259702488977e-07
Position 19: 3.768357178005201e-07
Position 2513: 1.0775451375290349e-08
Position 216: 1.055136403759018e-08
Position 433: 5.073385506440996e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1179: 0.925869069391411
Position 1980: 0.3833289831516996
Position 2608: 0.2519365077270104
Position 2357: 0.05230826539883743
Position 2411: 0.04450874732706617
Position 999: 0.04082827221006798
Position 550: 0.03810117890666773
Position 2049: 0.03709016733578467
Position 660: 0.025239998262023382
Position 2540: 0.025049822693254464
Position 216: 0.022412566661854108
Position 2256: 0.020706754485766893
Position 502: 0.019870843679455814
Position 2440: 0.018455114383835517
Position 2722: 0.017987742427395405
Position 2929: 0.014268935982751543
Position 2847: 0.014152647347999207
Position 1412: 0.013837032041169083
Position 2284: 0.013521084941186264
Position 458: 0.012715049283600488
Position 1804: 0.012370630233365333
Position 2078: 0.01122448323647164
Position 2883: 0.010734817446854646
Position 454: 0.009160195486298274
Position 3391: 0.008279190214392928
Position 3335: 0.008186468205671317
Position 2337: 0.00797007422659165
Position 351: 0.007465522158736004
Position 473: 0.007091993382910394
Position 2634: 0.006199597035090417
Position 2235: 0.0056428422479602594
