Gene = Rrp9
index = 939
Annotated 5SS: [ 166  485 3537 3955 4086 4618 5768 5943 6389 6613 6760 7088 7251 7882]
Annotated 3SS: [ 401 3426 3886 4043 4490 5642 5849 6287 6477 6696 6941 7170 7807 7982]
SMsplice 5SS: [ 166  485 3537 3955 4086 4618 5943 6389 6613 6760 7088 7251 7882]
SMsplice 3SS: [ 401 3426 3886 4043 4490 5849 6287 6477 6696 6941 7170 7807 7982]
top_k =  500
Partition function (log Z): 37.35346704063367

Sorted 5' Splice Sites (High to Low Probability):
Position 6389: 0.9922948208489006
Position 3537: 0.986259771664723
Position 3955: 0.98386249814636
Position 7251: 0.974478724419636
Position 5943: 0.9723424044088468
Position 166: 0.9722173824938011
Position 4618: 0.8796165247269272
Position 7088: 0.8509699234968162
Position 7882: 0.8504766845749834
Position 485: 0.7302028214850113
Position 6613: 0.698780790627978
Position 6760: 0.520775808016143
Position 5768: 0.42444029003583195
Position 4086: 0.36920244334390107
Position 4220: 0.24795039061498292
Position 2352: 0.2371087522642256
Position 6560: 0.23529892247093984
Position 7448: 0.18219178686627704
Position 4138: 0.12173636344208405
Position 7103: 0.11459759137896189
Position 4124: 0.08911955692695887
Position 6145: 0.08213933890029215
Position 4107: 0.06453489560057166
Position 2469: 0.059004384055947885
Position 4142: 0.056662378189189025
Position 4210: 0.04412918924634228
Position 5761: 0.03446683133481533
Position 4622: 0.032482581411609125
Position 7912: 0.02974362374003432
Position 7092: 0.024680729358206508
Position 4638: 0.024003562532156717
Position 4763: 0.019978507455687966
Position 6621: 0.018621132510460305
Position 3627: 0.015891321965379183
Position 4877: 0.014892503962679866
Position 3022: 0.014794053175956296
Position 1085: 0.010366441711507994
Position 4616: 0.009555327575777242
Position 7808: 0.008926524143288555
Position 999: 0.008698709660279191
Position 4636: 0.008396492195817996
Position 5955: 0.007540449575772939
Position 3928: 0.006424858076810489
Position 958: 0.006315263612335619
Position 606: 0.006147439948212883
Position 747: 0.005563482031087454
Position 2946: 0.005320864717766828
Position 2901: 0.004866708605980881
Position 7108: 0.00482533256254761
Position 7456: 0.004542331542508777
Position 101: 0.004102350660995577
Position 853: 0.003930555215391026
Position 45: 0.0036443314658502705
Position 6873: 0.0033874815467366025
Position 6636: 0.0033682814841684895
Position 6351: 0.0033357285671674667
Position 2065: 0.003231622598858021
Position 7499: 0.0026965823002048236
Position 715: 0.002653102880102185
Position 3805: 0.002551345920063624
Position 7714: 0.0024855564098012982
Position 5497: 0.0023837025363404553
Position 2335: 0.002380149142104632
Position 4330: 0.002366893560126745
Position 7452: 0.0023436290747517858
Position 1587: 0.002313079213059211
Position 2260: 0.002264723286780568
Position 6564: 0.002260711912678121
Position 6049: 0.0021525989149614893
Position 5585: 0.0020730417559292977
Position 1986: 0.0020730122655697484
Position 402: 0.0018847925629670614
Position 6867: 0.0017042115426788335
Position 7895: 0.0016873041109613624
Position 5990: 0.0016822753854615765
Position 6393: 0.0015757150514540581
Position 341: 0.0015656563416773552
Position 6711: 0.0015268113080653552
Position 5778: 0.0014555637062314663
Position 525: 0.0013345326668029282
Position 6847: 0.0011667145559584255
Position 2450: 0.0010022667171586967
Position 7051: 0.0009434747983845643
Position 6077: 0.0009304353549297797
Position 6586: 0.0009192678941728066
Position 6197: 0.0008916974110047173
Position 1173: 0.0008534940976452938
Position 5939: 0.0008478823181153973
Position 1166: 0.0008026092315997937
Position 1433: 0.0007803056636030402
Position 5526: 0.0007340069269487622
Position 5795: 0.0006880781550208057
Position 1122: 0.0006762718788901022
Position 2323: 0.0006743256404248849
Position 4215: 0.0006538265329287772
Position 1887: 0.0006387327165113249
Position 7495: 0.000618424710172332
Position 3980: 0.0006060981708283733
Position 248: 0.0006018309045038956
Position 541: 0.0005985308693597849
Position 5729: 0.0005517609382951648
Position 4169: 0.0005326314681078024
Position 6802: 0.0005108714217378266
Position 6115: 0.0004767924575646058
Position 6566: 0.00046337819264784545
Position 832: 0.0004584265994982698
Position 6307: 0.00041283872124076715
Position 77: 0.00041109121746475674
Position 6056: 0.0004082502698837512
Position 4771: 0.0003937603899772891
Position 2119: 0.00039076629730645194
Position 596: 0.00037960046532069627
Position 5385: 0.00033439954621904393
Position 6042: 0.0003239516785853914
Position 7127: 0.0003176846104533943
Position 6395: 0.000316804210817697
Position 7096: 0.0002809773813659073
Position 8053: 0.0002624024074038971
Position 5672: 0.00025138368357286844
Position 2299: 0.0002452711745526717
Position 6781: 0.00024135106697567997
Position 7078: 0.00023794173204829574
Position 7886: 0.00023400612571614258
Position 6892: 0.0002078694676973099
Position 3701: 0.0002029875363089458
Position 4649: 0.00019440784271961925
Position 3952: 0.00019327743579998974
Position 3686: 0.00016455706087715747
Position 2388: 0.00015390141703035588
Position 4070: 0.00014262938934666856
Position 6046: 0.00013919564868596727
Position 3744: 0.000136549900314796
Position 3663: 0.00013481182133776988
Position 4111: 0.00013350040590763858
Position 584: 0.00012582737443579006
Position 3769: 0.00012146661595632653
Position 2552: 0.00011855203917765062
Position 4654: 0.00011494304977674643
Position 6378: 0.00010892828970313328
Position 1096: 0.00010673652595088117
Position 871: 0.00010447848080473542
Position 268: 0.00010294040192688358
Position 6149: 9.712358113374875e-05
Position 4104: 9.643469840884766e-05
Position 4090: 9.521339472381754e-05
Position 4407: 9.495655937785417e-05
Position 4061: 9.110239785448717e-05
Position 4128: 8.853770013895478e-05
Position 175: 7.342044725420603e-05
Position 3959: 7.167132229283547e-05
Position 4293: 6.687499909041047e-05
Position 3618: 6.665424834698447e-05
Position 7135: 6.638545796516321e-05
Position 5694: 6.420806673121598e-05
Position 6740: 6.399808947963783e-05
Position 59: 6.116743280690795e-05
Position 4126: 6.0237576282923684e-05
Position 5787: 5.4177107071658085e-05
Position 142: 5.141265329830121e-05
Position 6646: 4.4876710729061415e-05
Position 7463: 4.0474883814702494e-05
Position 7492: 3.758668536994632e-05
Position 3565: 3.407455501326636e-05
Position 4158: 3.407253258562878e-05
Position 177: 3.2834134001232105e-05
Position 6596: 3.0467706339953735e-05
Position 5909: 2.9546770248100214e-05
Position 8055: 2.7763285698358266e-05
Position 1561: 2.6449513970538032e-05
Position 6478: 2.5181142455209655e-05
