Gene = Gm17651
index = 463
Annotated 5SS: [27]
Annotated 3SS: [1654]
SMsplice 5SS: [340]
SMsplice 3SS: [912]
top_k =  500
Partition function (log Z): -10.876020756956619

Sorted 5' Splice Sites (High to Low Probability):
Position 340: 0.6288672501100141
Position 866: 0.24749046148946732
Position 153: 0.1186590761899308
Position 977: 0.03375706636778114
Position 170: 0.030998414058040703
Position 1323: 0.027168409403960734
Position 113: 0.023462698226680803
Position 819: 0.019001650596940065
Position 166: 0.015585189516857082
Position 1023: 0.00948297147980948
Position 1052: 0.009213755718194544
Position 1069: 0.008532746021161788
Position 435: 0.007815555318306883
Position 385: 0.007611620125780128
Position 706: 0.004289370143558023
Position 27: 0.0015699787575242342
Position 1565: 0.001102320693495334
Position 870: 0.0007028785516951602
Position 722: 0.0006719284358208983
Position 1327: 0.0004288411238525542
Position 731: 0.00027677028767797174
Position 1342: 8.284226647648613e-05
Position 117: 6.572404276948423e-05
Position 453: 5.9477556749696414e-05
Position 9: 4.592745965179791e-05
Position 646: 4.413024830771048e-05
Position 473: 3.623063486841564e-05
Position 253: 3.557275691523127e-05
Position 361: 3.533137352235085e-05
Position 442: 2.392922806255403e-05
Position 56: 2.3857620209727843e-05
Position 391: 2.1947017448120604e-05
Position 53: 2.188407725830433e-05
Position 407: 1.8812194065291833e-05
Position 1056: 1.2459133156297063e-05
Position 483: 1.080212799314849e-05
Position 717: 8.251839841565812e-06
Position 613: 8.134682507477916e-06
Position 72: 5.951340672891034e-06
Position 495: 5.176717233839755e-06
Position 780: 4.414692619587347e-06
Position 376: 3.743895736763693e-06
Position 786: 3.6108387479258564e-06
Position 492: 3.578680216628171e-06
Position 534: 2.896006937169933e-06
Position 364: 2.383855707667003e-06
Position 465: 2.303119479321298e-06
Position 836: 1.3493486024547507e-06
Position 172: 3.358736556607291e-07
Position 180: 9.331528452366251e-08
Position 468: 1.7852161325969153e-08
Position 509: 1.4834947656301749e-08
Position 174: 7.357927853257461e-09
Position 223: 3.3912670128332422e-09
Position 213: 3.100505721395767e-10
Position 393: 3.129256917961382e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 956: 0.24696261428433575
Position 912: 0.1450558733210996
Position 818: 0.1398762502219769
Position 1474: 0.13762654401816557
Position 1654: 0.10950219065693681
Position 1201: 0.09403550816243852
Position 963: 0.07926840544016632
Position 1118: 0.061409387529568725
Position 1489: 0.028881961086898153
Position 404: 0.024514823137966574
Position 735: 0.016225600003380313
Position 846: 0.013161604411613194
Position 579: 0.011336746145186751
Position 210: 0.01100289552988135
Position 1326: 0.01011816648922928
Position 1222: 0.007622345552054971
Position 967: 0.006796134351697789
Position 1374: 0.006278374570735134
Position 234: 0.006268102718311134
Position 237: 0.006006473190053246
Position 780: 0.005244992420434469
Position 1258: 0.005211633905742933
Position 407: 0.0035291299041285557
Position 221: 0.0031084165570577013
Position 1447: 0.0019159954841602093
Position 750: 0.0018702347803877086
Position 665: 0.0017098594369765996
Position 998: 0.0015264651552831937
Position 468: 0.0014875654369358008
Position 562: 0.000900847785302216
Position 265: 0.0007685384682765815
Position 755: 0.0007062893487955477
Position 1040: 0.0006886957830701971
Position 771: 0.0006473509570124568
Position 1401: 0.0006299927331121247
Position 244: 0.0006007564549736288
Position 446: 0.0005520533268732314
Position 534: 0.0004260973602248056
Position 672: 0.00042281798741566304
Position 453: 0.0003393733539384284
Position 585: 0.0003373306930578077
Position 1043: 0.0002939561964335365
Position 612: 0.00029069259079241467
Position 1056: 0.0002540162073510097
Position 606: 0.0002193574639058203
Position 717: 0.00019377250462161507
Position 223: 0.00017925708454796598
Position 1152: 0.00016737989490922197
Position 473: 0.00014475631272333012
Position 866: 0.0001370445986710273
Position 374: 0.0001356779164457195
Position 250: 0.00011180129354493347
Position 432: 0.00010991905310487205
Position 1281: 0.00010506267878448515
Position 256: 8.195711081123588e-05
Position 681: 6.872152185287684e-05
Position 592: 3.995015116731437e-05
Position 589: 2.6135867675050386e-05
Position 133: 2.0288433202956057e-05
Position 689: 1.8600067708595703e-05
Position 1210: 1.8009814488190438e-05
Position 639: 1.6978088068021746e-05
Position 628: 1.5569246973936642e-05
Position 706: 1.345075346987279e-05
Position 180: 1.3293883137014545e-05
Position 169: 6.995553236270778e-06
Position 1160: 6.695563080876027e-06
Position 758: 6.3793478464099565e-06
Position 630: 5.767547760560551e-06
Position 502: 3.7699512468960968e-06
Position 185: 1.7311336020286932e-07
Position 344: 1.5720179068409807e-07
Position 348: 1.0713492169097347e-07
Position 109: 9.44535664374797e-09
Position 150: 4.117870151166051e-09
Position 384: 8.474039235262339e-10
Position 419: 6.076065305714282e-10
Position 152: 5.271507266962742e-10
Position 376: 3.0047319341889054e-10
Position 166: 1.905419312836884e-10
