Gene = Ercc1
index = 384
Annotated 5SS: [  419   940  3839  5487  6015  7928  9648 10395 10584]
Annotated 3SS: [  827  3622  5382  5914  7850  9547 10322 10514 11640]
SMsplice 5SS: [  189   940  3839  5487  6015  7928 10469]
SMsplice 3SS: [  827  3622  5382  5914  7850 10322 11640]
top_k =  500
Partition function (log Z): 11.523492432997795

Sorted 5' Splice Sites (High to Low Probability):
Position 3839: 0.9921283557268586
Position 6015: 0.9685857594229326
Position 7928: 0.9459990497881754
Position 5487: 0.8921655344864775
Position 940: 0.863786619658385
Position 9648: 0.4631412020676077
Position 10469: 0.4405923014577503
Position 326: 0.40764790031115394
Position 10584: 0.40249331124470006
Position 189: 0.3796616183794679
Position 571: 0.34620807551742233
Position 419: 0.1856939959189877
Position 632: 0.17694385911639118
Position 5763: 0.1656486702825591
Position 10395: 0.16241709882133737
Position 4669: 0.15633463847208923
Position 3352: 0.15122816705897704
Position 8246: 0.07568827539291188
Position 925: 0.047517581951866936
Position 5846: 0.03998671059087624
Position 4633: 0.02601263231406756
Position 4470: 0.022943983692368417
Position 10201: 0.022131164409472954
Position 8095: 0.017974619430935136
Position 4272: 0.016126678157139973
Position 5432: 0.015553452177365555
Position 5841: 0.012179332037930911
Position 7360: 0.011714386830068101
Position 996: 0.011095792735765468
Position 5796: 0.010304630513995652
Position 11221: 0.0061954548477582685
Position 8721: 0.005921047351269692
Position 3824: 0.005873941567431642
Position 4150: 0.005797276572440053
Position 2134: 0.004658828211943492
Position 4215: 0.004599456295711433
Position 1731: 0.003989320770183343
Position 3703: 0.0038048069278304986
Position 3476: 0.003506882474025569
Position 6305: 0.003240847058883314
Position 3181: 0.0032162756770265912
Position 5437: 0.0031459826606406137
Position 994: 0.003139513983483326
Position 698: 0.0030981083236080067
Position 10402: 0.0029503231507576762
Position 2254: 0.002948807913622308
Position 11101: 0.002481391883073481
Position 4524: 0.002125121156683884
Position 4976: 0.002080548163655073
Position 4089: 0.002000067560073724
Position 10024: 0.0019352554989743784
Position 5112: 0.0018431873831818604
Position 6184: 0.0018161648325890568
Position 3694: 0.0017640557115918998
Position 10790: 0.001752404000487723
Position 2195: 0.0016770618822204738
Position 5649: 0.0015772429962024768
Position 7280: 0.0014300632684289799
Position 11322: 0.0013533264046351355
Position 1065: 0.0013109858702552326
Position 7991: 0.0012835485116690774
Position 6089: 0.001175436616173097
Position 5606: 0.0011353308110303329
Position 4293: 0.001092963836939278
Position 897: 0.0010613799899909817
Position 6373: 0.0008880656343673431
Position 6006: 0.000877568851408738
Position 8536: 0.000769916910200799
Position 8378: 0.0007324842358208461
Position 3402: 0.0005454256524734595
Position 3058: 0.0005023348736737491
Position 2361: 0.000498280782626316
Position 622: 0.00048256851005433016
Position 2354: 0.0004701424179686083
Position 11478: 0.00039460044799795736
Position 474: 0.00034198692242523636
Position 388: 0.0003340743084236607
Position 6154: 0.0003333890868974192
Position 2295: 0.0003060748288942881
Position 330: 0.00029942728024230604
Position 180: 0.00029467920133013415
Position 6425: 0.0002684143629652028
Position 10620: 0.0002598285485505853
Position 1921: 0.00025698401864838853
Position 668: 0.00024092471042794596
Position 6000: 0.00022697034531083912
Position 8919: 0.00021739226265506947
Position 1053: 0.00019613584432845771
Position 6012: 0.00018874903369107176
Position 3680: 0.0001277891685538867
Position 573: 0.00012211273243714139
Position 361: 0.00010193393672322584
Position 231: 9.714209564839819e-05
Position 8015: 8.540370835178129e-05
Position 4265: 7.655353466893088e-05
Position 6058: 4.879274539756373e-05
Position 174: 4.8360058825356835e-05
Position 752: 4.6198163332855664e-05
Position 4285: 3.762707530966638e-05
Position 366: 3.328503637504154e-05
Position 375: 3.0445957067894602e-05
Position 341: 2.8335419750641257e-05
Position 7914: 2.0541907918523083e-05
Position 7985: 1.8624298540413185e-05
Position 4155: 1.731887077468229e-05
Position 4675: 1.4399799833955603e-05
Position 4333: 1.3746661857272495e-05
Position 265: 1.3405461108142078e-05
Position 468: 1.2101441023710486e-05
Position 614: 9.093392340691564e-06
Position 353: 7.636391979987529e-06
Position 43: 4.036817545922484e-06
Position 130: 3.6664271278708308e-06
Position 2620: 2.2350119859839384e-06
Position 59: 1.8066090754171184e-06
Position 65: 1.7696237434549969e-06
Position 5307: 1.1158912802707413e-06
Position 3808: 6.527811256137697e-07
Position 3743: 5.178147352959814e-07
Position 423: 4.80543746897412e-07
Position 4785: 4.650744795894298e-07
Position 1793: 4.178776353439752e-07
Position 611: 2.518496916458165e-07
Position 766: 2.011495352472897e-07
Position 344: 1.806200386263469e-07
Position 364: 1.1662040486397581e-07
Position 385: 7.828065599682641e-08
Position 3881: 4.364329007923221e-08
Position 4020: 2.3950386337456192e-08
Position 432: 1.675384676096069e-08
Position 609: 3.5710124045894507e-09
Position 742: 2.827141155031686e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3622: 0.9922398576506969
Position 5914: 0.9320260555827776
Position 827: 0.8928948903668164
Position 5382: 0.87455740024954
Position 7850: 0.8593878357792663
Position 10322: 0.8396583502373837
Position 11640: 0.5393334023268923
Position 401: 0.43524179971597465
Position 9547: 0.4240656489541195
Position 10875: 0.20700822951230205
Position 3273: 0.13414685920832414
Position 11378: 0.11448877737459948
Position 4591: 0.09317004659093413
Position 10459: 0.0903308908805752
Position 8157: 0.08412830328493918
Position 7820: 0.08006500977565809
Position 5569: 0.07316430308161441
Position 4543: 0.05578396482673848
Position 5486: 0.05138418373714699
Position 10514: 0.043719412491762165
Position 4088: 0.03536590586073271
Position 5940: 0.034391536052778636
Position 505: 0.031804443021919836
Position 11260: 0.029799060115809666
Position 9552: 0.027148640315265517
Position 10502: 0.023670408493310917
Position 5733: 0.022826791813871535
Position 834: 0.02234842944212364
Position 5669: 0.020191701413120735
Position 5334: 0.02002138969144048
Position 5550: 0.019844654377020935
Position 11298: 0.018083733004622845
Position 7775: 0.017680772409096764
Position 294: 0.014706468535565629
Position 4523: 0.01405334693922137
Position 5750: 0.013244765393795769
Position 5403: 0.012464635225288349
Position 11648: 0.010973043596657687
Position 4396: 0.010768475989109858
Position 10815: 0.010672526686595662
Position 10140: 0.010438922923372333
Position 4349: 0.009858082459105496
Position 10468: 0.009064033834495456
Position 432: 0.00896829524397068
Position 9932: 0.008708043267357237
Position 5676: 0.007911328651481536
Position 774: 0.007896435834525763
Position 7854: 0.007761446805033128
Position 9412: 0.007227900569425168
Position 10180: 0.006705848094438808
Position 10277: 0.00663688236116946
Position 8617: 0.006508993030691878
Position 3181: 0.005913986472960183
Position 2768: 0.005719710148057025
Position 9909: 0.00550516398177721
Position 10688: 0.005367908487579271
Position 3603: 0.005305718524435649
Position 10543: 0.005255966167933319
Position 10880: 0.005139853043464905
Position 9888: 0.005052251916044294
Position 5703: 0.0050426417742024
Position 9452: 0.004579315137121708
Position 7205: 0.004524366199482339
Position 5553: 0.004483680353085014
Position 2119: 0.004428229691139775
Position 9508: 0.004293604566298961
Position 3191: 0.004198239621061072
Position 7132: 0.004076049097725605
Position 11589: 0.003535362715652396
Position 3770: 0.003290926247781523
Position 5673: 0.003271021948322997
Position 10294: 0.0032295801700236064
Position 4399: 0.0032131091609746087
Position 1544: 0.0030646616291247386
Position 5355: 0.002972375631653988
Position 1931: 0.0028697182632284367
Position 5753: 0.0027642231874597154
Position 3123: 0.002745321582277226
Position 3981: 0.0027285672387125414
Position 10580: 0.002635283897430657
Position 2069: 0.002568391387528204
Position 473: 0.0025515004009620925
Position 6946: 0.0024586266320492287
Position 6153: 0.002284794000500694
Position 5695: 0.0022742600405787202
Position 776: 0.002265542295900156
Position 4422: 0.00221978100976636
Position 11683: 0.0022157511657266357
Position 10526: 0.0022095090018360193
Position 10708: 0.00211710118811778
Position 4609: 0.002085715668335746
Position 11616: 0.0020732353756145547
Position 6234: 0.002040005081396074
Position 3396: 0.0019980140275438316
Position 4248: 0.0019903079895412625
Position 9561: 0.0017984780268534132
Position 3230: 0.001786729377509539
Position 445: 0.001752789039927312
Position 11374: 0.0017437538413369624
Position 298: 0.0016532051508644952
Position 5384: 0.001644614177491221
Position 5643: 0.0015960767857162122
Position 5841: 0.001537001486716495
Position 11518: 0.0013990294066809
Position 3162: 0.0013439839116865825
Position 7780: 0.001321985503232906
Position 9829: 0.0012999718808785212
Position 511: 0.0012357483327224109
Position 4435: 0.001184652228531844
Position 5700: 0.001172343326546026
Position 2868: 0.0011463710644416824
Position 4106: 0.0011176001027184553
Position 4469: 0.0010453629112905755
Position 9815: 0.0010336022058556004
Position 5612: 0.0010220280183768598
Position 439: 0.0010035491276326313
Position 5963: 0.0009713229522980988
Position 4594: 0.0009710370779500697
Position 7292: 0.0009687661332894602
Position 10692: 0.0009668687217368611
Position 8037: 0.0009481152066623017
Position 1663: 0.0009223061565587686
Position 9554: 0.0008809478973647365
Position 4849: 0.0008471859999408962
Position 10740: 0.0008469365235955507
Position 10184: 0.0008461452749989887
Position 9724: 0.0008353609942832912
Position 9511: 0.0007977655891388355
Position 9771: 0.0007905334657301909
Position 7320: 0.0007771880520148145
Position 466: 0.0007686596773577957
Position 6093: 0.0007542400465459906
Position 4275: 0.0007307910215547721
Position 3665: 0.0007053991411642273
Position 3691: 0.0006999804163713089
Position 11709: 0.0006936257652185938
