Gene = Odam
index = 777
Annotated 5SS: [  18  734  867 1575 2522 2956 4439 5106 6395 7440 7713]
Annotated 3SS: [ 667  824 1526 2290 2910 4336 5057 6322 7286 7653 8659]
SMsplice 5SS: [  18  734 2522 2956 4439]
SMsplice 3SS: [ 667 2290 2910 4336 8659]
top_k =  500
Partition function (log Z): -2.237518013473468

Sorted 5' Splice Sites (High to Low Probability):
Position 18: 0.897481123508852
Position 2956: 0.8642279851091687
Position 2522: 0.8300323671301795
Position 734: 0.8105119651131979
Position 4439: 0.7785002265882546
Position 1575: 0.46685287931362984
Position 7440: 0.34980336415255303
Position 369: 0.30965597077695967
Position 6395: 0.21133697855950734
Position 1634: 0.16495633119096118
Position 5106: 0.14335715542509123
Position 867: 0.048353002057550415
Position 4485: 0.04669199752116379
Position 2435: 0.034433573542071015
Position 2561: 0.03315731730245646
Position 13: 0.02885891212103443
Position 5915: 0.025161450039668885
Position 950: 0.021807973235142806
Position 983: 0.010656798500289685
Position 7713: 0.009717293169975792
Position 7455: 0.008572300952390009
Position 6452: 0.008314939451549876
Position 1329: 0.007116196978049602
Position 3340: 0.006759013062245257
Position 8672: 0.006103889915544361
Position 2351: 0.003498493589315892
Position 132: 0.0028611885958922468
Position 1683: 0.002556540457536041
Position 353: 0.002297906185789222
Position 4444: 0.0021509215565931276
Position 117: 0.001894423799453743
Position 903: 0.0018597858696632564
Position 1585: 0.0017708928975541172
Position 2569: 0.0017494158500969267
Position 8736: 0.0017175259325398614
Position 3772: 0.0013584606319919138
Position 1107: 0.0012712054394783063
Position 42: 0.0012053841629318077
Position 576: 0.0010118653840233303
Position 954: 0.0009390609782360526
Position 231: 0.0006839832661898796
Position 152: 0.000466770170490291
Position 3885: 0.00045276935509958147
Position 495: 0.000410867509649698
Position 1591: 0.0002869935804385141
Position 1703: 0.00025581212759950443
Position 439: 0.00021673448806346784
Position 1343: 0.0001942443917564043
Position 1842: 0.0001856907462335422
Position 668: 0.00018302079309440213
Position 2646: 0.00016612723471080143
Position 357: 0.00016200885185497214
Position 2526: 0.00014441191868611307
Position 579: 0.0001332474527484201
Position 557: 9.157940439377056e-05
Position 1322: 7.50928607673967e-05
Position 154: 6.271514816695062e-05
Position 2368: 6.226699672462746e-05
Position 1387: 6.048853626450861e-05
Position 1549: 5.990116639396124e-05
Position 162: 5.044878029704916e-05
Position 211: 5.0279953878094124e-05
Position 245: 4.603301037699022e-05
Position 398: 3.7810668154008296e-05
Position 1111: 2.421238573150449e-05
Position 524: 2.40078380098049e-05
Position 1115: 2.296056158752567e-05
Position 88: 2.2349617674528833e-05
Position 1113: 1.9491427608950046e-05
Position 1090: 1.7482853655970944e-05
Position 204: 8.673856686654252e-06
Position 608: 8.02352062132732e-06
Position 92: 4.5113933531528704e-06
Position 45: 4.423324338367554e-06
Position 98: 3.065645415196193e-06
Position 1919: 2.0896108185731494e-06
Position 3039: 1.5973250919902855e-06
Position 740: 1.0885549452843765e-06
Position 630: 9.3791343973524e-07
Position 214: 9.176729649443531e-07
Position 738: 6.428938656726313e-07
Position 748: 3.763094054865853e-07
Position 1596: 1.9763912615549934e-07
Position 907: 5.932326005154029e-08
Position 259: 6.56481697830796e-11
Position 299: 2.7915468199842962e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2910: 0.8396826193007122
Position 2290: 0.7813683465496167
Position 4336: 0.7613996165219726
Position 667: 0.5594087291830127
Position 7286: 0.4171523809976768
Position 1526: 0.40318038038308046
Position 8659: 0.3793215456586328
Position 8884: 0.37787192190035357
Position 6322: 0.2328392705015972
Position 283: 0.18924670497175097
Position 575: 0.15397821896358727
Position 1471: 0.14556177798789582
Position 5057: 0.10408776964987983
Position 214: 0.09425019728464151
Position 1400: 0.07275845379093654
Position 824: 0.06847123026291788
Position 5825: 0.04239147987740058
Position 2335: 0.03971404098827447
Position 4345: 0.03594101753403016
Position 2387: 0.03568972176204852
Position 713: 0.03494695504907646
Position 7231: 0.030355322425737352
Position 4258: 0.03000139401868133
Position 7788: 0.029532274570799443
Position 7653: 0.028238748215697603
Position 2416: 0.02607306351427486
Position 5000: 0.020793451283179713
Position 2766: 0.016890357993680508
Position 1239: 0.01259907601622576
Position 642: 0.012035812094313796
Position 2434: 0.011452020766633104
Position 468: 0.009992610369006588
Position 4689: 0.009734937249289042
Position 2338: 0.007582505343258276
Position 8363: 0.007511592194795138
Position 623: 0.0073931000859242
Position 4952: 0.007299100372972364
Position 4870: 0.0070485620393955966
Position 6901: 0.00690194468419216
Position 2705: 0.006770982236556211
Position 3145: 0.006523136282250152
Position 5186: 0.00624202700687109
Position 4824: 0.006217825473124749
Position 1568: 0.005470747666078476
Position 6368: 0.004415180957148166
Position 4381: 0.004114998374202569
Position 4933: 0.004004716287274237
Position 2748: 0.003906735128485734
Position 6928: 0.0038406362098465712
Position 596: 0.0037713096392769686
Position 4551: 0.003281867063080017
Position 7413: 0.0032344133357843927
Position 3039: 0.0029055252654155072
Position 2256: 0.0021885535577053053
Position 5291: 0.0021574864389417962
Position 4895: 0.0020662498505015655
