Gene = Rpl37a
index = 923
Annotated 5SS: [ 34 511 935]
Annotated 3SS: [ 381  851 2211]
SMsplice 5SS: [ 34 511 935]
SMsplice 3SS: [ 381  851 1891]
top_k =  500
Partition function (log Z): -3.4939655745189073

Sorted 5' Splice Sites (High to Low Probability):
Position 935: 0.9469138125829016
Position 34: 0.7892788436944345
Position 2050: 0.3291026499944639
Position 526: 0.2844294995939906
Position 704: 0.2189697106154235
Position 417: 0.2003210439799167
Position 454: 0.17791098043607828
Position 486: 0.15285183980134368
Position 220: 0.10556107911368698
Position 1679: 0.04478351978554694
Position 178: 0.029520268067300286
Position 119: 0.027535030943725572
Position 400: 0.020043943114157182
Position 2070: 0.019887069463133695
Position 515: 0.01123538831162094
Position 87: 0.011102519461896507
Position 993: 0.008740137664122584
Position 1687: 0.007269845395996572
Position 1797: 0.006687498002450306
Position 916: 0.005885369841851958
Position 434: 0.005646888136704017
Position 1977: 0.005489528320684806
Position 717: 0.004579706705285511
Position 625: 0.0039088941394967375
Position 46: 0.003739742526222584
Position 1611: 0.0033731943982408677
Position 2317: 0.002546115342263008
Position 223: 0.0023751517857054576
Position 96: 0.001972567317502804
Position 1715: 0.001965904390974773
Position 2055: 0.0019173527142350287
Position 2326: 0.0016794676375766788
Position 539: 0.00102150958660912
Position 610: 0.0009759088796439282
Position 275: 0.0009698666431020396
Position 954: 0.0009500625252130608
Position 564: 0.0008320641500089918
Position 61: 0.0007961781344406015
Position 307: 0.0007407582111787509
Position 1219: 0.0004315464671374627
Position 708: 0.0004137477869723045
Position 74: 0.0003861710923617251
Position 632: 0.00036103162243904035
Position 122: 0.0002620176283600099
Position 256: 0.00025674705152078567
Position 1622: 0.00024652323780230764
Position 1992: 0.00023686968942463152
Position 1619: 0.00022890039523430476
Position 1780: 0.00021935572926635798
Position 2009: 0.00019242156269173735
Position 1924: 0.00018204102841555645
Position 126: 0.00017421264754174563
Position 675: 0.0001575750656336528
Position 737: 0.0001114352413705122
Position 648: 0.00010165198850644585
Position 1178: 9.51705745479204e-05
Position 1426: 8.605413510930695e-05
Position 1773: 8.532534608353935e-05
Position 137: 8.374995037324629e-05
Position 2161: 8.047113111496778e-05
Position 687: 7.994149639047529e-05
Position 592: 6.572840296122139e-05
Position 1667: 6.0618741379284544e-05
Position 503: 6.0120037198797537e-05
Position 998: 5.4912903986771546e-05
Position 1735: 5.1894605584693735e-05
Position 131: 3.054467338546131e-05
Position 20: 2.8518096622989402e-05
Position 38: 2.6940268755064477e-05
Position 40: 2.6005654563121274e-05
Position 409: 2.4327305704600075e-05
Position 311: 1.7843658529882123e-05
Position 149: 1.5233718313035271e-05
Position 142: 1.3971804537064167e-05
Position 166: 1.7959452107659066e-06
Position 2040: 4.6714505457689985e-07
Position 1419: 1.9627535491133753e-07
Position 325: 8.792308485753215e-09
Position 331: 2.2098723577642587e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 381: 0.9335831933784761
Position 851: 0.818088476320274
Position 1891: 0.6069730585378019
Position 2211: 0.48622853927407883
Position 610: 0.12013070527933813
Position 2183: 0.08999540448952648
Position 834: 0.08328468447746601
Position 1548: 0.07887559495352842
Position 802: 0.03067993859279144
Position 2225: 0.024429530938685176
Position 2400: 0.01660907029808049
Position 1572: 0.015937613620520322
Position 781: 0.013726979198372437
Position 1644: 0.013499175672252221
Position 796: 0.011676763004375028
Position 1948: 0.009673146544031017
Position 2007: 0.008888021935879635
Position 1869: 0.008411754173919548
Position 2049: 0.006379747357546508
Position 1851: 0.006314895336716709
Position 1796: 0.006272636225029661
Position 1449: 0.005801077287122718
Position 108: 0.004790925854847248
Position 1478: 0.004397967596258423
Position 1495: 0.003624648445310965
Position 857: 0.003428368517807414
Position 1352: 0.0034107782625152658
Position 560: 0.002854701948621251
Position 1550: 0.00268275681360931
Position 623: 0.0023078281796551953
Position 2231: 0.0022669353443601826
Position 1893: 0.001811119980819172
Position 1326: 0.0017866439047255955
Position 1161: 0.0016132903721555677
Position 744: 0.0015855685971549564
Position 318: 0.0013941011471903019
Position 510: 0.0010985725654595428
Position 2464: 0.0008352094253612067
Position 1019: 0.0007474007952011876
Position 1697: 0.0007313295611090019
Position 2054: 0.0006773754407332855
Position 2126: 0.0006670502521995431
Position 1518: 0.0006598144015326151
Position 1818: 0.0005537430330542602
Position 1425: 0.000533772604679216
Position 614: 0.00043891398368587573
Position 1729: 0.000423674908659713
Position 1603: 0.00041816612674171373
Position 295: 0.00038115057931884146
Position 122: 0.00034350257243741657
Position 959: 0.0003408062815003457
Position 586: 0.000324959360725714
Position 1955: 0.0003055681432714527
Position 1115: 0.0003008414509669522
Position 648: 0.0002575072339975377
Position 2085: 0.0002557756442977487
Position 191: 0.0002468675911995269
Position 909: 0.0002244359561214548
Position 1591: 0.0002233519988947593
Position 1896: 0.00021061229148811597
Position 1501: 0.00019944644160002395
Position 555: 0.00019116647538842285
Position 2500: 0.00018919875155823867
Position 1606: 0.0001730924979270113
Position 1556: 0.00016314294981297186
Position 870: 0.00015196376205531923
Position 2414: 0.00014628878345641387
Position 286: 0.00014214741770180014
Position 1103: 0.0001409718533915054
Position 280: 0.00014096274913450718
Position 2034: 0.00013947236256539732
Position 399: 0.00013775908280779498
Position 1069: 0.00013125638245708212
Position 530: 0.00012378114614607438
Position 2160: 0.00011429138861997436
Position 670: 0.0001126310649103947
Position 2469: 0.0001101067826360942
Position 173: 0.000103530189590229
Position 2492: 0.0001012027863395912
Position 515: 0.00010069696835632668
Position 1079: 9.63195959396837e-05
Position 1177: 8.862403086067045e-05
Position 1898: 8.811407645563672e-05
Position 1229: 8.595803753665086e-05
Position 863: 8.043679943245123e-05
Position 713: 7.223781526509288e-05
Position 2134: 6.938544157436032e-05
Position 2247: 6.746092526636148e-05
Position 1175: 6.637475396429583e-05
Position 701: 5.727571017298939e-05
Position 1219: 4.9742350916593654e-05
Position 639: 4.4842535735101425e-05
Position 766: 3.664975854975395e-05
Position 215: 3.087667130778789e-05
Position 641: 2.9788930320936604e-05
Position 302: 2.7257972368085034e-05
Position 537: 1.9036904867049693e-05
Position 534: 1.3033163834453071e-05
Position 396: 7.891403837639469e-06
Position 1051: 9.090756501534368e-07
Position 1058: 6.319889414165934e-07
Position 417: 3.7179342279559856e-07
Position 1026: 2.8977317267918924e-07
Position 223: 9.926789209600445e-08
Position 87: 7.888795721170366e-08
Position 307: 4.546238577465094e-08
Position 241: 3.584567392186911e-08
Position 459: 2.8659774273271762e-08
Position 679: 2.778435484278961e-08
Position 473: 1.706136639140519e-08
Position 486: 6.138024463146591e-09
