Gene = 9130230L23Rik
index = 73
Annotated 5SS: [   76  3054  3402  4081 14000 14448]
Annotated 3SS: [ 2845  3307  3829 13860 14367 15751]
SMsplice 5SS: [   76  3054  3430 13339 14000 14448]
SMsplice 3SS: [ 2845  3307 13191 13860 14367 14520]
top_k =  500
Partition function (log Z): -8.038904389700559

Sorted 5' Splice Sites (High to Low Probability):
Position 3430: 0.9753016278388057
Position 76: 0.8483502663590046
Position 14448: 0.693070226895381
Position 13339: 0.6553990124041975
Position 3054: 0.6294917513503407
Position 14000: 0.3753051095093983
Position 2726: 0.2231627610896175
Position 3019: 0.20534246316714097
Position 4081: 0.1129290877384154
Position 14146: 0.10975143853898128
Position 2780: 0.0869985087123456
Position 14188: 0.06732521598058933
Position 136: 0.051380681048883506
Position 364: 0.04676622088911893
Position 316: 0.04110614355686611
Position 14431: 0.02795805497948303
Position 2908: 0.019098501425927953
Position 4547: 0.010987046164124867
Position 14613: 0.010059675491839639
Position 831: 0.009871659599678301
Position 2977: 0.009802752412664784
Position 419: 0.0074545071587708575
Position 10506: 0.005574080013819281
Position 13429: 0.004379816149816256
Position 13316: 0.003116507472304141
Position 298: 0.0023040083391465327
Position 3506: 0.0022072754916182447
Position 2165: 0.001995615928862632
Position 2256: 0.0016721850480168896
Position 2784: 0.0016414369524889855
Position 2993: 0.0016288253323802925
Position 2949: 0.0014398215546472433
Position 22: 0.0013923784607444993
Position 2320: 0.001296254633343587
Position 909: 0.000962196380732985
Position 1196: 0.0007341678100595193
Position 3425: 0.0007202411397169885
Position 330: 0.0005440168376311371
Position 2203: 0.00044079566252359627
Position 2739: 0.000358254571225671
Position 3606: 0.0003402515762915923
Position 2956: 0.0003301142394989524
Position 3882: 0.000306986960803451
Position 2318: 0.00027878103762918685
Position 431: 0.00027628001343106627
Position 36: 0.0002590525363602127
Position 2922: 0.0002562001669142264
Position 2160: 0.0002499234590235838
Position 2328: 0.00022732815523540933
Position 4885: 0.000225082938116524
Position 781: 0.000204170963184372
Position 811: 0.00016529271765797291
Position 2806: 0.00012680147723026928
Position 101: 0.00012568014898683147
Position 1458: 0.00012503535282597038
Position 6083: 9.960002703715539e-05
Position 5047: 9.741128443770152e-05
Position 2825: 9.314475178752844e-05
Position 2232: 9.24443387069316e-05
Position 423: 8.202273052686061e-05
Position 4634: 8.013697192043093e-05
Position 1422: 5.7278636281217875e-05
Position 1469: 5.1629657838868045e-05
Position 4429: 5.068284508432958e-05
Position 3370: 4.746801985612623e-05
Position 3486: 4.635585534424379e-05
Position 3039: 3.643783569358386e-05
Position 3464: 3.3380954766734094e-05
Position 3308: 1.8619832380143618e-05
Position 3339: 1.7733152925954666e-05
Position 3354: 1.7051381439968495e-05
