Gene = Rsrc1
index = 940
Annotated 5SS: [   153  13323  15201 101320 199476 225088 309026 368626 374237]
Annotated 3SS: [ 13126  15074 101145 199438 225035 308956 368518 374083 374830]
SMsplice 5SS: [    92   7468   7772  13323  15201  48812  80424  89077  94667 101320
 105632 108854 117726 119679 176213 199607 225088 268175 271020 283732
 302488 309026 319803 323555 327195 354042 368626]
SMsplice 3SS: [  7301   7643  13126  15074  48710  80301  88965  94560 101145 105561
 108746 117593 119567 176095 199438 225035 268068 270893 283661 302373
 308956 319702 323455 326995 353943 368518 374830]
top_k =  500
Partition function (log Z): -159.15851700243778

Sorted 5' Splice Sites (High to Low Probability):
Position 15201: 0.992627858899738
Position 92: 0.8316082227338092
Position 7772: 0.5426130273279113
Position 7468: 0.5119913048305966
Position 13323: 0.4251863171011373
Position 2862: 0.41696683135277485
Position 26256: 0.3750177282507649
Position 26468: 0.32424174892077634
Position 13275: 0.28452572556326367
Position 13263: 0.2787312580558358
Position 415: 0.27629886202612935
Position 14293: 0.13356331325719217
Position 6246: 0.1211388748723738
Position 153: 0.11806650549754785
Position 371: 0.11799843520910032
Position 2756: 0.08038504888825238
Position 1505: 0.03278106300100501
Position 8496: 0.02353720184614512
Position 11335: 0.021595754594959424
Position 10221: 0.020348435176430438
Position 7908: 0.016775937985791436
Position 8697: 0.016483285742853394
Position 16059: 0.014325177798114234
Position 7858: 0.011390884615436806
Position 2212: 0.008935103752375178
Position 7853: 0.008882209572826975
Position 6312: 0.008241590586540042
Position 6258: 0.0073403825968396015
Position 2234: 0.0059146519724263364
Position 14040: 0.005891711883410705
Position 16768: 0.0051981236429908635
Position 4700: 0.0048692619168946155
Position 4897: 0.004846791188054918
Position 5299: 0.004078546600207356
Position 13281: 0.0034090487202527585
Position 21711: 0.00332840246193278
Position 2463: 0.0027341037164846545
Position 4799: 0.0026834558671258385
Position 15174: 0.0023677169090159235
Position 17484: 0.0020881729729001603
Position 1384: 0.001473777221902459
Position 1448: 0.0014659138180702588
Position 1372: 0.0007998987155115365
Position 2588: 0.0007751590330064992
Position 15495: 0.0007599989067267118
Position 187: 0.0006915421689394796
Position 5539: 0.00021910044218462609
