Gene = Dnttip2
index = 343
Annotated 5SS: [   91  2423  4497  6436  8106 10116]
Annotated 3SS: [  809  4357  6339  7940 10005 10668]
SMsplice 5SS: [   91  4497  6436  7861  8106 10116]
SMsplice 3SS: [ 4357  6339  7767  7940 10005 10668]
top_k =  500
Partition function (log Z): 8.649856004990337

Sorted 5' Splice Sites (High to Low Probability):
Position 10116: 0.9947375793675637
Position 8106: 0.9609961236952336
Position 6436: 0.9203447984709652
Position 91: 0.9077022448975224
Position 4497: 0.8074035349553266
Position 7861: 0.7158889138865367
Position 5975: 0.41860854435155115
Position 7472: 0.41512856301008455
Position 2423: 0.364752785389143
Position 1411: 0.20345903297688372
Position 1035: 0.18856902090044525
Position 2971: 0.15427202889790387
Position 1969: 0.11684531884501881
Position 4554: 0.10728583207556787
Position 6697: 0.06120218032889691
Position 8442: 0.0609655360871174
Position 1002: 0.04590544107253844
Position 4022: 0.043317542087218684
Position 10421: 0.03343260717055473
Position 9759: 0.0321932880834441
Position 2819: 0.028094216016513768
Position 9556: 0.02665544510482374
Position 478: 0.024568271026783335
Position 189: 0.023731644006736982
Position 45: 0.020919971833605916
Position 8060: 0.02029794057439208
Position 247: 0.0184851768369338
Position 10551: 0.017741675660798845
Position 1748: 0.014444903207788424
Position 700: 0.014109688783044217
Position 7588: 0.00984858176723112
Position 8557: 0.007311967084179233
Position 6401: 0.006727645345758091
Position 986: 0.005939086753265415
Position 1041: 0.004688427046917504
Position 951: 0.004216709426894155
Position 9733: 0.004052443973946454
Position 1642: 0.00396384217064804
Position 8320: 0.0036283529423011968
Position 8926: 0.0033577292367937576
Position 7874: 0.0032214119947975056
Position 5427: 0.0030030099712621667
Position 8096: 0.002825174575048936
Position 1686: 0.0027503330449599856
Position 8358: 0.0025518528382790407
Position 1062: 0.0024023240165238833
Position 5789: 0.002032479417518348
Position 10135: 0.001814036012064139
Position 10532: 0.0017297819828983763
Position 10462: 0.0016849111995225206
Position 10107: 0.0015096151866033011
Position 7963: 0.0014395677442778697
Position 10467: 0.0014172899628481148
Position 241: 0.0012798068819923443
Position 9534: 0.0012059009575581012
Position 1107: 0.00120510976518035
Position 7528: 0.001169320486468572
Position 8550: 0.001045575068781443
Position 10590: 0.0008922039807688695
Position 107: 0.00081802826526582
Position 10764: 0.0005726789902573723
Position 179: 0.0005221858554830841
Position 1407: 0.0004960677947149961
Position 10130: 0.0004769454948343753
Position 219: 0.00043632898601662814
Position 1089: 0.0003723261556391001
Position 2519: 0.0003443693921637582
Position 1263: 0.00016309919150978055
Position 1013: 0.00015782442987158908
Position 10401: 0.00015334171333448944
Position 10521: 0.00014854237483070753
Position 812: 0.00014309629788621914
Position 524: 0.00013632200869753618
Position 8545: 0.00013582434648583738
Position 1335: 0.00012067636970613494
Position 10137: 9.505196639162315e-05
Position 186: 6.372592298753429e-05
Position 681: 5.471238989494049e-05
Position 443: 4.659779527288104e-05
Position 336: 3.857853701823252e-05
Position 295: 3.5432348934599885e-05
Position 454: 3.149016172397711e-05
Position 34: 2.782954407156898e-05
Position 2494: 2.751808088298563e-05
Position 1082: 2.2987674159599878e-05
Position 286: 2.2940506332812843e-05
Position 566: 2.2393954508738603e-05
Position 421: 2.093949951960891e-05
Position 307: 2.0254688754727317e-05
Position 252: 1.773638290126845e-05
Position 10732: 1.754768031659222e-05
Position 1011: 1.4795391838194407e-05
Position 8350: 1.2971724529991594e-05
Position 37: 9.49003623794667e-06
Position 632: 8.097505500688724e-06
Position 8348: 7.411900114464165e-06
Position 555: 7.131557873660351e-06
Position 279: 6.254936116030017e-06
Position 100: 5.831446639965736e-06
Position 116: 5.7367783428183925e-06
Position 719: 5.3829845435912725e-06
Position 367: 4.695245713108169e-06
Position 731: 3.9583821560290475e-06
Position 359: 3.875973347968352e-06
Position 7519: 3.070906701386202e-06
Position 426: 2.9249228520154326e-06
Position 704: 2.3898669138840584e-06
Position 1352: 2.1401827195219853e-06
Position 505: 2.0165583198673156e-06
Position 446: 7.704253415038903e-07
Position 22: 6.881084941711729e-07
Position 1419: 6.501077362280306e-07
Position 473: 5.505211627059344e-07
Position 10167: 3.978573830478115e-07
Position 475: 3.29901548321357e-07
Position 714: 2.1531662106516425e-07
Position 650: 1.848694227103048e-07
Position 641: 1.1962661312845974e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10668: 0.9909785268790764
Position 10005: 0.9899684031720257
Position 7940: 0.9697631282439046
Position 6339: 0.8526523993258034
Position 4357: 0.8162662804517811
Position 7767: 0.6140993893021733
Position 5890: 0.36651271018904724
Position 2268: 0.2712071328266907
Position 809: 0.2521207715093889
Position 7366: 0.21453720347131788
Position 7403: 0.17495466454008046
Position 2812: 0.1019145287393596
Position 1197: 0.09960339800802519
Position 4437: 0.09382409561038117
Position 1623: 0.09304601830164655
Position 2666: 0.06743391540993218
Position 2271: 0.06319415060031637
Position 7641: 0.06109789269040121
Position 10316: 0.05184095066140294
Position 6544: 0.05028102399660022
Position 8340: 0.050277261968764524
Position 1290: 0.05021047956484149
Position 3896: 0.04331754208721868
Position 9638: 0.03624735800216281
Position 1305: 0.03353917738645618
Position 7789: 0.03265349513965242
Position 5933: 0.027874861919622632
Position 6401: 0.025301063555321145
Position 6381: 0.024151344752835365
Position 1866: 0.020099394879424685
Position 9381: 0.019573673860776887
Position 2089: 0.019160113261894773
Position 5654: 0.017690768907223032
Position 6348: 0.01593912354735671
Position 7383: 0.013900733156062932
Position 1170: 0.012752181528908054
Position 1919: 0.012282083815444267
Position 7378: 0.009874719919863979
Position 7860: 0.009741066587237005
Position 10410: 0.009049071737936067
Position 6104: 0.009019101451018917
Position 2092: 0.008663983024446046
Position 6627: 0.008525049052355306
Position 8222: 0.007820122842614673
Position 8441: 0.007817265133483103
Position 1799: 0.007429454579094769
Position 8238: 0.007120064958003427
Position 2638: 0.007020131876770438
Position 7828: 0.006436962942439116
Position 7423: 0.005968449848096921
Position 511: 0.005851897778119374
Position 7666: 0.0050905141240768
Position 10030: 0.004617598205948298
Position 5728: 0.004349447520589562
Position 5693: 0.0042226464169746215
Position 4212: 0.004151245279746123
Position 7362: 0.004132943080907288
Position 9263: 0.004120305056029102
Position 9473: 0.004119079970043925
Position 1531: 0.0038422084784319
Position 8812: 0.003357729236793757
Position 1307: 0.0030870853567425876
Position 8355: 0.0024878973113090196
Position 7944: 0.0024756311276043674
Position 811: 0.00242423108984122
Position 6484: 0.0023961072799413914
Position 10287: 0.0021488645712542365
Position 2960: 0.0021246853849178934
Position 7986: 0.00206631439589927
Position 7210: 0.00203798534309406
Position 2784: 0.0019483944612336693
Position 2168: 0.0018606764973847095
Position 348: 0.0018410493957970418
Position 9900: 0.0017574630285477392
Position 5307: 0.0017308566542472514
Position 9960: 0.0015931171387717196
Position 2912: 0.0013731294236911918
Position 632: 0.0013567288856701969
Position 372: 0.0010982670097816818
Position 2209: 0.001015854015485013
Position 5322: 0.0009551796845122384
Position 1155: 0.0008994676954517692
Position 7992: 0.0008675142593699914
Position 1498: 0.000803418470573823
Position 10333: 0.0007948406922298154
Position 10462: 0.00078584144066083
Position 635: 0.000766293026614566
Position 843: 0.0007607711168651714
Position 10312: 0.0007052813773268735
Position 331: 0.0006948358112343161
Position 744: 0.0006757188266051909
Position 10866: 0.0005938426730685125
Position 7507: 0.0005685004787179346
Position 7432: 0.0005515599898713267
Position 2714: 0.0005514596185126441
Position 9931: 0.0005387571919012663
Position 4217: 0.00044051871866313826
Position 9928: 0.000384792910574476
Position 469: 0.00038095530507296845
Position 1326: 0.0003574361601427539
Position 290: 0.0003374053243757089
Position 5329: 0.00031697363250267644
Position 1894: 0.000314168364888721
Position 1231: 0.0002523852564785898
Position 874: 0.00025031334271886875
Position 670: 0.00022592746932090856
Position 10680: 0.0001914814810993967
Position 227: 0.0001887399207428152
Position 264: 0.0001737545240086903
Position 919: 0.00017152404457069226
Position 295: 0.00015361932580873648
Position 8445: 0.00013999203080553214
Position 351: 0.00013808284008798256
Position 10844: 0.00013181741469161747
Position 905: 0.00012346081824662718
Position 10634: 0.00010526614127211123
Position 1537: 9.26668056215553e-05
Position 1725: 8.950197903891662e-05
Position 1082: 8.508895491665448e-05
Position 135: 8.27930376994319e-05
Position 9425: 4.828717553193066e-05
Position 890: 4.433989220085686e-05
Position 665: 4.3974199412137955e-05
Position 10545: 4.3483893703699306e-05
Position 10196: 3.881122822923438e-05
Position 879: 3.0052115333412823e-05
Position 1240: 2.6244457178938005e-05
Position 1204: 2.5414224509228195e-05
Position 925: 2.518436104064713e-05
Position 10506: 2.3784769047192388e-05
Position 10232: 2.325255103917678e-05
Position 2394: 2.2762635972442874e-05
Position 519: 2.268891165324365e-05
Position 374: 2.2234693621618168e-05
Position 354: 2.0520142090736567e-05
Position 1352: 2.0259638274530424e-05
Position 10476: 1.9882620477169194e-05
Position 566: 1.931798202214291e-05
Position 10809: 1.809435619127174e-05
Position 1277: 1.672259528961259e-05
Position 10712: 1.5067002639288653e-05
Position 10641: 1.4665407849779761e-05
Position 10684: 1.3258488550929432e-05
Position 132: 1.1728151343351824e-05
Position 155: 1.115919166137086e-05
Position 1093: 1.0350445677141289e-05
Position 637: 1.0105960436910702e-05
Position 413: 1.0011729169234076e-05
Position 1152: 9.850482526502718e-06
Position 922: 8.319795868486516e-06
Position 1210: 8.231869932551039e-06
Position 1201: 8.17108845648784e-06
Position 10691: 8.065185613148386e-06
Position 250: 7.451115963506211e-06
Position 4141: 7.226970323221688e-06
Position 847: 6.935803999852065e-06
Position 1253: 6.909564381259577e-06
Position 1701: 5.481594250036008e-06
Position 10417: 5.000601690531916e-06
Position 10721: 4.583916075896463e-06
Position 137: 4.186442421257157e-06
Position 826: 4.146773664293174e-06
Position 307: 3.912951399571698e-06
Position 269: 3.84002473804692e-06
Position 854: 3.5980896721014344e-06
Position 10355: 3.1911613148739746e-06
Position 916: 1.917460850035244e-06
Position 933: 1.767460300960053e-06
Position 279: 1.7295421724601096e-06
Position 148: 1.6423780137363432e-06
Position 490: 1.292454431830799e-06
Position 10585: 1.0944933585878871e-06
Position 8201: 1.078040517201759e-06
Position 1157: 4.963217673152549e-07
Position 1207: 4.6405828574867777e-07
Position 1199: 4.465400291254734e-07
Position 650: 4.161279759276592e-07
Position 434: 3.8848965938561137e-07
Position 482: 3.082307361717854e-07
Position 641: 2.739408908426337e-07
Position 160: 2.7113291777157995e-07
Position 158: 2.59911638081138e-07
Position 8307: 2.3796892021068836e-07
Position 167: 1.9622255035956065e-07
Position 175: 1.020930606051759e-07
Position 389: 8.625844046570597e-08
