Gene = Ccl26
index = 229
Annotated 5SS: [ 70 273]
Annotated 3SS: [ 157 3024]
SMsplice 5SS: [ 70 273]
SMsplice 3SS: [ 157 2215]
top_k =  500
Partition function (log Z): -8.971881561102123

Sorted 5' Splice Sites (High to Low Probability):
Position 273: 0.6996962403996964
Position 70: 0.6532662801331973
Position 325: 0.23551708002229832
Position 1695: 0.11991008342087495
Position 1144: 0.02793278596175162
Position 1510: 0.02475459129830119
Position 266: 0.009754379454109948
Position 74: 0.004645318476394866
Position 158: 0.004575751719884429
Position 1549: 0.0038053690929714125
Position 3042: 0.0037932257163483976
Position 381: 0.0036693853843827832
Position 46: 0.0027224551530750625
Position 2844: 0.002261670213113698
Position 486: 0.0021170026398084616
Position 1140: 0.0015927696414781034
Position 1558: 0.0015857297893963084
Position 1961: 0.0011338555926632666
Position 60: 0.0009860316161859478
Position 48: 0.0009379011978430603
Position 81: 0.0007449401797900624
Position 58: 0.0005993200089141257
Position 994: 0.00044146936430995525
Position 16: 0.00018321162088988775
Position 114: 2.2774748578920452e-05
Position 24: 2.130764403990383e-05
Position 450: 1.6721217160061144e-05
Position 773: 1.4131121871148517e-05
Position 287: 7.821011118340703e-06
Position 524: 6.275264598199419e-06
Position 329: 5.969110708981989e-06
Position 260: 4.080303925961743e-06
Position 205: 2.981579447533979e-07
Position 613: 2.412672294227753e-07
Position 268: 2.2131329842105437e-07
Position 150: 1.8155717804924602e-07
Position 279: 1.4283952740377476e-07
Position 177: 9.096891303921638e-08
Position 342: 8.449764295646978e-08
Position 225: 5.769687137430742e-08
Position 277: 4.9180770627267346e-08
Position 223: 2.7342532367941512e-08
Position 237: 1.7291113986645155e-08
Position 399: 2.8668356580166152e-11
Position 387: 8.564928163684057e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 157: 0.6035819211492067
Position 2215: 0.40135220598843663
Position 3024: 0.2514391308845537
Position 956: 0.06530902032447986
Position 1457: 0.06398408969236145
Position 197: 0.05196462414814047
Position 1595: 0.031387640314677626
Position 406: 0.030249937638984502
Position 2721: 0.029099623780826592
Position 1813: 0.02568804455825768
Position 1536: 0.02198329698330466
Position 2297: 0.01912618679527632
Position 1464: 0.018479750866158207
Position 3041: 0.013320242105954566
Position 2350: 0.013184619649869667
Position 2562: 0.011941250283306984
Position 2668: 0.011920518340801111
Position 2403: 0.01187875053464147
Position 2244: 0.009334310393377277
Position 1533: 0.009276908459021797
Position 3108: 0.008768846599465061
Position 1290: 0.00811606896672405
Position 2456: 0.007801519063071589
Position 2509: 0.007422133251270245
Position 2780: 0.007002215313923676
Position 2975: 0.006790395400988054
Position 2615: 0.005857647364041983
Position 931: 0.005439252277381545
Position 1904: 0.005116652597949589
Position 1304: 0.003097432126726505
Position 782: 0.003084964900145802
Position 505: 0.0028762733836315136
Position 2747: 0.00279561995616397
Position 1831: 0.002704165690621268
Position 659: 0.0025739697731704176
Position 3061: 0.002516796020999129
Position 1420: 0.0021448437469544853
Position 1051: 0.002128069305003981
Position 523: 0.0020972027766270177
Position 961: 0.0019819846958997293
Position 1215: 0.0019675449091731663
Position 342: 0.001624751446686093
Position 891: 0.001555011576931544
Position 654: 0.001380715404903129
Position 520: 0.0013698229000395812
Position 2901: 0.0013624886424453155
Position 3065: 0.0012371501429236174
Position 1095: 0.0010324917696019414
Position 626: 0.0008927917927410816
Position 2930: 0.0008040184891304186
Position 1233: 0.000794959788917187
Position 811: 0.0006949515938111819
Position 449: 0.0006853407323539979
Position 1030: 0.0006186768563783081
Position 1860: 0.0005913838570921551
Position 348: 0.0004351914085850943
Position 977: 0.00042798796199623957
Position 681: 0.00042487877936909797
Position 230: 0.0004019877173939066
Position 718: 0.00039471720233808465
Position 1002: 0.00039264102444753845
Position 1310: 0.0003883133323350381
Position 466: 0.0003819074361445064
Position 1039: 0.00036742978586752357
Position 218: 0.0002635678670833514
Position 1918: 0.000239140329007643
Position 1218: 0.0002051217653084825
Position 1187: 0.0001642136938588016
Position 167: 0.0001570777535662005
Position 1357: 0.00015158983875189497
Position 797: 0.00011444914794329042
Position 1250: 0.00010482545558712677
Position 792: 0.00010291586304105075
Position 1346: 5.835686340940032e-05
Position 287: 2.3941829246412402e-05
Position 1192: 2.3719206454204692e-05
Position 1082: 1.9332206577459674e-05
Position 1257: 1.693786187557005e-05
Position 164: 1.5309480685051518e-05
Position 936: 5.2303997977523736e-06
Position 105: 4.392244646167409e-06
Position 1066: 3.9652865503178835e-06
Position 292: 1.6390744396057165e-06
Position 237: 1.594055103687088e-06
Position 260: 1.395590326262885e-06
Position 963: 1.3534615070129688e-06
Position 249: 6.86168668251118e-07
Position 123: 6.255745649347583e-07
Position 251: 3.984123874687059e-07
Position 665: 1.1815381787881804e-07
Position 641: 8.204814003117335e-08
Position 361: 5.074796482658801e-08
Position 277: 1.4151152208966052e-08
Position 318: 8.355195890675285e-09
Position 1105: 5.069619907583076e-09
Position 314: 1.9627829750044294e-09
Position 427: 8.831591906408158e-11
